Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_core_9m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_core_9m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2018-03-01,2018-12-01,-0.1125001524645341,0.23012579975776898,0.29926697939131564,0.3064464144551432,-1.054952305906407,0.11739254313623991,0.37354252123596243,99.99999999999999,0.06971666448332567,0.16232227334212407,1.0843122169597592,0.3096180831721362,0.5665875473388635,-0.7566460465751066,-0.25766697294211033,1.3916494962193726,1.9019864476056219,0.39399319752053685,0.3988796667121044,0.40062602574161094,-1.6897197692984387,-1.1907406956654425,0.4585757734960407,0.9689127248822897,0,0,-1.2824068314883197e-06,-5.794601969557038e-09,-8.135131012029275e-08,-5.413949637303829e-07,1.130208873749082e-09,2.358208405422359e-08,-2.666584454347336e-07,-1.7743342725650017e-07,6.400604141233786e-08,1.5018758337802153e-06,-3.923020733872531e-08,1.6133578327289147e-05,2.2645514043574136e-07,5.907001936284288e-07,6.488843459543829e-08,3.625761577683435e-05,-2.8904943316790037e-07,-3.848130922013407e-08,-3.341902677941699e-07,-1.0559659165613513e-06,3.237201705704998e-08,8.039520285840713e-09,-9.344562486517834e-08,2.536008471321612e-07,1.85070578140015e-08,-1.0316630284301588e-07,4.028749527270434e-08,3.9640111146850783e-07,1.0390119707958573e-07,-2.3252138462181357e-08,-2.4340744312711187e-08,-6.999724235878075e-10,-3.0829192889801255e-08,-8.248009971762285e-08,-1.6337640959945627e-08,-2.433344906665167e-09,-1.5880537032323332e-07,-7.813337241810292e-08,-4.487420997302542e-08,1.2601672152468633e-06,4.2800298528523606e-08,1.0402039189776156e-05,6.742618774718536e-07,1.4861191332815068e-07,1.2380865817198444e-06,2.903101262982593e-05,8.699181861027492e-08,8.571646132548087e-08,-4.301861621013725e-07,8.590041713436102e-07,1.1961682768462858e-07,2.6079290053942555e-07,-7.750686922782957e-08,3.741586720482057e-07,8.791846934550865e-10,2.7754178893270665e-09,-1.1204700984531142e-22,-4.013204840905199e-08,-2.8261689425179356e-23,-1.531899561289906e-07,0.20389557294278488
2018-06-01,2019-03-01,0.3424932189852588,0.2070476705165429,0.25828090339560206,0.258365103742124,-1.0015032958925174,0.018345496599991268,0.5504540025345258,99.99999999999972,2.7589367917566188,-2.7006537671597117,1.050920910889012,0.4957130017502642,0.3941288403987273,-0.9209890160401377,-0.4014527541624763,1.2064194794214156,1.7355722214324858,0.2388430875113201,0.19178132287643024,0.19164201114770846,-0.8996576389989484,-0.3801213771212869,1.227750856462605,1.7569035984736752,0,0,1.5708374396203053e-08,9.196854979820523e-08,7.167119927576771e-08,0.0,0.0,1.0780797455896224e-07,-8.675474965356185e-08,6.94322533358899e-08,8.740340668804113e-08,1.8960107535804592e-07,7.989048478805057e-08,1.5973576628839862e-05,-1.1820901803470404e-06,4.1602614459874323e-07,8.868517270249325e-08,-4.330246120337661e-05,-2.1246187927525892e-07,-2.6024862729633445e-08,6.77251873528597e-07,7.386943188359733e-07,-1.8823130394695912e-07,5.447799217667978e-08,-4.197445909022909e-08,1.4509274289080012e-07,-7.221216436161008e-08,2.8043022386205462e-08,-2.4589631191766984e-07,-1.5677935428154596e-07,-7.605202536527222e-08,-6.104465594136446e-08,7.088407803045612e-09,1.7577133257354918e-07,6.409616827220454e-07,2.4039621924567965e-08,-1.8171334253851475e-07,-1.0052496398276992e-09,5.264557055136383e-08,-1.914613123011821e-08,-8.78592887091472e-08,-7.994492817868009e-07,-2.295874346860944e-07,6.942889385138514e-07,1.963683956013008e-07,-2.496259265881015e-07,1.1880529988689531e-07,-2.3113528541913985e-05,-1.7153944843515581e-07,-5.091351403545462e-09,2.12161897277502e-07,-3.2422872333213503e-06,2.4479763973461368e-08,-5.2815741183713454e-08,9.288061998912045e-08,-3.899938721463278e-07,-1.1256552813326806e-07,-2.54251802669304e-08,-3.5137889960371006e-08,-4.959041540709449e-23,-5.755494754375108e-24,-4.266574615525378e-07,0.20977647344145178
2018-09-01,2019-06-01,1.2817436064006906,0.21283901808419475,0.6414589254976146,0.6436396192630599,-1.477094104839847,1.1425570189240575,0.8388696699876391,99.99999999992978,-1.7492848746101146,2.0952228272475946,1.0704590332572195,0.6980791265353226,-0.10359931470204947,-1.46079381055194,-0.9293247250982841,0.7113484942176606,1.223639901669045,-0.2632285782651955,0.471871554369257,0.4734630151787648,-1.4471012250656043,-0.9156321396119484,0.7250410797039962,1.2373324871553806,0,0,7.224024172573275e-07,-1.0196550980624331e-07,1.1503912878730422e-07,-2.0279934129421285e-07,-9.702523957283103e-08,-6.049481004407827e-08,2.7986849040842733e-07,9.803834250164672e-09,-7.241170798785774e-09,2.235793028668068e-06,1.9844476856370499e-07,7.1268660298297524e-06,-5.984364737461903e-07,-4.97102977230727e-07,6.806247416510887e-07,7.471291008098082e-06,2.4182324441206373e-07,2.937708851769158e-07,-6.345264981762426e-07,2.0199475738721915e-06,1.1767229382128248e-07,1.9437530126691202e-08,-3.86871192705923e-08,-4.890227975487565e-07,-9.58276316093613e-09,2.6505162416560146e-09,-1.0138031930336623e-07,-2.499502244008112e-08,8.268408423331795e-08,-2.726173040683835e-07,1.643127594432483e-07,-4.810833824965519e-08,1.3243473479906185e-09,1.9467255647085192e-08,9.454177585963758e-08,-5.053287191756373e-10,-4.928029028895531e-07,-5.3052901904255995e-09,-4.6688498133446654e-08,-4.5986571879557335e-07,1.103319832324553e-08,7.0790342671585826e-06,-9.787335920827421e-07,-1.7130750819134874e-07,-7.781304003778063e-07,-3.992491607517296e-05,-2.068574097571392e-07,2.2393262925413016e-07,-4.4089377532723234e-07,2.050068281243735e-06,-9.391618130763505e-08,-1.3258383577906954e-07,-2.0490829045719162e-08,7.919176015159693e-07,8.423195556497676e-10,1.3136137114515422e-08,-2.3303811483169157e-24,1.042351263238696e-07,-5.148003013864967e-26,-5.207253483671031e-07,0.2171946894507953
2018-12-01,2019-09-01,0.5709816811547104,0.21682856933895522,0.29740973248143043,0.30341193720072546,-1.045304241942273,0.12542442660878278,0.6281125652314408,99.99999999999999,-0.34862179966337437,0.5943922279104141,1.0730252069507162,0.3682466372715076,0.10263180340969122,-1.2451867115930093,-0.7203232761209356,0.89835958438164,1.4153851355815739,-0.0599896235945252,0.19437852409187006,0.20083743134285995,-1.0860931116324068,-0.5612296761603331,1.0574531843422423,1.5744787355421763,0,0,5.825692232328208e-07,4.716023789846812e-08,9.171526250810815e-08,-1.0292052774569349e-07,-2.989546763062423e-08,-2.735142729627572e-08,4.057776263228213e-07,1.5155422277391902e-07,1.896977423044166e-07,-8.025616498206914e-07,-7.236266828881804e-08,3.9849999657911026e-05,-1.2022977599243382e-07,6.942311830082398e-08,-3.8144424071894667e-07,3.549858791683093e-06,8.031666564523999e-08,-1.733132223367096e-08,-2.040888297269455e-07,4.798555771311874e-07,1.9531494314528734e-08,7.734531163526079e-09,-1.8369908825042406e-07,5.360799357634374e-07,6.054417444995547e-08,-8.814314589613447e-09,-1.6627987200637304e-08,-2.2281585225366123e-08,-1.779089986786995e-08,4.2659719761628434e-08,1.8501540545266384e-07,1.2664903815609408e-07,-2.5854972973431506e-07,2.4024791091014017e-07,0.0,3.85533579961306e-08,-1.8598035435546143e-10,1.0006482473602665e-07,-1.217464855328761e-07,1.031684382887056e-06,-1.130751111348497e-08,8.136625447898877e-06,-1.0522074453135253e-06,-3.4443156774811706e-07,2.803389779827797e-07,-2.0348067569054124e-05,-1.6128270371589463e-07,6.047012409902213e-08,7.165354719838647e-07,-2.166872274027513e-06,-1.659551171052589e-07,-4.7397336780685154e-07,-1.4634575613397117e-07,-2.2040360962923333e-07,7.710656852783542e-09,-1.9316532568989773e-09,1.0523452551721031e-07,3.986150142306243e-23,1.2083308759458992e-22,3.689770122827503e-08,0.22317041377649305
2019-03-01,2019-12-01,-0.2812311970216067,0.21828020059940156,0.3426277293798833,0.3429406920110368,-1.0900001763211264,0.24951163635329301,0.3191608068725597,99.99999999999999,1.800029805455129,-1.6902391299686117,1.0584162283754721,0.3691647183324598,0.743798266548216,-0.5635778890028517,-0.025406824465559547,1.5595182221357926,2.0810890107835913,0.5800881160986648,0.35258329857739135,0.357698707828876,-1.5288557341383444,-0.9906846696010522,0.5942403770003,1.1158111656480987,0,0,0.0025912168862785843,4.316465400150613e-10,4.6240067613162066e-09,1.1052870536518542e-07,6.333561875878225e-08,-5.7437124884797236e-08,-9.776168149144605e-09,-7.007433997016811e-08,-1.0619801326448427e-07,3.502338926916708e-07,-5.8539067421872956e-08,-1.2382484446145487e-05,-4.125752261498797e-06,6.626284773416866e-07,1.3116042971516526e-07,-3.13301010635764e-05,4.421511824687657e-07,-8.281701491583377e-08,-1.0401020377272331e-06,1.2189328183623274e-06,-5.465745162526918e-07,-3.032999855073671e-07,-3.915655150804311e-07,9.992703921701985e-06,1.949951775363074e-07,-1.0578540599203068e-07,-2.070532207612055e-07,7.24050100046038e-08,7.957825601410485e-08,-3.551380696131926e-08,0.0004907552423347246,1.3265176758360368e-08,1.3460767010499585e-07,-5.647319800961298e-07,1.837164331261704e-08,3.5774120889324004e-08,-4.812263096315572e-07,-2.4495468331399244e-08,-6.064183877831689e-08,1.2277342808222415e-06,-4.163103868174503e-08,5.898365319082002e-06,-5.818684452015538e-07,-4.080711098871514e-07,6.70762176628191e-08,1.4222811606053733e-05,3.11005165933632e-07,-2.620956689851632e-07,-1.0757918667243344e-06,9.769375919152468e-07,-4.664588885244467e-07,-1.4622847864518922e-07,4.064995015413043e-07,-2.006595158298509e-06,-3.79990471818814e-08,-6.150111142218323e-09,3.1511774453465005e-23,-6.973933216901557e-07,9.525410841379276e-23,-4.497325037280245e-07,0.21692589290996087
2019-06-01,2020-03-01,-0.6951804340046644,0.22583918797915953,0.5605723683429238,0.5656077791265934,-1.398216148534017,0.8482771440792262,0.1965890095695194,58.20417692633845,-1.1913569186934163,1.5413543269890553,1.0806476555181725,-0.0801761132071199,0.6105886032807482,-0.7657433396578609,-0.19967202082419933,1.427409673270937,1.9939008516581536,0.44120921229637844,0.3172740557254282,0.32124142846183507,-0.9568901046889747,-0.39081878585531316,1.236262908239823,1.8027540866270397,0,0,-0.0035078664072806767,1.236006689560869e-07,-4.022499824872157e-08,6.919374201554151e-08,7.450409392374641e-08,6.453310017078367e-08,2.8315716748768096e-07,9.740308247222076e-08,1.5896903555981066e-07,-1.1866097648499717e-07,7.638493266938793e-08,2.3230777427745704e-05,1.2572585270781312e-06,3.600223049734668e-08,-3.052178887912299e-07,-4.442611294283263e-06,3.9793441498726093e-07,4.1812648680910817e-07,-1.5412080023975368e-07,-1.006136719350081e-06,4.941580452412792e-07,9.980487028283979e-07,-4.4101879473783757e-07,-1.794397928110662e-05,5.805269282559518e-09,-9.200683425582255e-08,-2.3441507644288075e-08,-9.304237405721974e-09,-1.7225160914516462e-07,-1.1788955658015663e-07,-0.0002672823304959257,-3.8322352023598083e-08,2.0810004387658395e-06,-8.747882632729582e-09,-5.52703695410773e-09,-1.0741750687042667e-07,-6.973221876707108e-08,9.667605462919044e-08,-1.0908521230476176e-08,1.38401375024616e-07,-3.315564447335667e-07,-1.6463652394103288e-06,-9.058541286851081e-07,5.898184144323229e-07,1.020043812182673e-06,2.103454087732253e-06,3.508009961250719e-07,2.1480329074692256e-07,-1.3774017745691172e-07,8.706053380982494e-07,-1.717789048005204e-07,5.455558014736627e-07,-2.27127151988534e-07,2.7458536109519653e-07,2.756631842016073e-07,-6.225113282165899e-08,4.031515863174444e-08,7.462547473222071e-24,3.568873909501326e-23,-2.438322951003668e-07,0.21794909951099536
2019-09-01,2020-06-01,-0.2200659102474134,0.2387841774878437,0.32356824094494974,0.3276695560406663,-1.0440083135554454,0.21054340301465313,0.32980955683234864,14.734091882374255,0.5215029254556678,-0.3034796108702558,1.0123104094800004,-0.7581105002145705,-0.41397293441312766,-1.6923853135325733,-1.2003718050068601,0.38498335908743864,0.9807333747104304,-0.5930610675290104,0.25992802352830546,0.2626173596325887,-1.6447948534262562,-1.152781344900543,0.4325738191937557,1.0283238348167474,0,0,-0.0006815901353757394,-5.220196568494389e-08,4.042232481706964e-08,1.9283054198744882e-07,-7.785880006274255e-08,1.6530011230752644e-07,-1.0367354575036003e-07,9.124165135076472e-08,-4.634425108423742e-08,-1.648260818410987e-07,2.888198661058266e-07,8.694595979158987e-07,-3.60603449519995e-06,-3.7998293801154613e-07,-6.246565378456019e-08,3.860302987910602e-06,-1.9143100318266456e-07,-9.745517949844806e-07,8.405032842353306e-07,1.92101025012362e-07,3.5976781476936554e-07,3.9905412476972334e-07,-1.571206472360691e-07,-4.347998478564363e-06,-1.325997654820427e-07,1.0500746690729159e-07,-5.4570144379469276e-08,5.242046087752903e-07,3.779859227747872e-07,1.0258052011210925e-07,-0.000702401804552872,7.164425680906809e-08,1.666623961549995e-07,4.1781790006986743e-07,2.6760644741725132e-08,-1.1698518222093527e-07,-7.810535961232069e-08,2.686063242640416e-08,-1.7925574171143998e-07,-4.3511128443254747e-07,-4.184685286467848e-07,8.20800991484787e-06,-5.474466498274325e-07,-4.729917648585382e-07,9.142636959335623e-08,1.788310764683417e-05,-2.5437954896355396e-07,-1.1447939115857995e-07,-1.709710275981802e-06,1.1943583642805065e-06,-4.803483745496484e-07,-4.0538008195232446e-07,4.700378839013959e-08,2.1365702729859457e-06,-3.0389272725490615e-10,2.5838904019696643e-09,4.615496131964101e-23,-2.589715852408297e-07,1.8387920440074097e-23,1.0624729331028735e-07,0.23239049950965415
2019-12-01,2020-09-01,-0.3396209238334317,0.22968061431448178,0.3646276004337313,0.37152731145599965,-1.0798593149056208,0.3241042413375801,0.2799221549280482,18.868849084600022,0.445177888127001,-0.20315353952589593,0.9755719015962029,-0.3137872354086468,0.1131889182022883,-1.1295888723692766,-0.6225697991544801,0.8945832241025099,1.4096600594005002,-0.05907154253357305,0.254572096037145,0.25945916065032243,-1.1746381831890436,-0.667619109974247,0.849533913282743,1.3646107485807333,0,0,-0.0008962575442053708,1.489752384268459e-08,-1.3216161312094991e-08,-1.3725268883863641e-07,-1.2852470105957397e-08,3.938749892055397e-08,6.553260993424152e-07,3.2878775313781795e-07,-6.06763631543953e-08,9.80860058224483e-08,7.145433271524005e-07,-3.514919915749196e-06,3.788042626809812e-06,-4.2380644909306935e-08,-6.723066301022484e-07,2.3718790698118026e-05,7.489210605862861e-08,4.5307871060446104e-07,-2.1348392830286135e-07,-4.0409274584801473e-07,-4.6250913812760655e-07,-8.73026685981781e-08,5.6484647288753633e-08,-1.1396689087688254e-05,-9.409708281061976e-08,1.5677649839688711e-09,2.8597936603006856e-07,1.806002750092107e-07,-2.5082972863694146e-07,-2.640245302628671e-07,-0.0002254088916681423,7.418190135891286e-09,6.430307704581162e-09,1.0847663470552795e-07,6.17880113302126e-08,-8.539284724693733e-08,-3.910570453055967e-09,-3.984948454447717e-08,-5.341686036790632e-08,1.5006777774954023e-06,2.3048966350231538e-07,4.686001561249509e-07,-1.8139414181906445e-07,1.4748453078670336e-07,1.0391410171746446e-06,-2.1366232013192656e-06,-4.290299263741864e-07,-5.314802070121424e-07,6.493882907771809e-07,7.741453939790308e-07,-6.840357142494854e-08,9.589964086672402e-08,-6.581095607323134e-08,-3.823105147853788e-06,-4.424488803463104e-08,-6.55795181181149e-09,-1.233503349777797e-07,2.2525338629104675e-23,1.7955137820611354e-22,3.679855192484706e-07,0.24106527231363728
2020-03-01,2020-12-01,-0.6496149284976364,0.2573602614319066,0.5509991609688045,0.5530100140972786,-1.3777579052227147,0.8226039951477305,0.19351250342456128,99.99999999999999,-2.560715149757271,2.9470880243721402,1.0395491444332752,-0.3564639118141421,0.3237674806330151,-0.9789733840094329,-0.4723070848165116,1.147675617051968,1.5900456883685876,0.13074728455908513,0.18713756453021563,0.19057291793598685,-1.6278151322124657,-1.1211488330195445,0.4988338688489351,0.9412039401655549,0,0,0.0011466873809348552,9.479130516852116e-08,-2.589144062112295e-08,4.041277421517566e-08,0.0,-4.900233572213832e-08,-9.954876437285597e-08,-1.531069252768113e-07,3.6749695605371635e-08,-9.830347213204256e-07,2.1674517490872108e-07,1.1299108561432298e-05,-3.60299793982228e-06,4.5118493085592773e-07,9.399057742744852e-08,-1.3066882355263678e-05,-6.140486042319283e-07,3.5688805224897045e-07,-6.072913436985234e-08,-2.0427971402572462e-07,4.811518071873268e-07,1.2157630760101212e-06,1.752320518305032e-08,2.264933174920479e-06,3.300339775718965e-08,1.0437341128441376e-07,7.292837749625153e-08,1.5050908421227871e-07,4.3056142993983367e-07,-1.0296429697418698e-07,-0.0003204958189019659,-1.0144778582464557e-08,2.653119492259398e-07,-4.6113489524303155e-08,3.723969354615994e-08,-8.774715585018898e-08,5.625655777505659e-08,-4.573121285514907e-09,-3.203966614892303e-08,4.4065185687034495e-06,9.51626965741381e-08,-3.766779155993143e-06,3.116285682605428e-07,8.12292423655023e-08,2.3450943916039358e-07,-1.2809981584041848e-06,1.9504055862990626e-07,1.0347334059264797e-07,1.5357453754978652e-07,-5.953185962118626e-07,3.486148224605263e-07,6.411100638528967e-07,4.459152573527723e-08,6.001109841973037e-08,-2.8675826683019205e-09,2.231376494646356e-10,1.847133014144505e-23,1.4893398342461197e-07,1.8181010732489981e-22,-2.035011628315299e-07,0.22965504310529564
2020-06-01,2021-03-01,-0.1839324905529811,0.20576811646376525,0.30492406242633074,0.3108269124360567,-1.0470663075969777,0.1518665631092206,0.353416349069669,99.99999999999999,-1.8640753975783784,2.1543100062428238,1.0389562265792949,-0.374674542625808,-0.08239908736324819,-1.3883617061351474,-0.8832804763719916,0.7166902154145449,1.2198164911169724,-0.23672517471107213,0.23563218285965387,0.24016900770971214,-1.3655216042028941,-0.8604403744397383,0.7395303173467982,1.2426565930492257,0,0,-0.001526240612335983,1.219355636683755e-08,1.0278184443170174e-07,2.6614697327432156e-08,7.194979561798461e-08,-8.680395572662324e-08,6.71727047914814e-08,-4.3383829146897035e-08,2.4771444194554402e-08,2.0433829191765545e-06,-6.281420613213835e-07,-3.292183033256131e-06,-2.38852294062703e-06,-2.730552480848174e-07,2.167380168979788e-08,6.9919017989816425e-06,-5.038278561509726e-09,2.0212416318754158e-08,2.9230388373119034e-09,-1.992187021134565e-08,-2.3156424731244862e-08,-1.7234643160663785e-07,5.440655139206191e-08,-6.54804226669422e-06,2.7123501342035062e-08,-2.2022767452614252e-08,-2.3684526923182047e-07,-4.0586007521227314e-07,-3.064999513414345e-07,3.88696477151757e-08,-0.0006794766422460297,-1.4546474552078427e-08,3.6967316554177386e-07,5.300065381677348e-09,-8.73571261047659e-09,-1.3301647641993938e-07,-3.874942989323211e-07,-1.067785378803805e-07,1.9461238347835054e-09,2.303780231270098e-07,-1.789139247643e-07,1.1088573034885618e-05,-8.248632680664445e-07,-1.20697893578599e-07,2.159101350944304e-08,5.201218244174538e-06,2.8483461496677226e-08,1.4680687870115723e-07,-1.5193009760094603e-08,-2.7193657496952346e-08,9.192609546589853e-07,1.9761648808514932e-07,-2.907275228961523e-10,-4.25557165236792e-06,3.4713141605310056e-08,-4.446118813767591e-09,-2.652391267876029e-07,2.2701967466509543e-23,1.5064385314892174e-23,3.693866231082329e-07,0.21346803002559708
2020-09-01,2021-06-01,0.5347806012551359,0.2127550419062246,0.2917635940030759,0.2993299098990395,-1.0442835179895336,0.1037004608739792,0.6184415565276372,99.99999999999999,0.8151415508983454,-0.6698671271124682,1.0753132588699894,0.2523476482182651,0.010828478706581657,-1.3373190888764361,-0.7922948586126616,0.822334946909716,1.3778487313310823,-0.1487378027230868,0.22618432432013114,0.23171311262608082,-1.3666935039723092,-0.8216692737085346,0.792960531813843,1.3484743162352093,0,0,0.0008318550524324762,-6.032520577460715e-07,1.1050512272603866e-07,-5.6810729781519125e-06,9.272876832925607e-08,9.2499090849965e-08,-1.630184541869265e-08,-4.399561879940492e-07,-8.532580506128848e-08,-1.975711028057378e-06,-2.1450017696459852e-07,-3.191357246306271e-08,-3.978598234703629e-06,-3.226205458711936e-07,2.8505984192878004e-07,2.3786454141797806e-05,1.663585192743909e-08,-1.1334957388883186e-06,-1.3633624318317518e-06,4.20145752203514e-07,1.1886879430541606e-07,2.2553964617354525e-07,-2.6222769764566653e-07,7.550751557747766e-06,-3.773542291401322e-08,4.7953814694779696e-08,3.0235844314385894e-07,-3.624644857452386e-07,-5.526136360159345e-07,1.228145153407323e-07,-0.0001959607524926461,-5.349043510640389e-09,-2.1089732665879788e-07,2.6657288688763562e-06,-2.212021958540106e-08,-1.98109345067173e-07,-4.216462240343685e-08,-1.3645188056397192e-07,-5.952403872939794e-07,-1.2155628671138147e-05,-7.629159160331884e-08,-1.3899545556270781e-05,-1.8854161354578488e-06,1.3159098090773113e-08,3.654689617072705e-08,8.841625075772385e-06,3.435046251115808e-08,-1.2422730234298874e-07,-3.168489825830911e-09,5.865834806613848e-07,-3.209397977890907e-07,1.0481109129448778e-07,5.402321912197421e-08,6.571299985898761e-06,1.5721465830080268e-10,-5.034623580746229e-09,-9.583256135581845e-25,4.236797755744747e-07,-4.342881139891961e-23,1.0077270411674383e-07,0.20821183899346463
2020-12-01,2021-09-01,0.7590353892010644,0.22529934043207062,0.3501664562814217,0.3541896585305933,-1.060738891154135,0.28487416975553764,0.7013528103778823,99.99999999993209,-5.172029811739187,5.205710036247219,0.9608079791919877,0.4675283229617299,0.0672262863849846,-1.2637959937213004,-0.7362195917831862,0.8298568725466046,1.2832151583739224,-0.10174821893906838,0.20421310922603542,0.20956571694334947,-1.077569502940706,-0.5499931010025918,1.016083363327199,1.4694416491545168,0,0,0.0004165789985033769,3.6123669803433137e-07,-1.6656601303326632e-07,-1.2684545414676204e-07,2.0663031856155776e-07,1.4498060090711524e-08,1.0725957282941824e-07,-3.305680457847641e-07,-3.8404264897116115e-08,-1.7185474284375065e-06,-2.664467871104136e-07,-6.220325129697319e-06,2.7156460843228036e-06,3.371046232872699e-07,1.5827714006496082e-07,-2.455647314471635e-05,4.2940080072801706e-08,-4.713790671889303e-08,-6.070627568759978e-08,2.961271655540105e-07,-1.3226663928522878e-06,-2.4395128170780185e-07,-1.2269314034291743e-07,4.7176111032896265e-06,-6.368134951416331e-10,1.1325810917162192e-09,-2.858016225407262e-07,1.1381749455879683e-07,-1.3335403159476845e-07,-6.771478924070785e-10,0.0005280138940720134,2.8163566681642703e-07,8.400278768514162e-07,1.1159965095480869e-07,1.2119291521564793e-08,1.785762456599049e-08,9.874507197445742e-08,1.065587078237201e-06,-5.84924745507193e-07,-1.3777679021459025e-06,3.931694418593814e-07,-1.2882357595372299e-05,-1.0041232254953052e-06,-3.386752437931586e-07,-5.996313134826316e-07,1.590465909044429e-05,-1.3399126736240767e-07,1.1169057453578968e-07,4.1523766011812694e-07,-5.813539171429447e-07,-1.672416203775094e-07,1.4563342694637207e-07,-6.596476103190171e-08,-1.193701242014457e-06,2.1290611296786313e-08,3.939353666289877e-09,-4.4602472459379666e-08,-4.6900549924661934e-24,-8.312493907492749e-23,-4.015555899543642e-08,0.2045551503061263
2021-03-01,2021-12-01,0.9360488948576772,0.16509325628632038,0.4644296829152555,0.46530445024834965,-1.2738952254956908,0.5943725966449684,0.7643062203722337,99.99999999999999,4.687737702740101,-4.568303387746196,1.0055709385885707,0.8145733248906772,0.23635659596215958,-1.0270483343517294,-0.5676114290075143,1.0254473651960805,1.6241374294490354,0.11253665374741928,0.5195289351023455,0.5245806369848853,-1.3022171625576144,-0.8427802572133993,0.7502785369901954,1.3489686012431503,0,0,0.0037634411346400914,1.5722182318478937e-07,1.1550846099994413e-07,-5.644062667422131e-07,1.789025376534626e-07,1.3615708551720881e-08,-1.3725222987738788e-07,-1.836672797925747e-06,-3.508392532475172e-06,-6.164804846473202e-07,-3.099789622392947e-07,-2.407989760618845e-06,1.7703933018818464e-06,-3.014596878927547e-07,2.464876361404854e-06,-3.119819546709549e-05,-5.454382375476181e-07,-9.772475807834682e-07,2.4559602721229453e-06,-2.6725411971466073e-07,6.282543172585165e-07,4.097600238877613e-08,1.8764788016807559e-07,5.976233330235221e-06,-2.361712818658056e-08,-6.996956189026362e-08,-2.144839631616772e-07,4.461410316835582e-07,1.3256607286132825e-08,1.5913394372272835e-07,0.000825506727172334,5.38214141537432e-08,2.2726659818487253e-06,-3.06980178799518e-07,2.7069960106867153e-08,7.949741537841954e-08,4.750135403948939e-08,-1.1537671705745456e-06,-7.847514706654748e-07,-4.357471694882142e-07,-6.296271607930233e-08,9.366997814522988e-06,1.141700495319793e-06,-2.5718540183093377e-08,-7.058697999541341e-07,-4.924460488474087e-05,-2.130834627795271e-07,2.640483832675317e-07,-7.228767121871019e-07,8.773954575608644e-07,-3.906189487460918e-07,4.405438234593306e-09,-6.315689475337887e-08,6.564400919670982e-06,-2.5945317325487293e-08,-2.090506874406523e-08,-2.6697952743379075e-23,-1.2456222920985936e-07,-7.383029078913733e-23,2.8329887939241976e-08,0.19205285270836392
