Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_headline_12m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_headline_12m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2015-03-01,2016-03-01,-0.8644840978884183,0.49291782614275076,0.9100790597644698,0.9140884230247914,-1.9026256833938338,1.8425399833635194,0.07389604917180562,99.99999998987614,4.299671061104859,-3.5140039358043658,0.9360183425613279,-0.8644840978884183,0.49291782614275076,-1.0199642696084341,-0.4385070769766675,1.53142414834601,2.2657731283882403,0.0,0.9100790597644698,0.9140884230247914,-1.0199642696084341,-0.4385070769766675,1.53142414834601,2.2657731283882403,0,0,-0.00011393451361738834,2.708306647558379e-07,2.1938423607311787e-06,5.338795727826749e-06,-1.3502945262775211e-05,-3.008228813027525e-07,3.437270588798796e-06,-1.135844654022537e-05,-5.28039756614261e-07,1.3712484420095171e-05,7.643043844581275e-07,-2.2892639221530176e-07,-0.00019584068393300034,7.379951654196304e-09,-1.0766467855683413e-06,-8.272476304493008e-07,-7.489366070669887e-07,-4.9822118222494235e-06,2.4540192563993084e-06,1.3983962255256175e-07,-1.0983818487185825e-06,1.0419142857943445e-05,-2.3791548117662153e-07,8.267663444349557e-07,0.49085515359936144
2015-06-01,2016-06-01,-0.3747694568706272,0.4422606914048163,0.5031263863675584,0.5051605052393451,-1.2672671286941837,0.6675382631909931,0.19588066514640773,99.99999999999999,1.5669396388727277,-1.0725002918479933,0.9810493962032809,-0.3747694568706272,0.4422606914048163,-1.1343173273460847,-0.5110975347330216,1.4798541179650486,2.073343228072231,0.0,0.5031263863675584,0.5051605052393451,-1.1343173273460847,-0.5110975347330216,1.4798541179650486,2.073343228072231,0,0,-1.237743957977096e-06,5.693019570811985e-07,1.574866969356781e-06,-1.3977231038953863e-05,-9.018670801634084e-06,6.852199195196923e-06,2.5040365323256368e-06,7.83775540736822e-07,2.8868362541411166e-06,-3.4045950022492423e-06,-1.2052082405212778e-06,-3.1677598915222185e-06,7.548204494923657e-05,-2.2727484991491487e-06,1.2878383354258499e-06,-4.7143434510120796e-07,3.178778659980936e-07,-8.52533513649787e-07,2.1563991776211997e-06,-5.617353569494478e-06,-7.106488194855032e-06,3.826706160732028e-06,-7.16712443919458e-08,9.59540061847188e-09,0.45703492502854626
2015-09-01,2016-09-01,-0.181689804921703,0.4033506143333658,0.36098241340118814,0.36823988117173423,-1.0943837446538904,0.34227229216214666,0.2844960064893384,99.99999999999999,-2.0984727225256377,2.4648045772677065,0.9856906222913867,-0.181689804921703,0.4033506143333658,-1.2861705292457337,-0.6428427786392447,1.3552568567723111,1.9955504868344427,0.0,0.36098241340118814,0.36823988117173423,-1.2861705292457337,-0.6428427786392447,1.3552568567723111,1.9955504868344427,0,0,-0.0003912954598252998,-3.4886005870397636e-06,1.4812023011066122e-07,-4.982183205650206e-06,1.2250946051267029e-05,-2.4184613946573697e-07,2.0333502979123865e-06,-3.176909422540044e-05,1.1454165652501177e-05,-2.5764940299527415e-05,-2.7645022926328616e-07,-2.4562854692226945e-06,-8.575531079562984e-05,-2.227643952202099e-07,-6.414044290644047e-07,6.487763058942283e-06,1.822028995484576e-06,5.106667980185835e-07,1.6322477914335696e-07,-3.4225510653306278e-06,-7.550634562668398e-06,-4.636446471313715e-06,-2.5309061132300304e-07,-1.2262935268826518e-07,0.4222022792035329
2015-12-01,2016-12-01,-0.0067578301338855,0.4242758188414939,0.3138597572771195,0.3159851796577078,-1.026427679709779,0.18579000654903058,0.3300544007387785,99.99999999999999,0.6910483879428394,-0.2608001751797137,1.0087259804510575,-0.0067578301338855,0.4242758188414939,-1.2096251829930693,-0.6123475158460459,1.493393162057785,2.1033655696963867,0.0,0.3138597572771195,0.3159851796577078,-1.2096251829930693,-0.6123475158460459,1.493393162057785,2.1033655696963867,0,0,-0.0001606734434706765,-7.6218205372611994e-06,-3.674337207968699e-06,0.00017264791516312573,-6.957700291575717e-05,3.698113983518297e-05,2.230004364581237e-05,-0.0022833345825305643,-0.000808587359657856,-0.0005847276144920887,2.204530834284489e-06,-0.00012104844452503092,-0.0001079548136332746,4.914857215603345e-06,-7.879901044614306e-06,3.752558162620809e-05,-1.2445687849557886e-06,3.0314481500094667e-06,-9.915912901047343e-06,-0.0006628694553446564,-7.891458905585835e-05,-0.00016804221118641176,2.6390366938187125e-06,-1.7562887550171317e-05,0.37859723665228534
2016-03-01,2017-03-01,0.5662310222083633,0.36608907857115547,0.2591938280938241,0.26125887857244423,-0.9736985804110188,0.04005679760287928,0.5805602513629146,99.99999999999999,0.03217143326030128,0.32262952146624124,1.0317015954898567,0.5662310222083633,0.36608907857115547,-1.3205406481580937,-0.686674561625213,1.3960501602276727,2.106252350275888,0.0,0.2591938280938241,0.26125887857244423,-1.3205406481580937,-0.686674561625213,1.3960501602276727,2.106252350275888,0,0,-0.0003985777972697033,6.064677903726776e-06,-1.0706157530786988e-05,-5.0986780515691165e-05,-6.621174006698013e-05,9.496430178275488e-05,-2.508701337491263e-05,-0.0024876777107606433,-0.0012371633225325392,-0.0009453734416737471,-1.5966758401806226e-05,-6.254386691639563e-05,-3.184795169556582e-05,6.841712037698949e-06,7.115729755913247e-06,-0.00014443139647646476,3.6183133384031646e-05,-3.111533071226287e-05,-2.262163984198854e-05,-0.0005443604786198794,-6.681487243151565e-05,-0.0002707388796666322,2.363196890769561e-06,-3.1513496433201352e-06,0.33960918351527003
2016-06-01,2017-06-01,0.197006545721301,0.32607972717974143,0.2458397693323952,0.24990978105417358,-0.9536909603080879,0.01665988617180349,0.45978631777081647,99.99999999999619,1.8971903393082175,-1.6392732655242803,1.0201987336104121,0.197006545721301,0.32607972717974143,-1.3646003906555106,-0.7421916206870408,1.3550380267477828,2.0127223309967994,0.0,0.2458397693323952,0.24990978105417358,-1.3646003906555106,-0.7421916206870408,1.3550380267477828,2.0127223309967994,0,0,0.0013400997107494517,-7.285806301987671e-06,-2.873036572741328e-05,4.428195263966003e-05,4.316680955840787e-05,5.109830283122513e-05,-3.133928254391892e-05,-0.0023520183192412268,-0.0012286809861013943,-0.0007311463741609753,-4.079293861632962e-06,-6.443672894361472e-05,0.00016250468549554783,6.139072496398689e-06,-1.3736017491388434e-05,-2.3745757820637464e-05,5.897731410136535e-05,-2.062281946342086e-06,-2.3684587440638812e-06,-0.0005977493889416803,-0.0003123577571775486,-0.00023906139018900987,-1.3545352238933926e-05,4.197527132230215e-05,0.320883056324409
2016-09-01,2017-09-01,0.6499245207629123,0.2887339449603964,0.28654177398497177,0.29399581772290245,-0.9932062453924475,0.13045863204855299,0.6320681576413512,99.99999999999999,-3.2687556319805937,3.5773769043070365,0.9985597045985366,0.6499245207629123,0.2887339449603964,-1.4658828245792392,-0.7540456066547064,1.3221394187137445,1.9113568501587912,0.0,0.28654177398497177,0.29399581772290245,-1.4658828245792392,-0.7540456066547064,1.3221394187137445,1.9113568501587912,0,0,0.00124159924068853,-1.351486796526984e-05,7.916395529301442e-07,-4.202343677837344e-05,-3.6223077245753605e-05,9.04229316321234e-06,-1.0979101981236037e-05,-0.0034451091415010383,-0.0018010887620388796,-0.0007700445277388202,-2.16944250624047e-05,-2.629298339218066e-05,0.00016816904904919555,1.5088161617251568e-05,4.48692014502733e-06,-4.706826195930006e-05,6.168669783308176e-05,3.055003325537027e-05,-1.5411502112135536e-05,-0.0005727046947724987,-0.00019777141682946422,-8.630204449544029e-05,6.41097355143993e-06,-1.909018499914466e-05,0.3052125378974001
2016-12-01,2017-12-01,0.8352077270444624,0.3953464072865196,0.31143159895599815,0.31561253890560653,-1.0026628199436889,0.19347798061919924,0.6714631414807928,57.09571609602316,-2.4511401555203363,2.786017953043155,0.9713741566340551,0.8352077270444624,0.3953464072865196,-1.3450518980525483,-0.5995912418840953,1.3574992589620323,1.976579170477301,0.0,0.31143159895599815,0.31561253890560653,-1.3450518980525483,-0.5995912418840953,1.3574992589620323,1.976579170477301,0,0,0.0012156628507926294,-7.555608929811535e-06,1.0262835853149166e-05,-8.88644969257314e-05,2.7948401064643943e-05,-1.0556319793328234e-05,1.7423135010984803e-05,-0.002174535375990543,-0.0010767743427597448,-0.0011808966482613884,3.330087411297963e-05,-9.961822782244794e-05,0.00016422062720168127,2.8777960771073213e-05,-2.507277444821915e-06,-4.134963252641875e-05,-1.8164709629567223e-05,-2.689741265422176e-05,-3.9267824536032145e-06,-0.0005379121499402975,-0.00037897074706406367,-0.0002232716648981032,-1.8195975923419542e-05,3.610988435351141e-05,0.2944737719213058
2017-03-01,2018-03-01,0.7922465951253344,0.2993586594784944,0.3263290726023208,0.33702346154642415,-1.0500268948459552,0.24293851710620346,0.6780175863110426,42.719236242406275,-0.35453405346329453,0.6820116168918012,1.0179440648167795,0.7922465951253344,0.2993586594784944,-1.4258936868678709,-0.6861220106966803,1.3918971846841235,2.018456013824286,0.0,0.3263290726023208,0.33702346154642415,-1.4258936868678709,-0.6861220106966803,1.3918971846841235,2.018456013824286,0,0,0.0013505672892869765,1.9203620945896805e-05,-2.6794944587861e-06,6.464453879531666e-05,0.0001139542623667546,3.061094606631541e-05,4.233302251087489e-06,-0.002259119402876245,-0.0016506377533960356,-0.0010858407858941556,-3.171183327269658e-07,-7.253134932863031e-05,0.00030707457619450883,-7.058434448642259e-07,-6.16780546404555e-07,-2.81057789575763e-05,-1.1998436564501174e-05,-3.068006375623042e-06,1.4142626904668742e-05,-0.00048213905032072466,-0.00022590093119211782,-0.00022956577962919233,8.711706712217406e-06,-1.7172066983461943e-05,0.29019888769342406
2017-06-01,2018-06-01,1.1400673781712278,0.24864935660708698,0.5178653509442256,0.5207684407043793,-1.2957671579194483,0.7946260891693271,0.8064607262308667,99.99999999998697,-1.131559855528437,1.4075482532411343,1.001255725676172,1.1400673781712278,0.24864935660708698,-1.4703908377923514,-0.7460830886666109,1.315550489458538,1.869668771535601,0.0,0.5178653509442256,0.5207684407043793,-1.4703908377923514,-0.7460830886666109,1.315550489458538,1.869668771535601,0,0,0.001431109749096853,-1.2926614912178425e-05,7.983559492227785e-06,-5.1541102603813026e-05,-2.5181859963643182e-05,-4.559377170605535e-05,-3.885444196597587e-06,-0.0032670064229119405,-0.0012143814135268838,-0.0007965008375250182,5.090099529280189e-05,-4.3643356526447215e-05,0.0003751388373357309,3.673628415577008e-06,-7.019227687474527e-06,2.38651292378636e-05,-9.024908177250669e-05,-4.162282724810907e-05,1.070732209163778e-05,-0.0005049665867353846,-0.00036594202233807753,-0.0002485463339174234,2.7544136842054113e-06,-1.0471680513273367e-06,0.295889511689097
2017-09-01,2018-09-01,0.9846101138386132,0.3240712005828075,0.40379003107816064,0.40395155048422277,-1.1399716073763402,0.4363116559251608,0.7446354965833513,99.9999999999966,-1.1168211857490025,1.4460169635126943,1.0032329710301133,0.9846101138386132,0.3240712005828075,-1.3376360488241335,-0.7083230091554451,1.3262068589378992,1.984876639242014,0.0,0.40379003107816064,0.40395155048422277,-1.3376360488241335,-0.7083230091554451,1.3262068589378992,1.984876639242014,0,0,0.002283702725793537,-3.726845755935869e-06,1.9827322256557322e-06,0.0001834820675200374,7.326681209483081e-05,7.143904128320458e-05,5.0018629144140405e-05,-0.002279488338823525,-0.002018619622584928,-0.0008141892292052591,-1.4411519713173279e-05,-2.6162113381093225e-05,0.0004860967318869101,-1.2234335858998435e-06,2.298068002104001e-05,5.762676743158954e-06,-1.2159265449157655e-05,3.774125379969832e-05,2.8711423754697293e-05,-0.000519234510182596,-0.00020657778218986818,-0.0001222291411796002,-2.941381687458306e-06,-8.395430220776554e-06,0.29559472991471775
2017-12-01,2018-12-01,0.6891110180748505,0.29265993287564973,0.2863035156355726,0.2948618358106985,-0.9795555617292484,0.15717346295562398,0.6473487599508994,84.89794378591701,0.7622526004246306,-0.43320893519753867,0.9799752469620375,0.6891110180748505,0.29265993287564973,-1.3316989914609472,-0.6418148161761255,1.3235254392616935,1.9516952589331893,0.0,0.2863035156355726,0.2948618358106985,-1.3316989914609472,-0.6418148161761255,1.3235254392616935,1.9516952589331893,0,0,0.0028965728729596894,-2.030685020274785e-06,-1.313245287972064e-06,-0.00010280171740476306,-4.2524792134100584e-05,1.769621972985474e-05,-2.5551469099540337e-05,-0.0015666811155105457,-0.001474215421877489,-0.0007640560773209571,0.00012947874704085643,8.437405476547545e-06,0.0007131446841677172,-9.930195659114381e-07,-1.276974435658913e-05,5.440358740711369e-06,7.184336370932504e-05,4.031933100240591e-06,-2.001409581667178e-05,-0.0003762120843678551,-9.027003991325406e-05,-9.507199193544185e-05,-5.477468344096566e-06,5.037539263357872e-06,0.30307134256499313
2018-03-01,2019-03-01,0.7264280628502817,0.3231388552657041,0.30364688241501314,0.30354249700790087,-1.0048223151969715,0.16264218495419655,0.6685622840315384,99.99999999999999,1.7775129250693935,-1.4351625699275472,0.9717651433380686,0.7264280628502817,0.3231388552657041,-1.297605334711968,-0.683165031819479,1.2707346774249821,1.9396363211409875,0.0,0.30364688241501314,0.30354249700790087,-1.297605334711968,-0.683165031819479,1.2707346774249821,1.9396363211409875,0,0,0.0021096416542948763,-9.735015544834838e-06,1.9700757663374035e-07,1.4558622556489162e-05,-8.558018900464706e-05,-0.00011274836068079815,-2.3615739606945465e-05,-0.0017217256731318737,-0.0010328056338975307,-0.001054470126733238,-1.6064717690009585e-07,6.429121298211172e-05,0.0005466962349658188,1.7578175523452886e-06,2.2937481829818734e-07,-2.5799516373314714e-05,2.203879310325932e-05,-3.633324952287178e-06,-8.354589532420709e-06,-0.0003927142372685367,-0.00036203306732565015,-0.0002584178826357874,-4.3125213979209e-06,3.059693249438842e-05,0.30945054587089027
