Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,CRPS_YoY_timesafe,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_Wage_change,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_CH_2int,SHAP_Shap_infl_e_current_year,SHAP_Shap_fin_spread,SHAP_Shap_unemployment_rate,SHAP_Shap_M1_change,SHAP_Shap_oilprices,SHAP_Shap_variable_mortgages,SHAP_Shap_infl_e_next_year,SHAP_Shap_EU_fin_spread,SHAP_Shap_kofbarometer,SHAP_Shap_Saron_Rate,SHAP_Shap_M3_change,SHAP_Shap_M2_change,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2020-03-01,2020-12-01,-1.0689039438407375,0.0002645757246474,0.6439214252519291,0.6669406400495534,1.1431213232296367,0.142636223265295,-0.8171521987560659,-0.015275809082027084,-1.3849901795127904,-0.8748738264287075,0.6660412451341635,1.2032705129159105,0.3525372058120873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027363237331158946,-0.021094815369334163,0.0,0.0,0.0,-0.06431757247255479,0.16172732578535468,0.0,-0.03145751969188939,0.0,-0.0579908172432774,-0.03305904175945823,0.0,-0.03070230193257872,-0.027795568808156666,-0.16418309075743825,0.0,0.0,0.0,0.0,0.29650121530513923
2020-06-01,2021-03-01,0.0749365835745881,0.0322028086538731,0.22777769676178677,0.2297381189639725,0.0018261755189743303,0.5175550196985856,-0.2455273463734641,-0.2775776775640005,-1.4688443035801413,-1.2181013747157188,0.37978570195527084,0.8770934624856783,0.1752141691493847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017354634632049448,0.0,-0.01236291419432711,0.0,-0.019997147840570745,0.20950927538376332,-0.06665807463324475,0.0,-0.011162283001669077,-0.08850770809107177,-0.03384489037072834,0.0,-0.014328946833684849,0.0,0.0,0.0,-0.09704001618299336,0.0,0.0,0.1839501490504492
2020-09-01,2021-06-01,1.0134482933989848,0.3500123355996957,0.406680745215203,0.4203499786068998,0.4401472701010601,0.762501323437268,0.6026508010152476,0.10507383266578074,-1.1463203672298583,-0.6584570095319542,0.8073811237854223,1.2591503917936286,0.30563895524808266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026499735369227805,0.0,-0.07118559636420356,0.22520777469236586,-0.06839498257247023,-0.028501790487498464,-0.016407368866146688,0.10881969458786757,-0.040898933131956076,0.0,-0.04017822206217659,0.0,0.0,0.049885979029541554,0.0,0.0,0.0,0.2581655161436001
2020-12-01,2021-09-01,1.7072892256631889,0.4037588471555627,0.8666131951574628,0.872544976806706,1.6991914476922352,0.926808061611225,0.9379541644552348,-0.03969361942548488,-1.200030061434454,-0.6638549409685446,0.6279713897101582,1.0896659163082134,0.38272922416588,0.015452427991606588,0.0,0.004929214439366558,0.0,0.0,0.0,0.01517903441881495,0.0,0.0,0.0,0.0,0.010470385015162013,0.0,0.0,0.03163714252369324,0.19381703362295227,-0.09777588816205429,0.0,0.0,0.08903121739308088,0.0,0.0,0.0,0.020507611611158806,0.027908442229967675,0.0,0.0,0.0,0.0,0.09260222607181394
2021-03-01,2021-12-01,1.284461784995372,-0.021880266223917,0.8358034273542597,0.8553160421765037,1.7065295547838193,0.9113509106780814,1.5194969502536182,0.5397404118391513,-0.6109639080186469,-0.24552734637346396,1.1813942887860471,1.889312931678062,1.0774595977012968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04850138924820868,0.0,0.0,-0.050552414058673154,0.06862171579503897,0.0,0.05655936017187055,-0.116081274856347,0.0,-0.033723536596454884,0.12081319543115297,-0.04001705409727183,0.0,0.0,-0.050206394643968595,-0.1478780217236145,0.0,0.0,0.0,0.0,0.21908554760255922
2021-06-01,2022-03-01,2.415625620583839,0.4725064925538665,1.3705515598915439,1.3895000952237573,3.7757119457159605,0.9817721580147878,2.3581675787721856,0.9008282327497064,-0.4424365848615608,0.15323574148240482,1.6154972625825437,2.023050620238731,1.3595186430886614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33816044232138404,-0.02042427484730592,0.0,0.0,0.0,0.0,0.03398091072148596,-0.08276394251615407,0.0,0.0,0.15417733857679103,-0.027872951855617903,0.0,-0.017310575590488923,-0.020040056092805545,0.0,0.0,-0.05834881437130785,0.0,-0.020978411913266985,0.1939268281211527
2021-09-01,2022-06-01,4.201431500808302,0.6454740239760781,3.0709212209200367,3.0962363686064567,12.644833577038995,0.9995656330823843,3.3289415700122227,0.6619734623880547,-0.6796493622363009,-0.1434742417703916,1.2469168436542333,1.657180902721045,2.565698335396371,0.04827696085273047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37185389922446677,0.0,0.0,-0.030206013987791238,-0.04713768918065448,0.0,0.035351757388042485,-0.06850054353605421,0.0,0.0,0.18456852759843095,-0.028343023342733753,0.0,-0.033290852241648954,0.0,0.0,0.08013686252510606,0.0,0.0,0.0,0.132764138676184
2021-12-01,2022-09-01,3.948908694542652,0.5817616821136795,2.838401210867249,2.8600984994507654,11.337679003309356,0.9993500531602427,3.200711551913216,0.6753512925914862,-0.6773415596550869,-0.1626975285030916,1.4033645472941596,1.7570965841974486,2.0655845614430093,0.049899798367680076,0.0,0.0,0.0,0.0,0.0,0.02224817009589764,0.03332092538883014,0.0,0.32324140063411433,0.0,0.0,0.0,-0.08718406729161089,0.0,0.02112741750384826,-0.04139832023655127,0.0,0.0,0.12228608685548786,0.0,0.0,-0.04412913116276446,0.0,0.021644297736056348,0.0,0.0,0.0,0.0,0.16070510422269146
2022-03-01,2022-12-01,1.8745356907457968,-0.1014066256312654,1.3867335935442755,1.3892304905047819,3.9043480376495503,0.9549717586921807,2.8007230080850043,1.3187662708022074,0.0036307360070431116,0.44394528679104184,2.1803232022140406,2.732063558274067,2.2290969900021547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014107127288316,-0.01003822797763626,0.0,0.0,-0.07008470668715457,-0.05717281300764464,-0.17226788351454464,0.0,0.0,0.0,-0.13275645358206078,-0.027264895409635385,0.0,-0.04945860088272224,-0.017780124358817696,-0.1379612259185419,0.0,0.0,0.0,0.0,0.17196759297866115
2022-06-01,2023-03-01,1.847384620596889,-0.07881985630344696,1.295988040681961,1.2962654182331004,3.710263686830897,0.9137289023710933,2.90276082002201,1.4581074623467583,-0.161060719297623,0.3943229150327632,2.5422354587838036,3.108221361440199,2.0339271716173766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277172173411335,0.0,0.0,0.0,-0.08348150310092657,-0.05339527919143769,-0.342927805588483,-0.04026183993022963,0.0,0.0,-0.15710602117890174,-0.01624588740421684,0.0,-0.04071094097149904,0.0,-0.06700468833716505,0.0,-0.0504008531538758,0.0,0.0,0.2449977452121549
2022-09-01,2023-06-01,2.195690862796813,0.0980377667445964,1.4184506954729328,1.4362353394970055,4.40014851137745,0.9215503389212902,1.6964060734045994,0.12316625136543634,-1.4629953696406517,-0.8078793803353079,1.1186868255552262,2.032271018707425,1.1384144778567182,0.09064190036478671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814237714528642,0.0,0.0,0.0,-0.06482425244060025,-0.0463254030749541,-0.24271128411687548,-0.02825941006668224,0.0,0.0,-0.21951885405770433,-0.016076440344732143,0.0,-0.02325878536602099,0.0,0.0,0.0768540987092914,0.0,0.0,0.0,0.1900924256852236
2022-12-01,2023-09-01,2.402777518115329,-0.5092773122541416,2.2584223509746604,2.2814779084631334,8.480063335078166,0.9876004228023199,1.6411246257645118,-0.542916497012591,-1.7155803287051794,-1.134722009351563,0.2967019774337665,0.962314545192644,1.4858036205571301,-0.014561546576124006,0.0,0.0,0.0,0.0,0.0,0.0,-0.021983537400928243,0.0,-0.09286445180979548,0.0,0.0,-0.0018559354048673926,-0.07887081580708592,-0.04075851785642542,-0.18403516336470635,-0.027900214366411654,0.0,0.0,-0.21353259600346114,0.0,0.0,-0.01700550770341512,0.0,0.0,0.0,0.0,0.0,0.0,0.18409097403907904
2023-03-01,2023-12-01,0.2713227270585131,-0.2010605629687726,0.3657393849833992,0.40294291920326336,0.22314597269700276,0.5749858129301664,1.7003510972565472,1.3460636297360828,-0.015774243984978398,0.5920447499769388,2.8463405939916697,3.7416003414855403,0.6451765407795514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027873693040792735,0.0,-0.17557911134564008,0.0,0.0,-0.023913439138536274,-0.11549568611369143,0.17032964190477645,0.0,-0.05931490590731582,0.0,0.0,-0.2287148880091739,0.05585207192920482,0.0,0.10799784598102381,0.0,-0.09122112948146896,0.0,0.0,0.0,0.0,0.18687273025284148
2023-06-01,2024-03-01,0.9714996558348804,0.2315707534766176,0.501504240315944,0.536776649430465,0.5474947805451036,0.6812104775640614,1.0394923498330932,0.484545673064396,-1.0803228960616806,-0.5351800294574715,1.7399512286373362,2.720591177670073,0.5162233659647488,0.09185365853798952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36102989352089027,0.0254911207048793,0.0,0.0,-0.11889557724882735,0.2137153771111906,0.0,0.03672421865510406,0.029818903331178495,0.0,-0.21720712136936685,0.05677560114093951,0.0,0.10332815724922112,0.0,0.0,0.0,0.0,0.0,0.0,0.37099630888519947
2023-09-01,2024-06-01,1.7666309044193675,0.4546683424718385,0.767153254412112,0.762903919653693,1.7212457639519239,0.8161456919283168,1.3193296569814272,0.33535773552078035,-0.9945284695289658,-0.6306928446091753,1.4709587355713263,2.1893094224306964,0.6655797478335543,0.0,0.0,0.0,0.0,0.0,0.0,0.021185591428014183,0.0,0.0,0.0,0.0327977419901141,0.0,0.0,0.0,0.18070049454495068,0.0,0.017828522238160494,0.0,0.0,-0.18751453951664684,0.04996649893988656,0.023856347366319718,0.09962092484277621,0.0,0.025350713800518055,0.03229355845927229,0.0,0.0,0.0,0.15858248837847302
2023-12-01,2024-09-01,1.2549021099657645,0.5258148718687276,0.48082979626400957,0.5190849089993443,0.5315682007559653,0.6881915657459673,0.8394445411443741,0.2926291125715963,-1.2246314808715297,-0.6569882057931409,1.4926653295724837,2.1430092481929286,0.29952097601553845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04425956423635799,-0.25933855507649445,0.05698736889838414,0.0,0.0,0.0,0.16706773090584984,0.0,0.0,0.06292408033854714,0.0,-0.07375031876967186,0.09307254056903039,0.04666160954208788,0.13445164031400653,0.0,-0.14344543979879146,0.0,0.0,0.0,0.0,0.3969246507094214
2024-03-01,2024-12-01,-0.2820361800428846,0.5817616821136795,0.5725932191979765,0.5897014687826256,0.7461467466662505,0.22753373588373732,0.6244731695070449,1.272321566124468,-0.118803487988832,0.39864078133318165,2.3540668577304302,3.0807415940620864,0.23369028524980884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02900310793886206,-0.09681446829917972,0.06611708821414514,0.0,0.0,0.0,0.08502613338256977,0.042440744044280596,0.0,0.04876878429384395,0.0,0.0,0.08806155006633058,0.03321140115038558,0.0740801747151337,0.0,0.0,0.0,0.0,0.0,0.01654790244898771,0.19531926415832013
2024-06-01,2025-03-01,-0.3319776821625689,0.710141154279024,0.686571856861932,0.6969833959562262,1.0860116692663797,0.17101741544863994,0.34172165348334,1.1233107808145348,-0.31468725131423614,0.30259936516561226,2.1426179098130937,2.7856578588690617,0.3584589003585314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16587647286331575,0.07188041958732122,0.0,0.0,0.0,0.11600893223311537,0.04719553165486028,0.0,0.06699974481614203,0.0,0.04036664444872962,0.10326641828489838,0.036989858231047314,0.10151258749979196,0.0,0.026646573699883828,0.0,0.0,0.0,0.0,0.2651509166865498
