Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_kofbarometer,Shap_infl_e_next_year,Shap_CH_2int,Shap_Business_Confidence_EU,Shap_M2_change,Shap_fin_spread,Shap_oilprices,Shap_Saron_Rate,Shap_unemployment_rate,Shap_infl_e_current_year,Shap_M3_change,Shap_Wage_change,Shap_M1_change,Shap_EU_fin_spread,Shap_variable_mortgages,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2021-12-01,2022-06-01,3.3289415700122227,0.9094017476274807,-0.1146620300604394,0.12677572739102777,1.5212668439569152,1.628959309201061,5.854172952105588,2.1243660533573294,2.1178555120917637,34.98820043636269,-9.999999999999998,4.715665824244177,0.37635217588065784,0.999999995926705,0.4168979754122226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033801119512693066,0.09666319757526996,0.0,0.0,0.1392054865154134,-0.04304150993529851,0.0,0.04722248853991685,-0.027716038533622644,-0.024472351615187404,0.0,-0.028066147879659463,0.0,0.0,0.0,-0.033930145578494955,0.0,0.0,0.0,0.16529842391998056,0.0,0.0,0.0,0.16753924969424724
2022-03-01,2022-09-01,3.200711551913216,1.4830574933100138,0.54818052131127,0.7870657499632365,2.5003075307875378,2.7891335259301133,2.950335465036053,1.1548884138601045,1.1537807462685554,69.86764413873127,9.999999999999998,-4.190401148456795,0.5763900798018862,0.9712261106886705,1.633851271031883,0.0,0.0,0.0,0.0,0.0,0.0,-0.02297372897830892,0.0,-0.09421751378191884,-0.021548402743644612,0.0,0.2477788837727358,-0.05704294429954551,0.0,-0.19633513446073408,-0.03165055215603286,0.0,0.0,-0.025135538132170936,0.0,-0.039125126166674455,0.0,0.0,0.0,-0.03219024316075964,0.0,0.0,0.0,0.0,0.0,0.12164652238518468
2022-06-01,2022-12-01,2.8007230080850043,2.640184754130903,1.580365734738276,1.8338368309224862,3.7593461669447334,4.545894865631883,0.025772530982631475,0.2242358821158528,0.2063979654299944,29.853714097476832,9.99999999999905,-2.5180906759352286,0.5172011876091656,0.5430610803643374,2.9120435946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12460791062374088,0.0,0.0,0.21814521514255011,-0.02928644166235567,-0.007173959890591768,-0.21628411362155198,-0.011232837374445767,-0.009449924900986784,0.0,0.0,0.0,-0.023452033766436366,0.0,-0.03500592879044244,0.0,0.0,0.0,-0.2405611164460645,0.0,0.0,0.0,0.20705021146496908
2022-09-01,2023-03-01,2.90276082002201,1.4926514988154338,0.33135901297480785,0.7158144821772794,2.4608652557191135,3.133720561762665,1.9884082977536712,0.9131450136304456,0.913439864301591,70.5444614929988,9.999999999795737,-4.772905240460766,0.6280898467408871,0.9364875293460635,1.5668602808813326,0.0,0.0,0.0,-0.03357051074900418,0.0,0.0,0.0,0.0,-0.11721730895458976,0.05853027485295727,0.0,0.058905486905048356,-0.023982148483284647,-0.013710831913301589,-0.1659921040092406,0.0,-0.015776303235395306,0.0,0.0,0.0,-0.030857154735072875,0.0,-0.0334998337515834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24296165200756803
2022-12-01,2023-06-01,1.6964060734045994,-0.22871597302875912,-1.2655873480019995,-0.9152512573092686,0.4669380105513987,0.9265673494011661,3.706094893663762,1.5005111106720868,1.4883699785955524,99.99999999999999,-0.16095877854777157,-0.06076938866454907,0.6634667712909983,0.9970701471760761,-0.11132058651499577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015326732879347748,-0.10281430940294115,0.0,0.0,-0.08020429158673616,0.0,-0.034548227731393745,-0.13028765562970557,0.0,-0.014178198852930313,0.0,-0.012994289573408155,0.0,-0.039745507752472674,0.0,-0.03743441773801315,0.0,0.0,0.0,0.16245168470241755,0.0,0.0,0.0,0.18768655993076777
2023-03-01,2023-09-01,1.6411246257645118,1.6527172941096513,0.25769377546316363,0.8307392395735748,2.2720550577402854,2.722879553482205,0.00013438995936039942,0.18766275686713826,0.17635460255203045,99.99999999999928,-6.982512615142553,6.2188285791161855,0.6635852997291262,0.5366715885259088,1.3359005391406775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09289074352947539,0.09410334399347119,0.036568565114013074,-0.06951755557294197,0.10435162967954545,-0.05326094372536943,0.040732156950576956,0.044349126176179796,0.0,0.0,0.0,0.0,0.12879275083783837,0.0,-0.047198879235450825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13078730428058657
2023-06-01,2023-12-01,1.7003510972565472,2.028880808454403,0.657929243456401,1.2417435301983026,2.8512222447157676,3.333442947492049,0.10793177113974653,0.25333410934949857,0.23586879862327526,99.99999999999999,2.463905820226843,0.02954357872836964,0.799945458353973,0.35329937411204654,1.8077266599195951,0.029525814682559347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08717737169509863,0.08807620362334827,0.042564446571537476,-0.049420492971899016,0.09232224583789954,0.0,0.0411611711347146,0.05514529241072959,0.0,0.0,0.0,0.0,0.12899217846576133,0.0,0.0,0.0,0.0,0.0,-0.2662384952826543,0.0,0.0,0.0,0.1462031557579097
2023-09-01,2024-03-01,1.0394923498330932,0.8407003480705555,-0.3299427082581019,0.15202967272948348,1.4553478654572238,2.04026914614186,0.03951825996475681,0.18292918439448114,0.1755907535357794,15.271873471233762,-1.5587680904549068,1.8712514841495311,0.6317775213214046,0.6013677381600848,0.30522408662383427,0.0,0.0,0.0,0.0,0.007666169201364592,0.0,0.0,0.0,0.0,0.06956217945130864,0.04033353910908192,0.0,0.06077781077226943,0.0,0.02789562697561804,0.05685301853960288,0.008644782795983626,0.014971617825047542,0.0,0.0,0.07540410144728903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00916374930218348,0.16420366602697203
2023-12-01,2024-06-01,1.3193296569814272,0.41551598862721306,-0.6395753375252821,-0.250888715066111,1.0292807951324818,1.6778008529271915,0.8168791471039014,0.5897935335633756,0.5755777108560725,9.318621304423068,-0.6158941806258579,0.8272423726198422,0.6160767277530518,0.9148321565017922,-0.10737556266304793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09243201664607137,0.061509136662390676,-0.07942585820285203,0.03003901548327206,0.0,0.019928147503079304,0.047860684088704586,0.0,0.015784936520889154,0.014208158816720095,0.0,0.044095172334255923,0.0,0.0,0.0,0.0,0.0,0.12657190253914194,0.0,0.0,0.0,0.14988823889858793
2024-03-01,2024-09-01,0.8394445411443741,1.2238587669106238,0.14119292741190392,0.5907551108061959,1.7834349322837502,2.3063733317986697,0.1477742969714652,0.25051979826967424,0.241483574763258,4.656195368804333,-0.4046892126317978,1.4618107320874256,0.533437963470797,0.25584495773597926,0.734268263209259,0.0,0.0,0.0,0.0,0.00805813592741779,0.0,0.0,-0.019314705607564653,0.0,0.07542276810518916,0.041468086330897304,-0.05107149369461567,0.05854424159304018,0.0,0.03408653194465899,0.04756492847859656,0.0,0.016498220905999852,0.0,0.0,0.09477548309615146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18355830662159384
2024-06-01,2024-12-01,0.6244731695070449,1.8270876804470149,0.40142473183673033,1.0237457935869791,2.3848746746801375,2.85498629770342,1.4462816619233831,0.7850851046349593,0.7748584559716881,12.248828574927495,-1.2871691176605395,2.6180581672401626,0.6369411817549258,0.06481424076579093,1.4267052196444752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031234361845823778,0.0710457835633958,0.04923271534750321,-0.049580299613353696,0.10377969282544182,0.0,0.05296288923785029,0.0323212419021249,0.0,0.0,0.019212606194826728,0.0,0.11694427003807861,0.0,0.0,0.0,0.0,0.0,-0.19900446334362631,0.0,0.0,0.0,0.17223366280447455
2024-09-01,2025-03-01,0.34172165348334,0.5733701950232373,-0.48169107039926373,-0.16668256253398184,1.1486718627312875,1.5977097918992378,0.053661046797561514,0.18189358710003542,0.176096435107895,7.093951519584984,-0.8938071876532231,1.0826175885356106,0.5595771902879288,0.35865297724631634,0.10517627793511508,0.028962038864500002,0.0,0.0,0.0,0.005526243890806165,0.0,0.0,0.0,0.03312109851322879,0.05322713315694933,0.01884943166788738,0.0,0.0,0.0,0.04721227961232741,0.03043685557692234,0.0,0.0,0.0,0.003567674823299005,0.07415559495330874,0.0,0.0,0.0,0.0,0.012110795888527868,0.0,0.0,0.0,0.0,0.1610247701403652
