Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,CRPS_YoY_timesafe,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2018-03-01,2018-09-01,-0.0487709815077508,0.0699142341860081,0.20130510794934603,0.20205442700043122,0.014086180424274073,0.4253608628761303,0.3692064162161834,0.4285490240630629,-0.29355231465686416,-0.0012588231355081803,0.835677919652067,1.0588157845335289,0.6394491723281942,-0.0026106105249034104,-0.03320375822984065,-0.1678451692794759,-0.003144562157377131,0.0,-0.002140455551462528,-0.09614487049068998,-0.014969272013296408,0.17608002326806083,-0.14439325348468984,0.007477842057581666,0.3508083205921015
2018-06-01,2018-12-01,-0.6464364037194414,-0.3765867683052093,0.23048727020662646,0.23130471202983954,0.072818825733194,0.3848780542197032,0.3096180831721362,0.4445429008792523,-0.5439045505072571,0.07752197986148346,0.7994748839082846,1.1659643017599919,0.120552334167105,0.0018393728880802263,-0.018685688821839817,-0.0082497882952462,-0.2039333112034674,0.0,-0.00486844636320079,-0.09830055992448457,-0.08125125956750232,-0.1670437606640537,-0.15882948483578607,0.00879669988426867,0.3539394585980228
2018-09-01,2019-03-01,1.0401969850082793,0.2755282797702207,0.46562583442993793,0.4546320613475395,0.5847182287704489,0.8026792026178629,0.4957130017502642,0.11337864913123494,-0.7903791638829816,-0.5255181351004445,0.563992035460359,0.8582457752290827,0.22465369325013645,0.008365923727528079,0.010886364123210875,0.1400775501804046,-0.005632083006875524,0.0,-0.01413890521221741,-0.02573878153762052,-0.04904280585924738,0.04705961453455119,-0.14810146131408208,-0.035821976977711015,0.3476148411122799
2018-12-01,2019-06-01,2.0425946567900866,0.2755282797702207,1.2788482458306896,1.2877009423016983,3.1225235807941143,0.9876268327815131,0.6980791265353226,-0.18545406197461037,-0.9182790490520176,-0.7170122086074038,0.26887125096628484,0.5382104401938648,0.4878085083461085,-0.035532266465735506,0.0032956108928350004,0.0007100691390877489,0.22328437720411354,0.0,-0.006738203060700735,-0.07510355289684476,-0.04398063737764171,-0.021030010300039943,-0.11770937370237584,0.03695897346841328,0.31137329286910964
2019-03-01,2019-09-01,-0.303703710465264,-0.1595452643947226,0.19047808332580313,0.20825306509261382,0.020781657573473195,0.474837262444746,0.3682466372715076,0.44032586030677834,-0.16704572912278337,0.009443764189232096,0.8142082447446544,1.108476018718374,0.7075813831654578,-0.019605798133142185,-0.011845126640925631,-0.14954890784965696,-0.006679290553970615,0.0,-0.0014417586990645992,-0.07498096156230588,-0.04063464971147021,-0.1041678085402098,-0.1190575666626541,0.015962013539296275,0.3524545904193812
2019-06-01,2019-12-01,-1.304265220125167,-0.4931164995550574,0.5415593636881015,0.5424935848471547,0.6579622468825257,0.11467586867620372,0.3691647183324598,0.7747390786175146,0.2553036552659371,0.47677705354152167,1.1590614682801537,1.5101238823999275,0.14602689247720174,-0.000959561208643017,-0.00016531374739570115,-0.009932013875856618,-0.3068978642449421,0.0,-0.005713286880674752,-0.09525085498122304,-0.06666378177851319,-0.27673662993037124,-0.12475870620159576,0.02107206624340614,0.3728894470507518
2019-09-01,2020-03-01,0.1433514840510241,0.0141816985239628,0.20190046163182257,0.19515511877378738,0.016684833493107013,0.545648519976384,-0.0801761132071199,-0.1447610059706506,-0.7469127024249289,-0.5999204839022596,0.342676370963371,0.6824240011675364,0.09874863636235638,-0.00036973932781494056,0.0008327582354253904,0.07201889026205521,-0.0026368465608701433,0.0,-0.0018190504325127027,-0.041402705782627135,-0.009920693861015961,-0.3241631915533377,-0.058398026515362585,0.0,0.3800403040600233
2019-12-01,2020-06-01,-0.211955780303974,0.1380488948461433,0.2552152872909973,0.26849911644863783,0.12250327262693914,0.3535970584217713,-0.7581105002145705,-0.5831081626395118,-1.2471934572548804,-1.0614073945705904,-0.11723667259504467,0.209296031991002,0.1161486470406032,-0.0004103884684008019,0.0030316714802381814,0.0,0.22638433403620517,0.0,0.0027503463982260943,-0.07098810958578808,-0.02707503763391701,-0.32488450092770876,-0.04941794301991961,0.019518770465244813,0.3591397521019633
2020-03-01,2020-09-01,-0.7709259548683178,-0.2119845523816721,0.26278989726682617,0.2822713937620008,0.3124154914137385,0.2682175018382385,-0.3137872354086468,-0.03431653416532397,-0.5804568680370714,-0.4434911344482373,0.2763466017904115,0.5440172303658155,0.26988963537060473,-0.0031074827894829148,-0.0198932992175902,-0.10822560569085629,0.0071498159693352825,0.0,-0.0018732693435168,-0.08996060107642899,-0.025327329473525728,-0.2320694051959247,-0.05773199547411451,0.003531872960132465,0.3155227469503004
2020-06-01,2020-12-01,-0.5009720433243103,0.0245021457699223,0.32754467334923887,0.34365021045819116,0.27612312340424133,0.28345021630491374,-0.3564639118141421,-0.09372681726702585,-0.8719715632810932,-0.5855494943892444,0.3361081225300211,0.559245987411483,0.17402987533260503,0.0003535968417738844,-0.019012749388901774,0.0,-0.338121642914998,0.0,-0.008354159385944533,-0.0935918042824563,0.07044787582890626,0.10894600683563409,-0.09235487843958771,-0.0402800577187419,0.43646995839423824
