Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_M1_change,Shap_Business_Confidence_EU,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_Saron_Rate,Shap_kofbarometer,Shap_EU_fin_spread,Shap_M3_change,Shap_infl_e_current_year,Shap_Wage_change,Shap_oilprices,Shap_M2_change,Shap_fin_spread,Shap_variable_mortgages,Shap_CH_2int,Shap_headline_1m,Shap_core_1m,Shap_core_lag_1,Shap_core_lag_2,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2017-09-01,2017-12-01,0.7058486844918832,0.6911761519930337,0.07362899213045893,0.27456097978667426,1.0448859131823696,1.323200747439035,0.0002152832099297941,0.06971775972714378,0.08119080934407266,8.156675558820178,0.31728534266634584,0.5736768876411759,0.32376811589557297,0.5311748287809096,0.7062499750423612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00197476464458507,0.0,-0.00898710802789187,0.0027027266816727,0.0,0.0,0.0,0.0,0.003164397557581829,0.0,0.0,0.0,0.0,0.0,0.003022888294884306,0.0,-0.017043832000554055,0.01657114855659389,0.0,0.0,0.0206543602869729,0.0034773792646709614,0.02075268564362978,-0.06136323395147297
2017-12-01,2018-03-01,0.5770491780988429,0.3140763145344838,-0.3941356903525416,0.027877313567081785,0.755244893207685,1.0619338355241759,0.06915472697123903,0.15940445931439182,0.14242894585316626,99.99999999999999,-0.34977335089283584,0.4890493397246735,0.39256896492800475,0.7167811724812252,0.18305598057830608,0.0,0.0,0.0,0.0,0.0,0.0034284984281826537,0.0,0.0,0.0050029111451175105,0.0,0.0,-0.012024898566137228,0.0037373460015310417,0.0,0.0,0.0,0.0,0.0,0.003301997061129009,0.0,0.0,0.0,0.0,0.0,0.0,-0.022654999068189487,0.006227256458841251,0.0,0.0045614429553832905,0.0,-0.007003323201034556,0.21357184625429204,-0.0671277435129378
2018-03-01,2018-06-01,0.4772563274701547,0.2612136783600505,-0.36682345080495615,-0.08262106327130425,0.7612059438724117,1.0650886967817463,0.046674426234511596,0.12720916947833252,0.1252551352493982,99.99999979528154,5.368264881587635,-1.7279809351921687,0.376609097618906,0.668659646838415,0.23841323995883457,0.003155523340611214,0.0,0.00130439933493115,0.0,0.0,0.0,0.0016902478822948376,0.0,0.0,0.0,0.0,0.0023964141848851496,0.0,0.0019673963538041073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05228011445384574,0.009601174643221593,0.00270978896849746,0.0,0.011303859601214009,0.0,0.09600411140750653,-0.05505236286190438
2018-06-01,2018-09-01,0.3692064162161834,0.31140069125124015,-0.2654602151352492,-0.01811814686583091,0.702638932914823,0.9206168972329287,0.0033415018387226623,0.09797736557554719,0.08728937095291392,99.99999999999574,8.412484926094976,-2.2782305413511232,0.30743734900470143,0.5595679895466962,0.632434994481379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00600697194736049,0.0,-0.002470406120251706,0.0,0.0,-0.0042301750009135575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028590643911902028,-0.05326020677510084,-0.020894176115360374,-0.0028724813010185617,-0.006640689442161935,0.04085940071636225,0.0,-0.16039627378240373,-0.10226325907073966
2018-09-01,2018-12-01,0.3096180831721362,0.14766384169839775,-0.33732558831545134,-0.17799550599351122,0.48222787767837616,0.7082436449066698,0.026229176331333977,0.10710547353721553,0.10685949989262955,99.99999999999991,6.284584110609129,-1.7244141587077086,0.29740424726065595,0.6855805878341719,0.36960770676666144,0.0,0.0,0.0,0.0,0.0,0.0,-0.008373787519923839,0.0,0.0,0.0,0.0,0.0,0.009150699306959649,-0.008680381867522227,0.0,0.0,0.0,-0.005812313757771734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026329266879611308,0.013945400439534242,-0.012615536941296286,0.0,0.019372801334612676,0.009746490475526807,-0.11455718233055834,-0.09779078732821331
2018-12-01,2019-03-01,0.4957130017502642,-0.0847764048988786,-0.6896118051121913,-0.34760369261359614,0.30961808317213624,0.6913088980913251,0.3369679512318739,0.36308186313442475,0.35533009711372826,12.805097164792231,0.6010459561979842,-0.25356160017270873,0.34070417262252667,0.9238302818712147,-0.08437511434840061,0.002169327613958577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002388601168816872,-0.006201711106328958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004293002689827973,-0.004108610874058807,0.044720967760605516,0.005139760584484872,-0.005678496588540222,0.0074963605611344155,0.0,0.0,0.05710342155620353,-0.10772391391658173
2019-03-01,2019-06-01,0.6980791265353226,0.43264777633815754,-0.31046684013208214,0.090873857844187,0.8059339652091602,1.0578869844213068,0.07045380166749006,0.1841525204993144,0.17719047390810583,5.986832744666386,0.2835992095792922,0.304892908682838,0.3265873475516229,0.7951326958910983,0.2568699142389441,0.0,0.0,0.0,0.0,0.0,0.0030099631421935157,0.0,0.0,0.0,0.0,0.0,0.0,0.002454366634008365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009300364087038209,0.004598184428286244,0.0012737677094287192,-0.025323163892870933,0.010640558434530089,0.014246097508072743,0.0,0.054598045640580094,0.0,0.19133679097361564,-0.08198678488733495
2019-06-01,2019-09-01,0.3682466372715076,0.6980791265353226,0.22336651243710648,0.3853163468066967,1.0341149159303065,1.315598792085341,0.10878947097396462,0.20015491987905407,0.20207422147651458,7.581425091405928,0.8737579778553093,0.4277275075338666,0.29502239033093974,0.14287937251897886,0.9613077048005181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009174583724531839,0.002838848491253481,0.0,0.006554270956096703,0.0,0.0,0.0,0.0,0.002935105372807698,0.0,0.0,0.0,0.0,0.0,0.002158596161573878,0.0,-0.05824628284220861,-0.03422278567945565,0.0,-0.006431890959775603,0.028691110054823367,0.0,-0.1640595501928818,-0.03427141590289711
2019-09-01,2019-12-01,0.3691647183324598,0.3129421151008671,-0.18587308855134033,-0.07425639688412033,0.6432782879053356,0.9495648112870292,0.0031609811141370945,0.08360655710440724,0.08772576471320065,30.823172287738103,3.471963351501998,-0.7937752557833103,0.30926859984597993,0.5914167878433265,0.42823626086603284,0.003288789010633952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012186073424268227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034574091249501555,0.0,0.0,0.0,0.0,0.0,0.002696233053880226,0.0,-0.008104972931365391,0.01778197782298231,-0.006784825272903593,0.0,0.01952754370955517,0.0029778354740653576,-0.1255416472941713,-0.012406415038524375
2019-12-01,2020-03-01,-0.0801761132071199,-0.035145535666991634,-0.7585266105263777,-0.36610206477742935,0.34526456227412794,0.6679544571796647,0.002027752913597504,0.09027150209891259,0.09062287984835422,8.213339068779748,0.8359130338252099,-0.37263070022401434,0.3571844455743352,0.4835872256600331,-0.21092339776620506,0.0,0.006738863234676299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012334601804952307,0.0,0.0,0.0,0.0,-0.006667484697523362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005094875316399489,-0.006129315706335835,-0.012520632620274568,0.019324660778163107,0.0,0.01886808085504425,0.022606759474704283,0.0,0.18570983024886442,-0.034723422346753345
2020-03-01,2020-06-01,-0.7581105002145705,-0.5539666324424708,-1.1144463930325088,-0.9782980870780484,-0.18274938736348995,0.21810308512559828,0.041674718748952524,0.1417820836643906,0.12728653332168174,10.928885254919777,2.951650791622032,-1.4966766876200654,0.3060245141284553,0.2978620540991566,-0.5213853255034984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005926982444204674,0.0,0.0,0.0,0.0,-0.00828986252657116,0.0,0.0,0.0,0.0,0.0,-0.008106364859610757,0.0,0.0,0.0,-0.00497069110488427,-0.043650755634323364,0.013230170443631381,0.007412521081160995,-0.00515044500064165,0.013937678047049176,0.0,0.04453548740231226,-0.03560206234289036
2020-06-01,2020-09-01,-0.3137872354086468,-0.42587877570374744,-0.8719827277676728,-0.731930681602755,-0.0156289356849193,0.35635232541006523,0.012564513405728174,0.09843844686071254,0.09488687263384007,13.850084160155296,9.999999999987882,-1.951641941035021,0.14849228835592582,0.6326634294396207,-0.16504943268556005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067167444183781596,0.0,0.0,0.0,0.0,-0.002123836034904635,0.0,0.0,-0.0021808676314420444,0.0,-0.003229977223116667,0.0,0.0,0.0,0.0,0.0,-0.03896516302824568,0.009419969572098591,-0.0028683645238849666,-0.009815342835050735,0.028722980862889765,0.0,-0.2196584088001043,-0.013413588958048638
2020-09-01,2020-12-01,-0.3564639118141421,-0.5029919994331777,-0.8917185202756528,-0.8023189056352464,-0.1232842665012869,0.13927750464546307,0.021470480461291783,0.10318461089035887,0.1003957584630547,17.59663520860674,9.999999999999998,-2.094203812640851,0.15629998883601917,0.6693762329429616,-0.2547156928750738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003969955809607461,0.0,-0.001963068026090281,0.0,0.0,-0.0035751080239775864,0.0,0.0,0.0,0.0,0.0,-0.0037346792292945663,0.0,0.0,0.0,-0.007607823102760029,-0.008311816495915305,0.022084682097593664,-0.003082643472922283,0.0,0.014420109794589995,0.0,-0.21957624741169654,-0.03295975687802353
2020-12-01,2021-03-01,-0.374674542625808,-0.3745910254615126,-0.9410511215192763,-0.6389225098328843,0.034117354047769055,0.33694037872518123,6.975116731952108e-09,0.07376999923067501,0.07734593954964664,5.080015488260825,1.163405574154518,-0.726141595847459,0.2801446736686809,0.5105880666613499,-0.4872111963732273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01357817258081529,-0.014787984122361347,0.0,0.0,0.0,0.0,-0.007444832056961004,0.0,0.0,0.0,0.0,0.0076650487086901645,-0.00882543133835199,0.0032615156372010796,0.0,0.0,0.0,0.02202722715799578,0.004890425226481719,0.0,0.010687489745829629,0.0,0.0,0.14376184125555164,-0.06219330188317624
2021-03-01,2021-06-01,0.2523476482182651,-0.025329197003021164,-0.6112459341665044,-0.28966068137439294,0.30325984438164255,0.6618500967457308,0.07710443037204617,0.1678621088987516,0.1645622435606168,4.864071980850777,0.7453472412936626,-0.2439262871249829,0.2774415490384114,0.7971778994727632,-0.1379493679147359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009239063054320063,-0.0031647928344995524,0.0,0.0,0.0,0.0,-0.013962876181098018,0.0,0.0,-0.0032737241505521584,0.0,0.0,-0.00895562612735061,0.0,0.0,0.0,-0.004715420847812142,-0.013806824208017212,0.013811272324709996,0.014406055570717101,0.0,0.0,0.0,0.13129814344928073,-0.00825509913798347
2021-06-01,2021-09-01,0.4675283229617299,0.20013313119013887,-0.23591737645922706,-0.1465177618188207,0.514938137878751,0.7950786484618888,0.07150018858256595,0.16366823961889473,0.1654637614125901,13.709551864326393,5.426358150539744,-0.981336831900516,0.20982766255540058,0.7929870913541376,0.40108545094135195,0.0,0.00471114642674253,0.0,0.0,0.0,0.0,0.0,0.0,0.008569097978200381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006783458220743895,0.01006594536903552,-0.04841540418844062,-0.021212025395961495,-0.003929729869379336,-0.008656729130867251,0.026479698987409053,0.0,-0.1164525451358701,-0.04532831657133783
