Date,Target_date,Actual_direct,Forecast_median_direct,Forecast_Linear_Mean,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_fin_spread,SHAP_Shap_EU_fin_spread,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_oilprices,SHAP_Shap_variable_mortgages,SHAP_Shap_unemployment_rate,SHAP_Shap_M3_change,SHAP_Shap_infl_e_current_year,SHAP_Shap_Saron_Rate,SHAP_Shap_kofbarometer,SHAP_Shap_infl_e_next_year,SHAP_Shap_CH_2int,SHAP_Shap_M1_change,SHAP_Shap_Wage_change,SHAP_Shap_M2_change,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_headline_lag_12,SHAP_Shap_core_lag_12,SHAP_Shap_time_index_length,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2017-09-01,2018-06-01,0.8432466593085053,-0.17881705254981678,-0.1292081730941012,0.76105128681418,0.7656136275445886,1.044614231097611,0.9602345962431141,0.4772563274701547,-0.2892914564235869,-1.187497533058233,-0.8597088428062498,0.08650937090802388,0.40816758003926856,-0.1551786670112243,0.7025935851340358,0.7083103314056866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016008396401698762,0.0,0.0,-0.046204340848342,0.0,0.0,-0.013435678981998184,0.0,-0.0867621924302726,0.0,0.1047000954680508,0.0,0.0,-0.012848321373117592,0.0,-0.02659671192220255,0.0,-0.015305920996143666,0.0,0.0,0.0,0.0,0.0,0.0,-0.07663057190057014,0.06402666549005845,0.0,0.0,0.0,0.07545649444052066
2017-12-01,2018-09-01,0.4928102756888819,-0.2416586575418263,-0.3015422039681824,0.5224139500567447,0.530196694282128,0.5394446138810545,0.968328442801591,0.3692064162161834,-0.18164528370684774,-0.7689300804502567,-0.5836363746990281,0.11850963656212388,0.22452482143395922,-0.0004012905504779951,0.3315129629871709,0.3373173779159132,0.0,0.0,0.0,0.0,0.0,0.0,-0.008657821723666713,-0.005265799945471631,0.0,0.0,0.0,0.0,0.0,-0.00942785287765596,0.0,-0.02054137997291449,0.0,0.05988449228774725,-0.008488833069762735,0.01081130048015618,0.011298101975209158,0.006695846321421365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02658372790767471,0.0,0.0,0.0,0.0,0.05015922085896836
2018-03-01,2018-12-01,-0.1125001524645341,-0.8279943309347262,-0.9460711354285055,0.5449195185660962,0.549289740612941,0.511931919424735,0.9899617005738952,0.3096180831721362,-0.2270025506805078,-0.8185811291957322,-0.550579084976146,0.05665039288600376,0.13269431580667165,0.39399319752053685,1.3405535666268815,1.3450410281830378,0.016798125052793125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015678364491230976,0.0,0.0,0.0,0.0,0.0,0.0,-0.03212575390833691,0.01894902731272087,0.009689643408129967,0.0,0.005731688154312418,0.03281796226777467,0.005885650172969791,0.01606756401883711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007638724147074779,0.0,0.0,0.0,0.0,0.0,0.02094580937627253
2018-06-01,2019-03-01,0.3424932189852588,-0.3993733787022381,-0.14126782775115837,0.4598515111350345,0.46605771558652065,0.5503660487644225,0.8643650256910426,0.4957130017502642,-0.06068694651535844,-0.7633164241882969,-0.537137680834787,0.37790328246770866,0.8452716498504637,0.2388430875113201,0.3295304511932324,0.3336336490383182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018244053148117504,0.0,-0.06231568049336933,-0.0031891974395010236,-0.0977748340256999,-0.01458016635458586,0.0,0.0,-0.02415248753647475,-0.01572450680464015,0.0,0.0,-0.021793848350495224,0.0,0.0,-0.09074199004824743,0.0,0.0,-0.015831086455839173,0.0,0.0,0.0,0.0,0.10624229970589069
2018-09-01,2019-06-01,1.2817436064006906,0.19005811010721632,0.005991114558067032,0.8136327944054079,0.803816835864411,1.1917772228175294,0.9322080082283168,0.6980791265353226,-0.12068499568478327,-1.1479514898910437,-0.8268004469152324,0.42125292166276873,0.7064353125854413,-0.2632285782651955,0.598428587367159,0.5908297487436496,0.06823252139059505,0.0,0.0,0.0,0.0,0.0,0.024875915468462174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05117013963811385,0.0,0.027866549709258125,-0.12157328431283652,0.0,0.016895017617009997,0.0,0.0,0.0,0.0,0.0,0.0,-0.06143016502298851,0.04008297807624393,0.0613857247725941,0.0,0.0,0.0,0.040808657432075394,0.0,0.0,0.0,0.03575294078062172
2018-12-01,2019-09-01,0.5709816811547104,0.4805911682434494,-0.012036122297464166,0.1842591885070764,0.18726727773240634,0.008170444824360839,0.6142517736004076,0.3682466372715076,0.30045375258806184,-0.6947270387283099,-0.45189532694774653,0.6293706051477495,0.7692531603263248,-0.0599896235945252,0.12161034524370605,0.13880176954219745,0.022725884536146587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11085985550532224,0.0,0.05590837075496348,0.0,0.03480310047934666,-0.06139103344310876,0.0,0.005507682249379142,0.0,0.046800741909758296,0.0,0.0,0.0,0.022605718988930303,0.05568081241031139,0.0,0.0,0.0,0.0,0.14786734953829755,0.0,0.0,0.0,0.0,0.05125880761156658
2019-03-01,2019-12-01,-0.2812311970216067,-0.1125001524645341,-0.05622335295164168,0.19495594315630396,0.1996410324176341,0.02847016539732082,0.3872954193406547,0.3691647183324598,0.4957130017502643,-0.316148332150753,-0.0007844824322357277,1.0288037947952728,1.473147095132532,0.5800881160986648,0.5311385662228474,0.5316418882092527,0.027003884141011694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025578326636821202,0.0,0.0,0.03913535795570066,0.0,0.03300440218319961,0.0,0.0,0.0,0.0,0.0,0.0,0.02509447733051795,0.0,-0.06266975778299216,0.0,-0.14677707385248814,-0.22571760367161187,0.0,0.04989170098701212,0.0,0.0,0.03633996661438539,0.0,0.0,0.0,0.0,0.1428395199455512
2019-06-01,2020-03-01,-0.6951804340046644,0.025730037031793912,-0.07070820324030133,0.4951127697194284,0.4795365503207976,0.5197119072500083,0.10361866239489587,-0.0801761132071199,0.46050674007022385,-0.17026061342503832,0.04265805242248666,1.0847473190904398,1.149968322681524,0.44120921229637844,0.23610078183035182,0.22520297834236447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023362338546991806,0.0,0.028837975699507884,0.10491088936476119,0.0,0.0,0.0,0.033861298883396056,0.0,0.0,0.020631868009572188,0.0,0.016970121571528524,0.0,0.0,0.0,-0.048356804052415735,-0.10421910985648533,0.0,-0.21464614824176736,0.0,0.0,0.12375445584050142,0.0,0.0,0.0,0.0,0.11133135450650461
2019-09-01,2020-06-01,-0.2200659102474134,0.71686988090613,-0.07201432024372395,0.5047795962311105,0.531303327031432,0.8778486767445163,0.10964115978041121,-0.7581105002145705,-0.055408656849412985,-1.1014172694896613,-0.7118236293742134,0.12904969350893872,0.30932650539781326,-0.5930610675290104,0.416391599740538,0.43277791252120035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10759597108157967,0.1504669520779141,0.0,0.012470924652964621,0.0,0.04995498094606003,0.0,0.0,0.01858645725418299,0.0,0.0,0.0,0.0,0.0,0.0,0.022258540351913016,0.014358115392020662,0.022569029439944828,0.0,0.0,0.20185928931620303,0.017662996282966564,0.0,0.0,0.0,0.17110094435410456
2019-12-01,2020-09-01,-0.3396209238334317,0.5663820502347252,-0.05985254344136396,0.544045914400671,0.5544115749964434,0.8208413890203453,0.09608422393775744,-0.3137872354086468,0.36571499514247086,-0.5630969731272891,-0.17164791630255372,0.6473631131417603,0.7441764010840033,-0.05907154253357305,0.3722284399377276,0.3827181223220892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010281343235239992,0.0,0.0,0.0,0.047441617272058534,0.22096983841599852,0.0,0.014134506460449538,0.0,0.0,-0.04151110540085586,0.0,0.01822838330403241,-0.03249769483261959,0.0,-0.030767333687677978,0.0,0.0,0.0,0.0,0.017653477013765562,0.0,0.0,0.0,0.2771707255630444,0.0,0.0,0.0,0.0,0.12513083633265362
2020-03-01,2020-12-01,-0.6496149284976364,-0.015155809642215481,-0.059532923143803027,0.3583361984869093,0.34342820861933443,0.402538373498797,0.18835747111501258,-0.3564639118141421,0.11938042732742352,-0.5953670783335897,-0.4350747952485233,0.7193014303532677,0.8229086051002987,0.13074728455908513,0.14890067489038467,0.1684304097727279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039576901258886354,0.12736458096838285,0.0,0.0,-0.019229854734110437,0.0,0.0,0.0,0.0,0.0,0.0,-0.01679940997448776,0.0,-0.0540622356317141,-0.01778080428122653,-0.31560268109257583,0.0,0.0,-0.03780369984796206,-0.023016479523196135,0.1899270598132498,0.0,0.0,0.0,0.0,0.17180373654634137
