Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_kofbarometer,Shap_infl_e_next_year,Shap_CH_2int,Shap_Business_Confidence_EU,Shap_M2_change,Shap_fin_spread,Shap_oilprices,Shap_Saron_Rate,Shap_unemployment_rate,Shap_infl_e_current_year,Shap_M3_change,Shap_Wage_change,Shap_M1_change,Shap_EU_fin_spread,Shap_variable_mortgages,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Constant
2018-03-01,2018-06-01,1.1400673781712278,0.7922465951253344,-0.09137532681249283,0.21117680732232824,1.3532986040794448,1.7905582730379344,0.1209792971186585,0.22519791604183237,0.22404914452594646,27.206220791912894,2.570877975594507,-0.5945833502054934,0.5261215229410413,0.7372865593205375,0.5473555802871566,0.004901597488459947,0.0,0.0,0.006024102778505638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007698743019751928,0.0,0.0,0.0,-0.030798054611391106,0.007831672014077293,0.0,0.0,0.0,0.008943154315975551,0.0,0.0,0.0,-0.06391565790759195,0.14321188196845575,0.007025351196836422,0.0,0.0666669097169252,0.08730131485817318
2018-06-01,2018-09-01,0.9846101138386132,0.8612172269692131,0.32311510529776644,0.49522769893304275,1.5462887098606855,2.037064966252533,0.015225804529964568,0.13186178130904402,0.12492951290226481,10.51921377474988,9.999997176090977,-1.1274871314912283,0.19604097017827177,0.5700079533027056,1.1716583434179917,0.0,0.0,0.0,0.0,0.0,0.0,-0.005586380861309359,0.0,-0.013350593679150398,0.0,0.0,0.03225956561432123,0.0,0.0,0.0,-0.008527439890677816,-0.01532628090749676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202515983033856,-0.0037293890495610836,-0.35119047980592855,-0.006457062365012563,-0.06139526328773735,0.09083704795343564
2018-09-01,2018-12-01,0.6891110180748505,1.149413954516909,0.29771205702990855,0.6134302790391537,1.693141353406207,2.241390181520142,0.2118787932971818,0.27085490114416005,0.2668555355402835,45.68266522002725,9.999999999994998,-2.677673794267164,0.37821583112883606,0.19993349657400486,1.0250131042094601,0.0113641151389604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011441373397372258,0.0,-0.012422880754377367,0.01148695700411432,0.0,0.0,0.0,-0.02322371568096289,-0.025241300381782225,0.0,-0.00761535414076954,0.0,0.0,0.0,0.0,0.0,0.03984728616980307,-0.010773712862883719,0.0,0.0,0.06009292325480812,0.09232790595791104
2018-12-01,2019-03-01,0.7264280628502817,0.014969171260936782,-0.8667365121816318,-0.5006259561169735,0.5611172346031273,0.9355040447172277,0.5061737544215393,0.4774541286254917,0.4763753199727771,13.591271506371909,1.9586336899879095,-0.9376530331314992,0.45986279546562925,0.9062735094540952,0.06976148217008316,0.0,0.0,0.0,-0.019843609825336735,0.0,0.0,0.0,0.0,-0.010337533471651738,0.0,0.0,0.0,-0.005763938083978162,0.0,0.0,-0.01531704327535067,-0.027406315436444208,0.0,-0.01186073827686485,0.0,0.0,0.0,0.0,0.02624209687978614,-0.027925953211388323,0.0,0.04673632417371783,0.0,-0.04161026835931483,0.03229466797767916
2019-03-01,2019-06-01,0.5984537326090056,0.3200634201030894,-0.597351949818048,-0.26690190647400414,0.9575582275144435,1.3500933422768924,0.07750116609714167,0.2001894860544962,0.19141041253466673,76.25157975895283,9.999999999969866,-4.308525591960199,0.46071136244431904,0.6786085514739919,0.13371626496621047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009602752130513412,0.0,-0.013024135588386263,0.0,0.0,-0.018092572800043033,0.0,-0.017381461842127584,-0.027800831345764415,0.0,0.0,0.0,0.0,0.0,-0.008514496585025438,-0.029695360766681767,-0.04686108482858611,0.20839839711738098,0.0,0.0,0.08586273194449627,0.06305872196212971
2019-06-01,2019-09-01,0.148203431847449,0.52889950343884,-0.020467939972448224,0.16999077800416984,1.0225808779073198,1.4421685428685826,0.14492949892511747,0.23674466785779985,0.24091406002372642,21.084815313770566,9.999999999730036,-1.8286052911456556,0.23312974757178181,0.1613675064259593,0.7855019621883841,-0.012864682633199233,0.008391122882642396,0.0,0.0,0.011130397503695395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010317225469564203,0.0,0.0,0.0,0.0,0.0,0.009445150470040263,0.009454871563036912,0.0,0.0,0.008386147061880038,0.007390139139944907,0.0,-0.33081648977719125,0.0,-0.031854186926949433,0.07505229743612013
2019-09-01,2019-12-01,0.1556449901822354,0.516063904530295,-0.2908733459181967,0.058629729957182464,1.0640807850808898,1.3495121408166,0.12990179381983394,0.21215097651561543,0.2122304461018453,99.99999999999999,2.6010385698532406,-0.7931526726260124,0.49827399843288517,0.24340868567759538,0.4841055179820586,0.0,0.0,0.0,-0.009334286829664794,0.0,0.0,-0.013215998517418816,0.0,-0.011399465063767926,0.0,0.0,0.0,0.0,-0.015629703200930864,0.0,-0.016676036333012467,-0.014812625664520029,0.0,0.0,0.0,-0.013937014927498591,0.0,-0.010010320176082482,0.0,0.0,-0.0389581362071133,0.0,0.0,0.10697479193099887,0.06895718153724685
2019-12-01,2020-03-01,-0.5164958313734758,-0.6220909504409011,-1.3495648286181883,-1.0693906722587343,-0.010088425755938657,0.30784939297436864,0.011150329170863739,0.1315677727335616,0.12304118172166356,51.850911538405,9.999999999999998,-4.125528452770862,0.34946238645491884,0.5751278886737081,-0.5010215904979631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01845191699691524,0.0,0.0,0.0,-0.006776577406027072,-0.03093264877280116,0.0,-0.022933991336652748,-0.006451912394012052,0.0,0.0,0.0,-0.020852021569198506,-0.012912832360383313,-0.005393810972141144,0.0,-0.01572806611612202,0.0,0.0,0.0,-0.03189947297167165,0.05126389095298692
2020-03-01,2020-06-01,-1.2829630830706762,-0.8568324487088219,-1.6588218912535702,-1.3818514704564855,-0.23328356221092583,0.15637240353587223,0.18158731754163634,0.26973004509936005,0.2721676606849821,83.62359752354476,9.999999999999998,-5.39944487686074,0.4552718372005449,0.20936283252100865,-0.9812332990162709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018199366891714787,0.0,-0.02107825469256649,0.0,0.0,-0.03538272208684031,0.0,-0.03219221901514256,-0.015427340567970514,0.0,0.0,0.0,-0.012998966392487155,0.0,-0.03603090424870937,0.0,-0.03642562328657375,0.24310485922079555,0.0,0.0,0.07494934735057844,0.014082040918079899
2020-06-01,2020-09-01,-0.8030999717637322,-0.9483840788782949,-1.4210312394249547,-1.2753236752002906,-0.4362855803515586,0.016646115094154368,0.02110747178007574,0.11964973170755391,0.11564037730604795,10.750638857059606,9.999999999999998,-2.6576771660159175,0.16726958224256286,0.6164563541816199,-0.6456645527297411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02785070126313885,0.0,0.0,0.0,0.0,-0.020758874080444998,0.020084334020450765,-0.010664786008941773,0.02955637424099033,0.0,0.0,0.0,-0.01363032918425887,-0.011364973868781495,0.0,0.0,0.024753203666078447,0.0,-0.2887582557663751,0.0,-0.023586109785077514,0.019500591880945266
2020-09-01,2020-12-01,-0.8171521987560659,-0.5150424343347559,-1.111937974304844,-0.8936148911207198,0.09571286541545376,0.39165773426217776,0.09127030975869942,0.19306527696314343,0.20147984163438418,27.012233650937894,9.99999999992323,-3.2501454271535035,0.27284443935250163,0.2273947593857504,-0.474639443963909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013555627525433945,0.0,-0.0041898533662452705,-0.04305271757645709,0.0,-0.032721817404418395,0.04681078221470144,0.0,0.0,0.0,0.0,-0.015520896385082174,-0.019960117804819807,0.0,-0.008922823835579703,-0.017230082475700355,0.0,0.0,0.06624963312609193,0.0016905306620964484
2020-12-01,2021-03-01,-0.2455273463734641,-0.7697195713323168,-1.4781086023655021,-1.202296129320768,-0.18232842197578603,0.09573318384354934,0.2747774887073125,0.29577400852280344,0.29688095596585967,58.81400996618455,9.999999831343391,-4.403616775310435,0.3638922839906825,0.82874118776273,-0.8016779578805533,0.0,0.0,0.010058927067026225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06952927500301274,0.011499073338166323,0.0,0.022365017469576958,0.0,0.011953521315542323,0.0,0.0,-0.03733388299026579,0.0,0.013003702415581665,0.024386755308134115,0.0,0.05284171134247118,0.0,-0.02917234849803401,0.0218851847830502
2021-03-01,2021-06-01,0.6026508010152476,0.34484972969277555,-0.41179304761369545,-0.23710455961634125,0.8621454614732293,1.1896622784036914,0.06646139237501432,0.1740356354080165,0.17808025059520435,99.99999999999999,9.999999999549116,-3.8822699570270722,0.41960279264385786,0.7006678197501166,0.05620243768094113,0.0,0.0,0.0,0.0,0.0163256738552231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04885596479498295,0.0,-0.024808186715450722,0.05930890868390515,0.0,0.0,0.0,0.03577265259512938,-0.01628370944192475,-0.03219458803321109,0.0,-0.021224636563028372,0.24333394647614887,0.0,0.0,0.06434539796286796,0.012927797987157838
2021-06-01,2021-09-01,0.9379541644552348,0.5586052673895558,0.02705095194983642,0.14831421854584192,1.2272321357755618,1.5600498748916087,0.1439055857049471,0.2332306880736965,0.21776630872051844,13.407391020962603,9.99999999999959,-1.5666636909132539,0.2079439306087874,0.7614591157941858,0.7600862200492386,0.00759939688125535,0.01154019007338172,0.0,0.0,0.0,0.0,0.0,0.0,0.010215066250318483,0.0,0.0,0.011118774274025394,0.0,0.0,0.0,0.0,0.021677411917730705,0.0,0.005735581699520205,0.0,0.005467888900394624,0.0,0.0,0.0,0.016387604538112655,0.0,-0.29723550037139335,0.0,-0.04111830172127125,0.04713093489824266
2021-09-01,2021-12-01,1.5194969502536182,1.2611470862889718,0.6302445976523608,0.8614914720905809,1.873178717131463,2.2982889855561335,0.06674465221055131,0.16875912271779148,0.16213816467285627,18.931218184451033,9.999999999999998,-1.330364844174769,0.2567358198253016,0.6735413902564146,1.2804669192473916,0.0,0.020984442732415613,0.0,0.0,0.0,0.0,0.021305435680414143,0.0,0.01919818104037048,0.0,0.0,0.02422537820690909,0.0,-0.0422642576544239,0.0,-0.025946857631133274,0.0,0.0,0.0,0.0,0.0,0.0,-0.024192483081944553,0.0,-0.04463246831896347,-0.05533334009961518,0.0,0.0,0.038178572993521315,0.04915756317402985
2021-12-01,2022-03-01,2.3581675787721856,1.0556802827200507,0.34783515456231484,0.5627281673063145,1.615625702888135,1.9232618454263495,1.696473156377202,1.0003492168031929,0.9892161335081242,35.074541040208025,9.999869512361409,-2.154943443996616,0.31748891002363083,0.9839066669650932,0.9633463387465291,0.0,0.0,0.02058154693866129,0.0,0.0,0.0,0.017710161633227365,0.0,0.0,0.0,0.0,0.0253705274476771,-0.02008014938590066,0.0,0.0,-0.022262332878167562,-0.021178254366570677,0.0,0.0,0.0,0.012644085228899697,0.0,0.0,0.0,0.018404485826215504,0.0,0.0554457836207919,0.0,-0.03163516228612249,0.037333252194810075
