Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,CRPS_YoY_timesafe,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2019-09-01,2020-09-01,-0.8030999717637322,0.2824554821783565,0.5929384528900445,0.5905324011712723,1.1784306435834142,0.13179845349604266,-0.8030999717637322,0.2824554821783565,-1.2842046129783569,-0.8319374868382745,1.0611015993337871,1.390055142418145,0.6846719710667715,-0.010138082014827314,0.01898044397965469,0.018445799092127443,-0.00022628555688852353,0.0,0.0002629463539574328,-0.10648053854317589,-0.016504718838808934,0.07908298114287698,-0.02080241017762477,-0.17850977871197898,0.4983451254530444
2019-12-01,2020-12-01,-0.8171521987560659,0.054433359538919,0.5089238608947436,0.5268050519796865,0.7596613854283807,0.16035167975462916,-0.8171521987560659,0.054433359538919,-1.36920640375493,-0.9319592556006348,0.9177682180202318,1.390055142418145,0.5822474959880531,-0.003431409297155391,0.006052362536307457,-0.00024223052103156117,-0.0075788835946295485,0.0,0.0015128271555492122,-0.10318412509466134,-0.007170254869536477,-0.16358182463413357,-0.07485623424305449,-0.0013747603912075525,0.4082878924924722
2020-03-01,2021-03-01,-0.2455273463734641,-0.2564214525124342,0.21118669551108427,0.20922409308090492,0.00011868154856714602,0.5726832957016212,-0.2455273463734641,-0.2564214525124342,-1.4124469369917847,-1.2747177260280296,0.547831553995539,1.390055142418145,0.2572836083523951,-0.0052392180431432055,-0.049060871060750424,-0.0032878604998009026,0.0,-7.429630526778475e-05,-0.002414600929962595,-0.124522263123765,0.03205691483940222,-0.3178069357105795,-0.08370650966680047,-0.1606776500247692,0.4583118380130026
2020-06-01,2021-06-01,0.6026508010152476,0.2020869064148556,0.23709580956356618,0.2534188320667724,0.16045143365743395,0.6965929399131283,0.6026508010152476,0.2020869064148556,-0.9592035096759809,-0.4409159687146946,1.01846408668127,1.390055142418145,0.2636783193704382,-0.002797396980540462,0.010890403440202891,-0.0028196981211805715,0.012989753669999457,0.0,0.004513602266005942,0.026109611056429075,-0.0551273917112911,0.04622711134911051,-0.047875681791287775,-0.16703103873202046,0.3770076319694281
2020-09-01,2021-09-01,0.9379541644552348,-0.0047669350664136505,0.6229752940393266,0.6410593493851268,0.8887230714833059,0.9021590702358107,0.9379541644552348,-0.0047669350664136505,-1.2858438704345154,-0.8431633658290139,0.6513418136816572,1.3871104945508428,0.6239374624535928,-0.011357369803609057,0.01738396477269046,0.007116547232834849,-0.002426924553317611,0.0,0.0,0.049326944178829484,0.00686242436586381,-0.18405165556732955,-0.0643752333629584,-0.11124055357245902,0.2879949212430415
2020-12-01,2021-12-01,1.5194969502536182,0.9355974891816388,0.3784856484030669,0.38284472202442094,0.34093858064014804,0.7964449261129299,1.5194969502536182,0.9355974891816388,-0.8141645087085525,0.1727226403368753,1.4416923543279836,2.8701671976548937,0.2194074672109973,-0.023402166400015006,-0.012196056177517114,-0.0006639493340744318,-0.009879351373885967,0.0,-0.0055567245726355205,0.08600152396383386,0.05294302277790927,0.24041662311261813,0.02120503940022312,0.18545354985572463,0.4012759779294578
2021-03-01,2022-03-01,2.3581675787721856,0.5627347946489891,1.579283806069415,1.5965859191002532,3.223578882304373,0.9989580795952872,2.3581675787721856,0.5627347946489891,-0.9968887886975651,-0.2700841168474355,0.9942800292209064,1.3741567478289696,2.079700719885925,0.016945614378010898,-0.03414140499724525,0.0,-0.0015384362907687917,0.0008243181015206158,0.0,0.03190746128666856,0.22000139249297934,0.019452233498869893,-0.05816353745338797,0.078887567342194,0.2885595862901479
2021-06-01,2022-06-01,3.3289415700122227,0.5662310222083633,2.6170367803466084,2.6240072352481616,7.632569570946701,1.0,3.3289415700122227,0.5662310222083633,-1.042713669218287,-0.4864714355665711,0.9846101138386132,1.1828368250339143,2.9550660550376993,0.005076555779418688,0.005066834685754832,-0.0011744998455377722,-0.0008073075537620433,0.0,-0.002702291597584579,-0.07378926169904372,0.283986141720485,0.08538152160674602,-0.0429835143318149,-0.034530507354103054,0.3427073507978049
2021-09-01,2022-09-01,3.200711551913216,0.6891110180748505,2.1826385973957056,2.2016178122060746,6.308137241577163,0.9993194691234616,3.200711551913216,0.6891110180748505,-0.8644840978884183,-0.1125489196984297,1.2826484574151031,1.441815486002529,2.4450387366518864,0.0005169895217177381,-0.007050407919711888,0.001277733130432621,-0.00027159205494631244,0.0,-0.004041204852075663,0.08758306190842027,0.15614514435517077,0.3347601788100883,-0.04833722645145355,-0.09989883039203035,0.26842717201923866
2021-12-01,2022-12-01,2.8007230080850043,0.4867451790817156,1.9200324216461082,1.940639980265074,5.354493393118773,0.9908947600060503,2.8007230080850043,0.4867451790817156,-1.0188088444693657,-0.42675000649105843,1.1741669666975874,1.754579439406001,1.8579393995133138,-0.013663605329206234,0.027285422709804098,0.0,-0.007606534204119967,0.0,-0.003918445449555025,0.09898907404133053,0.18388364300154247,0.12834778422628917,-0.0464774234206042,-0.1269416542297325,0.24684691773596723
2022-03-01,2023-03-01,2.90276082002201,0.4529077532855474,2.098094244687372,2.119176536022946,6.001780048598051,0.9943680414879918,2.90276082002201,0.4529077532855474,-0.9956935474601191,-0.7167073150330161,1.0571693368670119,1.5542908573250365,3.3167606107361554,0.013178424619429462,-0.059699215677185266,-0.00965512596674466,0.000977456123082865,0.0,-0.001833041739722242,0.09002084101475391,0.18753109751807828,0.1650512087283456,-0.02345871038230146,-0.14594642526239643,0.23674124431020735
2022-06-01,2023-06-01,1.6964060734045994,0.2822467594397082,0.9287297386312313,0.9451053382475122,1.9998465652736515,0.8986195422290512,1.6964060734045994,0.2822467594397082,-1.1889245208247523,-0.8371791172530507,1.352716010561128,2.3581675787721856,1.9637926815617177,0.012722422358631906,-0.0694547837676581,-0.002744538365124893,0.009103637019701369,0.0,-0.018130561939695318,0.14259274547682865,-0.01789220146694126,-0.00023765996574927686,-0.0281278270371994,-0.00038663838454501917,0.2548021655114595
2022-09-01,2023-09-01,1.6411246257645118,0.2822467594397082,0.8535143484499592,0.8739310815810934,1.8465490555874506,0.8977115235483908,1.6411246257645118,0.2822467594397082,-0.9556221849475576,-0.6871428685417236,1.2826484574151031,2.3370752334964,0.924189611669215,-0.01561275948860406,0.006917591297246289,0.008650467895530074,0.0007195258180188874,0.0,-0.004212467470326577,0.09648520825022386,-0.05268302536437017,0.1146144227501468,-0.04508254936161708,-0.21579126477850566,0.3882416098919658
2022-12-01,2023-12-01,1.7003510972565472,0.7444016630963723,0.5324826047052731,0.5671405150789232,0.9138393206711585,0.8075724851857039,1.7003510972565472,0.7444016630963723,-0.8321995683590133,0.0239173347189591,1.754579439406001,2.87951252830565,0.4125669319744928,-0.051844446794356826,0.0022431874143555826,-0.0005934312319056945,-0.013144615877022665,0.0,0.0008753911599291758,0.17050616731902063,-0.08905247960818333,0.26414331287774506,-0.0012637491318314513,0.0956520320196887,0.36688029494893315
2023-03-01,2024-03-01,1.0394923498330932,0.643933185816703,0.3091537754966618,0.3109360985329934,0.15646705223734553,0.6104690663620475,1.0394923498330932,0.643933185816703,-0.9556221849475576,-0.4123045879872222,2.258248506046634,3.0284799903361304,0.7271661932405767,0.014397808807743662,-0.06319464096963777,-0.011415744764468312,-0.00044637679300291166,0.0,-0.00982629327695155,0.22599332807695735,-0.09663475109479033,0.3554672838862292,0.002589356761088748,-0.06799471884969117,0.29499793403322616
2023-06-01,2024-06-01,1.3193296569814272,0.3174001393662529,0.5124162999698948,0.5971655225224506,1.003862758268576,0.7307456367741278,1.3193296569814272,0.3174001393662529,-1.1847158003524427,-0.8371791172530507,2.5329904478508247,2.917243992996088,0.6783632844119377,0.008639143127195848,0.011713665987183396,0.0,0.0011870196457767698,0.0,-0.005428560833770879,0.30951014704436225,-0.09924953606884691,-0.08599846107756341,-0.015822352574300712,-0.17368663077436614,0.3665357048905827
2023-09-01,2024-09-01,0.8394445411443741,0.4529077532855474,0.3230574759957521,0.3727562821665503,0.14941068836821958,0.591846429925809,0.8394445411443741,0.4529077532855474,-1.0716760950477375,-0.8030999717637322,2.3370752334964,2.917243992996088,0.35353833674239277,-0.03281234485945827,0.00540779117614673,0.022688145122774468,-0.0009651592070836256,0.0,-0.006603837147274572,0.40573061722697434,-0.06284102374421933,-0.044319506858521686,0.0007753485584937325,-0.13348770733315515,0.2993354303508708
2023-12-01,2024-12-01,0.6244731695070449,0.6322662977493287,0.2920738456175258,0.332500847732461,6.073284780068205e-05,0.4735990914972998,0.6244731695070449,0.6322662977493287,-1.0200040857068118,-0.8132290888069882,2.12806754495789,2.87951252830565,0.31437200969178497,0.010577084045004903,-0.05414869030243755,0.0,-0.015133015191393396,0.0,0.0,0.42667442794951604,-0.08256815382736729,-0.11334011436142474,0.03310357799668105,0.025229746988467167,0.40187143445228257
2024-03-01,2025-03-01,0.34172165348334,0.6026508010152476,0.3221564551724063,0.3716526479391097,0.068084020031728,0.39558156637752057,0.34172165348334,0.6026508010152476,-1.042713669218287,-0.8132290888069882,1.754579439406001,2.87951252830565,0.32593482827272374,0.01111082142427485,-0.009935571717012285,-0.022408091647059262,0.0,-0.000293489768231292,-0.010195965266830866,0.47455488584098904,-0.040609775913126485,-0.16595870200607338,0.022865400346730288,-0.0746020296503133,0.4181233193719003
