Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_CH_2int,SHAP_Shap_infl_e_current_year,SHAP_Shap_infl_e_next_year,SHAP_Shap_M3_change,SHAP_Shap_M1_change,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_unemployment_rate,SHAP_Shap_EU_fin_spread,SHAP_Shap_variable_mortgages,SHAP_Shap_Saron_Rate,SHAP_Shap_M2_change,SHAP_Shap_oilprices,SHAP_Shap_Wage_change,SHAP_Shap_fin_spread,SHAP_Shap_kofbarometer,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Linear_Pred,SHAP_Shap_Constant
2018-06-01,2018-09-01,-0.748192918317514,-1.064681367721576,0.4622203406017918,0.4752141888650229,0.10016493860618755,0.5359597134972784,13.12389118918536,0.7600809125978225,-2.3650810223981487,1.8625113296013653,0.9846101138386132,0.9054880014875977,0.11115338577090128,0.4940697511806924,1.4165493582561695,1.8339690112418872,1.1716583434179917,0.2536956211772827,0.2566465379763578,0.0,0.0,0.0,0.0,0.0,0.0,-0.008312869157140135,0.0,-0.0158582452941206,0.0,0.0,0.0,0.0,0.0,-0.06324701128294147,0.0,0.0,-0.01244455971915121,0.0,0.0,0.0,0.0,-0.05647924769004946,0.0,0.0,0.0,0.0,-0.06729506982616491,-0.31073349949012996,0.0,-0.21582884064207958,0.0,-0.05938913583931481,-0.5163099893673081,0.2612171005868242
2018-09-01,2018-12-01,-1.3436083445384384,-0.3040136243630087,0.6793807580867677,0.6809324067917342,1.0807571822166298,0.314718421859362,23.265154541153713,9.999999978023206,-12.200974578898517,1.1671186715522213,0.6891110180748505,0.949009698118708,0.22128390394122732,0.43249177907025427,1.5482100129302623,1.9849286108892805,1.0250131042094601,0.15521180099535042,0.15575498567736554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05331177422634583,-0.12584003807418642,0.0,0.0,0.0,-0.06105194907229672,0.0,0.0,0.0,-0.13887220380588497,0.0,0.09846627345089126,0.0,0.0,0.06732633066657742,0.05545832770283124,-0.05851866101546094,0.0,0.0,0.15967769377840266,-0.44966053290058305,0.09568936068035491
2018-12-01,2019-03-01,2.6266663227207943,0.3572872619265865,1.427741925939984,1.4089395623311343,5.1500813215712,0.8414488267530396,99.99999999994353,6.429136949011355,-13.259876325638025,2.0950413745995995,0.7264280628502817,0.1590832976517298,-0.7787817559501421,-0.4631928359974501,0.7320721499939786,1.042253962465567,0.06976148217008316,0.13987884739378476,0.1481268620910465,0.0,0.0,0.0,-0.055376845429223776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20599896129384934,0.0,-0.07766411115841478,0.0,0.0,0.0,0.0,0.0,-0.12454257118582084,0.07980775301394283,0.0,0.18986715022386721,0.3207365388079005,0.0,0.0,0.0,0.1867576796561449,0.0,-0.14278149574831725,0.06679563750248298,0.11968648753787409
2019-03-01,2019-06-01,1.8589498705711804,0.7153150875272019,0.8486919773186619,0.8645332342603004,1.307900516988048,0.7046629150561355,44.09279186006824,9.999999999999998,-15.86107849364081,1.62678888478235,0.5984537326090056,0.31254503684801094,-0.5710911051667454,-0.28909671766740885,0.9075104118371501,1.3769189577169882,0.13371626496621047,0.8909562371920976,0.8940704778930553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15589606534638883,0.0,0.0,0.0,0.0,0.0,0.047019454925905646,0.0,-0.1316471054043019,0.0,-0.09616419671327094,-0.12164117561826397,0.0,0.08753311900887072,0.1829215725333776,0.4969249046970542,0.0,0.0,0.16302678760046674,0.13882865034408542,0.10440914149966703
2019-06-01,2019-09-01,-2.5491941213637404,-0.9173727511907259,0.9779856790321042,0.9815179220019661,2.662840984153334,0.16375664191617068,9.76795664072324,0.8569458622382716,-2.34862451080027,1.595027240877605,0.148203431847449,0.5561587743907026,-0.06426067723560802,0.10907131770343514,0.9948809345665666,1.4064979895049918,0.7855019621883841,0.1143271118351457,0.11565266230795807,-0.0023734180598374843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024255475524573727,-0.03337962643804381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008630763278171652,0.0,0.0,0.0,-0.07899207570328368,-0.03506071435044045,-0.2167566091689912,0.0,-0.11678314199552402,0.0,-0.06064459243321812,-0.42449857730731866,0.08400224306867678
2019-09-01,2019-12-01,-1.3138421111992926,0.3790163488750053,0.9556998193833304,0.9589100979423835,2.8657697658451236,0.21915483499937186,67.1911405739117,9.999999995303229,-15.745299013318526,1.594176797878079,0.1556449901822354,0.5788596052008099,-0.22051349377066198,0.0651300708252478,1.103455053886826,1.5015245920122489,0.4841055179820586,0.31440049611550336,0.31336975730145955,0.0,0.0,0.0,0.0,0.0,0.0,-0.05628755515660332,0.0,-0.07054327678108334,0.0,0.0,0.0,0.0,0.0,-0.09551350557828228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13390988316640817,0.0,0.05466915416324253,0.0,0.0,0.14123248345905545,0.29596049562945803,-0.19633370995615848,0.0,0.0,0.16425367897847823,0.12650110832886607,0.14898735895444065
2019-12-01,2020-03-01,-0.0618969635020505,0.3633115189103364,0.5339502917439657,0.5881820717316266,0.18080225351544513,0.4491048229546306,99.99999999999999,8.173399218754623,-15.469574426733825,1.91447992489942,-0.5164958313734758,-0.410193710770379,-1.2763882771931767,-1.0339759086654965,0.15564499018223543,0.4691063322325384,-0.5010215904979631,0.15165272829521975,0.1663632546990509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024155641111614334,-0.017218654791979426,-0.13748865935935375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05782837016749959,0.0,-0.03159698061217116,0.22589223931950952,-0.03764699298535768,0.0,0.0,0.0,0.2863099529597822,0.0,-0.1164397375585793,0.15860503981645882,0.11487932340114115
2020-03-01,2020-06-01,-1.2069191362176213,0.4976034012297958,0.9480233644450243,0.9259851908342325,2.9053970806661815,0.23191385456623756,54.55285677287297,9.999999999982377,-15.60814626456558,1.586954907653891,-1.2829630830706762,-0.8568324487088219,-1.6588218912535702,-1.4002087461730817,-0.35661499059361046,0.23514377829441102,-0.9812332990162709,0.1553450961562148,0.17130748144609226,-0.0751878294402863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04611673919169901,0.0,0.0,0.0,0.0,-0.07022687599387377,-0.1433329743882693,0.0,-0.08878112235895158,0.0,0.0,0.0,0.0,0.0,-0.10907135453238499,0.0,-0.1648403383363292,0.0,0.0,0.0,0.4201200076340625,0.6460676824229967,0.0,0.0,0.16077807621724485,0.0,-0.03180513080271413
2020-06-01,2020-09-01,-0.6297416761359642,-0.9023649503916432,0.4661782039933381,0.44217573333402754,0.07432344966588716,0.5435933210838695,14.810780787106815,9.999999999998705,-9.909871505600652,0.8873323830040433,-0.8030999717637322,-0.8712557903276519,-1.4516344548905735,-1.32209519721469,-0.2653700514925113,0.2197420701048003,-0.6456645527297411,0.12509742638311003,0.12387953773155959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13684949031066876,-0.029303396319576926,-0.0184527133920821,-0.040573305374395706,0.0,0.0,0.0,-0.03218875338226393,-0.08922462582739062,0.0,0.0,0.0,-0.04770810197331824,0.0,0.0,0.0,-0.15747631590830638,0.0,-0.049285771841685075,-0.562936372647414,-0.01206508403587888
2020-09-01,2020-12-01,-1.3700510191686277,-0.6437188306424702,0.6070645267986835,0.5736378746917281,0.5275584480891977,0.2998040909250651,16.768611716526866,9.999999999999643,-9.447273072296753,0.8798400229604545,-0.8171521987560659,-0.6355691516245265,-1.2450487250510456,-0.9591483842522841,-0.0693973780309351,0.3907671788706324,-0.474639443963909,0.15128855653485976,0.14281755657792156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052593349956365026,0.1295671218574655,-0.049551097956851656,-0.02775106053177845,-0.06910045616008521,0.0,0.06320584248902375,0.0,0.0,0.06909568507160314,0.0,0.0,0.0,0.0,0.0,0.0,-0.11561111926197103,0.0,0.0,0.1270354036416671,-0.4784039618360416,-0.23961183799913666
