Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_Business_Confidence_EU,Shap_oilprices,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_PPI,Shap_M3_change,Shap_Exchange_Rate_CHF,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Constant
2020-03-01,2020-09-01,-0.3137872354086468,0.10941856210182618,-0.5530807242583258,-0.4064231273378453,0.5291618830817411,0.7973668769224673,0.17910314704647542,0.2510264515041585,0.24556422657908328,99.99999999999999,8.436436979634195,-2.9660390979635074,0.36139929472152693,0.16089748476848256,0.07167574202551208,-0.012856830170580019,0.010797772488178394,-0.08255494404009336,0.011986335584303875,-0.011626248327188369,0.012367903026592197,-0.00046476512998364083,-0.0015567301559900634,-0.0006749641838853937,-0.026310471884393113,0.0,0.0,0.0,0.1386357628693536
2020-06-01,2020-12-01,-0.3564639118141421,-0.1066987864113855,-0.7307343564358248,-0.5826401323667518,0.28761401681807186,0.52685839487987,0.062382617867454734,0.15585219717045318,0.14522709587073077,99.99999999999947,6.052673717093285,-2.350076513728528,0.3663195136383393,0.2800116169841157,-0.105977890151987,-0.0008522720675993465,0.021749497886507766,-0.09742221621431874,0.00039903834100138424,0.0013405059478983912,0.006962003544331,0.0,-0.0013012339095994116,-0.008411597025250772,-0.000398816590961231,-0.07819658835940135,0.0,0.0,0.1554107821879938
2020-09-01,2021-03-01,-0.374674542625808,-0.31170340947950237,-0.9805238246264558,-0.7668989262734627,0.10751371920383329,0.3916041971282703,0.003965363609729754,0.09907577098023151,0.0985761095493841,99.99999999999996,-1.105382161500755,0.1386356222412543,0.3918986391533994,0.42062810814543683,-0.3854629774341589,-0.0018922986683865928,0.022180861626245683,-0.05128061856102569,0.0029846857848151707,-0.007494408685090495,0.0,0.0,0.001782631375115547,-0.0005458108112076053,0.01701193194650781,-0.0020990770281598364,0.0,0.001065018068991386,0.09204665290685117
2020-12-01,2021-06-01,0.2523476482182651,-0.09849506595127622,-0.7858803556963112,-0.518199667708874,0.3263171067658276,0.5837898347380133,0.12309061008585047,0.2106788492858832,0.2096264742737457,99.99999999999952,-2.098549315662603,0.7273430229213071,0.3924937509336022,0.812766246720817,-0.25048602166215517,-0.004325401734873913,0.022873993517035677,-0.03610827465652032,0.0032632117029692486,0.006276356360780209,0.0,-0.0009105476297306403,0.001138627226260933,-0.0010112259438253104,0.0,0.07636449692055901,0.0,0.001180120509951461,0.0832495994382726
2021-03-01,2021-09-01,0.4675283229617299,0.012388962982612349,-0.584272412383946,-0.42986886934217594,0.3379697151435046,0.6436247198402079,0.20715183700220077,0.30095594828890965,0.29719118895573804,9.352121082386564,-0.04024261036703447,0.011636355611596271,0.3586893010729786,0.8902299997100512,0.0107884348083509,-0.004366017500278163,0.007076211799847486,-0.03955728566996194,0.008663539026884777,0.0023822329686403617,-0.010845852657252093,0.0007595643930750906,0.0,-0.006616865291159113,-0.032772869878897076,0.0,0.0,-0.0014061852947360725,0.07828405627809819
2021-06-01,2021-12-01,0.8145733248906772,0.5249471877955436,-0.14661767884405208,0.05682281443899484,1.0084297113806353,1.363850119889598,0.08388329928864914,0.18590325932431984,0.17601272718690442,99.99999999851632,1.275910488127609,-0.05723922563346254,0.4586719217692418,0.7305729034295603,0.5028336698804203,0.020749963394373218,0.0003681309002687913,-0.04115216172747128,0.00782195968886772,0.016491101918273448,0.005199000807470807,-0.0005525122169260084,-0.002328140519551109,0.006014417748233878,0.0,-0.06289954776278928,0.0,0.0,0.07240130568437306
2021-09-01,2022-03-01,1.3972091141676302,0.5487499469627899,-0.09857441701699443,0.10048304102072692,1.0488293409793847,1.353619283409735,0.7198829584139311,0.5622779510054939,0.5620311032195257,99.99999999999993,-1.7399460850543433,1.3790197284804762,0.44950586905258727,0.9624868126453806,0.45673988815337907,0.018412897226360976,0.000973815157959499,-0.046180490055418945,0.001240529509812739,0.01977404502297038,-0.0061014916296177595,0.0,0.0,0.001603487607597118,0.013063505335010005,0.0027512486707376225,0.0,-0.0025243063676883993,0.08899681833168756
2021-12-01,2022-06-01,1.9015284854629224,0.5503534500830742,-0.22365467902389913,0.08307052485738711,0.9891425208421012,1.3330369834053002,1.825673976233734,1.1092606493328165,1.1007508213631636,99.99999999999996,-1.2239398224466298,1.0977267090363843,0.44807664657841834,0.9986034973994822,0.3117396550102569,0.056186276477022644,-0.010316421066902231,-0.038469302225207794,0.0007909029928277043,0.033422120579410505,0.005918139397158803,-0.0014546919460511065,0.0019501556986627592,0.0025306609103955776,0.0,0.10511450463536742,0.0,0.0,0.08294144962013304
2022-03-01,2022-09-01,1.9772231732424927,1.0572150978027217,0.39026617724120527,0.6102447438319061,1.5726891862875014,1.8532247448803219,0.8464148588743914,0.6351320827321496,0.6348957867388757,99.99999999999999,-0.296721361209637,1.229961102616163,0.4500352224722157,0.9737973097311039,0.9404692260142511,0.05474285856745121,-0.02578117102199053,-0.028645675160795817,0.0025544767537398778,0.04828451440036132,0.004632511878645708,0.0,0.0025045764217022344,-0.005407782481277261,-0.04377472681936526,0.002146053421609284,0.0,0.0,0.10549023582838983
2022-06-01,2022-12-01,1.9477215854952767,1.9849134086252107,1.0395857816796195,1.3777127086147907,2.450805280461843,2.6488547897460357,0.001383231707728291,0.11594269506312217,0.11673131299717822,14.192323317165929,-2.132066661272218,2.9269254099618185,0.4471404655861453,0.4934404309044369,1.5897888304526653,0.12693251749252107,-0.02586339325063334,0.13867959598173638,0.029094768145735934,0.06843816105818316,0.01496264107100139,0.0024008677493500617,0.0025753751384190713,0.0,-0.0033380332010623515,-0.06894321008370856,0.0,0.0,0.11018528807100268
2022-09-01,2023-03-01,2.2165571229428416,1.4786860512406186,0.5260992189133341,0.9918759142717448,1.897868578514661,2.0981661782252914,0.5444537184549871,0.5448552979841003,0.5367633669005714,9.155930297632787,-0.6278062717518499,1.7246481187472937,0.4336408961274595,0.9531958512175268,1.0367539472282417,0.07594830806840476,-0.019487080582397943,0.11406470627440708,0.03318994673717374,0.07353109828985503,0.0202733619231936,-0.001889241584813739,0.0,0.00177715298409461,0.014735631388123185,0.0007761458488456204,0.0,0.0,0.12901207466549103
2022-12-01,2023-06-01,1.748596256624424,0.6787035185750412,-0.1572341214311379,0.19850677285591092,1.0690628134256919,1.401751779010052,1.1446704709308053,0.8648675051861539,0.8553947251959179,5.500563988211235,-0.11710004043147944,0.6878628907777351,0.4006676437581117,0.9836764340623306,0.35793275504261146,-0.005283770750529232,-0.019378226486864394,0.11951604926580577,0.027401980519558045,-0.017440870981970568,0.01121038440650569,0.004457351626344514,-0.001826320788047473,-0.0009842877834857489,0.0,0.0727182327267065,0.0,0.0,0.13038024177840665
2023-03-01,2023-09-01,1.3367178992657711,1.4630612747886573,0.6352829008610783,0.9388342999039239,1.9054943106115552,2.2388691350079704,0.015962648538517043,0.12202256157037207,0.11751987653735926,8.031277843990631,0.019681651302002657,1.4200976746447345,0.4446979313834233,0.4202593829830831,1.1798031757146,-0.009577167794021721,-0.004338317067435379,0.12995458087420853,0.04828373491446954,-0.010809215783519737,0.013904269742783396,0.0028546477515356827,0.0033344660898016894,-0.0030764329855338317,-0.02682924918641053,0.0,0.0,0.0,0.1395567825181798
2023-06-01,2023-12-01,1.490287307731819,1.748596256624424,0.7914383096854484,1.155499555946303,2.1677306761442416,2.5866997811474945,0.06672351307800238,0.15954190819180014,0.15012591692398808,8.000618609034944,-0.1637757124397028,1.7736050580327756,0.47090067976874994,0.339150545269883,1.3906635015818125,-0.028080778501843706,0.003380382919914712,0.167083973488346,0.0625795626201867,0.0813871447963654,0.019978459679645955,-0.0006316478576034775,0.0,-0.0034483827501479904,-0.0006254365617924806,-0.06600988931994707,0.0,0.0,0.12231936652948738
2023-09-01,2024-03-01,1.0099449936324945,0.4938488200965985,-0.3491204323000652,0.05093683339918442,1.0179311735603491,1.3788286284704299,0.2663552603383937,0.3261365432721211,0.31722601011535817,20.998263271044927,1.5957018553066102,-0.2861346736453459,0.4755315630185913,0.8444020273171156,0.15691472355117142,-0.03994252778627638,-0.003513149718663483,0.1237397622960182,0.05562105693394365,0.022020721704577303,0.016103288804316346,0.0032325184001182248,0.0031015861897920887,0.0,0.017807537778211032,0.002128008849929426,0.0,0.0,0.13663529309346065
2023-12-01,2024-06-01,1.1063814765646107,0.42569131369512014,-0.34194422969887833,0.03627026935326684,0.914294056688103,1.321537711069265,0.4633390978272936,0.45693456641665103,0.4467309250665815,6.346406754998355,0.6005150865450971,0.16567258644863508,0.40874454304607505,0.9146353938576834,0.09962380615000654,-0.028013723278593174,-0.006352198996356753,0.11270848879022922,0.042919280306235326,-0.013744874493574068,0.011342367580455363,-0.0008131663693310143,0.0008924702276278706,-0.0030688120890130944,0.0,0.08209727111890049,0.0,0.0,0.12810040474853343
2024-03-01,2024-09-01,0.976749369197094,1.1724823615899993,0.33786339360757367,0.7002792419404997,1.6785514312804395,2.049066549647005,0.038311404311081126,0.13745123324998051,0.13953227409570032,24.212924663842376,1.5686853798561444,0.40403180363305047,0.47076165882553134,0.3596784036499748,0.853030270081323,-0.03228088898936013,0.002770284544451006,0.14645287402066268,0.05061829812115007,0.01809371637209286,0.035892609568058675,0.0016702009900746461,0.0,-0.001030687310114936,-0.026025145142078463,0.002165276228147519,0.0,0.0,0.12112555310559237
2024-06-01,2024-12-01,0.6529068849768116,1.2738473615458545,0.44893689062714526,0.771751692112943,1.8214279209527007,2.2528354287326913,0.38556707544179014,0.39179325552619676,0.38628729363282743,21.294481251369678,0.8106691808914245,0.8495702790494566,0.5135575766771033,0.11758835176889193,1.0067576704146042,-0.031349720626435894,0.0013244155380164324,0.10824552224112736,0.08061750246563071,-0.023624184479399207,0.0488330362769026,0.0,-0.002204096840874764,-0.004345773782740223,0.0,-0.06914155570716413,0.0,0.0015917071985295777,0.15714283884765787
