Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_variable_mortgages,Shap_EU_fin_spread,Shap_CH_2int,Shap_infl_e_next_year,Shap_M1_change,Shap_M2_change,Shap_M3_change,Shap_kofbarometer,Shap_fin_spread,Shap_oilprices,Shap_Wage_change,Shap_unemployment_rate,Shap_infl_e_current_year,Shap_Saron_Rate,Shap_Business_Confidence_EU,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2017-09-01,2018-06-01,0.4772563274701547,-0.2575985714799778,-1.198722158143184,-0.7352299377981097,0.6146962653869714,1.0846116588931871,0.5400117225110094,0.40006249415982287,0.38516635974320296,23.614254036822125,1.2276621002669166,-0.9773268134334216,0.6513565565663405,0.824927150556873,-0.1551786670112243,-0.01751245250404293,0.0,0.0,0.0,0.0,0.0,0.0,-0.016446495055588733,-0.0959615031311519,0.0,-0.04835582410677309,0.0,0.0,-0.017507925331542457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07995346011786642,0.0,0.0,-0.02807156621308604,0.06136894437546525,0.0,0.0,0.1170933296422482,-0.12124697625669953,0.1441740242302842
2017-12-01,2018-09-01,0.3692064162161834,-0.20374996654473063,-1.0439447816824377,-0.6173415737439569,0.41550593349360543,0.8495285908829863,0.32827901654647096,0.3116281598440443,0.3009704306071892,8.286359077456748,0.275570030316351,-0.2812559859519721,0.5182496238280462,0.8163528477520591,-0.0004012905504779951,-0.013666858133099464,-0.006865383471460346,0.0,0.0,0.0,0.0,0.0,0.0,-0.07611917096361742,0.0,-0.018097674695131967,0.0,0.0,0.0,0.0,0.0,0.0,-0.013406442221962467,0.0,0.0,-0.008196787006482516,-0.04719367736035221,0.0,0.0,0.0,0.0,0.0,-0.010863198341256906,-0.08555595152510145,-0.0847482757870544,0.16136474351126656
2018-03-01,2018-12-01,0.3096180831721362,0.35357136918312554,-0.6495502936114228,-0.216378836889497,1.059810415995699,1.6652827021115257,0.0019318913511638326,0.1678299233487515,0.15814585807965692,57.76337766747454,9.99999999782653,-4.516637881385921,0.48528298192127245,0.46945021879160054,0.39399319752053685,0.04318170308835005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0686853717190265,0.0,-0.029423243678638192,0.0,0.0,0.0,0.0,0.03651848802038994,0.0,0.0,0.0,0.0,0.0,-0.05172958548919243,0.0,-0.013059993539684012,-0.046615100614606865,0.0,0.0,-0.04424079847914618,0.1280531588232613,-0.10939500299221605,0.11497391824309774
2018-06-01,2019-03-01,0.4957130017502642,-0.05008614728412297,-0.9622885195789799,-0.49485787397864556,0.7710160087355141,1.1413941985350449,0.2978967110866612,0.2971166742719699,0.2893127055371022,8.179385062467603,2.7680495303775436,-1.3071831426724434,0.45560013860038195,0.7777408071099242,0.2388430875113201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04688050823910249,0.0,-0.03808215769778643,0.0,0.0,-0.008573986008862226,0.0,-0.02980573307323211,0.0,0.0,-0.006154509107175965,0.0,0.0,-0.044014090322889596,0.0,0.0,0.0,0.0,-0.017037037233826713,-0.03373818664810858,-0.11022023411386817,-0.07037703525776234,0.11595424290717166
2018-09-01,2019-06-01,0.6980791265353226,-0.016852901765940287,-1.105176031525894,-0.8082436767527845,0.7311470392633799,1.1133091810545892,0.5111278050909576,0.4312761614697447,0.43867265501418495,99.99999999999706,5.591989699244765,-3.7168461529883965,0.6570609248963036,0.8421229579623482,-0.2632285782651955,0.05342876455931083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048951028151376204,-0.02062499741685377,-0.05304377700210121,0.0,0.0,0.0,0.0,-0.054961264299343206,0.0,-0.027779642077820337,0.0,0.0,0.0,-0.033486177017644024,0.02788229367052466,0.0,0.0,0.09320466685617342,0.0,0.0,0.19933422940588247,0.0,0.11137260797250267
2018-12-01,2019-09-01,0.3682466372715076,-0.10426874034350492,-1.0319796689627125,-0.6261981965864577,0.6462603514478359,1.027776918896528,0.22327078208265785,0.26138515744597995,0.2503494421566668,99.99999999999999,7.487496500302552,-4.255308056794571,0.5610417308039574,0.7364892359044373,-0.0599896235945252,0.020909420897613093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017574829732389143,-0.02351965851061097,0.0,0.0,0.0,0.0,-0.05259980923259008,0.0,0.0,0.026443033773162393,0.0264830558472655,0.0,-0.017287656993129074,0.03794949646710099,0.0,0.0,0.0,0.0,0.0,-0.1181525690329008,-0.02021660753923115,0.09328700730672955
2019-03-01,2019-12-01,0.3691647183324598,0.5412152289467009,-0.2962604923018475,0.016516247448628008,1.245905334573827,1.5878803244341988,0.029601378202621105,0.18034156398966186,0.17535657735461854,99.99999999999903,5.524491584608886,-2.4269389054764785,0.5473581828273401,0.3431719423253464,0.5800881160986648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004892996478703768,-0.022904497590919292,0.0,-0.035804429642982985,0.0,0.0,0.0,0.0,-0.048675512741534685,0.0,0.0,0.0,0.0,0.0,-0.034980559128393186,0.0,-0.020260264854340335,-0.05341416595452176,-0.011496436616378378,0.0,-0.05999686238517861,0.10787294249093618,0.0,0.14567989575005294
2019-06-01,2020-03-01,-0.0801761132071199,0.3599373867536393,-0.4351393961041339,-0.14678353943784472,1.0736481791910961,1.4490014206319124,0.1936998928477092,0.2970980830983347,0.303032719786342,66.2892029236584,9.999999999999913,-4.030264106344823,0.4432438335748981,0.1871606690232448,0.44120921229637844,-0.01776594919331171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037600223850801494,-0.023362354276055312,0.0,0.0,0.0,0.0,-0.01341754855464558,0.0,0.0,0.0,0.02768666004934464,0.0,-0.013205106804558754,-0.0058249898090730265,0.0,0.0,0.0,-0.017795910870824296,0.0,-0.11077662684392153,-0.045482394529235526,0.1010721714387405
2019-09-01,2020-06-01,-0.7581105002145705,-0.06912170009734098,-1.1566329361790473,-0.8221468911860264,0.4475487078162921,0.7855344933584085,0.47470556668697966,0.3835166462466658,0.3795932907791614,99.99999999969526,-3.849640221398538,2.147920868768413,0.5894083209032992,0.15647321952709325,-0.5930610675290104,0.0,0.0,0.006338215618807222,0.0,0.0,0.0,0.0,0.0,0.0,0.04537980876825167,-0.02807660230572662,0.0,0.0,0.0,0.007159485852540936,0.0,0.0,0.02340456881187907,0.0,0.016492374971903208,0.0,0.0,0.0,0.0,0.0,0.11469467738393285,0.0,-0.029311051231076305,0.13250000612553287,0.06428073086385308,0.17107715257177158
2019-12-01,2020-09-01,-0.3137872354086468,0.04969981691873569,-0.9187010025922637,-0.5851635362710716,0.6476672583499334,1.1141838648176166,0.1321228372096493,0.21236632803468458,0.213464191940418,99.99999999999423,8.335814357749442,-4.447580694413047,0.5336984633454869,0.2960685805831444,-0.05907154253357305,-0.030825150633561504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058517523023064316,0.06838724613005638,0.0,0.0,0.0,0.0,0.022364290358799447,-0.03348789033666822,0.026655736835382065,0.0,0.0,0.04989534996870009,0.0,-0.03222157178106436,0.0,0.0,0.0,0.0,0.0,-0.041428869462476065,-0.13884769965768534,0.0,0.15976239500776196
2020-03-01,2020-12-01,-0.3564639118141421,0.2395186440113939,-0.8483330241163323,-0.4296478674645705,0.9006222169572808,1.3688797589536783,0.3551952068483382,0.3308843377698586,0.33680750593643005,99.99999999999999,9.999997350091908,-5.207546399993986,0.539603467547925,0.1916134873909249,0.13074728455908513,-0.027832960139249862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572198828746604,-0.011617759745648753,0.0,0.0,0.0,0.04087509612842458,-0.036120476992922805,0.0,0.03528184243812193,0.0,0.0,0.0,-0.03190518426003209,0.0,0.0,-0.07829149429702398,0.0,0.0,0.0,0.16114738887166163,-0.09397351031606299,0.0939885348903807
2020-06-01,2021-03-01,-0.374674542625808,-0.4330902073749421,-1.1130737831115844,-0.8638812188052292,0.17907249120918672,0.5577312765641986,0.003412389888083224,0.13461953516555356,0.12343249342446645,40.267335035152136,9.999999999979162,-3.8770984576753746,0.34685621342261636,0.5061892133280806,-0.23672517471107213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017088291597697126,0.0,0.0,-0.004593919998644905,0.0,-0.02470539404245454,0.0,0.0675172703819674,0.0,0.0,0.0,-0.03561613970035715,-0.009365598793384831,0.0,0.0,0.0,-0.053024343239571586,-0.04759592944596165,-0.10018523011962438,-0.13868764842995762,0.16698019232181643
2020-09-01,2021-06-01,0.2523476482182651,0.2993276916928078,-0.7123096713731236,-0.3675927459314855,0.9102989823555951,1.2885830236138318,0.002207124484869923,0.16452563096047396,0.1512989382596479,99.9999999554757,2.7000076577682233,-1.4367010481524525,0.631832099365781,0.4868683354402431,-0.1487378027230868,-0.02557524449199937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047022759830410044,0.027053097392977007,-0.05056686071217006,0.0,0.0,0.0,0.0,0.05800123860035035,0.0,0.04617577253383149,0.0,0.0,0.0,-0.07201285657530958,0.0,0.0,0.0,0.1328197694484959,0.0,0.0,0.10626860999125429,0.19306650010441534,0.07985822795445917
2020-12-01,2021-09-01,0.4675283229617299,-0.22840686374996366,-0.9780968273395807,-0.7186885021325473,0.3264880419269644,0.7939516853069148,0.48432578410343985,0.40656988185516935,0.402836813332333,64.93436445799007,9.999999999998845,-4.2340859185362705,0.40262255183608364,0.8734757691926698,-0.10174821893906838,0.022950069609092495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017150801140196556,0.0,-0.01396418132162347,0.0,0.0,0.0,0.0,0.0327760924721654,0.0,0.0457524309518797,0.0,0.0,0.0,-0.034146877308160045,-0.013308148626019964,0.0,0.02415548574719696,0.0,0.0,0.0,-0.093346743684364,-0.18096422303498313,0.10058825152411735
2021-03-01,2021-12-01,0.8145733248906772,0.15265838020024342,-0.8088112784800039,-0.44849173387538244,0.882411586145615,1.2059677144286622,0.43813139400454,0.3664893883079526,0.3705264097830435,99.99999999999912,2.7722737500758514,-1.546809243985942,0.6265811090831624,0.8299006766018913,0.11253665374741928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045284879967985046,0.0,-0.033673602570133,0.0,0.0,0.0,-0.028751385168099358,0.049266287904095186,0.0,0.0,0.0,0.0,0.0,-0.039273657303337706,-0.024362937133472963,-0.028300784063890954,-0.0708252104637091,0.0,0.0,0.0,0.14522854954941883,0.06637515785076827,0.04972418781916997
2021-06-01,2022-03-01,1.3972091141676302,0.4990683755853098,-0.4017499489656018,-0.044742469941194685,1.0996021526825217,1.4782526526965476,0.8066567863011959,0.5929999150863311,0.5898653520409252,86.57027719390747,9.999999999999996,-4.1536401158534355,0.46347085018991774,0.9252649553873697,0.39029701613300105,0.04825170526708537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008172417787510444,0.0,0.0,0.0,0.0,0.007194314013838911,0.040530382514743266,0.0,0.0,0.0,0.0,0.0,-0.026348176865330267,0.08707579040215511,0.0,0.013869166045205066,0.0,-0.06311182699182154,0.0,-0.1548477897263196,0.06857338464213866,0.0794119923631033
2021-09-01,2022-06-01,1.9015284854629224,0.47170600012793606,-0.478572226467211,-0.10256661797303215,1.027750576820896,1.3563447516175664,2.044392339569517,1.130019873788252,1.1221019783101895,99.99999999999999,-5.2108792482689665,3.1729813028313703,0.5152388323340042,0.9966169450205087,0.06644287202037802,0.06656420805122451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03181466151939602,0.0,-0.031069404850869273,0.0,0.016589961599150157,0.0,0.0,0.04927989042282841,0.0,0.0,0.0,0.0,0.0,-0.03614306687658231,0.05644497086080885,0.0,0.0,0.0867627686885694,0.0,0.0,0.0856286089004081,0.09722284821566607,0.04579700461575012
