Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_Business_Confidence_EU,Shap_oilprices,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_PPI,Shap_M3_change,Shap_Exchange_Rate_CHF,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2022-03-01,2022-09-01,1.9772231732424927,1.2625586615704343,0.43420309153983094,0.7315536771887565,1.6597370432968717,1.8809384520285022,0.5107453642434618,0.5254279918247325,0.5337691972542667,99.99999999999979,-8.197431106927748,4.462271294046712,0.39547918199594156,0.9609623747901231,0.9404692260142511,0.08376395814981893,-0.020141279690547246,0.0,0.0,0.027593056719506005,-0.01497393238447502,0.005640943749576772,0.0,-0.00898536061843154,-0.005910348002863529,0.03947556578662002,0.0,0.002950003838579962,0.15874837493820226,0.053928453070196544
2022-06-01,2022-12-01,1.9477215854952767,1.510016198255304,0.9905636385563011,1.1309168923349766,2.109887322956805,2.5786171165690597,0.1915860060188945,0.22028126605824383,0.2184132272911112,17.734721694642424,9.999999999999998,-0.7513459365266175,0.22822906027114753,0.7706066633288073,1.5897888304526653,0.08214712961772415,-0.014214091784254132,0.0,0.0,0.03439164633666341,-0.008861362250854562,0.0,0.0,-0.00778743026991465,-0.006427183384597234,-0.11360170072135534,-0.0015324984494264422,-0.0014098110395304453,-0.104284831791732,0.06180750153991592
2022-09-01,2023-03-01,2.2165571229428416,1.7212592661235426,0.6512909697940827,0.9986654698282749,2.080572971195682,2.626542777680907,0.24531996696979075,0.3141228212300802,0.31204469473322416,43.729141151491625,-9.999999999999998,5.37314038688991,0.3640758265991689,0.8443737865115839,1.0367539472282417,0.058642056037483264,0.015402839312542518,0.009118281067291635,0.009363835563349524,0.04328451592137841,0.0,0.0,0.0,0.0012911915014718334,0.0020768605102813482,0.012549447828449507,0.0,0.001517997401532685,0.4213137277655314,0.10994456598598903
2022-12-01,2023-06-01,1.748596256624424,0.9907690400744684,-0.044116403055296405,0.3198442776426447,1.3946867022708536,1.9477215854952767,0.5743020901438532,0.5358993847017807,0.5233894632017819,76.92868901767152,-9.999999999999869,5.217273891029573,0.42359934983854935,0.9371901180064874,0.35793275504261146,-0.015676121484182362,0.028880554323051047,-0.0032876920792097495,0.009698435587384605,-0.01546960330285633,0.0,-0.0028994634456049884,0.0,0.0,0.0031412533929246838,0.12292059842063477,0.0,0.0028574134345714743,0.33409713879619946,0.16857377138894433
2023-03-01,2023-09-01,1.3367178992657711,1.555565506720935,0.7936265779244733,1.055688401059296,2.1738265085955772,2.3596063514292,0.047894275288849535,0.15897578674132903,0.1477269786536763,77.61517773367002,9.999999999999998,-2.3206263113478265,0.3841802071731761,0.34142691480119797,1.1798031757146,0.003133524383184018,0.03682392244736937,0.0016820202253181038,-0.005865896694578356,0.001713713140989041,0.009741634810658904,-0.005268481616650976,0.0,0.0,0.0019987473605378157,0.030886256449164626,0.0,0.0,0.07048066370859599,0.23043622679174663
2023-06-01,2023-12-01,1.490287307731819,1.3035638687679985,0.738530891519229,0.9140012593670477,1.920395281858145,2.5704666772964124,0.03486564265847564,0.16220531578259087,0.13988506105248008,10.819077784214969,9.999999999999998,-0.800092264332321,0.20809143933228424,0.6058522251320595,1.3906635015818125,-0.0651057051343952,-0.00908707035384324,0.01596441067288776,0.0,0.04010192223199548,0.011943419872705507,0.0,-0.0024521024051083434,-0.006720938303980739,0.0,-0.10810538935599343,0.0,-0.0017774424552207124,-0.2086258112189104,0.24676507363604927
2023-09-01,2024-03-01,1.0099449936324945,0.4840960038863251,-0.35089274208698995,-0.07175440660169838,1.181892272862406,1.526608010703313,0.2765171600170669,0.33883261115942964,0.3186190667155943,69.08431237605446,9.999999999999885,-3.859678737205396,0.431185930376475,0.8167976545083282,0.15691472355117142,-0.06815763693566018,0.07537644052774019,0.034388174581057855,0.0,0.008068751703195888,0.019834026960891545,0.0025811536542468903,0.0,0.0,0.003247198328621252,0.013407156841366834,0.0,0.0017378700748174672,-0.040254173381409006,0.27695231798028497
2023-12-01,2024-06-01,1.1063814765646107,0.7841291250453075,-0.13562708489408767,0.12045374472720025,1.468213397805851,1.5695124915371395,0.10384657805972056,0.19140086134423817,0.1923260263924117,43.61965182322461,-9.999999999998078,4.6056002299511904,0.3766373780434843,0.7073534952974767,0.09962380615000654,-0.0985378308622379,0.0,0.028954120074661083,0.0,-0.01809210367779054,0.018164865399224198,-0.002167701970128817,0.0,-0.001957178609296612,0.0017419009785218376,0.12414023235871828,0.0,-0.002021124722340929,0.3601905929242802,0.2740895470016902
2024-03-01,2024-09-01,0.976749369197094,1.246622177051382,0.37636802786655826,0.7289154954260191,1.7783052329064684,2.2216198617371674,0.0728313324191574,0.16241483662299191,0.15847186580156067,64.67763961518274,9.999999970988599,-2.717547767244894,0.3894346897947022,0.33502726595038296,0.853030270081323,-0.04738073776395383,0.020763309265167194,0.023856756056034392,0.0,0.019675440530617958,0.02574573335119841,0.0047161298376286855,0.0,0.006472355655333218,-0.005650735944615728,0.027090702298212976,0.0,0.0,-0.002221113037439215,0.3205240667218748
2024-06-01,2024-12-01,0.6529068849768116,0.9618796374581073,0.3546250603520207,0.5607468149731787,1.6615469120612403,2.1898745752593753,0.09546416177586804,0.2290509376410939,0.2362033452653217,14.631220577822347,9.999999999999998,-1.419984863745406,0.2399014344853984,0.20903359247839315,1.0067576704146042,-0.030470835226043564,0.037523291898003935,0.03829461748179196,0.0,-0.03701139161186271,0.03173550230317642,0.0,-0.007764862648073195,-0.0028072366281199357,0.0,-0.11494759990879384,0.0,-0.0031117420995757854,-0.28958890756527916,0.33327113104827905
2024-09-01,2025-03-01,0.9365620200689762,0.5910589131504107,-0.11618513403455208,0.08454429282675952,1.132803114807245,1.4923086907716154,0.11937239689038166,0.19894514417890302,0.19630867290597526,99.99999999999999,0.7372266027074763,0.2508812762251194,0.49243480872159123,0.7416987296169497,0.12371909911577106,-0.03020889821392777,-0.009956654879228723,0.018994297240508523,-0.011594972736682125,0.028319586403376874,0.021041282108896428,0.0,-0.017202717741416688,0.0,0.006604085752742739,0.0,0.0,0.00696071067373784,0.09739765016474365,0.35698544526188886
