Model,Target,Horizon,Feature,MeanAbsSHAP,MeanSHAP
bvar_independent_niw_hierarchical,Headline,9,Business_Confidence_EU_lag3,0.014900621715316073,-0.013235949143980616
bvar_independent_niw_hierarchical,Headline,9,M1_change_lag2,0.014340157815047333,0.01313929014166447
bvar_independent_niw_hierarchical,Headline,9,gdp_index_eu_lag3,0.013914104243734118,-0.012359643756663416
bvar_independent_niw_hierarchical,Headline,9,CH_2int_lag2,0.013823947131040135,-0.012666307763166481
bvar_independent_niw_hierarchical,Headline,9,EU_fin_spread_lag2,0.013823947131040135,0.012666307763166481
bvar_independent_niw_hierarchical,Headline,9,headline_1m_lag2,0.013560652613237864,-0.007613920591432393
bvar_independent_niw_hierarchical,Headline,9,real_turnover_lag2,0.013533298845949138,0.0092617199738628
bvar_independent_niw_hierarchical,Headline,9,core_1m_lag2,0.012531952281892573,-0.009565676423637549
bvar_independent_niw_hierarchical,Headline,9,Exchange_Rate_CHF_lag3,0.011642715753926574,-0.0035060627262481956
bvar_independent_niw_hierarchical,Headline,9,core_1m_lag3,0.01139149542669904,-0.00474169030094218
bvar_independent_niw_hierarchical,Headline,9,headline_1m_lag3,0.008668966253724668,-0.002031977281970416
bvar_independent_niw_hierarchical,Headline,9,Saron_Rate_lag3,0.008228207395177226,-0.00697240317740689
bvar_independent_niw_hierarchical,Headline,9,M2_change_lag3,0.008209657306953616,0.007224641729980784
bvar_independent_niw_hierarchical,Headline,9,M1_change_lag3,0.007848135506618243,0.006906496235309714
bvar_independent_niw_hierarchical,Headline,9,CH_2int_lag3,0.007565621781852852,-0.00665787922622901
bvar_independent_niw_hierarchical,Headline,9,EU_fin_spread_lag3,0.007565621781852852,0.00665787922622901
bvar_independent_niw_hierarchical,Headline,9,Manufacturing_EU_lag3,0.0074428628411893445,-0.0025276340881364885
bvar_independent_niw_hierarchical,Headline,9,real_turnover_lag3,0.005818474424320129,0.0019759835173197636
bvar_independent_niw_hierarchical,Headline,9,retail_turnover_lag2,0.00570572220609571,0.001778321748928087
bvar_independent_niw_hierarchical,Headline,9,infl_e_current_year_lag2,0.0035143465119286273,-0.001095328270408159
bvar_independent_niw_hierarchical,Headline,9,cos_cycle_2_lag3,0.003303235334784814,-0.00010164346681734758
bvar_independent_niw_hierarchical,Headline,9,retail_turnover_lag3,0.0014092625022093578,-0.0002450844464566143
bvar_independent_niw_hierarchical,Headline,9,infl_e_current_year_lag3,0.0008680122480796758,0.00015095576658333946
bvar_independent_niw_hierarchical,Headline,12,target_headline_12m_lag2,0.016500201596494832,0.015998113933287247
bvar_independent_niw_hierarchical,Headline,12,target_headline_12m_lag3,0.002903415090498213,-0.0004206329066222012
bvar_independent_niw_hierarchical,Headline,12,oilprices_lag2,0.00045338299914480027,0.000393575965112503
bvar_independent_niw_hierarchical,Headline,12,M2_change_lag2,0.00044131598616858366,0.0002920725945416259
bvar_independent_niw_hierarchical,Headline,12,kofbarometer_lag2,0.00043458520548283515,-0.0004331711526606584
bvar_independent_niw_hierarchical,Headline,12,Saron_Rate_lag2,0.00042256296059119575,-0.0002800488788773155
bvar_independent_niw_hierarchical,Headline,12,M1_change_lag2,0.00042188212384386615,0.0002792108384098717
bvar_independent_niw_hierarchical,Headline,12,variable_mortgages_lag2,0.00041044345217149033,-0.0003592706660771601
bvar_independent_niw_hierarchical,Headline,12,EU_fin_spread_lag2,0.0004066953969940869,0.0002691599296446597
bvar_independent_niw_hierarchical,Headline,12,CH_2int_lag2,0.0004066953969940869,-0.0002691599296446597
bvar_independent_niw_hierarchical,Headline,12,fin_spread_lag2,0.0003569199286857815,-0.00031242028551493645
bvar_independent_niw_hierarchical,Headline,12,Vol_loans_lag2,0.0002665480000925933,0.0002368822180060619
