Model,Target,Horizon,Feature,MeanAbsSHAP,MeanSHAP
bvar_minnesota,Core,6,sin_cycle_1_lag3,0.0026198282463556592,0.0002806233095575287
bvar_minnesota,Core,6,fin_spread_lag2,0.0022974973511088407,0.00037687739388543606
bvar_minnesota,Core,6,M1_change_lag2,0.0019983745680197,0.0007160363559779109
bvar_minnesota,Core,6,M2_change_lag3,0.0019652829999252793,-0.001727443154127131
bvar_minnesota,Core,6,gdp_index_eu_lag2,0.0014356395981522253,-0.0011097309811451065
bvar_minnesota,Core,6,infl_e_next_year_lag3,0.0013005150617865077,0.001018591555357758
bvar_minnesota,Core,6,fin_spread_lag3,0.0011120485984929599,-0.00036034720110413905
bvar_minnesota,Core,6,infl_e_current_year_lag3,0.0010738760635800129,0.0003538550847704975
bvar_minnesota,Core,6,M1_change_lag3,0.0008023839267362844,3.7515326139458614e-06
bvar_minnesota,Core,6,gdp_index_eu_lag3,0.000558270584783082,-0.0004594140409503226
bvar_minnesota,Core,6,PPI_lag2,0.0005498660253371285,-0.00014127658517284206
bvar_minnesota,Core,6,gdp_index_ch_lag2,0.00041798627084455286,-6.4363116625287e-05
bvar_minnesota,Core,6,Exchange_Rate_CHF_lag2,0.00030409870357306514,1.2746129362695956e-05
bvar_minnesota,Core,6,gdp_index_ch_lag3,0.000295585278936007,-0.0002695012010742394
bvar_minnesota,Core,6,PPI_lag3,0.00022721715370597185,-0.00011605218772532497
bvar_minnesota,Core,6,Manufacturing_EU_lag2,0.00021248740166064948,0.00012370856988434223
bvar_minnesota,Core,6,sin_cycle_2_lag2,0.00019903463066840498,-2.8166867034737525e-05
bvar_minnesota,Core,6,cos_cycle_2_lag3,0.00016291776652253623,-1.0956511367572637e-06
bvar_minnesota,Core,6,core_1m_lag2,0.00015377143391961273,4.7130705945744886e-05
bvar_minnesota,Core,6,real_turnover_lag3,0.0001289207585002383,2.6021331325483014e-05
bvar_minnesota,Core,6,cos_cycle_2_lag2,0.00011419240651418793,-2.3801387278065633e-05
bvar_minnesota,Core,6,retail_turnover_lag2,8.353167101166543e-05,-2.7516583161533757e-05
bvar_minnesota,Core,6,Manufacturing_EU_lag3,8.088441778700864e-05,-9.771174329586035e-06
bvar_minnesota,Core,6,Vol_loans_lag2,7.889090057079704e-05,7.72377941510308e-05
bvar_minnesota,Core,6,real_turnover_lag2,6.508842932279701e-05,2.8059713203557173e-05
bvar_minnesota,Core,6,headline_1m_lag2,5.429765731873749e-05,1.9359727486637173e-05
bvar_minnesota,Core,6,core_1m_lag3,4.912615807263391e-05,-1.769976046751078e-05
bvar_minnesota,Core,6,Exchange_Rate_CHF_lag3,4.546794857287e-05,4.5790134026478386e-06
bvar_minnesota,Core,6,headline_1m_lag3,4.215683308079714e-05,-8.98148833543666e-06
bvar_minnesota,Core,6,retail_turnover_lag3,3.739709738570595e-05,1.0737627712428216e-06
bvar_minnesota,Core,6,Vol_loans_lag3,1.3497338813784398e-05,5.1911584629174034e-06
bvar_minnesota,Core,6,sin_cycle_2_lag3,3.6087263457110716e-20,6.910081041291323e-21
bvar_minnesota,Core,9,kofbarometer_lag2,1.0973466497127802,1.0973466497127802
bvar_minnesota,Core,9,oilprices_lag2,0.4438925367047066,-0.4438925367047066
bvar_minnesota,Core,9,unemployment_rate_lag2,0.4436443253745301,-0.44192801796792963
bvar_minnesota,Core,9,variable_mortgages_lag2,0.253433559824523,0.21157085013140856
bvar_minnesota,Core,9,kofbarometer_lag3,0.22369365176662984,0.22369365176662984
bvar_minnesota,Core,9,EU_fin_spread_lag2,0.21610187661975963,-0.19606116611617228
bvar_minnesota,Core,9,oilprices_lag3,0.1867017078216102,-0.1867017078216102
bvar_minnesota,Core,9,target_core_9m_lag3,0.1423450977237509,0.10131401341679928
bvar_minnesota,Core,9,unemployment_rate_lag3,0.13648923807943417,0.13648923807943417
bvar_minnesota,Core,9,target_core_9m_lag2,0.10603251537526832,0.05754748773231418
bvar_minnesota,Core,9,Saron_Rate_lag2,0.08433613925732951,-0.06372383886814746
bvar_minnesota,Core,9,EU_fin_spread_lag3,0.07854849672193781,-0.0717478101321914
bvar_minnesota,Core,9,variable_mortgages_lag3,0.0785291468325479,0.07080193429071369
bvar_minnesota,Core,9,CH_2int_lag2,0.07703430949384073,-0.056702029855328684
