Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,SHAP_Shap_target_headline_9m_lag0,SHAP_Shap_PPI_lag0,SHAP_Shap_real_turnover_lag0,SHAP_Shap_retail_turnover_lag0,SHAP_Shap_Manufacturing_EU_lag0,SHAP_Shap_Vol_loans_lag0,SHAP_Shap_Exchange_Rate_CHF_lag0,SHAP_Shap_gdp_index_ch_lag0,SHAP_Shap_gdp_index_eu_lag0,SHAP_Shap_kofbarometer_lag0,SHAP_Shap_infl_e_next_year_lag0,SHAP_Shap_CH_2int_lag0,SHAP_Shap_Business_Confidence_EU_lag0,SHAP_Shap_M2_change_lag0,SHAP_Shap_fin_spread_lag0,SHAP_Shap_oilprices_lag0,SHAP_Shap_Saron_Rate_lag0,SHAP_Shap_unemployment_rate_lag0,SHAP_Shap_infl_e_current_year_lag0,SHAP_Shap_M3_change_lag0,SHAP_Shap_Wage_change_lag0,SHAP_Shap_M1_change_lag0,SHAP_Shap_EU_fin_spread_lag0,SHAP_Shap_variable_mortgages_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_target_headline_9m_lag1,SHAP_Shap_PPI_lag1,SHAP_Shap_real_turnover_lag1,SHAP_Shap_retail_turnover_lag1,SHAP_Shap_Manufacturing_EU_lag1,SHAP_Shap_Vol_loans_lag1,SHAP_Shap_Exchange_Rate_CHF_lag1,SHAP_Shap_gdp_index_ch_lag1,SHAP_Shap_gdp_index_eu_lag1,SHAP_Shap_kofbarometer_lag1,SHAP_Shap_infl_e_next_year_lag1,SHAP_Shap_CH_2int_lag1,SHAP_Shap_Business_Confidence_EU_lag1,SHAP_Shap_M2_change_lag1,SHAP_Shap_fin_spread_lag1,SHAP_Shap_oilprices_lag1,SHAP_Shap_Saron_Rate_lag1,SHAP_Shap_unemployment_rate_lag1,SHAP_Shap_infl_e_current_year_lag1,SHAP_Shap_M3_change_lag1,SHAP_Shap_Wage_change_lag1,SHAP_Shap_M1_change_lag1,SHAP_Shap_EU_fin_spread_lag1,SHAP_Shap_variable_mortgages_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Constant,Shap_Base_Effect
2018-09-01,2019-06-01,0.5984537326090056,-0.006043831299483868,-1.2951591660201975,-0.7838409583411438,0.8111239548175174,1.3430603989216578,0.36541730477129825,0.3657760051463829,0.3605163522931193,72.89637149291138,0.9200315945249143,-0.7436943058231341,0.8001061792614695,0.7717267529482817,3.210768139382677e-08,9.506180141521701e-08,-1.7141683776637902e-07,2.910173204968047e-07,-0.0,-1.3244540169454393e-08,-6.428616312165633e-10,3.136703903847678e-07,3.0549694677996525e-08,-1.6086371468487882e-05,1.7734298344006856e-06,-1.4233040507122015e-06,-8.398733823358437e-07,7.249152937305159e-07,-1.2808609391248414e-06,1.2695614994217748e-05,-2.866132794781617e-07,-4.785539426011855e-06,-1.1835198471373475e-06,-3.8339853137264725e-07,-2.3401239059411092e-07,6.417242817788107e-07,-1.4444016401958415e-06,1.2369863696773177e-05,-4.494279994328915e-09,-1.6347509911158256e-08,2.108942279286192e-07,-2.6392313297833604e-23,8.148197611498571e-23,-5.693185787285577e-07,1.6679076750013332e-06,-9.502789004717425e-08,-3.754889301530013e-08,5.303114057194339e-08,-0.0,-4.8456393075450436e-08,4.035302060946884e-07,2.5556582836433654e-08,1.6379422522537896e-07,2.6426587181510656e-05,4.586654950650658e-07,-1.1646527421677785e-06,-1.2147892357883698e-06,-2.310271760498759e-07,1.4467730486022213e-07,1.4129151295823276e-05,-8.557121977604005e-07,5.67743087297388e-08,5.185784024186194e-07,1.1523982201660067e-06,-2.978705572647739e-07,-6.448679470498045e-08,-6.189663619097719e-07,1.2266216077298006e-05,-5.285261384084456e-09,-5.576565216336696e-09,-2.5937003447380963e-07,2.387058669570624e-09,8.188765727921984e-08,2.9439680722823614e-08,0.17775441910432002,-0.1870482295793785
2018-12-01,2019-09-01,0.148203431847449,-0.16718820817554608,-1.4902268076931369,-0.9652729995350197,0.6288570351401147,1.1034785914397798,0.09947188659639451,0.23452882129651073,0.23274289771940854,17.883576602232143,-0.3165918787934389,0.07952755881265623,0.761328925270428,0.6574449937522683,-4.7329092544062245e-07,-1.9801661743371886e-08,-7.264589926376371e-08,-2.9504574171087435e-07,2.3173015815581572e-07,-1.5595762945212025e-07,4.4179775962052667e-07,-2.438606456007849e-09,-1.0831546199490458e-07,-1.9694655993566256e-05,2.4743048651434916e-06,-1.3728394215894645e-07,-1.5157635847499405e-06,-3.48958841305405e-07,2.3482831908280105e-07,1.1971302780899289e-05,-9.93794714902408e-07,2.9365309638842596e-06,-8.091073101871751e-07,-5.3096344803869477e-08,-1.0289309212364135e-06,1.3902307927765528e-06,-9.92279134425357e-07,8.228522058593575e-06,2.64674710592746e-07,3.54974273451516e-08,-5.538308857447111e-23,-2.52054055193965e-07,2.0970496262190857e-22,-2.1445472728623778e-07,4.4894896111723354e-08,5.132917444764166e-08,-1.9342008940584876e-08,2.898258025738269e-07,-1.2429511828627916e-08,-6.81784685692299e-08,-1.5258006397174404e-07,-2.706797961616569e-07,-1.3792234665972367e-07,-2.417844669011174e-06,1.082180121536347e-06,7.687597048622158e-07,-2.7171637149533266e-07,-8.653653385839999e-08,-9.938826253199734e-07,-5.8581074768039515e-06,-3.4560319187779904e-07,1.991750706932633e-06,1.0327555245761985e-07,-1.5788670821532823e-07,1.2647294684481485e-07,-1.7806586027816525e-08,5.388720263481953e-07,2.2789427630566937e-06,6.063140383731977e-08,2.46853427152718e-08,1.5881601492816617e-07,-2.397359150739762e-07,4.2269918081180155e-07,-1.8667637398186058e-07,0.17679457733780152,-0.3359020861346096
2019-03-01,2019-12-01,0.1556449901822354,0.8144854963618087,-0.4644592883503782,0.0467319407432151,1.6007058035405712,2.1251336083802403,0.43407081258295627,0.3926357324868333,0.3917410231103399,99.99999999999989,2.009311995640316,-0.7518320217308935,0.7763870441940873,0.2003063581978664,3.0292084358164233e-05,4.6885386941730844e-08,2.3794371003298413e-07,1.5951306547168315e-08,-2.287420736530011e-08,-4.9453466816865425e-09,1.0681723316919512e-08,9.963720756964072e-09,-3.592913409921468e-08,3.796327086153774e-05,3.6637813107704776e-08,8.565124941505565e-08,-1.0330883295776513e-07,-7.769746883779221e-07,2.2170622472306576e-07,-7.855188173470941e-06,-2.5785189852469085e-08,7.268702379723319e-07,-7.363820041342824e-08,2.5608156613497016e-07,7.841881586095784e-08,2.2160329795064855e-07,-9.03152194466086e-08,4.638235989548833e-07,-6.533595492112521e-08,9.891247995116434e-08,3.826112613847732e-08,-2.8419659604946675e-24,1.9884028581999363e-23,1.4346720281242134e-07,1.5741441839106877e-05,1.2445273158811318e-09,-2.812681301744212e-08,1.0105997779435235e-08,2.0031141782985396e-08,5.677354746267548e-09,1.4421473024104117e-07,1.9568388710228436e-08,1.2463119788721347e-08,4.091523917357301e-06,-7.647164913162211e-08,-2.1472111905736332e-08,6.237183325432677e-07,-1.8808513554722671e-07,-3.883506923175514e-08,-1.708649772798333e-05,-1.5637571808262403e-08,1.6213841561223886e-06,6.400270021034817e-08,1.1159229589128845e-06,-3.504694282282815e-08,-1.7097037595309466e-06,-2.2701660551655272e-07,-1.4223239448403172e-06,8.145677957769338e-08,-1.121760764940214e-07,-9.880308782674357e-09,-1.7741953050650813e-07,1.2951485513391457e-07,1.2314299183387328e-07,0.16573839381677535,0.6566665806801986
2019-06-01,2020-03-01,-0.5164958313734758,0.609492397866185,-0.7592952659580341,-0.17903938716912152,1.4175078099018237,1.9396858627309923,1.2678494923862669,0.7425744793642531,0.7351409088116055,99.99999999999999,-1.2228424845609078,1.6149449138724006,0.8109072699995366,0.08446890229315175,5.299710553068193e-07,-2.449561016176078e-07,5.41832734763167e-08,4.042110725293227e-08,1.3071654657510758e-09,4.4124910244878434e-08,-1.5896447562796553e-07,-4.9972291988730345e-09,5.5651239797424775e-08,-2.213403875697086e-05,-3.230662092246565e-08,-1.1163078863234795e-07,1.3458902728059378e-07,8.964666550038348e-08,-3.9936902259425516e-08,-7.676400717164128e-06,-1.1665581343432925e-07,1.3016419370427003e-07,-8.78927761858827e-10,3.430367132218712e-07,-1.1146960918625962e-07,-6.799200151295585e-07,3.6697649030066916e-07,2.410048268713931e-07,6.164922759167693e-09,-7.798866713180718e-10,1.9351823396256763e-25,-2.2231016313082386e-07,-2.592279182524127e-23,1.1540645370060054e-07,-1.3042373367485561e-05,9.621059504072337e-09,1.4811135583683971e-08,3.0731685605591906e-08,1.4845168515551837e-08,1.664917135515943e-08,4.507828800848285e-08,3.626920484597711e-09,-1.0473624196696778e-08,-4.968533849851983e-06,3.683959481824575e-07,3.0077202859324405e-08,1.1511939982506832e-07,-3.368648488748768e-07,-9.385744048347031e-08,-6.790538872414924e-06,-2.714598130236931e-08,1.1637772729271393e-06,-1.4092122709264761e-07,4.0732752720024077e-07,-8.423280939314235e-08,5.003643214046109e-07,-2.6760322691977018e-08,1.0386115432122825e-07,-6.313885322293464e-08,-2.3904808721771455e-08,-1.5248389810107346e-07,1.4163109115175574e-07,-1.9331953247590343e-07,-3.498818459876974e-08,0.16190461785016264,0.4647374676427951
2019-09-01,2020-06-01,-1.2829630830706762,-0.48149159500608685,-1.762632291443682,-1.2852088795122847,0.33914827718015894,0.8426972391745352,0.6423565461804672,0.4879086898358112,0.484487197131287,99.99999999999982,1.5888052425776409,-1.7405752510796475,0.7904518169597784,0.15613227933849136,4.092529899251423e-05,-4.574320801834942e-10,1.804861232809153e-08,-9.323038346802354e-08,-6.125005861437021e-08,-4.978099973971404e-08,9.467076324154463e-10,-1.315072316876437e-07,1.382679848204446e-07,3.0285851844576416e-05,-2.350469052609396e-07,1.7414066777124725e-08,-2.332973677692549e-07,2.5041244019382955e-07,7.752296342866634e-09,-7.548906410194705e-06,-2.618367746877359e-07,-5.50573635464918e-07,-2.665609432781503e-07,-3.035822905448898e-07,-4.381097384666782e-08,-2.494679892683765e-07,-7.978467964083733e-10,-1.494269862374682e-06,-2.2193488920291843e-08,2.81025284448132e-09,-1.387550859566241e-07,-1.9934244621829914e-23,-6.076815639517814e-23,1.088133345001761e-07,1.5153324455201527e-06,-1.161376537719486e-08,7.676397158264518e-08,-1.2246242560834786e-07,-3.126538125186131e-08,6.369426878620972e-08,3.557721822748163e-07,7.50166595159098e-08,6.35849276268326e-08,6.853273999073122e-06,-3.553376875861609e-09,-9.330314758133096e-08,-5.285784801448076e-07,-2.949198454079594e-07,-6.018581070381787e-08,-4.375847328967183e-06,8.367170891627434e-08,-2.417592695746116e-07,-4.263101776529092e-08,1.0259608035627507e-06,2.3044990962257064e-07,1.2849244484047777e-06,5.035177527366992e-08,4.1017773667511636e-07,4.846508877843871e-10,3.99804981870922e-11,5.12680838818783e-08,1.4726063687339671e-08,-4.209184038084631e-07,2.55779255236247e-08,0.15191546917174878,-0.6372985303409351
2019-12-01,2020-09-01,-0.8030999717637322,-0.18041288908736255,-1.4806955047536448,-0.9410466451242471,0.6584047141405243,1.177527441646784,0.387739202932008,0.38113454597584073,0.38038695983760745,99.99999999999999,3.1108425704052487,-2.5830326882204755,0.7747403440300283,0.20938264087983732,7.6085710225473286e-06,6.561507221023249e-09,-7.061475826732418e-08,4.224725904537713e-08,5.923024279137666e-09,-4.5188198409825454e-08,-9.939630690118933e-08,-6.247077640947898e-08,1.508353769509712e-08,-1.5450063184501328e-05,-1.803653675343314e-07,2.701719303102746e-08,-1.2513299725624297e-06,3.1700408107200275e-08,-7.48586816302006e-08,-6.399381633510564e-06,1.2804769723544755e-07,2.0763094003181327e-07,-1.0391341972966642e-07,-8.891286900855541e-08,-1.5270316271114648e-08,4.6844368127610166e-07,2.6827923191436274e-08,2.7692972526317715e-06,5.812682815749622e-09,-3.923087264929238e-09,-6.265723125619123e-24,-1.6713373983096305e-08,-4.9252713966895485e-23,1.2435017135435857e-07,-3.361527467245527e-06,4.828476314524904e-08,9.339435205321572e-08,1.1777556280633482e-08,-3.507754139090763e-08,-1.7256853390097434e-08,-2.0784603001657135e-07,-7.889571998802478e-09,9.221468590866353e-08,-1.1481691685748559e-06,-1.9947520103582737e-07,2.2393646885190718e-08,2.507238702373692e-07,2.3630270881022597e-07,2.5713700738333793e-08,-8.12962025900163e-06,1.568987739822698e-07,-4.3085570351849715e-07,-3.1871957607848815e-08,-2.952958574424665e-07,3.145426503791793e-08,3.331206762416901e-08,2.0815855513183195e-08,1.5279909065915487e-07,-3.77615061574396e-08,-1.9081497394490672e-10,2.1414538704978483e-07,3.029652429918832e-08,-1.518450965232183e-07,9.286674305947777e-08,0.14823768290723033,-0.32846052779982315
2020-03-01,2020-12-01,-0.8171521987560659,0.1408927425578793,-1.1474948597764043,-0.6483529682999611,0.9518649288256493,1.4494070754658535,0.9178501095772408,0.6092159038977051,0.6051287286001439,33.68319877648861,0.03912329877584277,0.11830123410651759,0.7819230402265979,0.11238805984361917,-2.8717971286741362e-08,-1.0199963271032357e-08,-1.6929154612996506e-07,-1.8877175479953866e-08,3.571011475779218e-08,-5.346853138698383e-08,2.987220324357226e-07,8.167269846451572e-08,2.2965817766753804e-09,3.608649689308183e-05,-1.0246936116004601e-09,2.400775951379322e-07,5.315794185233968e-07,9.31396752719066e-08,-2.0611221359341981e-10,-1.0047434247084464e-05,3.851751714921611e-07,-2.030948615605774e-07,-9.064776006506811e-09,3.800595079286292e-09,1.8492207318665567e-07,-2.9548312913553933e-09,1.5683627109833012e-08,1.0994936603934778e-06,-8.165501582486299e-09,6.237861435482415e-08,1.3455543157658798e-07,1.6959858783669633e-23,2.514971952520973e-23,-9.009097207576404e-08,2.8193852694884197e-05,9.636199489550346e-08,5.456044600382157e-08,1.0044266503511188e-08,3.830839900152356e-08,3.7833979501641144e-08,-3.4680305968259063e-08,-2.9215812371497945e-08,8.165346730100818e-08,3.24216087219355e-05,-2.456380745702958e-09,3.2581024670767556e-07,1.467188403701415e-06,1.825402048183511e-08,1.1642952932649623e-08,1.262626290582098e-06,2.4132286563497043e-09,3.730898351815423e-07,9.806142944263474e-08,3.7676444770742816e-08,-7.634401633218286e-08,-2.038547182400724e-07,-6.866155693863075e-08,-2.3176555886443426e-07,-3.7060986842991276e-08,8.457898654410464e-08,1.4877582687103906e-07,-6.893231898828419e-08,-3.823351698099088e-08,-5.5573704860050074e-08,0.14023772751757418,-0.015474240875512635
2020-06-01,2021-03-01,-0.2455273463734641,-0.13219491023901098,-1.4335515766808797,-0.9400871141755736,0.6192044230024885,1.1408033216713287,0.012844241080169896,0.19267278884952999,0.18807188635917613,84.37523764179788,-1.383093455135219,0.9277133674469353,0.7754938686587686,0.45047275172707524,3.320616675815762e-05,-2.088740079440015e-09,-4.578046562792467e-08,7.122635403326664e-07,2.0126949494048764e-08,1.493852736167254e-08,-3.3483920147701607e-09,-1.9501680881011173e-08,-2.02522252882288e-07,-4.096207515272617e-06,-1.6020572837276543e-07,-1.4574962216078294e-07,-2.9819585129393255e-06,2.5181384628940385e-07,2.064714857033322e-09,-3.0207629609757907e-06,6.1286564486914635e-09,-9.967495506991436e-07,1.2149771659500348e-08,-2.1043377269438304e-07,1.1690159199209504e-07,-9.223671036972223e-08,-1.4055018881609898e-07,4.5205141095090016e-07,7.366142514513483e-09,-2.0354523055253964e-08,1.888177892618165e-23,1.5484469500431895e-07,-2.66683112194985e-23,1.3462896127089397e-07,-1.9552627988025687e-07,-4.121642096864099e-08,2.2860950595461786e-08,2.575748096974002e-07,1.4654295448139194e-07,-7.77569717601975e-08,-5.196363430146682e-07,-1.3333235280874756e-07,7.474169736041852e-09,-1.6148118675408898e-05,-3.4426729264600325e-08,3.7163549033355125e-08,-1.829619101443325e-06,-4.2165226822369134e-08,-6.832309192823403e-08,-3.492905503980662e-06,-4.028440320145697e-08,-3.003062115369847e-07,3.645585892018947e-08,2.6168431035903896e-07,9.90781017130986e-08,3.389292370415152e-07,-2.0409616842792605e-07,7.793277319999864e-07,2.3371383277891566e-09,9.898822768119499e-10,1.3817967878066594e-07,7.773901341648014e-08,-2.2193169382364463e-08,7.534944622015614e-08,0.12642995462030204,-0.3017297840544053
2020-09-01,2021-06-01,0.6026508010152476,-0.05944809972341917,-1.383417120782862,-0.8829130249244269,0.7299302330719077,1.2894078163581195,0.43837495435935087,0.39593676721642934,0.39488141066093724,99.99999999999999,1.6231474394713623,-1.3662327827352103,0.8015025702637912,0.7924684721999302,3.732109829248147e-06,-1.084919043990512e-08,-1.5924311705329095e-06,7.95349995484678e-08,4.6013198481580404e-08,6.529797363475867e-09,8.911967686132709e-08,1.7745162647705127e-06,2.5645150880285245e-06,-1.7877897029058606e-05,-1.1390726791322076e-08,-5.310537349178896e-08,2.743895348719719e-06,6.070473921863714e-07,2.3429691856174285e-08,1.8455921140083326e-06,2.591711542214958e-07,9.135336883990099e-07,6.847129418663902e-08,-2.9006097159566514e-07,-3.393904338116299e-08,3.252158101794644e-07,1.8098613819851287e-07,-6.269118559959418e-07,6.209812749587037e-09,3.7234438753187e-10,-2.3661127514141847e-07,-9.553239082105724e-24,-7.773085187805517e-23,-2.953351448701877e-09,-4.150871378008388e-05,1.0367955037862464e-07,-7.6706753118601e-08,2.697839940259636e-07,-1.4836430617675395e-07,-3.1832412694970865e-09,1.6407709517949136e-08,4.077621894027141e-07,-2.476474119432451e-08,-2.954041296366837e-07,-5.674246941788637e-08,7.516538681684843e-08,1.8205673109829226e-06,-1.1694099867623128e-07,-3.6586405751187934e-08,-7.855797601967668e-06,-2.686268918260976e-08,5.850999860658115e-07,-6.275512956646476e-09,6.235655483383975e-07,1.0561845992526349e-07,1.1596849045643107e-06,-3.009243768739696e-07,-2.919731793487273e-07,-1.2995073681405893e-08,-4.1854349545442826e-09,8.175785160693759e-08,4.911206664275517e-08,-2.860937007906908e-07,4.871327895606454e-08,0.11860157911645589,-0.15743541903399105
2020-12-01,2021-09-01,0.9379541644552348,-0.2686177744337496,-1.578160376943241,-1.0859275250956628,0.5320801828719729,1.0408225068014412,1.4558158437143232,0.8033909774758611,0.8008076235096961,99.99999999999402,-0.2938951191062687,-0.03321004313717265,0.7992343092324679,0.9332541839300933,-2.624188331917534e-07,2.5318389800328792e-08,8.897827599424241e-07,-4.2632373085733747e-07,-1.1857902345053956e-07,-2.259299852104633e-08,9.118516479994935e-09,1.3831660054005153e-06,-1.0755539760897968e-06,-3.146061239576633e-05,8.807595719354878e-08,6.705336981905198e-08,-1.2789170716641665e-06,4.823732670910996e-07,-1.7109133291085748e-08,-2.0522319597948506e-06,-4.720798904584108e-09,-1.8913674556927712e-07,-1.224007109029269e-07,5.545262092378044e-07,-2.411276603474491e-08,1.838605766761061e-06,3.84508767021134e-08,1.9923690633313325e-06,-1.2079456615537526e-08,4.794633228839374e-09,-3.3868209948468494e-25,-8.219606773561505e-08,7.905360092272553e-23,-1.331171727375713e-07,-4.5207360796225035e-07,9.13510338898926e-08,1.492774109934489e-07,-4.1574403541152933e-07,0.0,1.9359450903701555e-08,-4.749349498314172e-08,2.011095500582519e-06,1.3639527669708213e-06,-2.9189105492313975e-05,-6.062337607338022e-08,1.705714371320404e-08,1.0759810118096693e-07,2.6641697560459646e-07,3.3898070335175655e-08,8.523928500324085e-07,-3.235827068619152e-07,1.0316109265530704e-06,-4.497720548227984e-08,-4.976151823849724e-07,1.700686835412429e-07,1.2571288098053688e-07,-1.7065344124751118e-07,-9.57357931709474e-07,-2.4942480482263476e-08,-3.309001347561559e-10,-1.1358045456400565e-08,9.140675699493739e-08,-6.86546524194456e-08,-5.3662989265991416e-08,0.11002100419376919,-0.3425127547921569
2021-03-01,2021-12-01,1.5194969502536182,0.6587316021211074,-0.6541829777815059,-0.16107546823061494,1.4721181994281232,1.9962249984627218,0.7409169845456826,0.5302125761391251,0.5289018535432377,99.9999999999875,2.1466643886792602,-1.0440069599776238,0.787205998348315,0.8585119428785952,1.9149306251411633e-05,-2.8872528424168217e-09,-2.1490531949323414e-07,2.4670319099428474e-07,6.798215385032269e-09,-7.284473304559934e-08,-7.296920577253857e-08,1.2208711041883614e-07,-5.28343815846085e-09,-3.242683377529596e-06,-6.635065564998156e-08,9.522575506782057e-08,-6.125829875977415e-09,7.20006980235822e-07,-2.40368580768635e-08,3.1650002535921202e-06,-1.3766725290739908e-07,9.616553632204367e-08,1.5393908177712035e-07,-7.192325135222877e-07,-4.991063117501456e-08,1.9161631166653207e-06,-8.18689450821586e-08,-2.711271578827335e-06,-1.431291441924553e-08,-3.0356769903182967e-09,1.8493471803890088e-07,1.1445732596332613e-23,-1.7237126876040073e-23,1.3913053548707598e-07,-2.4663201699022144e-06,-1.5147119014437648e-08,-7.387001561888769e-09,1.4488379935377476e-06,1.1322923959345621e-07,1.7205655287101574e-08,3.426749387522347e-09,-1.585525885260282e-07,-3.701847605930179e-06,1.3851941043564298e-05,-9.486254104326154e-08,-3.198475706775881e-08,-7.995159102039761e-07,6.598867378179683e-07,6.12403072216345e-08,6.0011643389025046e-06,-1.5665541323036552e-07,1.2079690431098866e-06,-1.7756958761513508e-07,9.762858492437116e-07,4.654902441430685e-08,-5.388148383140556e-07,8.9067233411328e-08,-1.512431999064345e-06,5.365425170195278e-09,3.310277807399889e-09,-1.638745979115299e-07,7.032858580748001e-08,-2.296370170346474e-07,7.937679382760431e-08,0.10487451836689883,0.5561506115070891
2021-06-01,2022-03-01,2.3581675787721856,0.6482378819293395,-0.676721710293251,-0.17382865228762923,1.4638248611360398,1.9827409422136775,2.9238595681450676,1.2801540769578688,1.2673548376837371,36.69110583467964,-0.27521117703105646,0.8655128519339386,0.7981359271125312,0.9814461050663141,2.8744619078088607e-06,-1.590057482500523e-08,1.4019210711640785e-07,-1.8487837772318732e-07,-1.1695966412268265e-07,8.942348417399413e-09,1.317672708540836e-07,-1.8047887024245674e-08,-8.550570972664413e-08,2.8986526052664506e-05,7.161119462608073e-08,3.178427762913475e-07,-7.655520088887496e-07,-7.226390241969366e-07,2.7316225042973735e-07,-3.113521777103822e-06,-1.1482633373341878e-08,-6.43676939691564e-07,2.0000383505059375e-09,-1.2545240436331e-06,6.368097123441584e-08,2.841078361061328e-07,1.3918149020224564e-07,-1.1440950895371634e-06,4.174606999511475e-09,2.7808468113360084e-09,9.030981762217859e-24,1.4165841812205175e-07,1.3500226502572073e-23,2.589550754771317e-07,2.1263748656596287e-07,1.8441898728954627e-08,-8.620430702103955e-08,-4.897794728109911e-07,2.0815311124370722e-08,-1.2055135240334825e-09,2.5561233732709374e-07,-3.521733033981919e-08,-1.0159249519376646e-07,1.5412048919601816e-05,-5.516559082119479e-08,1.6762845899429134e-07,1.449951953000633e-07,5.053748373125118e-08,-1.3723982501634904e-07,-2.1710224759037662e-05,1.5005115323985106e-07,-1.0383353488330665e-07,-2.14652626953167e-07,-8.196263859537659e-07,-3.758756032430655e-08,4.1246359525789394e-07,5.403979124296375e-08,-2.656657530066144e-06,-3.1157871199919637e-08,7.753396235807386e-10,-1.2229218980255426e-07,-9.479682508244567e-08,-7.951347103443648e-08,-9.059590764658745e-08,0.0969392292009234,0.5464483633343065
2021-09-01,2022-06-01,3.3289415700122227,0.25875986881216023,-1.0029999829861158,-0.5476593590433975,1.004829022121117,1.5185367024052305,9.426015678383708,2.6652736764234257,2.646270103934869,45.167510671367744,-0.6762578349061491,0.7677731048021454,0.7672746144220257,0.9999215212394489,6.727229086690611e-07,3.432630981731709e-07,4.3540831909043347e-07,-1.0508000921680146e-06,1.8886434911855483e-08,1.6118155003386863e-09,8.906288447182686e-09,-9.75505533266764e-08,-5.046635009248029e-08,1.5245932109155462e-05,-1.9585738600436135e-07,3.253768066563097e-07,4.2417373475252743e-07,1.426139799601131e-06,4.079632783449967e-08,-2.679274676404788e-05,1.5129699418612944e-07,3.671781800860799e-07,-6.549430958021762e-08,-7.354216204338552e-07,-7.831930812069525e-08,2.0002241739253804e-06,8.310992679614345e-08,1.3769492880295506e-08,1.4682451872205164e-09,3.526844092525189e-09,3.1320422701630107e-09,1.1689391564128246e-23,1.047085555381265e-22,2.8565273231756446e-08,-8.261333674166449e-06,8.510616793843563e-08,3.3761612998969486e-08,5.423488948476227e-07,-3.1124940711697244e-09,-6.99784603631429e-08,3.5401271892434235e-08,3.482155752723931e-08,6.220208579062027e-08,1.7062240583329243e-05,-7.440442310106012e-08,2.0054254689024152e-07,-2.3376989823833154e-06,-2.123030276834409e-07,-3.5878079815487185e-08,-4.502276599724528e-06,-1.9034690026494845e-08,-1.324662702899383e-07,-4.5163647658470605e-08,7.502406207989152e-08,-1.2179723032415493e-07,-1.3518554285243113e-06,-5.6806244864352234e-08,-1.7439481563643717e-06,-2.155320038344985e-08,6.187056189977296e-08,4.551935597611251e-08,1.131684209572108e-08,6.838386526763758e-08,-4.311312544482608e-08,0.09740506066222376,0.17786794440599607
2021-12-01,2022-09-01,3.200711551913216,0.3447483831246364,-1.053356160158279,-0.4729588462767766,1.138936720051342,1.7000474967108135,8.156525621476904,2.4357319013029706,2.4168268900618584,99.99999999999999,-1.094911458315081,1.2120135490741462,0.804102542888029,0.9997755172181594,1.2575480654151137e-05,9.219595250747419e-08,-1.445088380830019e-07,-6.279723803879599e-07,8.044852191511866e-09,1.0157478367608259e-08,3.5141778232153864e-08,4.858078750823805e-07,-2.1736141120103704e-07,-7.053427974928544e-06,2.4029279491452648e-08,-4.805916316834383e-08,1.7113468189767885e-06,-4.124344974953815e-09,-3.1451468900526584e-08,8.583583953916378e-07,4.595338801208948e-08,-1.0805785600555771e-07,9.260844028103081e-08,-1.7820541049016857e-07,-1.2641379714347038e-08,-1.5459607521149365e-06,-1.213637104364562e-07,9.210621550106943e-07,-1.0203454611646456e-09,2.0139279775626904e-09,1.1211475140720968e-23,1.7403142088173188e-07,2.0976249759728765e-23,-1.3536091035290572e-07,-2.7922902374668776e-07,-1.936070232537035e-08,-2.792922442507885e-09,-3.0282404778798576e-08,2.4802280098131546e-08,-5.657993196841384e-08,9.503458809500755e-08,-1.405362398382621e-07,8.145351062672927e-08,3.739264881259042e-06,1.4932095423294865e-07,-1.0506365743574442e-07,-2.7601935950340766e-06,2.261055724513046e-07,4.0005515191062133e-07,4.771819769392338e-06,-5.429154356204594e-08,-7.405812396247778e-08,-8.71350425182848e-08,2.207302340138595e-07,7.125702162483709e-08,-9.50154073626175e-08,7.9603125915862e-08,-1.8693511143232848e-07,2.184023393568919e-09,-2.457955946077908e-09,6.896913194674631e-08,-6.793506273633661e-08,-1.1380081011153354e-07,-5.21755175872769e-08,0.09827658148278862,0.23903003100622655
