Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect
2020-09-01,2021-03-01,-0.374674542625808,-0.5080999066448719,-1.4231865100164052,-1.082176646511431,0.10954492455074623,0.45021981456813626,0.017802327763619712,0.1485971002136515,0.14564667030517434,99.99999999999977,1.8783365453567704,-1.5683045532586126,0.5636896942256444,0.591458318085389,-0.3854629774341589
2020-12-01,2021-06-01,0.2523476482182651,-0.4113372456228836,-1.3720764043016804,-0.979792097246357,0.15945554470340362,0.5405965072836031,0.44047763831293685,0.4203811366422872,0.4155055310082007,97.20421464099965,-1.4023677546514943,0.38500895229674004,0.5704350369785222,0.8790480209051919,-0.25048602166215517
2021-03-01,2021-09-01,0.4675283229617299,-0.1092370234438681,-0.9866280321451473,-0.6639116700676075,0.4383335590216709,0.7817512151601989,0.3326582648143694,0.35643844181094547,0.3533013343296903,99.99999999999999,-0.16020312962053812,-0.025781849398717728,0.5363963573077692,0.8588834568354644,0.0107884348083509
2021-06-01,2021-12-01,0.8145733248906772,0.8153554660516408,-0.15122072770860984,0.22947887247508528,1.344045235747142,1.7295805222949134,6.117447956733852e-07,0.13665242248500012,0.13318344222990064,99.99999999999999,-0.917915251502138,1.319130851132582,0.5654067385726586,0.5110539145741264,0.5028336698804203
2021-09-01,2022-03-01,1.3972091141676302,0.9828496488337047,-0.010218885276291266,0.42259341977978004,1.5011710141432395,1.865384450615782,0.17169376651181656,0.25640337471356944,0.25341685735228636,19.601339960850062,-1.069741422756475,1.5529838701350673,0.5320378118573666,0.7822520480458635,0.45673988815337907
2021-12-01,2022-06-01,1.9015284854629224,0.6040016398921296,-0.30595580972176756,0.03979074305041871,1.1967745103706628,1.502396322650796,1.6835759149768923,0.9901866598642236,0.9816950990998333,99.99999999999855,-4.18401317406541,2.857930138053318,0.5342503940619463,0.9913262632676294,0.3117396550102569
2022-03-01,2022-09-01,1.9772231732424927,1.4609934201027912,0.5330428662415355,0.9155527351935908,2.0331005682272223,2.408778460404057,0.26649315802667717,0.3043743529206367,0.30058526206897707,33.849769921631506,-0.5695819329559751,1.7885976233083487,0.5459580630784733,0.8190463933847174,0.9404692260142511
2022-06-01,2022-12-01,1.9477215854952767,1.8568418270122118,1.0447353320748565,1.3638644493399426,2.301302000720332,2.6585213559646967,0.008259130501940217,0.1211602108113807,0.1212441945900315,27.096548932707005,-0.12981880243320523,1.9041044468958968,0.471112873712902,0.5876618732989277,1.5897888304526653
2022-09-01,2023-03-01,2.2165571229428416,1.5125448065962384,0.7418059937931234,1.0486638455710502,2.011482042276369,2.3444856263454805,0.4956333415677097,0.45803021199214644,0.45370053281198336,41.00178885878389,-0.11230864723340243,1.5770236912977076,0.47891538489847324,0.9228233401202977,1.0367539472282417
2022-12-01,2023-06-01,1.748596256624424,0.6425998335334594,-0.10365295204156164,0.18898735114158977,1.1130221535970062,1.4471225565444177,1.2232280878900081,0.8424230823848456,0.8340467172906239,62.411915767444135,2.299417059712401,-0.4153407943313585,0.45848347031597436,0.9866655772610199,0.35793275504261146
2023-03-01,2023-09-01,1.3367178992657711,1.5054323594838186,0.6978323769964294,1.0369756303029327,2.0059613561781116,2.3109238507338,0.028464569086667127,0.14050965214063285,0.1392814288881566,35.57130230624097,-0.1000130854155391,1.5619085772072059,0.48102595285179756,0.3578186169330455,1.1798031757146
2023-06-01,2023-12-01,1.490287307731819,1.9344980268970264,1.117047730847583,1.4234440917641469,2.4160709161196507,2.7938492642612274,0.19732316302127073,0.26684729207319813,0.26228953634507085,30.416336833018477,1.0672921362808088,1.4061997377387672,0.48459185400507393,0.18540149849745058,1.3906635015818125
2023-09-01,2024-03-01,1.0099449936324945,0.5629272608312963,-0.2645432680836606,0.08717982370616326,1.0694094251830342,1.3757568207165616,0.1998248534387234,0.26732300565797396,0.2630760378988298,25.067525015968315,-0.060443554521102956,0.5992064395917408,0.48318410898323333,0.8147939588534563,0.15691472355117142
2023-12-01,2024-06-01,1.1063814765646107,0.2634720053721792,-0.5076490956414849,-0.23262845209889846,0.7313378227631682,1.0532372532978975,0.7104963766259046,0.5912037307947001,0.5857939946279422,99.99999999999999,1.2985919985387884,-0.35540364599333885,0.4751265429745305,0.9582036746148211,0.09962380615000654
2024-03-01,2024-09-01,0.976749369197094,1.1126026390576156,0.3220868536393407,0.6421306919564943,1.590284401135268,1.896876733325894,0.018456110931795704,0.13118280160068274,0.12917831944666558,99.99999999999997,-1.4962507680851393,1.8348717666736902,0.4780466967242119,0.3851553285890247,0.853030270081323
2024-06-01,2024-12-01,0.6529068849768116,1.525493291915304,0.7297262847174404,1.0120573634465653,2.0384114259203416,2.370345453811844,0.7614070375738281,0.6145102894670008,0.6119157722443477,99.9999999999968,0.13361117904249217,1.4641127425376255,0.4967408632579344,0.03997117711142416,1.0067576704146042
2024-09-01,2025-03-01,0.9365620200689762,0.5519714776703801,-0.28210942472603345,0.03557047686973752,1.0354596606933015,1.374542296558053,0.14790988530244628,0.23466002065252908,0.23340310862181846,98.97726709714695,-0.3112535439494081,0.7030166540438292,0.5047458385976954,0.7800519332138985,0.12371909911577106
