Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_core_6m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_time_index_length_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_core_6m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_time_index_length_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2018-06-01,2018-12-01,-0.6464364037194414,-0.38476292579449817,0.23491449673129594,0.23433540258224086,0.06847300904933577,0.37916782596828136,99.99999999999999,0.9166317119495759,-1.1718423086732426,0.8610339156493616,0.3096180831721362,0.44045482213460785,-0.28136051764963804,0.027296844772880833,0.876927520651758,1.1972470566059563,0.632836285031857,0.12301136805769992,0.1224481340708004,-0.00032419167495342885,-2.3701461794323496e-06,2.3465222057844466e-07,0.0,0.0,3.934012667100425e-07,7.293352828774677e-07,1.059080839819346e-07,9.029414929260322e-08,-1.5684993977213004e-05,-1.9848040344641745e-05,4.424187667448413e-08,2.654267261749989e-05,2.870294287543997e-05,1.631582739507342e-05,-9.251337096934385e-06,-3.6746596748445784e-06,-7.140002907087343e-06,3.7831701734002325e-05,1.7218362509075308e-06,-3.7982518828370454e-06,-5.437877306010079e-06,4.293625910299342e-06,-1.3185326386175897e-06,-7.635468153585813e-07,1.4441117431977528e-06,202.52804917001245,-8.98533105925839e-06,1.4778952022798667e-06,7.422348799857449e-07,1.5214374330595294e-06,1.4607723163948895e-06,-2.589033569317274e-07,9.084043338829493e-08,-4.5210889355498154e-08,1.213341901802764e-07,-7.150291788042331e-08,2.491862429110177e-08,-9.677440513824255e-07,6.28423661408041e-07,-1.2131308959364642e-06,1.1310599477564366e-06,4.197438849324992e-06,-3.213474193091728e-05,-1.7422094602188085e-06,-6.902354061646121e-06,-1.0541807567785889e-07,-1.4624068783185758e-07,-9.105666421242127e-09,4.504409002248942e-06,-4.7577312558987135e-07,1.6962323971855397e-06,-6.79550042080265e-07,-3.948250973141474e-07,-5.187088525717525e-07,2.5119486432699145e-08,5.917163951538576e-08,-202.90153362637142,-1.0598377723452518e-07,-2.3679056254947767e-23,9.59033907792995e-24,5.122099627879599e-07,0.0017068436265173293
2018-09-01,2019-03-01,1.0401969850082793,-0.2529151531546774,0.8570363448767726,0.8657591747578618,1.6721390018643736,0.9329659213664152,61.234129721016615,-1.8816207715724966,1.3694955505921775,0.8574682389265581,0.4957130017502642,-0.1508430673312141,-0.8784820045394348,-0.5976915386638474,0.28000085939322067,0.5637326968098655,-0.024385490753875416,0.41671903469292837,0.4211233271128849,-0.00045366282042147015,-3.2262220316718573e-07,1.1471463050952482e-07,4.2082913838869605e-07,-7.654838247441712e-07,-3.236532476745164e-07,1.7885537116820835e-07,-1.748395306304858e-06,4.76839534525576e-07,-3.6358778826169625e-06,-1.800619220525588e-05,1.8759312696268712e-06,1.62532018499702e-05,2.3276232836112738e-05,-4.252145564356578e-05,3.2542731658731977e-06,2.0276909978693293e-06,-1.5897274796422447e-05,4.1454612043326874e-05,6.8726057197303535e-06,-3.172741421633433e-06,4.4390003056410706e-07,1.7051140443248914e-07,1.6008637158748427e-06,-6.624206839851797e-07,-6.006825367032151e-07,179.42057869718124,2.4677894659034188e-06,-2.270215453576195e-06,-3.5363971076197336e-07,-1.557357343789155e-06,-6.326819724895701e-05,3.5392915460322547e-09,-1.1192276437463924e-08,2.824093447682454e-08,3.1682873879546964e-09,-7.070024360840705e-08,5.959993612093085e-07,3.477674697846912e-07,2.102648105050154e-07,7.764276373146578e-07,-1.2313154449110974e-07,-2.6247862561435725e-06,-8.58582910423985e-07,-2.4896595043291283e-06,-2.3768838883576652e-06,-4.4315201369363e-07,1.1784423688363434e-07,9.054184283367854e-07,-1.0951431775532778e-05,1.1383475045523207e-06,-1.3442863867208624e-07,-3.838021444962542e-06,-1.3699686769195507e-07,8.961840705498379e-07,-1.7343297629305273e-11,-3.226810792893309e-09,-179.71188945945687,-3.9865878639084756e-23,-6.309773993464623e-08,2.200217283677538e-23,-1.0904513125629207e-07,0.031146213751930687
2018-12-01,2019-06-01,2.0425946567900866,-0.2766593327472806,1.8382672976224996,1.857085056037534,5.378939067984995,0.9948689210133718,22.788943045254676,-0.25246383416515117,-0.06693162880451653,0.8422843193704639,0.6980791265353226,-0.461547868233361,-1.181499102752295,-0.8961786768184312,-0.04184077655537693,0.24283651149468682,-0.3232182018597207,0.7626465158459345,0.7706949881544352,-2.254258367109901e-05,-7.793366168543745e-07,3.652570217243588e-08,-8.815578918722487e-08,9.775123105842216e-09,-8.432474530309644e-07,-1.547750278736115e-06,-4.5751200786404296e-06,-1.9057779662542623e-06,-5.0392219364799e-07,-3.1985623122491586e-05,5.792734587992828e-06,3.6239865218350666e-06,1.558080149916535e-05,-7.838978517680786e-06,-7.274998360174245e-06,1.3830543930744281e-06,-5.038187639082759e-06,5.568021508744377e-06,-8.914839606025851e-06,3.5174978691331836e-06,-3.0915603664850964e-06,-4.775975566541751e-06,3.0176011867061345e-06,-8.192154178063907e-07,-1.5885302192486238e-07,190.7156233011699,-3.3386926344581424e-06,-3.59331442510427e-06,-5.040953592369134e-06,2.5041207105857303e-06,6.406386275832016e-05,6.856293378363532e-08,2.574695818758532e-07,4.968505086768099e-08,0.0,8.27989657032684e-10,7.787937350849715e-10,-2.1051924187045387e-07,2.076009200225301e-07,3.5965448812525817e-07,-4.3515611421563905e-07,6.234001453827046e-07,1.1764261007325031e-05,6.814020323474768e-06,-2.2461463699751343e-06,6.582296578829294e-07,-4.5013056952240764e-07,1.0641267592354452e-06,1.9573442721115804e-05,4.424076643233267e-07,1.1727887243912606e-07,3.313957229097619e-07,-8.170570202969055e-07,-8.017733908200943e-08,-4.860614116064821e-09,1.1872818362067042e-08,-190.92714530506973,3.403790730083209e-07,-8.683476853596072e-23,-2.1911694191460462e-23,5.285731426908495e-07,-0.037678151084489755
2019-03-01,2019-09-01,-0.303703710465264,-0.25968668833915526,0.2040460041171258,0.20559524019575057,0.0019374982368503474,0.4817280503530772,46.875691123821156,-1.351716406566712,0.8956183043278182,0.8532830161989081,0.3682466372715076,0.390255148334562,-0.3573981727614873,-0.04987254513448375,0.808268340405862,1.0932982366655895,0.5200984925041396,0.7084431554056709,0.7155332237885459,-0.008229937617828734,2.7785608213537647e-08,1.62546595735229e-08,2.0363493131284595e-08,-2.905079072522008e-08,-8.029575353490493e-08,8.058227224962297e-08,-5.595508384816049e-07,8.079237825900597e-07,6.238939919788675e-07,-2.6990535144597544e-05,5.803570357212714e-06,-1.4076422094179916e-05,7.13610608022669e-06,1.3055264173021992e-05,1.2651180676407596e-05,-2.1995264229859982e-07,4.221169858470443e-06,-2.2569466385618954e-05,-1.3837417053091016e-05,-3.1879102077315e-06,-5.032481209370152e-06,-4.629760636367009e-06,-3.6757572541526033e-06,-1.2036782031423518e-06,1.53206996636317e-06,198.47624619912227,-1.7476372815112511e-06,-1.1921598297135436e-06,-3.092094531530573e-06,2.1014852366043193e-07,0.01792274654993357,3.2411450578331123e-07,-1.2215205835849353e-07,-2.9621582868150767e-07,2.465382711384533e-07,2.1666364875130698e-07,-7.940209263783218e-07,-5.509264360340474e-08,4.815996822466016e-07,-4.274110902757425e-06,-3.253660874790127e-06,-1.1433903202417845e-07,5.06178003887449e-06,1.167961223950053e-05,-6.289274543453883e-06,-1.1052010165075965e-06,5.169261062046192e-06,-1.0881081523630385e-06,1.8113430202266484e-05,8.008366432681719e-06,1.141509123078059e-06,-2.6076755142585885e-06,1.594185633442498e-06,1.0388365153724585e-06,2.282767004465557e-07,1.950656822851372e-08,-198.75124654973587,-1.298666612101551e-22,-1.4462496043429399e-06,2.0929886653797934e-22,1.1210640421317988e-07,-0.02647756526011191
2019-06-01,2019-12-01,-1.304265220125167,-0.27195899428870196,0.6522698715480229,0.6591898942365936,1.0656561439007268,0.11275574905232466,99.99999999999999,1.5054463099928148,-1.5563519713437424,0.8576807954013034,0.3691647183324598,0.8853178312506923,0.17398638948239256,0.4678658894978445,1.313633039146281,1.6300869442738926,1.0212973283950433,0.19739706574790594,0.1993255939634328,-0.006443519069276528,6.018502540695728e-07,-2.6831224165143822e-08,-3.922260767878442e-08,-2.5293475501170347e-07,3.8202352134356214e-08,4.969448811299674e-07,4.6798754301999557e-07,-1.23786235675179e-06,-2.1710735269313235e-06,-1.2432225877913901e-05,-5.750301338324066e-07,4.71332305033416e-05,8.511904943594169e-05,-1.2993049329250331e-05,-1.215134769285226e-07,-9.47521986431539e-06,-1.4594462321026497e-05,-5.602977728347102e-05,3.7229447681672146e-06,1.3780091078013287e-05,-4.510687221571437e-06,1.937800938395003e-07,3.0956575044663737e-06,1.070257248606471e-06,1.0603559112028054e-07,186.51878222493602,-1.212260616212123e-06,1.2486867012603971e-06,-5.922923083458241e-07,-9.102940749677749e-07,-0.0031663006725117368,-5.816256637745515e-08,-1.5408106755587323e-07,-7.837395484579947e-08,-1.3276707480600436e-07,2.040651824119481e-07,-2.1928984385980688e-07,-9.414656072971595e-07,3.283051701944673e-07,-4.6019312409977495e-06,8.321066826852397e-06,4.0255699599204454e-07,-9.488668813696585e-06,1.8458862645650772e-05,-1.7609348522346644e-05,-1.4721233572474412e-06,7.805956985361397e-07,-1.3701219136017733e-06,2.3467401001704106e-05,-1.0866366672160293e-05,1.638787904212482e-06,2.2497189948590412e-06,1.920418589041229e-06,4.946915509861513e-07,-4.878851399849217e-07,7.793330012973495e-07,-186.74508871331776,-2.1462362634736873e-06,9.964474557946926e-23,1.8603258238397517e-22,4.2401353912841253e-08,-0.02151998670670806
2019-09-01,2020-03-01,0.1433514840510241,-0.12165991930653758,0.24096887967574987,0.24373517402744815,0.07023104390954425,0.6228118325980521,99.99999999999999,-0.7864445113772838,0.5607838516461665,0.8795825150662493,-0.0801761132071199,-0.2126818148859008,-0.9393839819848818,-0.6566284118251331,0.2263448608493919,0.507313615527807,-0.151851855232632,0.11076688193856118,0.1126182096393768,-0.00280111717714039,6.023164608988844e-07,-5.060787858169985e-09,-1.1864574479516233e-07,-3.111639551496967e-07,-3.820162394043604e-07,-7.116956534112254e-08,2.3818634807822818e-07,1.8475636026440565e-06,-2.340156797674972e-06,-1.0146019542052134e-05,-1.7546198231719694e-06,2.4660703632568756e-06,5.091548360556408e-05,-3.4208461983411624e-05,-1.1034958885979144e-06,3.1985174522940718e-06,-2.0082970751825097e-06,1.4901682324621241e-05,-4.754129095707897e-06,1.0723469018307475e-06,-8.079886433394156e-06,-2.9788042446384696e-06,-3.1318729473704145e-06,1.7304275139159632e-06,-1.4372427998510766e-06,158.092919882248,2.9225235444311375e-06,-3.0293953638578457e-06,-1.5020484612378842e-06,-7.844159752693509e-07,-0.015853961416273123,-1.8143260070243225e-06,-3.4536488350720956e-08,2.3897731731607225e-07,1.7685387541057323e-07,2.7842041929736363e-07,-1.1177584814776135e-07,2.3191524990706397e-07,-3.1862530227164433e-06,1.2217447445383246e-08,-2.557817196962391e-06,-2.0685791614574136e-06,2.5600339540068596e-05,-3.257593898889155e-05,6.174747915432742e-06,-2.767000136115148e-06,1.4973544194833877e-06,-2.363695774495163e-06,-2.314892439622907e-05,4.5789539046523375e-06,-1.7618390867036967e-06,-1.9332535469374165e-06,-9.668534550571315e-08,1.7905143443098582e-06,2.8573561631938113e-08,2.015754902500519e-08,-158.2147549812425,1.9855340328819e-22,-7.339620700931142e-07,-2.5592542564057973e-22,-3.732970055891054e-07,0.0070428231676480865
2019-12-01,2020-06-01,-0.211955780303974,-0.12770920456507712,0.21283049412153038,0.2137122670396828,0.007097485523729688,0.4587827527552806,99.99999999999656,1.9498556463030288,-1.8437846272849863,0.8820123009842903,-0.7581105002145705,-0.7159872123451221,-1.4366659265172692,-1.1647219675011034,-0.2596439875989927,0.045551951611003644,-0.6521326100625835,0.10451307276843755,0.10515459882781432,-0.0002280383523395832,-2.021238382242918e-08,1.3668765043010845e-08,1.0907574983186205e-06,1.1067125246173423e-07,-4.2478692616589326e-07,-1.3022665795424937e-06,3.8976458642046145e-06,-6.564474908533455e-06,-5.68458527299127e-07,-2.2485655558593484e-06,5.982413846025681e-06,1.9423479674566865e-05,-2.0204677937731948e-05,-6.555417777907843e-06,7.228750662927662e-07,-7.339404136668998e-07,-1.5532801162905328e-05,3.286974436436564e-05,4.884452277865574e-06,-8.032570969615343e-06,-5.132192415779044e-06,9.221456720304632e-06,-3.8211128292324454e-07,-3.952938345074549e-08,-3.048215784560204e-07,164.55898827958217,2.2961208154315257e-06,2.765981660092907e-06,3.4343159757527284e-06,2.5713215656174554e-07,0.0016492969682119164,-6.688257439713647e-08,1.0940731095979413e-08,-5.799965814642222e-07,-7.599114531752224e-08,-6.358619927942371e-08,3.507113568918027e-08,6.977948715634692e-07,-2.625164389572581e-06,-8.940274852799503e-07,-4.531593022157983e-06,-4.918534996553002e-06,-5.894794611492337e-06,5.210170398202679e-05,1.6256664046004748e-06,-3.898528176648382e-07,-3.032267895693291e-07,6.108642102454481e-06,-1.6256715814889988e-06,9.409954945120791e-07,-2.2540913098911594e-06,-3.643923635658427e-06,1.4193467621090726e-07,-6.977313161991115e-07,1.8805907598754567e-07,1.2109373490510512e-08,-164.6909641709874,2.163758457485244e-06,-3.683853213571956e-22,1.1045257785691535e-22,4.2719128298097173e-08,-0.0016055162409630663
2020-03-01,2020-09-01,-0.7709259548683178,-0.23150055734830102,0.3300516707338031,0.3352419256039915,0.2909797594896282,0.2797655835576507,89.7159374700172,1.9148354693776137,-1.9585490202332538,0.8915139726968874,-0.3137872354086468,-0.04407453664863843,-0.7728638096976281,-0.4910890628042231,0.3844419526631578,0.6941731852365773,0.07167574202551208,0.22961848789033187,0.22984507844836524,-0.004042438888562518,-1.1713997869319296e-06,-4.8072178073322215e-08,-3.196062205588352e-07,-0.0,1.1927655376864522e-07,1.8359301178748633e-07,4.156683461291117e-08,-9.771873147158378e-07,1.7892654014436842e-07,-6.7873791370619414e-06,-2.2499130903478956e-06,-1.49536795735038e-05,3.1626940866421514e-05,9.560320919771617e-06,-2.0901297839710575e-06,-1.033133600378855e-06,8.095537310378292e-06,-4.130419728152294e-05,-6.043793389352043e-07,2.0971590065493514e-06,-2.401467907557329e-07,-4.245088358339e-07,-4.159674659950508e-07,-1.3555381863454997e-07,1.2895214461721136e-07,179.51472871254512,-3.514883429517775e-06,-3.7037153359870683e-06,-5.839982052518999e-07,7.644820880913463e-07,-0.002226474813782864,7.909497166468218e-08,-5.561811442301755e-09,-1.2923847787105578e-08,-1.767983711561399e-07,9.296598379527871e-08,-2.3855864127553366e-07,3.3939579690558185e-07,-2.673865558052888e-07,1.5274745298075991e-06,1.1044231621597004e-06,-3.896355949188426e-06,-5.47346297847647e-06,2.048692210316368e-06,8.781422234436269e-06,-1.9195492780973277e-07,2.0878713549397454e-07,2.5556482531899363e-06,2.9711234604990597e-06,-1.1462745865200294e-06,-2.537344879578219e-06,-1.4104873531900084e-07,-5.449691064179675e-06,-1.721496413861794e-06,8.674209014768644e-09,-8.072834566155634e-08,-179.74833908602886,3.504821930317578e-22,-1.8741762645829989e-06,3.863253632304993e-22,7.291102081510415e-07,0.010403475490936271
2020-06-01,2020-12-01,-0.5009720433243103,-0.27720002758897755,0.23522956178268606,0.23410697550211107,0.05007391502625402,0.3913661652602603,99.99999999987665,5.03977966825455,-4.484528530098919,0.8366864144549689,-0.3564639118141421,-0.24457790394647577,-0.9318189417181626,-0.6676534495774962,0.2162463886998656,0.559320859039846,-0.105977890151987,0.12303070062497219,0.1228806048725161,0.0018438648457438922,2.9271118398066656e-07,2.3994328220827403e-07,6.595765594833542e-08,-5.570640363529099e-07,-3.2883670853436754e-08,1.5104954540882226e-07,2.3570822001553993e-06,1.558252966939999e-08,-5.899788252752795e-07,-5.208198416069459e-06,2.6919324187393635e-07,1.1050814184003094e-05,-4.907099839116796e-05,-8.99369259566073e-06,-3.4878925304756347e-07,1.5194716060629167e-06,9.74993813416816e-06,-1.1906713987544066e-05,4.2979541039145155e-06,-2.9884896354533387e-05,-5.348674279121889e-08,-1.2008584485001359e-05,6.56465003936e-07,-8.083342147151039e-07,-7.766417059844591e-08,185.61744554398004,1.6428971688592227e-06,-5.367240943579594e-07,-7.581712344658626e-07,1.7572977268721766e-06,-0.00774960290654049,7.302701222020496e-08,-3.8497088997237946e-07,-1.1546934027364379e-09,-3.1187816854561676e-08,-2.274336826285863e-07,-4.7070267692673813e-07,1.5487605304140067e-06,4.719703774382473e-09,3.0978520312592e-09,-7.668289091540365e-07,-9.022512146864898e-07,6.98449599535096e-06,-4.150371097477892e-05,-5.036668418846466e-06,1.7237522469777064e-08,5.266688327114926e-07,1.6073437686451107e-06,-3.2980068083906595e-05,1.8343871681654433e-06,3.979057739931078e-06,-3.61080277357666e-08,-6.565548049267381e-06,1.5617361239486823e-07,-8.736798107199267e-08,2.3271765081363503e-07,-185.83202610578007,-3.2305280802441043e-06,-6.41802635474439e-25,2.0484472125078164e-23,-1.0611993610975901e-07,-0.015404252016659186
2020-09-01,2021-03-01,0.0215768696167018,-0.20369968033725058,0.22406855872456233,0.23007026727052068,0.0507495239591556,0.5888060678501469,99.999999999966,-2.8391917288821706,2.2785967964916085,0.8622747876814272,-0.374674542625808,-0.4873128176027842,-1.2288983511151836,-0.9281889109059298,-0.030780252451871878,0.24434720290534187,-0.3854629774341589,0.11801363933245632,0.12102933502309929,0.004909947764093134,-1.4338887889548542e-06,7.92228692967557e-07,4.0623865697816906e-07,4.6573472710541703e-07,2.0358072665403955e-07,8.428889476322327e-08,4.714429243065328e-06,-5.451879808743239e-06,-7.116647896222489e-07,-1.9068165346461556e-06,4.258737614151779e-05,-4.8553937995009905e-06,-9.767319711256096e-05,-3.5606779495120094e-05,1.2859582758229323e-07,6.248536496081527e-08,4.434877192935567e-06,-2.9194648437739727e-05,1.2048246150265361e-05,2.0570777298567516e-06,-4.987821307763633e-06,-2.50104173156131e-06,-6.919154399141849e-07,5.034469130182947e-07,8.865142048254826e-07,196.64701224601967,2.455427115011044e-07,3.0252700523728934e-06,7.6731262437505e-07,1.3173397676471124e-06,-0.005696760635543406,1.526464393568951e-08,5.387595345207079e-07,4.827097689150241e-06,5.718083005593811e-08,-1.0666008600417652e-07,2.75127030883696e-08,9.020091348848672e-07,6.79098255320266e-06,-5.486262876703457e-07,-3.1452223739290043e-06,-7.759097934643366e-06,-7.056333108310433e-06,-5.937402794609359e-05,-5.009079514303258e-06,-8.139690035875891e-07,-2.3096715731602358e-08,-7.264080486345095e-06,-4.720548517085219e-05,6.592936784076194e-06,-4.2003608653570204e-06,-3.2126390117848977e-06,-1.1160365259294686e-06,-8.625018736208966e-08,3.1760889137442474e-08,-1.224143965472538e-07,-196.80021272048072,2.956606428540236e-22,2.856455629183852e-07,4.023927011218832e-22,-3.624440836169987e-07,-0.06846325893906473
2020-12-01,2021-06-01,1.0056673397608409,-0.2831230235227761,0.8426468853022363,0.8476671204467215,1.6609806004927177,0.9306915857267077,99.99999999994786,-2.079655066276232,1.5192830707628202,0.8576502492418714,0.2523476482182651,-0.39204753342354326,-1.1250438483503555,-0.8378909595169954,0.04839024356069941,0.31815072016158785,-0.25048602166215517,0.27419155758753344,0.2757586528609173,-0.0028270383225600213,9.694172627674878e-07,-8.366187403907746e-07,-1.2469280024856712e-07,1.0049665010075496e-06,5.042180470599672e-07,3.102460308811009e-07,2.287358994659766e-05,3.528638895622116e-05,2.0125437424048075e-06,7.863482263940875e-06,-8.174553533263024e-06,-5.215928241783888e-06,8.189643550094275e-05,-6.139337088377679e-05,-3.277653511606708e-06,-6.597614301961721e-06,4.178052544148872e-06,3.3403590034200154e-05,-2.1782071941449407e-06,-1.1661606526548712e-06,-3.2710516596516034e-06,-3.858472437946661e-06,-2.7153711731606515e-06,1.0092986054210524e-08,-1.7878897192650642e-07,191.0194807170877,-1.0598590919183982e-06,6.98105205970521e-07,1.0522245289304334e-06,1.8183868997310126e-06,0.0002490323720846854,-1.9894204834913653e-06,-7.858152438339822e-07,1.3406777515939083e-07,-5.198326240273838e-07,-2.0178512456845157e-08,-6.572212127129404e-08,-5.286422504331214e-06,-2.172305335638927e-05,-1.7595899078384665e-06,-1.3034809572679297e-07,-1.7944971255791403e-05,8.839679362608688e-06,9.632291397800058e-06,-2.260358726461342e-05,4.699969767654633e-06,2.639468377717586e-06,4.018985326769873e-06,3.556575557525117e-05,-2.1948535083321537e-06,-1.4634540568814757e-06,4.961969450008013e-07,3.2698528276535832e-06,-1.5158899530522976e-06,8.413361342078294e-08,-3.925640609342419e-09,-191.255392371369,2.2836294536238364e-06,4.39085500988328e-23,-4.896808356537293e-24,-8.572387509845683e-07,-0.0179895604326944
2021-03-01,2021-09-01,0.913479776306758,-0.24552281845679275,0.7632350655343021,0.7701005450141579,1.3432870146686433,0.9147180331948114,99.99999999999999,-3.379675557081031,2.615309210084768,0.8506436340283995,0.4675283229617299,-0.11197297442004547,-0.873625889066962,-0.5708978412924043,0.3069430634127495,0.5772671274391753,0.0107884348083509,0.63044361515649,0.6364796436605443,-0.011108012642057723,-2.151850449223229e-07,-1.4117411305226906e-07,-6.070717605413774e-07,1.6994481464180732e-06,6.014862391510131e-07,-7.341983883795639e-07,4.439464155033326e-05,-2.293733536298728e-05,-2.657355581872967e-06,1.500267552880981e-06,5.856674528338054e-06,-1.4724754743466397e-05,0.00010044693929396358,-5.607297835915537e-05,1.691208357835058e-06,-1.944959369299153e-06,-9.02634204119583e-06,-2.2715043056592083e-05,-2.6268372438364883e-06,-1.4681077408788208e-05,-6.199101875404378e-06,1.9625785560385146e-05,-7.750278442762232e-06,1.487188061022267e-07,6.48877071174028e-07,192.54698116815217,2.406885208934129e-06,5.254611644090175e-06,-1.381111745915967e-07,-3.3691929644973994e-07,0.012318813704092324,6.624795882438145e-09,3.96101701282105e-06,6.94401621714711e-07,-3.1974342234070233e-07,6.650606591315219e-07,1.3731046710868817e-07,8.150970380655554e-06,3.3554970869871814e-06,3.988799178158168e-08,-2.3262310192942913e-06,1.0041668332800438e-06,1.0960197908751848e-05,7.5624818828175665e-06,-3.6816009284486416e-05,-2.54293819936186e-06,-5.206165898406363e-07,-6.117333110697002e-06,2.9342222059209597e-05,-3.033825995337595e-07,-7.561002576751072e-07,-3.31981830842807e-06,-5.43775274396173e-07,-2.2484734123841577e-06,-1.4739775681516068e-07,7.639866912565161e-11,-192.81717204002175,6.500612479198427e-22,1.5882197704891093e-06,3.465122703473605e-24,-1.0300672348515436e-06,-0.008255310906611902
2021-06-01,2021-12-01,0.6234793100205138,-0.2845728238245121,0.5384224751136388,0.5449434460752767,0.8245586777805048,0.846554755081893,99.99999999999999,-1.7058651690950597,1.2170388646306634,0.8670008116042088,0.8145733248906772,0.3605472579681643,-0.373586401935688,-0.07264233753448716,0.8022008055450383,1.0895441044230485,0.5028336698804203,0.42416874345222016,0.42840636854772746,-0.010059058304298995,7.06184881492532e-07,-2.5066359393928967e-08,3.7421641493035357e-06,-2.784363423035279e-06,-5.297797222254796e-07,-2.889027422985584e-06,2.5499737986368538e-06,2.2898626810778397e-06,-5.375570862051254e-06,-3.4414321625126955e-07,4.2559708347212025e-08,-3.5758007002019345e-05,0.0002563586741742936,4.4863589962629334e-05,-2.1562039876472385e-05,3.3983276268054366e-06,-1.2848126199035947e-06,-2.7323387256695843e-05,5.042633427125337e-07,6.020420714736761e-06,1.2168196713521499e-05,3.2983454461014895e-06,3.953108989844946e-06,-7.335228900353765e-07,-4.915964631053486e-07,194.02371031810824,-8.187978359360963e-06,-1.4231816627306472e-06,2.2312352193080746e-07,1.78288566668683e-06,0.010012378603235741,-5.477662327973876e-08,8.920391128300187e-07,-1.3683851935218708e-06,6.342043338280595e-07,3.3501164856255214e-07,-3.0835298289057187e-08,1.0928470924072174e-07,1.0962616268821909e-06,-2.2642268615395106e-06,-1.8482762568778603e-06,6.427383396656342e-07,8.136093192494237e-07,5.4875081196712364e-05,2.2432467582459783e-06,-5.744846650215907e-06,-1.3810147848755723e-06,-9.437593274273341e-07,-8.082561703661307e-06,1.9706451650528315e-07,-6.564466737457766e-06,-5.344712732663781e-06,-1.2537644455541714e-06,2.31408646173836e-06,8.056099048573443e-07,-8.17657917399001e-08,-194.28605085349065,1.6164839203215868e-07,9.815781527189858e-24,-5.631183237658132e-23,8.79526018046956e-07,-0.013181561552118099
