Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_9m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_headline_9m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2018-09-01,2019-06-01,1.047335949584512,0.37320813929590624,0.45649260953441084,0.4581170460154058,0.45444830460451047,0.7023121166204985,43.37799718329197,-0.07971745592946593,0.4491815609625514,1.3158202933219272,0.5984537326090056,0.09285787489255118,-1.6090687876662937,-0.9481333301778921,1.0560922131347368,1.7195079170888639,-0.1870482295793785,0.36052573553357836,0.3622098444830213,0.00017409263268661836,-1.580316605299626e-05,5.337448536394732e-08,-6.631398752941044e-06,7.295744033992774e-06,3.403715905120958e-07,5.3446291275545515e-06,-2.2350719179169452e-05,-5.329245271094886e-06,-0.0028072299426918856,0.00023302038822377606,0.0009219151256669472,-0.00034693504018441595,-0.00020173314576470752,0.00026517011093450806,0.0015840199877638613,-0.002130212402059828,0.023035642854594602,-0.001822214120881652,-0.0001932132184074407,-0.004007524269695317,0.00039785750853102366,0.0008707372480910642,0.00233097887523499,3.0284878554755547e-05,1.8624385313573802e-05,0.00012000469054540852,0.00015435779034272953,-4.910187935586658e-05,8.58898092842152e-05,7.681206455671313e-05,4.28879129612774e-06,3.0275011658409827e-06,1.384972986060439e-07,2.180600607285328e-06,1.5747320142008514e-06,-6.34068031798843e-06,-2.415089612106065e-05,3.948875835478292e-06,-0.0012354321675652703,0.000194614398278522,0.0005597898333711128,-0.00024314424128727663,-3.026980879650552e-05,0.00016417598304843876,0.0019373566608914398,-0.000727040952661011,0.012306118052219142,-0.000749358564243756,-3.439889107444979e-05,-0.001718623749692667,-2.6293675994776297e-05,0.00027807554486076943,0.0007749295203111924,1.4713155303623998e-07,-3.1489965777121434e-06,-1.3225053536541442e-20,6.88035423333674e-05,2.3470777722135816e-20,1.675406494902357e-05,0.32363493678492206
2018-12-01,2019-09-01,0.6454740239760781,0.3982103415425433,0.3344386158167867,0.337688880077801,0.06113932865059195,0.578369135726132,99.99999999999997,-2.7999390527453314,4.060295427754436,1.3106350873101233,0.148203431847449,-0.037244329977702106,-1.7721786786748341,-1.0764036646011688,0.8997634832695927,1.5628056674155566,-0.3359020861346096,0.2740689879926871,0.2812641470189893,1.2003543273216256e-05,2.0075461922178296e-05,-1.2111726457611732e-06,-1.7355972851672307e-05,2.582331595006304e-06,1.9344633880080607e-05,-4.344120614002938e-05,9.401589212527338e-05,-2.5952679536445734e-05,-0.002492391094317613,0.00035709039410523733,0.000549993313413611,-0.0002775211240021958,-5.583023498223992e-05,0.00019949909612409602,0.001990303221163003,-0.001802845689050677,0.02396881071453021,-0.0017555917895631307,-0.00012848635583390745,-0.0035264049351203842,0.00020406073762495205,0.0007061347642790265,0.002023830647656569,-1.1457958976583712e-05,-7.3957089188337715e-06,0.0002469414316423321,-7.30941368233966e-05,5.158642474574805e-05,-6.63573341456342e-05,0.00038391778475620246,5.4197999394062735e-06,1.745809383328241e-06,-5.512265951211027e-06,-0.0,4.172417575074482e-06,1.3543235836182417e-07,-2.488582841456688e-05,4.175843264287947e-05,-0.0011226829213998638,0.00030544051125449043,1.7746563083401367e-05,-0.00010005316226824551,6.384159427411611e-06,4.921661544827631e-05,0.0010222292596334152,-0.0010563599240833443,0.01179600459160656,-0.0006799470392180893,-3.299070801349762e-05,-0.0016832279209244882,5.2240902491482806e-05,0.0003121197640178676,0.0005554610642358192,2.293775296521913e-07,-3.3541776683867136e-06,2.7361967171543165e-05,1.4622239970538207e-20,-8.713306769253723e-21,1.6677729671903875e-05,0.3395685151384794
2019-03-01,2019-12-01,-0.6680287873306174,0.3548386813282822,0.6224658124595687,0.6259051800440051,1.046257858440665,0.2102338873366787,99.99999999999987,-2.3769174667309634,3.397355716194633,1.2660625720870278,0.1556449901822354,0.9227955916764102,-0.7102368132066667,-0.0250471589005147,1.9352714043032335,2.5002989745872686,0.6566665806801986,0.23334138542583094,0.23743473709616678,0.00011962632813263792,1.241835229170688e-06,1.8839620858187225e-07,-8.155879528137339e-07,-5.9365320993568765e-06,9.740967454628782e-06,-1.717459562207686e-06,1.2006050125387019e-05,2.4241575874544008e-05,-0.002639932057678765,0.0004946897972997475,0.001143325016177883,-0.00030853246226106084,-6.61378878497339e-05,0.00020931772332321335,0.001931253297139091,-0.00143418038479217,0.026745646783577732,-0.001801751451915696,-0.00016164436693842345,-0.003112655549390264,0.00038118247114804374,0.000651040105502756,0.002745892076019651,8.693328480180149e-06,4.832395302704881e-05,-0.0001529653244007183,-0.00018917061746352777,-7.11117931923121e-05,4.6775108506589264e-05,0.000291397770730521,1.0378317055334138e-05,-1.7927272545038695e-05,-9.155371778329286e-07,1.0264094184003038e-05,1.64696891099355e-05,3.314341416852634e-05,-6.2347363790827176e-06,1.5392625557332928e-05,-0.0011500126425985893,0.0002084466046706945,7.754665012266763e-05,-5.3780275093201945e-05,8.797909059518832e-06,3.827080183799265e-05,0.0019058913838678787,-0.0008365050165307124,0.011106096647271368,-0.0007644048200013031,-3.0064974246959208e-05,-0.00156256261036335,0.00011253496675104764,0.000307523140769323,0.0009061487929959247,-1.2928568454246974e-05,1.1831212571796016e-06,-1.0353366887262783e-20,-0.00011005073723899514,3.194615156885487e-20,3.730709530324433e-05,0.3309571109962904
2019-06-01,2020-03-01,-1.3083110653550278,0.3608177808641011,1.0623365231828195,1.063104361036849,2.7859911052808006,0.10046948524098474,99.99999999999991,2.5845016081526273,-3.003233487907706,1.300323303876719,-0.5164958313734758,0.7353508032908709,-0.8114201080367864,-0.26830302864036815,1.759234188785341,2.36280248159009,0.4647374676427951,0.5910026591507108,0.5925835018546071,-0.00021598536633232258,-2.3284577908832715e-07,7.5163841385350855e-06,1.627315882473741e-07,-8.398012564580557e-06,3.2302450844100343e-06,2.0400095119515794e-05,-7.440947274696621e-07,2.562843385249735e-05,-0.002792139580702765,0.0004953281849836673,0.0011686799005324474,-0.0005786667917910579,-0.00013250364843717065,-8.724829395368187e-06,0.001473848675004362,-0.001789288256496509,0.028891896995966795,-0.0014590953796680178,-0.00018629411146080601,-0.0035480304248498486,0.00021165393163052434,0.00037335871278396966,0.0023894085755412826,-2.2931576548567055e-05,-1.6917316732413887e-05,-0.00024391138691320154,6.438885175288087e-05,7.021144291796935e-05,-8.827467109070493e-05,-0.0003459088182347636,1.2869463695855916e-05,-2.2506360715591385e-06,-2.0657848268897577e-07,-2.7581335513488854e-06,6.731632134598659e-06,9.900321225592207e-06,-1.4019355003921194e-05,1.5913583862061142e-06,-0.0012464225489213687,0.00025111328625050466,0.00014216250444607225,-0.0001762259002395841,-2.6722049552912262e-05,1.3050209368191043e-05,0.0014974641209890272,-0.0007509147151621916,0.010886932458639293,-0.0005979960849306232,-4.114503521223568e-05,-0.0013853006444331482,0.00019828172728432504,0.00034675771394679925,0.0007244741006723531,3.20966830589274e-05,4.114227336344973e-05,-7.66794029494704e-05,-1.4933366832281256e-21,-9.54075136848299e-21,-9.95323068020289e-06,0.32321748442780623
2019-09-01,2020-06-01,-0.8608860703063215,0.33365671546047593,0.7166644884322894,0.7187500294781719,1.4269324670275008,0.17554583141968844,99.99999999999999,1.6176832129913414,-1.737298965991906,1.2778887778626469,-1.2829630830706762,-0.38705599374557814,-1.9909368913043588,-1.3376560308946956,0.6131965384227355,1.2476476317117715,-0.6372985303409351,0.6189861364446879,0.6217364964529929,-0.0003040213580239921,-2.764492136990288e-06,-3.1868224688731236e-06,-9.723752390688742e-07,6.034604801932489e-06,3.098092468748894e-07,1.7467387654432257e-06,-8.822638668491858e-06,0.00012621516858589099,-0.0030957172563513056,0.0002524835599374455,0.0007136620089884793,-0.00039427085998725497,-0.0001603596121755137,-0.0001219636269917421,0.0012170703125419823,-0.001154213483552538,0.026041645625664668,-0.0018695305518665875,-0.00021280411012632763,-0.0032465627544473468,1.3204053773865563e-05,0.0002157267676789786,0.0049871409279845045,5.1436210404838294e-05,8.868677922774392e-06,9.095007635074265e-05,0.00018389852034352496,-2.210154805634413e-05,0.00010199047896817444,-0.0004170217517266143,2.1845949930069716e-05,1.161791816836729e-05,1.651663689688554e-06,-1.5142395788425069e-06,7.605360496723578e-06,-8.604847185946047e-06,1.294721182977657e-06,7.129734240793271e-05,-0.0012690094725624611,6.132028004538276e-05,0.00010897278143636927,-0.00022569633723901292,-0.00010133129874682191,-0.00011467980924112762,0.0009506177601288825,-0.0007419384172987982,0.012914842203513204,-0.0008167367654508019,-2.7112885247250057e-05,-0.0018352863027551562,7.499472778183693e-05,0.00019667370506559347,0.0004042971598570553,-1.5285764870892536e-06,7.231003816680927e-07,-9.326074687764142e-21,0.00018628813162161855,1.0932301478323501e-20,2.544972715417141e-05,0.33186120872894054
2019-12-01,2020-09-01,-0.6328525919518786,0.3594138325187116,0.6121414342890282,0.6101237136098037,0.9845926571316496,0.20669250872852296,17.1309268385035,-0.0844751823949557,0.49782782408004295,1.2211853360943574,-0.8030999717637322,-0.05890015341078944,-1.6488479006190604,-0.9499065974013473,0.9680484900593953,1.5002922828306269,-0.32846052779982315,0.5228324356839931,0.5229246058770785,-0.0002555703391755332,7.102151426181672e-07,3.182794974924358e-07,1.1533836130078744e-05,-7.438084887884117e-07,8.881428127075787e-06,-9.670197081430762e-06,-1.3417902446734415e-05,-7.838187710274236e-05,-0.0039010927015841828,0.00014330437159786632,0.0005135395390537595,-0.0004038692752470449,-3.979920556263045e-05,-1.3907435277324918e-06,0.0013485223075881483,-0.000400316916249437,0.02884142785676679,-0.0018705148868641292,-9.395193576164414e-05,-0.002895082258134915,0.00028073470290786016,-4.0124783612105316e-05,0.0005521344247409962,2.5362056292730733e-05,7.713390908537784e-06,0.00013884810646135732,-5.291629378740963e-05,9.227224945768482e-06,-7.126037741390176e-05,-0.0003168563800251539,1.2212400222479337e-06,7.017182445204719e-07,8.657351141586761e-07,1.0725441858621572e-05,7.910379520281411e-06,6.525382835892588e-08,-3.2167134317152234e-05,6.572044472354717e-05,-0.0019495405054240974,3.94273415721058e-05,0.0002988387882575703,-0.0002596342813701154,-2.5202035816334277e-05,-0.00015587256361816336,0.0012284355562305516,-0.0003079404291100272,0.012601873392153152,-0.0008119242026750839,-0.00010460079782820542,-0.0015894502646369142,0.00015085605675906936,-2.4569435991285607e-05,0.000676877211244749,-8.31300326847083e-06,-3.8503173734654095e-06,9.441383160634687e-05,1.7873955947257202e-20,-3.834982235560571e-20,-6.330435871151072e-06,0.33644726835301053
2020-03-01,2020-12-01,-1.0689039438407375,0.328856999333061,0.8690117998357593,0.8758132220301035,1.9537356542621067,0.13048340710375583,91.23324777480036,3.7484632292333546,-4.27260540958947,1.2271287187780715,-0.8171521987560659,0.23116850862428312,-1.2999622674559557,-0.6642059106408444,1.2448413467157187,1.884703835158156,-0.015474240875512635,0.513475590193683,0.5137324510160981,-7.421901861838163e-05,-2.5446626001874004e-06,1.8365548220815393e-06,4.966183862794698e-06,-0.0,5.04918509564289e-06,1.0388405689445727e-06,5.452754382553996e-05,-1.5832983460609123e-05,-0.0031429854115094316,0.00019482567811371276,0.00040016383402929055,-0.00019427159943226837,-2.3311812562371403e-05,-0.00036621586452192576,0.0020083329237756786,-0.0008017521987157109,0.028207246915111256,-0.0016431094255165899,-6.540577430484647e-05,-0.0031869294947565745,0.00029842351872447047,0.00013236582412455347,0.004580681454641881,2.2457540434710352e-05,6.443793741836307e-05,-0.00010029957798288751,-7.246397179571005e-05,-6.164344722024657e-06,7.688291618060916e-05,-0.0003137360203951507,6.342501506651031e-07,5.875689610753066e-06,1.0240188256716635e-06,-1.3006075703688316e-06,6.70055599570161e-07,-1.062907912295278e-05,-3.7394239843087227e-06,2.835477993202266e-05,-0.0013187963023709392,0.00014633668074231078,6.430252603882042e-05,1.1942895857232143e-06,-2.8366388801458045e-05,-4.1681397221420534e-05,0.0013026540170086199,-0.0003210394295355278,0.013434246712659135,-0.0006613761561007211,-2.443746071159687e-05,-0.0012703351235306447,9.689944905566979e-05,0.00010144034046150936,0.0016591997294921803,4.821920849584573e-06,3.1149602345897473e-06,2.201949365081347e-21,-6.0101440758864986e-05,4.5444634328967567e-20,2.5952153905933335e-05,0.31511608591396495
2020-06-01,2021-03-01,0.0749365835745881,0.31208908629383514,0.3230427201890931,0.32940569987299206,0.056241309546002476,0.4274655854417947,99.99999999998325,1.9887377122435317,-2.257809240718471,1.2895495978687466,-0.2455273463734641,-0.06766296933402893,-1.6873154650779296,-1.0227127811960268,0.9204322384027732,1.596282293845546,-0.3017297840544053,0.23477121309704174,0.23941215858158704,-9.584714009584124e-05,-2.1533271781109325e-05,6.420656997957785e-06,-4.510242487691508e-06,1.088446397977797e-05,-5.568978990979489e-06,-4.952301664104693e-07,3.88585067870395e-05,4.848812300492566e-07,-0.003912709918066336,0.0001547882475589701,0.00034552673730489316,-8.604641541845665e-06,2.0859568333448005e-06,-0.0003005701586483553,0.0023064435214252914,-0.0008761411211187233,0.02796116053518705,-0.0016702286369846971,4.839407303817403e-05,-0.0016317457430841129,0.00012447893621239108,8.768284988020532e-05,0.0034496768536727922,5.606505935931507e-05,-6.113950831438338e-06,-0.0003409889075317353,0.00010655852699382329,-4.2216098117272184e-05,-0.00010115846064523144,-0.0006297159607028216,-5.197456924737016e-06,-7.210474769804603e-06,-3.458424148688503e-07,3.4410965246864068e-06,1.2520677952072277e-06,1.8871948791636706e-06,-2.126436264021835e-05,3.659469110992284e-06,-0.0013910183305609685,0.00011609532049575929,3.80837869185585e-06,-7.201857245069437e-06,1.5165948214762072e-06,-8.409567313876306e-05,0.0022967659984196513,-0.00030609656053181536,0.014509022030632845,-0.0007211116198530889,9.833232665818292e-06,-0.0011699411838995016,4.7211641804235767e-05,-4.817346159779446e-07,0.0006284681624554406,-1.6648523488836443e-06,1.04022168220402e-06,-7.548865110107169e-05,-6.485509673615889e-21,-1.0126843357787179e-20,-3.0474394411597576e-05,0.28975472316328793
2020-09-01,2021-06-01,1.0134482933989848,0.30458000005826036,0.44913680209236306,0.4590084646069109,0.5024942573037914,0.7057538483634967,99.99999999999983,-0.29856338454333464,0.7006446037252445,1.2864867425613271,0.6026508010152476,0.07099958100970424,-1.527846142037307,-0.8909105217262138,1.0587643140296727,1.688218492880192,-0.15743541903399105,0.33734523154927004,0.3447516218408042,0.00014672205662783847,4.4980673880483404e-05,1.2022401183578812e-05,-0.0002648500937362499,-2.148328043111882e-05,3.5290950951073685e-06,2.3612588411550988e-06,6.127546682101142e-05,-4.866943546833465e-05,-0.0034395992209756946,1.7849948678894998e-05,0.0005985481082475355,-0.00016532509388447538,-8.959504396652885e-05,-0.0011910639560250278,0.004155602561047277,-0.0007631085106333331,0.03408244483112234,-0.0021558629476042717,-4.4435591921281234e-05,-0.0020947111954351533,0.0003550424367826152,0.0002682905415323728,0.00250794010640229,2.874689291261079e-05,1.9441199539821954e-05,0.0001796164815823685,-2.757159699888042e-06,-4.801987945168199e-05,9.339228881731809e-05,4.152283176662285e-05,-5.042252373004306e-07,-1.038537139836549e-06,-9.980068607313354e-05,-3.5642122538157135e-06,4.003147958574612e-06,-7.321573601319166e-07,-8.40222432991079e-05,-0.00032352586153395883,-0.0013270450592736734,9.700411177031317e-06,-2.03360444088553e-05,-4.485395989495126e-05,-1.73037494323687e-05,-0.00024296591656744145,0.00213166587755537,-0.00032677370853985877,0.014310348154264978,-0.000841014570049676,-5.787038037298991e-07,-0.0006063034628898339,0.00015017400856071227,6.884991091497089e-05,0.0005250951922781887,2.1542589020688727e-06,-4.214438670254609e-06,-1.3632132383326888e-20,9.357025815313084e-05,1.4733769161528957e-20,7.064505781135371e-06,0.25848616811230024
2020-12-01,2021-09-01,1.7072892256631889,0.3241796704440508,0.8713068524479625,0.8779484336771426,1.9129920417384816,0.8688298325850179,26.75672573997716,-0.11947976188558022,0.441379907982031,1.2390760182552125,0.9379541644552348,-0.09937800195911879,-1.7091664555252781,-1.0720711046848468,0.8144111699445549,1.459449268908276,-0.3425127547921569,0.42693512852098525,0.42785545237595846,0.00025378275598757254,-4.00007405987766e-05,3.328902265429786e-06,8.324067432523497e-06,-6.0382701189493315e-05,-1.6078738518698446e-05,-1.0860804764264896e-05,-1.1749769785091394e-05,-0.0014097879784783893,-0.0040787979963736055,-0.00018700997749589255,0.00023877156335429725,-0.0005004843634913356,-8.595404425791412e-05,-0.00036618821019369143,0.004180463913922383,-0.0006337660575303872,0.036169813721368974,-0.002282555411394176,-0.0001205674868912105,-0.0019181422360172297,0.0007556322391440567,0.00023194873970915251,0.004889060432963946,-3.233724827508265e-07,-7.846763426604093e-06,0.0002200411722688978,-4.44764723026483e-05,6.69475965224262e-05,-7.775785604111242e-05,0.00045014368295354047,4.041678321796412e-06,5.1878171408711674e-05,2.3142823807833e-06,-9.5100556589475e-06,-1.232790654582015e-06,-4.760929099223312e-06,-0.0002958090369740307,-0.0004478137541169495,-0.0015881169848209124,-8.28728732524094e-05,5.5978204561990345e-05,-0.0003086797632241848,2.9350787571819513e-05,-0.00011726012247980633,0.0032809456000559133,-0.0002748056218537239,0.01696487861401883,-0.0009391467800991661,-8.15116484948893e-05,-0.000890659521870943,0.00026772827220189,0.00012776837944328593,0.0006692165797800107,1.3000330296848724e-06,6.389003102554686e-07,5.931121194938063e-05,2.8252234869166646e-20,-1.8250488503137957e-20,3.493652212677832e-05,0.24504070898262034
2021-03-01,2021-12-01,1.284461784995372,0.3181487661529898,0.5942851721435075,0.6009647606427012,0.9337608503842778,0.7760090545688771,99.99999999999999,0.7036207966309195,-0.6299017013636382,1.3021466268974227,1.5194969502536182,0.7947621861218315,-0.8879030018983873,-0.19052291886522238,1.7453487437230242,2.426694468337839,0.5561506115070891,0.7877429139337314,0.7943660458771357,0.0005691288335014264,-3.518442485401019e-05,1.4539269588910796e-06,5.838911121252012e-05,-5.913666103236593e-05,-8.905489560108701e-06,2.4160117296328492e-05,-0.0001955499697612515,0.00037312820540194027,-0.004684952679572254,-0.00039288001602796966,0.00019329919096520992,-0.0002474606809182698,-0.00010906611871976089,-0.00023167605065460765,0.005117477430020456,-0.00035395902429082086,0.033958895893289015,-0.0023184182398564897,-4.982274559345108e-05,-0.0022382928978161897,0.0010823750722035864,0.00029872832703928644,0.004864351228523095,-8.744097626254726e-06,1.0166614000252092e-05,-0.00013496505064644797,-8.050833667375045e-05,-5.3392267928790875e-05,4.3310827996727196e-05,0.0007634628074534251,7.356041086034337e-06,6.79014335594961e-05,-3.5028538735060046e-05,-9.81141897969693e-08,7.228402444390916e-06,-2.270237650347457e-06,-0.00013507493918989795,0.0007317305367757308,-0.001653957951988062,-0.00018555443083263185,8.95947005144051e-05,-0.00013083436775037106,-4.0148320645911463e-05,-0.00010515891537051296,0.002474715562787124,-0.0002472811931151225,0.014892423448898713,-0.0011033724553044645,-0.00014627735421223907,-0.0008550008632147586,0.0005655588839838169,8.972955555691913e-05,0.001198314202896137,-1.061755289347671e-05,-9.361280632917392e-06,1.2394978309483986e-20,-8.652836344303081e-05,3.231602408423795e-20,-7.340901452254231e-06,0.22966326172640608
2021-06-01,2022-03-01,2.415625620583839,0.17836481390784176,1.5286945400796788,1.5428670030464342,5.005335917088534,0.9566677252727156,58.591116428054214,-0.4519673108065495,0.7871516289486524,1.2736922195629115,2.3581675787721856,0.6802219737651878,-0.8739872518609485,-0.2603550009074604,1.665241172831872,2.35396620480227,0.5464483633343065,1.4640090447944434,1.4774475220958978,0.00033693127302154765,-4.398976634565838e-06,3.4209699885951863e-06,0.00015567725193259106,-4.1666408242901416e-05,2.073442814414381e-05,4.192651909460779e-05,6.325615505878632e-05,1.724064011168151e-05,-0.004375882789722297,-0.0002849377336592435,0.00017504989201830778,-0.0009780745268998911,-0.00027010486106838946,6.2242692537624915e-06,0.004752007606550222,-0.0006122698484114136,0.03211590402624019,-0.002280380367312078,-0.00043283261776274945,-0.002677522277202621,0.0005100033542013232,0.0006161304822481584,0.002927945734128304,-2.6407208003033617e-05,-1.4672453665886143e-05,-0.000237928382182547,-1.3348917146388505e-05,0.00010457188063388339,-0.00010847234170685113,0.0005850512487593726,1.7824979763878803e-06,-8.499950159765977e-06,4.632521676589241e-05,-2.290702546578854e-05,-1.0662659436414085e-05,5.134908887934298e-06,-1.0470768297869797e-05,1.423057014078158e-05,-0.002114849522574031,-3.05893421714375e-05,3.4141996395832e-05,-0.000685943017495425,4.657261765836666e-06,-9.118102128219006e-06,0.0033916443165437787,-0.0003405602028241983,0.01569956577484567,-0.001220406183097749,-9.743907434931196e-05,-0.0012369669988236674,0.0001993233197736755,0.00017000915076613397,0.001614327260390344,1.168524748901335e-05,5.5872130384542245e-06,-4.8613658215888454e-05,-7.29116979896573e-21,-8.029212413228687e-21,-3.807399779914387e-05,0.23077784458325265
2021-09-01,2022-06-01,4.201431500808302,0.2206562255130996,3.2437900951322294,3.2730789525406054,15.846571792401592,0.9989799659907074,99.99999999999999,-0.707048637203207,1.1382038929129656,1.2616962995225371,3.3289415700122227,0.3433601135408208,-1.2661396638165716,-0.5683486409522933,1.305227038033354,1.9370282739151787,0.17786794440599607,2.6951535773555553,2.717473363597835,0.0005211895349852585,-2.627601110625225e-07,4.4619328356969055e-08,-1.22462035656064e-05,-1.797753874377271e-05,1.5546435909777319e-06,5.883216809907449e-07,-1.0766860656705917e-05,-9.513108857728412e-05,-0.00407521209014935,7.358863463683026e-05,0.0005504857102251898,-0.0007388557001062231,3.2043091792346264e-05,0.00011174711693808195,0.006564315646768873,-0.0008755149158890563,0.03492817008592787,-0.002534913952873707,-0.0002600178285669054,-0.0028547468550181817,0.00030651710023981625,0.00073646320587319,0.0012044684221182613,6.734503604360783e-06,1.3987872280035662e-05,0.0001108651234624615,4.9051214740804415e-06,-2.261377033998419e-05,7.143370676083308e-05,0.0013651720506211384,1.4644879183262187e-05,-5.666373931314213e-06,4.889502266200365e-06,-2.9166028993973433e-05,-4.540196507733286e-07,-4.258265930168971e-06,-3.7267151811224443e-06,1.9967424213914898e-05,-0.001748861915738235,5.615575973139551e-05,0.00019910209860510102,-2.3181674757073706e-05,-6.978394951415542e-05,3.0139144712672344e-05,0.0033480483380343468,-0.0003805670033909295,0.016864362027125074,-0.0011032185672051485,-7.332481178969892e-05,-0.0015390727351461116,0.00014031465954743929,0.00040390796168280463,0.0013760620548779478,1.834767974697594e-06,-1.0797297415230755e-06,-1.4592723321299925e-20,0.00013289244931600166,1.4150083161667858e-20,1.1956612540590436e-05,0.23312586118210343
2021-12-01,2022-09-01,3.948908694542652,0.3435284836575848,2.847008333648526,2.875362254600302,12.998766465041653,0.9953293830412018,99.99999999999997,2.520817387454934,-2.9435252315109435,1.2988014068704308,3.200711551913216,0.4966763937494152,-1.1059452081032786,-0.5025307390981147,1.4842853652063082,2.18725858171554,0.23903003100622655,2.072589052298232,2.093211387127044,0.0014019683640074424,2.2168951857518515e-06,-8.290142023169998e-07,6.195581313269215e-06,8.246371125649266e-07,1.4899366404128842e-05,-1.1885996796750561e-05,-0.00010486579598238701,-0.00020181833007462652,-0.004119538017046345,0.0001986271132699661,0.0007573033920278512,-0.00016201880580600793,-4.153434795115507e-05,1.619981589224485e-05,0.004580727373861371,-0.0007653052504239251,0.035425191895563854,-0.0020564311462695187,-3.5131468393375904e-05,-0.004293990681049381,-0.00037405600988815095,0.0006355012451707741,0.0010161266414431078,-7.253109752106409e-05,-1.1520324148991882e-05,0.0002069735808657191,3.305796766230918e-05,7.789490227708497e-05,-9.224853337951195e-05,0.0024156669000271313,-5.291408095846541e-05,-6.036140791746627e-06,-4.024471247749455e-06,3.9331765583640384e-07,-1.284392633623519e-07,-3.2575790723813694e-08,-0.00013955425920677105,-6.202339020901123e-05,-0.0017446053186207077,2.5872276446825652e-05,0.00014522139434474705,-0.00012974557741385185,1.125085356075572e-05,0.00019275217667251074,0.002414201075300826,-0.00024694774260035135,0.01461747395422063,-0.0007849308857951483,-8.224633951158737e-05,-0.001406521742326156,-0.00017286062882512838,0.00021132640836862845,0.00023535723008332642,-1.4395032379771096e-08,1.042194094204481e-06,2.9911571490950668e-05,2.4333663602488824e-20,-2.5711014582873663e-20,-4.12880697126458e-05,0.26518395407092404
