Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,SHAP_Shap_target_core_9m_lag0,SHAP_Shap_PPI_lag0,SHAP_Shap_real_turnover_lag0,SHAP_Shap_retail_turnover_lag0,SHAP_Shap_Manufacturing_EU_lag0,SHAP_Shap_Vol_loans_lag0,SHAP_Shap_Exchange_Rate_CHF_lag0,SHAP_Shap_gdp_index_ch_lag0,SHAP_Shap_gdp_index_eu_lag0,SHAP_Shap_kofbarometer_lag0,SHAP_Shap_infl_e_next_year_lag0,SHAP_Shap_CH_2int_lag0,SHAP_Shap_Business_Confidence_EU_lag0,SHAP_Shap_M2_change_lag0,SHAP_Shap_fin_spread_lag0,SHAP_Shap_oilprices_lag0,SHAP_Shap_Saron_Rate_lag0,SHAP_Shap_unemployment_rate_lag0,SHAP_Shap_infl_e_current_year_lag0,SHAP_Shap_M3_change_lag0,SHAP_Shap_Wage_change_lag0,SHAP_Shap_M1_change_lag0,SHAP_Shap_EU_fin_spread_lag0,SHAP_Shap_variable_mortgages_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_target_core_9m_lag1,SHAP_Shap_PPI_lag1,SHAP_Shap_real_turnover_lag1,SHAP_Shap_retail_turnover_lag1,SHAP_Shap_Manufacturing_EU_lag1,SHAP_Shap_Vol_loans_lag1,SHAP_Shap_Exchange_Rate_CHF_lag1,SHAP_Shap_gdp_index_ch_lag1,SHAP_Shap_gdp_index_eu_lag1,SHAP_Shap_kofbarometer_lag1,SHAP_Shap_infl_e_next_year_lag1,SHAP_Shap_CH_2int_lag1,SHAP_Shap_Business_Confidence_EU_lag1,SHAP_Shap_M2_change_lag1,SHAP_Shap_fin_spread_lag1,SHAP_Shap_oilprices_lag1,SHAP_Shap_Saron_Rate_lag1,SHAP_Shap_unemployment_rate_lag1,SHAP_Shap_infl_e_current_year_lag1,SHAP_Shap_M3_change_lag1,SHAP_Shap_Wage_change_lag1,SHAP_Shap_M1_change_lag1,SHAP_Shap_EU_fin_spread_lag1,SHAP_Shap_variable_mortgages_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Constant,Shap_Base_Effect
2018-09-01,2019-06-01,0.6980791265353226,-0.2809768628267638,-1.5848498238173745,-1.0785850064236935,0.5271234449551675,1.1086306738907754,0.9585506303057738,0.6077845676535664,0.600518507092411,26.45653299358983,-0.2316935498214709,-0.078679524372269,0.7948377953613989,0.8828195648805828,1.7896894765909125e-07,-8.874989910688442e-08,2.1224118399405969e-07,-2.74837882405498e-07,0.0,-2.5301878221151378e-09,-8.943218452518172e-11,-1.6152686843913265e-07,1.242868457128839e-07,-2.367711142825824e-05,1.001059536611032e-06,-3.7577157526334485e-07,-1.5702670429014804e-07,5.874042538380606e-07,-5.616086410930308e-08,-5.739910873660971e-06,3.6325251220151727e-07,3.9341175089509526e-07,-2.8736981063680097e-07,5.458079049037541e-07,6.67996466490373e-08,-9.584081895911193e-07,3.275717403700683e-07,-1.1082265030250359e-05,3.436560544086243e-08,1.754315700952394e-09,-1.165062952625212e-07,2.24619406151269e-23,4.569314752148756e-24,-1.1506453788297655e-07,-5.266366108978888e-07,-1.941670059984237e-08,1.7643393622519477e-08,-1.934446823079632e-07,-0.0,2.278580652922206e-08,1.1513391370005932e-07,1.7827247635756549e-07,-6.835683661345704e-08,1.9122772310526245e-05,-5.256274180835227e-07,-1.1199206361706652e-07,3.5400484070661066e-06,-1.6075372275128313e-07,-3.197043208741053e-07,2.0024967048717647e-05,-1.4223043994594954e-07,-1.0260677039810971e-06,2.847106633362256e-07,7.076178659246988e-07,-2.4354374942288808e-08,-5.152864351914943e-08,9.637416149090008e-07,-5.108918075445084e-06,-5.226713842216732e-09,-1.5531872824205563e-09,-8.723082952178107e-08,4.639686924318916e-08,2.4795669558485194e-08,7.012960132574195e-08,0.017959160992560508,-0.2632285782651955
2018-12-01,2019-09-01,0.3682466372715076,-3.640756139906831e-06,-1.4404082953236597,-0.8583953469795131,0.8191721020848648,1.2833960339523964,0.13560826726743966,0.26585501552407514,0.26266027509357104,40.50875542321784,-1.8285047145577766,1.4679689818537438,0.8038579372707727,0.6785414281035224,4.898936557071356e-06,-3.576484341807604e-08,2.845440457453752e-07,3.1349589585681907e-07,-9.800758670190343e-08,1.7391537213690067e-08,3.595496802593541e-07,6.720193195317889e-08,4.418301624017488e-08,-1.6894964926183892e-05,-1.3188047111305925e-08,6.22011512974234e-07,8.597566953861806e-07,1.2062580055164522e-07,-2.8146706580982934e-07,-6.6967475810414355e-06,-4.083760179675197e-07,7.591079481284795e-07,-4.048939878232451e-07,4.1319437927669407e-07,9.352073585977542e-08,2.4405660395489173e-07,-1.0060052807350025e-07,-2.445203324762335e-06,2.8236721723957505e-08,8.635633597783021e-10,-9.781960465527518e-23,-2.3702932946346607e-07,2.1224074918159045e-22,-5.293238271900849e-08,3.405149554578771e-07,4.8653871667992604e-08,2.6660719411043718e-08,8.158551154452576e-08,-2.512100986190646e-08,-5.63220204563965e-08,4.4841894411254243e-07,-2.478193885051058e-07,4.0355961072151596e-07,-1.946773194612245e-06,3.011694077889222e-07,4.285882278195258e-08,2.4920673958437853e-07,-2.3623110482690673e-07,3.5060477491813293e-07,-5.302945303126244e-06,2.936322968709988e-07,1.7583254419253485e-07,-1.6291028750500806e-09,4.5237009865567667e-07,6.015691329451822e-07,-1.0994308258899103e-06,3.7831475600155473e-07,-4.828825178219956e-07,7.161413681402243e-08,1.2772687399173636e-08,-9.325812764907384e-08,7.888627964168719e-08,-2.8308462315720366e-07,-7.424052519298273e-08,0.021005945343596052,-0.0599896235945252
2019-03-01,2019-12-01,0.3691647183324598,0.532726171158308,-0.8473955747158872,-0.29001028539634904,1.3133229739555325,1.8274354301549858,0.02675234885050217,0.20353408769371145,0.20030206811294124,99.99999999999999,-3.978550165526914,3.5994106840453823,0.7700218250551183,0.42182174899490255,0.006187403002504936,2.4135717649669832e-05,-7.088191214737696e-05,-1.0399173200417013e-05,1.5031779948413745e-05,3.6303918944642393e-06,3.183981992581829e-06,2.3561759696632747e-05,8.493191252928814e-05,0.001522593341347321,0.004187722129695995,-0.011900199942683772,-1.7702435988350214e-05,-0.0005044410456982617,0.0012798122138793072,-0.0010318671396610545,-0.008194819260898205,-0.0011610246741211381,0.001645100865064616,-0.0011628356559169393,0.001654940570805607,-0.0003023817881891416,-0.006298507819625915,0.10960582961620856,-0.00022249066954892953,-0.00025190345456826084,-0.0005458641413082098,2.416895129180788e-21,5.731643994323431e-20,8.861617997062311e-05,-0.005024184515401485,-3.721630976921695e-05,1.9884355438729544e-06,-1.4316269423110748e-06,8.60614534005239e-08,7.327751873700027e-07,-2.3339262418069264e-05,-2.0664333206912958e-06,-1.1943280288833115e-05,0.0017826388789078562,0.00485241439426767,-0.012491241768322399,4.331025221833999e-05,-0.0006242703752594469,0.0014061123709562555,-0.0015031959602751393,-0.00826715228143646,-0.0007734712168043472,0.0017268166385751432,-0.0008118716428647139,0.001727394714801872,-0.000421393247183753,-0.006859801592183417,0.11252702534805874,-0.00010907841527929224,-6.807086588430557e-05,-0.0002840706402624755,-4.075111405344578e-05,0.00022871452403500935,-0.0001469043215840645,-0.2561675702226076,0.5800881160986648
2019-06-01,2020-03-01,-0.0801761132071199,0.34641358203107653,-1.0552940721822675,-0.45753888426303807,1.1679098135947341,1.7260476663523499,0.18197876808341734,0.2828642256537234,0.28193646499392677,43.9337628969636,-0.17989238787132505,0.5024839739686717,0.8067352424568274,0.2957488296071109,0.005151472902755413,-0.00024477281055360496,-1.2612761755682428e-05,1.1845782409622655e-05,1.6120758534049033e-05,4.176097355558655e-05,1.0873640049026689e-05,1.4641387966559604e-05,-6.253421925755748e-05,0.001106391683417483,0.003331711700287173,-0.012188518990649332,-3.499547063456798e-05,-0.000635227337208753,0.000993839848048341,-0.0015886131644371315,-0.00864214002206163,0.0009236264362534211,0.0010134494422002066,-0.0013713730164921635,0.0017085184695209824,-0.00048658723458023183,-0.005019462322951504,0.1115094631044466,6.939673726371852e-06,-4.252264226517074e-06,-3.788262312710395e-20,0.00019075164809448733,-1.1744572775538974e-19,-0.00012150282378442185,-0.00463074211893724,-0.00012042431065330311,1.0980256649745518e-05,-1.5712002685237643e-06,-7.431767144310023e-08,-1.5042103774070408e-05,-2.3695076244711198e-06,4.6241456515620154e-05,2.3609986885702838e-05,0.003109686369872187,0.003830881943906885,-0.011765478730391023,-6.270707039480286e-05,-0.0005609668403015412,0.001392634840810367,-0.0021124237066637466,-0.008120051402461002,0.00011395835210643649,0.0016838758964170632,-0.0013039779804258113,0.001494315541696966,-0.0003522725983761159,-0.005663471422912605,0.10968785886119786,-6.909476719468289e-05,-3.571535060263863e-05,-0.00014313751508408104,0.00012292080583979447,-0.00027681113215068603,0.000191085323458429,-0.26014064402646014,0.44120921229637844
2019-09-01,2020-06-01,-0.7581105002145705,-0.6419381377462873,-1.9907198120735394,-1.4750417984569018,0.16848669624519103,0.725390703384401,0.013496017801462179,0.20009145583326696,0.19657704388406977,99.99999999999999,1.5282403556957416,-1.8938050006546943,0.8097546959474872,0.44883415635384133,0.006432850089981585,1.3425029830688434e-05,5.453500457585596e-07,-2.8055144400024085e-05,1.3571222281036384e-08,-1.6464448430811893e-05,-1.8761518047366468e-06,0.00014485486907082359,1.1406085065317002e-05,0.003004372629679785,0.0032881117902084007,-0.01623479188005592,-0.00024969329908397416,-0.0006126117825286555,-0.00045529831653527507,-0.0011566883412881452,-0.008863363349362498,0.0009827707266557412,0.0011851160918133006,-0.0011762437244079195,0.0015411818175940012,-0.00028201904974439496,-0.002181647153290784,0.1125841788301786,2.17514880165397e-05,1.5243988790864867e-05,0.000313398861136555,-4.7055825253663454e-20,1.9651358262193213e-19,7.255684804749372e-05,0.0001429174010607025,7.332202174813929e-05,-5.641753593220339e-06,-3.947274068906234e-05,1.198906837282566e-05,-5.833167987626161e-07,-3.12771454538353e-05,5.2008125746783036e-05,7.897022054024463e-05,0.0010734141345422512,0.0038927490431230056,-0.014678473132708762,-0.00020793916157689613,-0.0007268771425238126,0.0005239953182851599,-0.0013103065214189543,-0.0084754300871777,-0.00030181919681878603,0.001088465963360366,-0.0011753477459176317,0.0017709432838962209,-0.00018328218376677057,-0.0032096058726914225,0.1194241211467552,2.5488185051258985e-06,5.097058395321113e-06,0.0002738529316721601,0.00010066434523435706,0.0002671136844275787,-0.00016951402063690248,-0.27184377917543967,-0.5930610675290104
2019-12-01,2020-09-01,-0.3137872354086468,-0.12400175380229102,-1.5207105919725126,-0.9656189413863553,0.7504090798611863,1.2433368184481095,0.03601852902855641,0.21843717019385764,0.21458904229971432,99.99999999988074,-2.256023964486407,1.7499726133041933,0.8253341428283798,0.4072759256871344,0.005631080844699721,-1.008030229320873e-05,-2.9910801794591004e-05,-3.3273025883987174e-06,1.1645016666941229e-05,-4.0711449645836785e-06,3.6640293084914426e-06,-1.896876573129074e-05,8.105159369977652e-06,0.001713673820911266,0.0026288711974933733,-0.012619942032585704,0.00015137443356364488,-0.00029190166706137,0.0005948219949262575,-0.0015794645715279795,-0.00847117993632349,-0.00014293100143490523,0.0009178205079164384,-0.0006305528667960039,0.0015872946591592011,-8.440992709593371e-05,-0.0031638220769747,0.12122246836296907,-9.78837772103921e-06,-1.1790827816101048e-05,4.6649566309860495e-20,0.00013760825937707676,-2.1485676624452328e-19,-8.522326645213257e-05,-0.005316222665271683,-7.567838054234518e-05,3.962023916968985e-06,-5.408678796149493e-06,-4.2065534104272196e-06,-2.0307708340837304e-05,2.3498206962879616e-06,0.00010932286159081346,-1.533795242635008e-05,0.0020618321485561773,0.0037693356001067347,-0.013727520661727347,5.670895073333948e-05,-0.0006378190021934793,0.00033909133398935356,-0.0014382045448936172,-0.008584641026345695,-0.0001360824700943399,0.0013050349666082425,-0.0007987165939748512,0.0018222715563794754,-0.00026975084896798887,-0.0024941407244447942,0.11451719762144301,3.95578513257491e-05,-5.700873151261119e-06,0.00010974573677570695,-0.00013909561210133847,-0.0002092432794898293,0.0001451480427966419,-0.28025663181762,-0.05907154253357305
2020-03-01,2020-12-01,-0.3564639118141421,0.027775191601396867,-1.3251332412146237,-0.7892470983734374,0.8995052314876425,1.4315795278089727,0.14763968859357723,0.26806756648920704,0.26656008445502466,99.99999999999761,1.008405525544226,-0.8060964090329169,0.8297876388091997,0.3200524147097378,0.004770931055141524,-4.0884671012750786e-05,1.557012147007618e-05,-1.0066601194996735e-06,-9.617439173590128e-06,-7.41971111128184e-06,-2.6782533510442254e-06,1.7898267708285187e-05,3.849365820307477e-06,0.0011350622151456457,0.0016123048934392295,-0.013162426262712457,3.0313285476164144e-05,8.147998362069157e-05,-3.138089249518586e-06,-0.00126949527803891,-0.009113158596659229,0.002885877687921604,0.0006318280551041295,-2.5085291713584876e-05,0.0032441446838433114,6.141443412780111e-06,-0.0022240288281241954,0.12133238368686851,-1.0431190962636058e-05,-8.069733513759522e-05,-0.0003654156689134744,-6.96444952550156e-21,5.741259345715036e-20,6.32692101902054e-05,-0.0053637136544738805,-3.6922365417085916e-05,1.10824144178901e-05,-2.352700392962186e-06,5.050588018252795e-05,1.2040114896185086e-06,-8.268680154226874e-06,5.945706583071129e-05,-1.4170090372575378e-05,0.003904949265350269,0.002531579388865944,-0.013179779800894527,-0.00047862864828621674,-1.8880161640057654e-05,0.0004894159817242563,-0.0014671858224692975,-0.008540801569250772,0.00043109270679114877,0.0008832778181209291,-0.0002729715970024854,0.001811244540331159,-3.585849430630072e-05,-0.003036284436302968,0.12180815264455436,-4.5320612971563705e-05,-9.583187555651918e-05,-0.00030957392299165663,-0.00011904953315374522,0.0002596490382006095,-0.00021746712474377957,-0.30980773519422894,0.13074728455908513
2020-06-01,2021-03-01,-0.374674542625808,-0.3548364684921421,-1.7098213840513856,-1.1431437853598627,0.511229361478105,1.0717126260601089,0.00039354918533282383,0.19774957168000581,0.19633140118202674,99.99999999999993,0.8791509999730864,-1.0662822973770767,0.8313013238827126,0.48038479078512464,0.006101131723183274,5.210209147255221e-06,-2.655804189030554e-05,-0.000246801406854692,-7.881917957763635e-06,-1.2257662913837008e-05,-3.0889331915866093e-06,-0.0003003218484196104,0.0003472167100905116,0.001897942308871193,0.002034506217372903,-0.01187174818265773,0.0009516709400249391,-0.0001752738783024478,0.0004036687887341403,-0.0005848281002777886,-0.00881402208955464,0.002186605694619843,9.451870400349036e-05,-0.0006352352283662342,0.003474038108470451,-0.0001236537129849591,-0.0032071676958938377,0.1250957087795768,-7.617680657520515e-06,2.6755001941855426e-05,-5.985029695120113e-20,-3.079413416531291e-05,-1.2076377099730956e-19,-5.075661721825761e-05,0.00015746210771441473,2.3000161323211286e-05,-3.0181454217977033e-06,6.703914817797842e-06,-5.504266334559604e-05,-4.6486475466422624e-05,-4.77740378247104e-05,0.00012437389499336717,-1.3347797894236755e-06,0.001830395554249842,0.0017256117911969445,-0.011154291550323488,-0.0002521187387497184,-5.514802967421569e-05,0.0008560691238278027,-0.0005816880495977372,-0.008142943547396433,0.0012647039321572256,0.0006917758407480994,-0.00033771181669770933,0.0034649691494176124,-9.914889199233872e-05,-0.0034716211536338923,0.1226430178726563,-1.6204259317773038e-05,-2.7936398487548932e-05,-0.0001405331586876718,0.00026737318113967184,-0.00023735825340861282,0.00018221171680298738,-0.31659881598228495,-0.23672517471107213
2020-09-01,2021-06-01,0.2523476482182651,-0.2845832918258916,-1.618345224652974,-1.075357050841118,0.5266204986598276,1.0335575940133643,0.2882948343767017,0.3299887161066084,0.32456286849247534,99.99999999780226,-0.9957961245710669,0.5111528869281668,0.7941885040401535,0.7487490828468908,0.005401340090450409,-0.00048519393977377646,-0.0003344041475626716,4.516417071319881e-06,1.765064313981132e-05,1.8314301659221768e-06,-2.7282804848845452e-05,-0.001824562901536467,-0.0007614513935436387,0.006603870130648801,0.001172521345339086,-0.014743159065495458,0.0001401978877963539,-0.0003570734384950598,0.0006873119597475565,-0.0008283314235853238,-0.009499612112766077,0.0057143470482991406,-0.0013174896601472479,-0.0011674318795822276,0.003401355342672381,-0.00020274226564071277,-0.0026341829347169025,0.12274917764729643,8.18315090186683e-06,-6.7370642086896254e-06,0.0004292421585478903,-6.706149995029951e-22,2.0940107798604834e-19,0.00011570907478347138,-0.0056014386663092814,-8.240634790744429e-05,1.2724991729122413e-05,7.68087560059477e-06,2.199332543152502e-05,4.200740930985413e-06,5.367014967157284e-06,-0.0004988043968823363,-0.00022203039792764246,0.0037828027724034967,0.002478940749524304,-0.013735930471608425,-0.0005319687888697125,-0.0003334577855604812,0.0008655664996043472,-0.0008004008712308168,-0.008671356391827853,0.0014381206166049223,9.766512352851014e-05,-0.0006597774593516111,0.0032386619905964533,-0.0002774187924923671,-0.0027706277251158323,0.12732180048912212,-1.4071152301104404e-05,-3.664631468276582e-06,0.0002956467621830633,0.00012030955121340327,0.0002307563717818889,-0.00016866570256405964,-0.33243021825102953,-0.1487378027230868
2020-12-01,2021-09-01,0.4675283229617299,-0.21949032377523753,-1.540750014092212,-1.0127356649938326,0.6005244303653056,1.0518942281538906,0.47199462096429406,0.4127722065354553,0.40709684741142627,99.99999999999999,-2.2006242406729317,1.5048787747008157,0.7791755731885914,0.8075150443145539,0.0046966230264632895,2.4125845625319822e-05,0.00019900693812982778,0.00011299587530312067,-1.0003574616876403e-06,8.611698593909677e-06,6.258597982816762e-07,-0.00047321313399578625,0.0018947201915800772,0.00404768530281405,0.0008091440230544621,-0.015106112600349777,-0.00017717061406431918,-0.0008723097895693202,0.0007455280251875052,-0.00041910979049813806,-0.009818514938255956,0.0033183601192894987,-0.0011782148397835985,-0.0018145751573752462,0.005297196925105231,-0.0005183511015989,-0.0018813518837986366,0.12355810175479479,2.7082668570123796e-05,4.347479329025186e-05,1.0224213283032205e-19,-0.00011291613857738901,-1.9823995666626582e-19,-0.00011893014695123284,-0.005902734814929125,0.00010677040248571222,7.489624009810202e-07,-4.1260673297495205e-05,0.0,-5.9543580237688315e-06,2.8554816403851433e-06,0.00047671550031177276,0.00017711675813551737,0.004631314971360132,0.0013769968252298065,-0.01571842356102665,-0.00010911613444259218,-0.0005714611575649442,0.0007455861359289542,-0.0009192830797916243,-0.009374938646866823,0.004559711841689781,-0.0012120563840114363,-0.0009555824703138668,0.0036133576505980604,-0.0004312083422979595,-0.002120260048254219,0.12940895530730817,6.190523798460163e-05,1.6093173745465335e-05,0.0001701556575439222,-0.00015089974283846315,-0.00024497206196536566,0.00022108259647751419,-0.3427254921578107,-0.10174821893906838
2021-03-01,2021-12-01,0.8145733248906772,-0.02706899445761568,-1.3727144003898257,-0.8551214779131613,0.8317918326165963,1.3764117248207277,0.7083617937179739,0.5124615171239737,0.507492130366487,99.99999999997806,3.5212008255313583,-2.8603680180924287,0.8017166392064763,0.8413683947126759,0.005981363353244016,9.211500903170721e-06,6.792497550234353e-05,-0.00012456388660043858,-1.5000122550040021e-06,-1.59601511489968e-05,4.7531777480075765e-06,9.732628181258246e-05,2.5986661706528955e-05,0.003047051468761787,0.0008462290195112628,-0.014394025631975338,-1.3340527250798669e-05,-0.0011573167297312579,0.0012454385469525616,-0.0008302539244874075,-0.010107142685904458,0.00325536879231649,-0.0011547906023795516,-0.0019834136911672223,0.0030064983476441416,-0.0003357722086395344,-0.002469510170023134,0.13056240539599454,-0.00018185303302086447,-9.162562230647618e-05,-0.0005422943262057489,8.38685286462895e-21,5.0933145690048737e-20,8.825474520832281e-05,0.00017993738650532598,2.2801558734955903e-05,-1.2517022430678001e-06,-4.994499496695584e-05,4.932144714342591e-05,-8.990371882685648e-06,-1.1003626151393643e-05,-0.00017757591538599245,-3.685069318416392e-05,0.0026432948278711775,0.0008419997601985878,-0.015087720580508588,-0.00015227104867480273,-0.00103602424147539,0.0008562891393592248,-0.0010013213507623843,-0.009439893790373646,0.0012995142534140895,-0.001136896515583283,-0.0012229904040937283,0.005268412384599044,-0.00023694427494976386,-0.0021385508255862126,0.128431628818686,-4.6834961130709125e-05,-2.2686925823071964e-05,-0.00025349651451110947,-0.00010161449223245138,0.00024024757786860384,-0.00021557466395930773,-0.34385578888767887,0.11253665374741928
2021-06-01,2022-03-01,1.3972091141676302,0.26548655662251597,-1.0512562056579589,-0.5927738751363587,1.0997762668469253,1.686319848462464,1.2807959472564543,0.7351420242338237,0.7293237048258154,99.99999999991421,2.6973038382182364,-1.9297023897580698,0.8100552769977251,0.9105698350090837,0.005006864945048864,7.240134536231556e-05,4.666851097971982e-05,2.8437381629776045e-06,-2.4561770468034754e-05,-3.339376788227614e-07,8.216924881864065e-06,4.329062717011706e-05,0.0001052555701569232,0.00199871459469526,0.002765616370274962,-0.014664616363467203,0.00022694675628840701,-0.0008158098728750312,0.001799541085052331,0.00010909627681149587,-0.01021735893569125,0.003586787108194313,0.0006442312334852336,-0.0009094838745898586,0.0019197564168261082,-0.00019515292823902317,-0.0035026758829292994,0.1346607247234258,-3.0914369399217794e-05,5.552470237650092e-06,-5.979933681209755e-20,-0.00011553232548493645,-1.2977723266402347e-19,-9.056758742466082e-05,-0.005926786135822473,9.516049586381646e-05,1.9150789407256543e-06,-0.00015660115043514183,1.0927294183844542e-05,-1.900511955187518e-05,0.0001312353301361725,4.1820270025439294e-05,-4.24086263444406e-06,0.001224019245397226,0.001012012873789065,-0.015331260455580059,7.5136419520642e-05,-0.0010205046548109509,0.0016538193093609806,-0.001110824125056756,-0.00937750896232987,0.0029016860691490043,-0.00106618804777351,-0.0010478940289120678,0.003534991674010904,-0.00021874482147226244,-0.00324030405864086,0.13443161171199228,-9.201546754129952e-05,-7.36331970517467e-05,-0.00012723713983467703,0.00015946020956864973,-0.00024654966097732624,0.0002016470022091026,-0.36457621013666947,0.39029701613300105
2021-09-01,2022-06-01,1.9015284854629224,-0.06983517672848913,-1.4500304351834752,-0.92923876678976,0.7468321091158823,1.2694104829133952,3.8862746886087334,1.5323281561517628,1.5179005264649328,99.99999999999999,-1.0302546190146407,0.7663428721985176,0.8096308939313751,0.9921774484013985,0.004309256600353134,0.0001319255790854631,1.6071128292756863e-05,-2.1246905789436487e-05,1.4616505574387464e-06,1.691487359340079e-06,8.799941530950167e-08,7.950469917296311e-05,4.7658325880553374e-05,0.0010207151239382088,0.003082121326606853,-0.015710300032302935,0.0002525376256434662,-0.00029037995828549697,0.0011639149605673375,-0.0008743507560738528,-0.01059792693724719,0.0026309881818632626,0.0009418764431240482,-0.0010637193108031227,-0.003104265201876767,-0.0002993084558165445,-0.002369986376690698,0.13460997365817146,-4.228231027923029e-06,-1.4901347906436985e-05,0.0004174024093855258,-7.956009926645227e-21,1.7334117700435854e-19,0.00014522902815216715,-0.006043448770216948,9.973170719726143e-05,-6.508514291539388e-06,4.783657248336824e-05,-1.5794670072469372e-05,-1.5710871791858285e-05,1.1491905766589044e-05,2.240234101570901e-05,6.012112689194209e-05,0.00139154209920092,0.0024026474822289095,-0.015336642671658553,-3.496639750273377e-05,-0.0007310032678495065,0.0015013312405505314,-0.0012562131157028702,-0.009979048718422897,0.0006678547771352588,0.0005033097723892221,-0.000755098698485177,0.001924664344471035,-0.00033127802568338614,-0.0028163255526703016,0.1350714843025822,-0.00010808182392420314,-6.155416936676004e-05,0.0003456667172177275,0.00016214953440994202,0.00026634880015778353,-0.0001808705414468531,-0.3606629516962089,0.06644287202037802
2021-12-01,2022-09-01,1.9772231732424927,0.12815403475157527,-1.2169280636305473,-0.684624102516401,0.9168810616086502,1.4991549680046783,3.4190566789195436,1.4164880020547208,1.4038421977429807,29.15069616983024,0.13099871096776852,0.01451732014086322,0.7926536184115522,0.9865887548517608,0.00533445325569856,0.00013613968466951582,3.365810669524972e-05,1.62489109283228e-05,1.1798740560249166e-05,-8.874410732791559e-07,-4.9888237432875125e-06,6.659538755631702e-05,2.760891519818907e-05,0.000897336069055178,0.003786696546491752,-0.013162182763375802,-9.065556745820146e-05,-0.00043349937528677643,0.0017268214329055776,-0.00048659988763270637,-0.009590080704904722,0.002989182867442852,0.0008943058659489243,-0.000579538426305408,0.0003682269620508725,-0.0003127858200780262,-0.0038700288506619586,0.13422918396992284,3.089265816398904e-05,4.406331993663268e-06,1.2580652334367482e-19,3.515448771577765e-05,-2.3691413009064914e-19,-0.00011725956119343222,0.00014675640800246472,1.0473876337047716e-05,-3.186558628892363e-06,-1.455374316647072e-06,1.520822720541569e-05,5.766231880002767e-06,2.6469171586064178e-05,0.00017959693722650595,6.886135950225387e-05,0.00019085414711357042,0.003313445452360449,-0.01368888955609385,0.0003148118351174027,-0.0005548868668098094,0.0023198720970895414,-0.0009623676024419988,-0.009830079008932091,0.0020046609205505808,0.0009518765561690368,-0.0007399819132170283,-0.00288294836013039,-0.0003589835341610449,-0.0036452329171501596,0.13269525295490492,-9.234770531820134e-06,-2.0005809223984706e-05,0.00015805613700812046,1.2338079687419542e-05,-0.00017992772055420777,0.00015489590629996718,-0.3595105873636605,0.2452967829898789
2022-03-01,2022-12-01,1.9477215854952767,0.5908108570163246,-0.8094644118491928,-0.26307056418813063,1.3678788320342177,1.9583303498602882,1.8412067250612805,0.9638353847058699,0.953550757256681,35.01200458647776,-0.4711989293516952,0.9481750078467757,0.8070080639658845,0.9538013174758305,0.004282169915236928,0.00016404690954947946,-2.0285951144659073e-05,9.797261559044764e-07,-4.348316030975731e-05,5.8889619687847396e-06,-7.004904378457686e-07,6.551417546547837e-05,6.398172238368145e-05,0.0011023606796530302,0.004224216252915971,-0.008092654995844054,-0.0003560214060337665,-0.0001858873395539374,0.0030185352329303245,-0.0010224922536749281,-0.010176792243652096,0.002131943935772955,0.0012144983328903763,-0.00028140487553699134,-0.0006676301361806117,-0.0003095070920044694,-0.006053399964088792,0.13442806501835186,-0.00018409253162570807,-6.480344170753045e-05,-0.00044789678984729654,4.013896500777065e-21,6.041345249622308e-20,5.294202841521309e-05,-0.005158286075000168,6.143025688249994e-05,-4.32765888760596e-06,1.7086994240891645e-06,5.0815289576739454e-06,2.4323476804633865e-06,-2.3064466097918645e-05,0.00017530532240035094,4.938537548144663e-05,0.0023065631573156815,0.003285641750284471,-0.01125730334081816,0.0001601823392227117,-0.00023944591158590092,0.00243422907679157,-0.0016586381302036136,-0.009871603080300549,0.002345775333610467,0.0010037141683517518,-0.00030825966834805,0.0003813890299065273,-0.00031021350337729064,-0.004890219037530561,0.14280893712893322,-0.0002448554968821772,-0.00029908942162805956,-0.0003370347056085021,-6.692798437696601e-05,0.0003265832089916918,-0.00016063485605002776,-0.37297481399121596,0.6951724430243722
