Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_core_9m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_core_9m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2018-09-01,2019-06-01,1.2817436064006906,0.2593250872243459,0.6229074229662108,0.6325975750510154,1.0453396283547494,0.8341390028403126,64.58030057196089,-0.9859948768122233,1.2981081893825313,1.0624777296457402,0.6980791265353226,-0.06873476284693614,-1.4329817890650065,-0.9046245330604864,0.7237471529455743,1.243386489169173,-0.2632285782651955,0.45808882871102274,0.465222704552028,0.00023702763841483955,1.3955601687372756e-05,-7.489329398225319e-07,-1.2307888373644922e-05,-1.8078448950187023e-06,-2.628914902292845e-06,2.4095664567090077e-06,5.4430488728247914e-05,3.871524778402265e-05,-0.002631229434145188,0.00032224866518215905,0.0006508040474489254,-0.0005016348016849516,-0.00029658522290002616,0.0003798743980236588,-0.00029083145304306023,-0.003059336625056532,0.03308211017819505,-0.0017329924978173657,-0.0002104246045592439,-0.0007047766578607155,0.0003035786733726525,0.00020172469051465134,0.001560862852030705,3.064903563595498e-05,1.539025201715687e-05,-1.937617989515843e-05,0.0001819329986645448,-1.933326819713826e-05,6.133075331137264e-05,0.0001296245173469919,-3.4429824654384765e-06,-4.05918915983841e-07,-9.328100036646277e-07,1.25439182736282e-05,-5.613432503927983e-06,2.4886902507623318e-05,8.303676303663157e-06,1.2487559089040139e-05,-0.001130714111507565,9.783808149429937e-05,0.0002392029269742356,-0.00023867776638418858,-8.506371371287795e-05,0.00032369191542650996,0.00048465359239070304,-0.00114497415529041,0.013477596611632411,-0.0008651208222584693,-0.00018477084002016677,-0.00035431674764525856,8.07765053267961e-05,-0.00011473478969278945,-0.00023940839415627406,4.3643283214959687e-07,-6.6049984481504e-07,-2.946154311732449e-22,4.092255772169422e-05,1.2102881883770752e-20,3.1640197604191624e-05,0.16585609977441684
2018-12-01,2019-09-01,0.5709816811547104,0.23325600304645944,0.3065572261873546,0.3094814821255737,0.11405863365367792,0.6262351489253741,99.99999999997593,1.267058538012215,-1.1937154008573083,1.1064000861650085,0.3682466372715076,0.11495237869031938,-1.2436865347420536,-0.7591895360531116,0.9274960546727964,1.4875434296451253,-0.0599896235945252,0.2013881817022734,0.20656890009104015,0.00016966399233041144,1.1967745141457986e-05,-2.2728758081603656e-06,6.362010202437922e-06,-1.2039755818031438e-06,9.418609857153983e-06,-7.603774588452449e-06,2.6745927903252895e-06,2.6883419922145118e-05,-0.002525912862929912,0.0002994175161799839,0.0007420262073902323,-0.0004355973735663694,-0.00024374497030924767,0.00037316512845108506,-0.0012146183052165753,-0.002597520130034286,0.02869924483820172,-0.001979066161765922,-0.0002572983083744857,-0.0014039146841209023,0.0003026759922797012,0.00018487414296085484,0.0009186594259481866,-3.398802475417229e-05,-1.1207996833976732e-06,3.650866092320115e-05,-6.82484334324501e-05,0.00011213757979675889,-7.061593215813483e-05,0.0006297378035369491,1.8055679685951817e-06,3.77652189714241e-07,2.34813972284498e-06,-0.0,2.026185445821148e-06,-6.889972137780901e-08,-1.9936089903503066e-06,4.793297705264533e-05,-0.0011450214361792763,0.0001326744836466171,8.616318343555813e-05,-0.00016399277636033817,-9.339965234940151e-05,0.00025223567466312687,-6.604747996599569e-05,-0.0011800060153012064,0.01219752871623454,-0.0010342519311388966,-6.567665524415754e-05,-6.880381655710099e-05,0.00010457898511303647,6.571486964206015e-05,0.0009675770289699227,4.016456965836533e-06,-2.0751808817715715e-07,4.790165419578843e-05,4.308846497022811e-21,-2.6932894968679906e-20,-5.003334007760691e-05,0.1848878594698671
2019-03-01,2019-12-01,-0.2812311970216067,0.2067891958311202,0.33588558893955434,0.33811359650110573,0.23816390384012992,0.32446121582691817,99.99999999999999,0.5286465951426378,-0.3593279863014831,1.0616104029442792,0.3691647183324598,0.735180012972005,-0.6001275258180448,-0.054744823268610986,1.5288041124812142,2.0532984778850336,0.5800881160986648,0.35956448452018613,0.3635513914215256,0.0002708462183799261,1.8192232130795405e-06,-3.914210842620669e-07,-3.033444127787081e-06,3.060724268235159e-06,1.788690444449401e-06,3.6856516476655707e-06,-2.944686544647552e-05,2.8584406037962563e-05,-0.002898775638403814,0.00043364691416067835,0.0006741922914910919,-0.00031989831519868946,-0.00022038452077595565,0.0003409236568235906,-0.0006993012146020236,-0.002896124748686648,0.030822765255495776,-0.002156899641846272,-0.00027803913606312295,-0.0006548137658937086,0.0002683692365946466,3.112173522682738e-05,0.0013762836034654717,2.8470309831514618e-05,2.831144808956767e-05,-2.8052969270964138e-05,-9.435766190936734e-05,-4.850281722437884e-05,8.753651313665526e-05,0.0002954192352384205,1.092674754981921e-06,-1.6352002057578031e-06,-2.042195031541914e-06,-4.4533329427596245e-07,-1.0776689375916211e-06,-1.2690730150984421e-05,1.0606338453621416e-06,1.3228578326108475e-06,-0.0011208877194473356,0.00015744456234680835,0.00034329500830648584,-0.00018083456023279407,-6.549943240213195e-05,0.00021472123375977458,0.0001332820329384424,-0.0010446268253872092,0.014327446607006281,-0.0007597113514027729,-8.74844286498044e-05,-0.0005177669357496407,0.0001431402369795604,-6.104715302953707e-05,0.00017634782629733436,-1.8607246076192273e-05,1.7947165437868044e-06,5.551454510481251e-21,-0.0001299388186282081,2.8349384306129434e-20,3.957769918424803e-05,0.1694481630945642
2019-06-01,2020-03-01,-0.6951804340046644,0.18513442006413566,0.5311446858359207,0.5392564610454617,0.774954242294173,0.20341246682209307,86.29287406240842,1.8494113255578473,-1.7832899797656159,1.0663768550390693,-0.0801761132071199,0.5800600273444803,-0.7229674193004596,-0.23011498214277679,1.3995570249237521,1.9621114665624055,0.44120921229637844,0.2986994244254141,0.3039763623649951,-0.00039605222618979664,1.0412626586099718e-05,3.457891596995853e-06,-2.173328554035528e-06,-6.562046424460011e-06,9.515175514938582e-07,-2.6444246334009166e-07,2.2221058893463558e-05,6.282406911840813e-05,-0.0028361909394276066,0.00026790969126109165,0.0006266053302808168,-0.0007558840339205486,-0.0002840767977872006,-2.771214739425551e-05,-0.0005681080391152553,-0.0023022632729270496,0.032611413862746234,-0.0018473657411045377,-0.0002552269145310236,-0.0011702866448060987,0.0002604835320547503,0.0001749572790134684,0.001277267322991736,-2.0252960016713754e-05,-3.6829828689051925e-05,-1.78352405950695e-05,3.3822766299738896e-05,2.1141761231359353e-05,-8.769475146849014e-05,-0.0001395246532489688,-1.7000594479847302e-06,6.171553918485916e-06,5.781526361765097e-06,-4.862141988189013e-06,1.6585661364175113e-06,2.3584521883968067e-06,-7.647616093508134e-06,1.6508061449674578e-05,-0.0011709524597851347,0.00014019576306948135,0.00021244445694385876,-0.00019260108049479535,-0.0001426679211396495,1.943543685601559e-05,-0.0002742282581163607,-0.001106156394487823,0.010554969724174062,-0.000768736369694147,-0.0001016556471673848,-0.0005871235748037882,0.0001171633294769944,3.9174397667481736e-05,0.0005954157797750353,5.2699655007030444e-05,2.7995914010409695e-05,6.006440180647633e-05,-6.598586430600366e-21,-9.604403151674532e-21,-5.8343925960646903e-05,0.176489724371511
2019-09-01,2020-06-01,-0.2200659102474134,0.24847174050354798,0.3261241274818033,0.3310769015827151,0.21952753017122986,0.3315086944023944,99.99999999999999,-0.18817376931795804,0.4391888317848897,1.0532674252411558,-0.7581105002145705,-0.4067072621513495,-1.7256554888734967,-1.1957446686387578,0.38252267406486196,0.8671670916433686,-0.5930610675290104,0.2616559950865275,0.2652966157037602,-9.127110467694849e-05,-4.339790130220513e-06,-3.30680676685081e-06,-6.6019861262858265e-06,1.7695935269136994e-05,-1.617007101435051e-06,-1.1817089300038166e-06,7.911877431346102e-06,0.0001337038606180275,-0.0031229546315349496,0.00020161184694226944,0.000738061764916472,-0.0006320830669559995,-0.00021712198523802758,-0.00019565538908846233,-0.001646843408419385,-0.0015732843920769266,0.030200057793222164,-0.002131943768424113,-0.0003524088651023464,-0.0009699807646439775,0.00018755676576819594,4.0805668400291515e-05,0.003082706662856929,7.779078174737972e-05,4.734763409725496e-05,5.400319632248535e-05,0.00022677395791578618,-5.639299929371531e-05,9.070455547284862e-05,-0.0003559135423517357,-1.558619392181244e-05,-5.356265278390852e-06,-1.3325320428352005e-06,7.631070047905736e-06,3.1271965422545222e-06,5.5807019208619974e-06,2.6543371732273354e-06,2.644322549411862e-05,-0.0010960741399959923,4.346355650158577e-05,0.00014135218849213623,-0.0002459358944589278,-0.0001365469332542042,-0.00011596418879640967,0.0002201732822552224,-0.00099853916323619,0.012849108523813553,-0.0007424683456961779,-0.00015521634955564456,-0.0007707011795818356,2.1759999106573908e-05,-7.392436277564021e-05,0.00011223382183985147,-2.7647204629019536e-06,5.339520034273418e-07,4.275585438923559e-21,5.8826120773352984e-05,2.5779911318958158e-20,1.9952854085025578e-05,0.18728792035205943
2019-12-01,2020-09-01,-0.3396209238334317,0.2225019235285247,0.36119022089375985,0.36405558637284696,0.31598209552631334,0.2959197086590965,99.99999999999999,2.9232578484980887,-2.7777748214677667,1.0220616031171756,-0.3137872354086468,0.10780490011282047,-1.167975636869273,-0.6633248454795878,0.9224743793302009,1.411435497506997,-0.05907154253357305,0.2534195182974715,0.2552907847102381,-9.499811572179944e-05,-7.339874895567071e-07,-3.8172441365162724e-07,1.8798754606685346e-06,-2.7527551355932023e-06,4.828558850757574e-06,-1.739535756307305e-05,0.00013408227601751252,5.726288262749795e-05,-0.00349851217075881,0.0002533875361516782,0.0005401407828042766,-0.0004940277143906945,-0.0001612182610311782,-0.000521481300597061,-0.0017758033453251357,-0.0008312968652546014,0.03149002974981154,-0.0022624763009612787,-0.0004006028655164833,-0.0009807860209931512,0.0002001465255361677,-1.1751713576624422e-06,0.0007321314690276483,3.3739545254250296e-05,-3.6831419563847788e-06,7.602219037582062e-06,-8.384070768732974e-05,2.540619562021385e-05,-0.00011228119356008321,-0.00011035709846887201,9.267597449316503e-08,-4.789552825585139e-07,6.494262680057095e-06,-2.829881043740621e-06,4.4354302646818975e-06,-5.1029042961505744e-08,5.461725145619827e-05,1.2539704924627856e-05,-0.0015686643535731608,0.00013267028957092221,0.00015788308503216603,-0.00015177681078023752,-0.00011707244535256434,-0.00028493857001945014,-0.0002122511654661163,-0.00047314464386657615,0.013319171798507874,-0.0007241992109530759,-0.00017165202040338761,-0.00047398581494612237,5.976105972666865e-05,3.340800771889766e-07,0.0006516702386983452,-1.206848486305589e-06,-1.3395005209790886e-06,7.748369277224497e-05,1.6273387137996292e-20,-3.3182550725299854e-20,-1.4835868800037557e-05,0.19675915376716752
2020-03-01,2020-12-01,-0.6496149284976364,0.215287523258561,0.5252708780151221,0.5323141511511067,0.7480562510538814,0.19530379964735056,33.7295058991556,0.3165396430016562,-0.09325759604339194,1.0154037866292416,-0.3564639118141421,0.2922129270030059,-0.983963656232499,-0.4621532172585331,1.0681848811504386,1.6225076075545248,0.13074728455908513,0.1805762317124992,0.18199507421687736,0.00017530598747404972,-6.371997209093111e-06,2.7042714213202742e-06,-4.006401126251259e-06,0.0,-5.213557188556538e-06,-5.195350464201521e-06,4.923696808847436e-05,6.874585351036208e-06,-0.003073364649578958,5.9284862545833766e-05,0.00047954316243106645,-0.00017537223308223857,-8.602186582857557e-05,-0.0006181233187183507,-0.0018667500782483474,-0.001193672488925481,0.029543227155536752,-0.0018331106672246009,-9.373067493536821e-05,-0.0008864758628463986,0.00019104344937243307,1.2136895496242152e-05,0.0019078478622541746,1.3687718580928653e-05,5.170643367057492e-05,-1.6320474064774466e-05,-8.78538799956562e-05,-1.2975035066921492e-05,9.451730143142824e-05,-0.00018161627123253367,-7.651704161355185e-06,-4.301187405306649e-06,8.649844749855514e-08,4.3619596534220875e-06,1.1413621168796801e-06,5.831012805693296e-06,1.7769404662398268e-05,-6.558558198693633e-06,-0.001091537670759181,8.654080200195035e-05,0.00030979947065950034,-0.0001818943782277866,-4.2632541665705285e-05,-0.00031664058951917765,0.000192605278686958,-0.0005152660957310785,0.011741569451661635,-0.0008889904807842676,-6.999270583488677e-05,-0.00038285151407436215,5.693899892479839e-05,-9.214905857619051e-07,0.0005070712328016383,1.2885476116699345e-06,1.520679874843631e-06,1.2693454669088114e-20,-0.00012479103724340776,4.3282803339179886e-20,1.1654223547230183e-05,0.1870639203876755
2020-06-01,2021-03-01,-0.1839324905529811,0.19952050239978358,0.29254647834698244,0.2994292846406071,0.147036197804433,0.3651317270639016,99.99999999771819,3.999739518569638,-3.8368225755028815,0.9999794057300698,-0.374674542625808,-0.08708479791123444,-1.3878105864935681,-0.8920655414694172,0.7084222943845234,1.2333168829651313,-0.23672517471107213,0.22582390316733197,0.23128621757831655,-0.0001702769238956066,-7.385440913505547e-06,-3.350349620737393e-06,-1.1079115794311548e-07,1.416541997105588e-05,1.2275906114965702e-05,-4.4229546209926624e-06,7.69970779281246e-05,5.059876075707104e-06,-0.0032777607806195185,0.0001764843584657268,0.00022458863775992943,-1.1653406528833207e-05,5.549880762120947e-06,-0.00035980212377192917,-0.0026251035662015446,-0.001364514462096159,0.033931992113947096,-0.0021388341600182643,7.52398322592751e-05,-0.0005391289708916896,0.0006047999879700343,4.69467115156353e-05,0.0007794138735219705,3.0064768348245053e-05,2.669164334069569e-05,-0.00018202251636963192,0.0001103522033961274,5.504426585560897e-05,-9.478698247262983e-05,-0.0003674926947033582,-7.68083825791026e-06,-8.993460883821711e-06,3.394748098692014e-07,2.5789005452153574e-06,9.832617671214301e-06,4.981862424029891e-06,8.449662645014938e-06,4.098129947864282e-06,-0.0012636548470521304,6.400155831738847e-05,0.00012867450620932357,-4.57593155724426e-06,1.8713391718466286e-06,-0.00019263799638461298,0.000956695941888094,-0.00033651858163307515,0.010785652360391995,-0.0009236286954652153,2.3630467141062634e-05,-0.00042615973470716144,0.00014626538896474292,-7.101305043790255e-08,0.0015525686485331042,3.3890035311491425e-06,2.0976506620487075e-05,-1.7829535074393729e-06,-3.6818383898837374e-21,-1.4963632403106956e-20,-2.8225226367273774e-05,0.17059740706076487
2020-09-01,2021-06-01,0.5347806012551359,0.18865260805050876,0.29568070018566556,0.29781954640950664,0.11980458767986243,0.6281194566769688,71.3511357912013,-0.04926201698306032,0.23794376856743624,1.0651597423920625,0.2523476482182651,-0.007248346685205201,-1.3573133046420949,-0.8181338987984996,0.7720500311212048,1.3006178174625362,-0.1487378027230868,0.22969237172326984,0.2311090435796701,0.00011667044861501015,-0.0001654525612640591,1.1828417027696099e-05,-2.4904454914385097e-05,-2.198625190742057e-05,-1.5324641614997732e-05,2.1159933957188667e-06,-9.199434688046885e-05,-0.0004134632914889245,-0.0028196246481632533,2.6662141810956986e-05,0.0007332744844965082,-0.0005020565684069812,-0.00023119078445474193,-0.002363911079149445,-2.3552732683049232e-05,-0.0011414593489220168,0.032884799055792904,-0.0020334852237828094,-0.00014602994248204436,-0.0006839157533213714,0.0005472096708687918,3.500140742048669e-05,0.0015810099448140033,1.8368753726784356e-05,1.4542118975269993e-05,4.141223703429851e-06,0.00016404036820694324,-5.023896438511703e-05,8.664331779113403e-05,-9.750832648755208e-05,-3.9989057974841004e-07,5.395257629713183e-07,-0.00012485782744806046,5.272193477413232e-07,1.7457023979749127e-06,9.857760080590693e-07,-1.4827868447634968e-06,-0.0001239601925604565,-0.001103852079730066,5.615241561655204e-06,0.00011913708155063458,-0.00016759197912115658,-8.3627417325605e-05,-0.0008962419069515182,0.000540466530534768,-0.000632149142092647,0.01668738055807051,-0.000817837584080804,-4.123794689922315e-05,-0.00025389994030223953,0.0002880132422410408,-2.173903841656711e-05,0.00030702822023747495,1.5684518065760705e-06,-2.8207703631223714e-07,-6.241667132635679e-21,1.5646773098247755e-05,1.9396120050554266e-20,1.1716466902804906e-05,0.1551985270210006
2020-12-01,2021-09-01,0.7590353892010644,0.22870662148152077,0.3558433347187843,0.3634899700822115,0.28124860187092965,0.6997899806062424,99.99999999947428,-0.15099141208382444,0.37010162130605356,1.0401480816596869,0.4675283229617299,0.0697817471720722,-1.2539139527991736,-0.7474497126000187,0.8404653266300015,1.3329469951040394,-0.10174821893906838,0.20846219287611503,0.2121641342559296,3.535077813954882e-05,-3.199689029818815e-05,-1.0738420938729768e-06,-6.113647623443731e-06,2.7995143652910258e-05,2.5843926686688154e-06,-8.324402935863862e-06,-0.0007267542398773692,-0.0002864052543672607,-0.003549698455091025,-0.00022147651669857167,0.00027895314591866503,-0.0007056192371055624,-0.00027607807757529,-0.0008919641189646173,-0.0012955012706665691,-0.001040658807420646,0.03428783756976458,-0.002142342278005375,-0.0002567376156401645,-0.00015843281345228135,0.00039157374616548735,8.737481106147473e-05,0.0013621354118714566,-6.861638461240632e-07,-1.2286424110285071e-05,0.00014467866291073518,-5.3967941954139214e-05,3.739343509702338e-05,-0.0001337988190802757,0.00029918431311203925,-4.1423125060975566e-06,-0.00017311497672473702,1.959388447869147e-06,8.95429866862542e-06,-1.4319224840579185e-06,-2.4163013272280377e-06,-3.714512664440006e-06,-0.0013482144946734102,-0.0012986478705516167,-0.00012942531695692678,3.961466525423811e-05,-0.0002658813939434808,-9.779589734928222e-05,-0.0005796391653306601,0.0012096034849802268,-0.00046926388324959617,0.015581866116842388,-0.0010692442442053582,-0.0001169286667904947,-0.00013504290118216173,0.0002977739226207805,1.1003216379727878e-05,0.0015587773876240493,-1.287743300637126e-06,1.3917349455958404e-06,7.024329661291863e-06,1.0181745132880803e-20,-2.4665767924743222e-20,-6.863068430442499e-05,0.1506724099318665
2021-03-01,2021-12-01,0.9360488948576772,0.18616068246365555,0.4303332363326362,0.43934675277807606,0.5623323310875012,0.7542789053166237,99.99999999999962,-2.0348256253444634,2.3166054255843465,1.0248578662902386,0.8145733248906772,0.25215716559516094,-1.0112980616935248,-0.48055785693872705,1.0747107448072712,1.53801719758543,0.11253665374741928,0.49098979496191114,0.4952787918493221,0.0004469971022618577,-1.2567575089728638e-05,-5.54482818434332e-06,1.9870690652590936e-05,1.7348085015149e-05,7.074150009130776e-06,4.329869601790409e-07,0.0012040095794689243,0.0020250616155679047,-0.003943052673893621,-0.0002366122554822404,0.00020443768593224852,-0.0012583099270479057,-0.00012345548472140932,-0.0005824140098718614,6.726464600139409e-05,-0.000826845657008347,0.03734287614555,-0.002449904791721724,-0.00026679849403942195,-0.0007973968319646415,0.0008676795997448139,0.00010971869101616456,0.0022342211803377584,-2.784911182399777e-06,1.3189474974419218e-05,-9.237673745538441e-05,-0.00018053920626396572,-8.723608787470108e-05,9.08611761612577e-05,0.00043545333033749486,7.028093630211245e-06,-7.009818411130891e-05,-2.298655443008168e-06,1.2819729495414007e-05,1.942563719720846e-06,2.3545465630840824e-10,0.0005129325674632901,0.00024979428012679927,-0.001380806363765433,-0.00014894025986757632,2.3025898707509718e-05,-0.000276130818682258,-0.00014873905896699998,-0.00011914694848024445,0.000642568436677771,-0.00038596175445439516,0.014042293332300509,-0.0010147157031785185,-0.00023321629707284347,-0.0001891008423249633,0.0004394293172875176,7.293759287857777e-05,0.000629184309108073,1.3011761868164372e-06,-4.056541376057252e-06,-1.096675578897406e-20,-0.00010179063433579795,4.6311631277461334e-20,1.2089669667055896e-05,0.13567210162453774
2021-06-01,2022-03-01,1.342549464046172,0.2275798559373075,0.7049369310711536,0.7123062294429174,1.2431572270064348,0.8789401136000633,42.44227389494358,-1.0047487385385436,1.1824562282108255,0.9637170227365268,1.3972091141676302,0.5609819080859817,-0.7108657621212452,-0.2042253349569424,1.2500445170910237,1.7423647667272222,0.39029701613300105,0.6880338231020144,0.6951901809407227,0.0001544946810522095,-8.114504701577593e-06,-1.0618371401742559e-07,1.599789995039766e-05,-2.6456677883175705e-05,5.717142758310984e-06,3.958550239378607e-06,3.375846892220201e-05,7.426021356772902e-05,-0.003603100271711406,-0.0002355861411915772,0.0001928889971071582,-0.0012585362287638741,-0.0004540594546342062,7.230911819303076e-06,-0.0010587465867380522,-0.0012701246253838117,0.036928500488569216,-0.002231491713261038,-0.0006569020892306498,-0.0005092437999019362,0.000501196316002192,0.00023967512709022751,0.0020159120110187743,-1.8924522453164716e-05,-2.025735532052797e-05,-5.175320522821808e-05,9.472231610664668e-05,8.235658520863045e-05,-9.988298755251037e-05,0.00042958868196501306,-1.524311104843676e-08,3.227352848223763e-07,-3.156229843196233e-05,-1.1019976891833459e-05,7.46190967414694e-07,6.935435368010922e-06,1.746368870476687e-05,3.2017249970127004e-05,-0.0013530971758878396,-0.00012720684156383955,5.9717561408053574e-05,-0.00038625543534782036,-0.0001663661864877317,-0.00010011637507202639,-7.362221172208737e-05,-0.0004503256109520158,0.017392203113152992,-0.0011335030873029506,-0.0003120293885158769,-0.00014838938992847492,0.00019546767974488075,9.615379394139193e-05,0.0008341206100409688,2.30786325292192e-06,9.380802107156548e-06,1.1888265435008888e-05,-2.9526048308551443e-21,-8.458051743304963e-21,-5.4852418120995695e-05,0.1300247133304979
2021-09-01,2022-06-01,2.446780817923392,0.19975652287516224,1.698554559317159,1.7131901833821774,5.049118182536995,0.9862644576146301,99.99999999999999,0.07219800538142342,0.10946289420106725,1.011071994242374,1.9015284854629224,0.2162602641767497,-1.0485738994304947,-0.5522434882071309,0.9578154115422761,1.4986482229147025,0.06644287202037802,1.546846826542172,1.562258009993431,0.000744215934592735,-6.741667414076386e-07,-2.589604733887977e-07,-1.619440202265809e-05,-1.0633788534066779e-05,1.942482283606883e-06,-1.9459888625511056e-06,2.125619225035667e-05,-3.516786629142745e-05,-0.003754977127336009,0.00012659233190956184,0.0005504328357597537,-0.000714134630319724,-0.00027869285756751107,0.000175415616658219,-0.0002522539678026042,-0.0014734725270137876,0.037352439517339985,-0.002381669398758201,-0.0004767301433240747,-0.0007360671352182417,0.000509399993550229,0.0002525080853365592,0.0009419058028747739,5.014520496726675e-06,3.830351213011937e-05,9.677800130448274e-05,0.00010677111196946831,-2.3033006440233297e-05,9.272306999136606e-05,0.0007016115902702376,-2.4583576197097917e-06,2.0566728278917763e-07,-2.3579002708405966e-06,-1.8092399427591732e-05,-5.89798034645645e-07,1.1592027184759755e-06,2.491269636826477e-05,3.845617324696144e-05,-0.00147392205906835,8.495417070355864e-05,9.971006781597628e-05,-0.00029591602960165545,-0.00015323061339893063,1.7909211720940226e-05,0.0009501878669486802,-0.0006636772053606744,0.015311657970383386,-0.0011109197470899766,-0.00021019988435588477,-0.0004133510285680963,0.00011532123798243774,4.464626665491885e-05,-0.00030240864375940336,5.106566010562724e-06,-4.903605506692923e-07,-6.0048257549930905e-21,9.587763811806839e-05,2.162692020144846e-20,-6.071403567357702e-08,0.13697866623865773
2021-12-01,2022-09-01,2.309235187003485,0.19166606729453212,1.5825128531125896,1.5986304009663068,4.484098976744948,0.9830405516546695,99.99999999999999,-2.617420169381043,2.8081661887852607,1.0052595891544984,1.9772231732424927,0.389046333460778,-0.9036158183846983,-0.43052132467431303,1.1304794097403938,1.6115451953117779,0.2452967829898789,1.2314708782797856,1.2440769848390794,0.0008237700168300054,5.143489551442402e-05,-2.117537762406703e-06,2.06905932120694e-06,-4.334348368395441e-06,1.869177872673768e-05,1.954540562442332e-06,2.8614092934479805e-05,-7.545731281721855e-05,-0.0033497277986041583,0.00018966664209800268,0.000599547540052478,-0.0005604022246299857,-0.0002809564243192625,0.0003461356347822899,-0.0009277272743002133,-0.0013365869492810696,0.037007856061642516,-0.0022750874164535334,-0.0002898889587852617,-0.0009764701835559785,-0.0004227723548214057,0.0001594020018378374,-0.00022836684047107902,-4.2285242573644825e-05,-2.0541522470325327e-05,0.0001500120767607365,-3.147194290779819e-05,7.439695513048001e-05,-0.00010633647927691346,0.0013991247985814521,1.0733867092126954e-05,-5.898756352242895e-06,2.031619245567998e-06,2.2305446111326816e-06,3.572583919760527e-07,-2.580198246331996e-07,1.6970053578321096e-05,6.935810787500665e-05,-0.0015459919405732738,5.742799074616079e-05,0.00014291133024022236,-0.00022248468507695687,-0.00020653704870610297,0.00012534117009710332,0.0005449249017715984,-0.0005551307691262596,0.015818232045337565,-0.0010961124248473687,-0.00021600727790058847,-0.000556610274873478,-0.00020310061562477428,-1.3598411572617012e-05,0.00041837083682383483,1.0748355251907532e-06,1.2266888310671552e-06,7.68306804918215e-05,2.4095534797057042e-20,-3.2878468123472413e-20,8.219027549667099e-06,0.14891281218668712
