Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_12m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_headline_12m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2019-03-01,2020-03-01,-0.5164958313734758,0.41626576472610466,0.5613448162126218,0.570487484143156,0.8700441951582368,0.15816556472933532,12.385080143435248,-0.03678441978766286,0.44461423053731364,0.887111014266542,-0.5164958313734758,0.41626576472610466,-1.2042746006559917,-0.5075096517499764,1.3208984670284045,2.0077939681814585,0.0,0.5613448162126218,0.570487484143156,-0.0003827182219835011,-3.4638322453658504e-05,-9.889610655203495e-06,4.218782102087245e-05,7.014535142046539e-05,-1.0420803634117169e-05,1.6066439494614938e-05,-2.6879640948373486e-05,-0.0005762038680244172,-0.0010423550210363652,8.608718343956872e-05,-0.0002977824505899065,-0.00018392172747427242,-5.6029501050240965e-06,2.4827786607517814e-06,8.766975267021796e-05,5.673501424932628e-06,1.634856004164597e-05,-6.630006911863504e-07,4.105215513510686e-07,-1.3416098367207756e-05,-0.0002046660698885096,5.981491879830136e-06,-4.091635431836016e-05,0.3513323065507049
2019-06-01,2020-06-01,-1.2829630830706762,0.41367351868016794,1.1521238710676887,1.1633969346747057,2.878575758400652,0.045139986498253994,99.99999999125181,-3.933264428692966,3.9783399198261606,0.9109193354370824,-1.2829630830706762,0.41367351868016794,-1.2173529059903716,-0.5898773161635217,1.2910414796629617,1.9363313125467607,0.0,1.1521238710676887,1.1633969346747057,-0.00018635018262241922,-2.1873108027488802e-05,6.455513422144514e-05,8.385938643373996e-05,-2.6792806255020616e-05,-3.3959685053506534e-05,1.3669202425629485e-05,-0.000981596601024241,-0.00018478281436800416,-0.0016237898443888564,5.535921136199715e-05,-7.613713884399509e-05,9.841306760377563e-05,-2.093018254769167e-05,1.4976831626057221e-06,3.57130147333775e-05,-1.3284665376594837e-05,-2.7378374298947074e-06,1.7262748170409532e-05,-0.00013912337930234637,-3.9220164504336735e-05,-0.0004300565905170737,-2.501200104221369e-05,3.3034436881316714e-06,0.3589482198390105
2019-09-01,2020-09-01,-0.8030999717637322,0.3313613707833849,0.7099863127104117,0.71839926184301,1.2870025377338072,0.12000293021017558,99.99999999999983,-0.1440502963687744,0.48051351098310185,0.9669511424749447,-0.8030999717637322,0.3313613707833849,-1.2855124983492463,-0.6197872066834768,1.2982548529008673,1.9049331623010803,0.0,0.7099863127104117,0.71839926184301,-0.003781917842026643,-3.541728769184658e-06,8.92513497030878e-06,0.00012223090237373108,-2.209932489014707e-05,-4.177492160427293e-05,-3.916501089391223e-06,-0.0010374834556760415,-0.0006175038864262599,-0.001892004667323832,0.00010657916212816906,-2.1617472028172e-06,-0.0007623447258076287,-5.549858931513831e-06,2.1043703422303382e-06,1.6409576919672424e-06,-2.0564380880879643e-05,-1.2685861290166073e-05,-8.914168873600403e-06,-0.00017445968001745464,-0.00025649387415167693,-0.00022081618831559918,3.0474033432331644e-05,9.209940550915981e-06,0.36275217136029564
2019-12-01,2020-12-01,-0.8171521987560659,0.358624508983587,0.725311818217629,0.7335480971916395,1.3824508664630974,0.10725302523244346,99.99999999999996,-2.7600531982867227,2.8070965807273613,0.8923704546035102,-0.8171521987560659,0.358624508983587,-1.2294113673379856,-0.5762270133619274,1.240006143650755,1.8354438048827793,0.0,0.725311818217629,0.7335480971916395,-0.0026495876467375573,8.372765450445049e-07,-1.7444390514005267e-08,-0.00012496768821203827,5.480601182612603e-05,-2.1633321878447345e-05,2.106847986712027e-05,-0.0005779598379485069,-0.0005628666364522978,-0.001583344446928652,4.425617596181602e-05,-0.00025572007483909903,-0.0006879962869195529,-3.8319608802367674e-05,3.7561030335952156e-05,2.2860023458613678e-05,8.337604686619747e-05,1.9429361507819566e-05,-3.6612946092934938e-06,-0.00011667223031579798,-0.00012009659349002866,-0.000338597365374122,-6.763404600147801e-06,-1.0194291183663384e-05,0.35849067359004183
2020-03-01,2021-03-01,-0.2455273463734641,0.34262947951926287,0.3589717980970608,0.37140592008686735,0.34592845184420756,0.268038977752004,30.138408859259204,-0.3056748226002008,0.6206642411225455,0.924788597325163,-0.2455273463734641,0.34262947951926287,-1.2147301526405359,-0.6320738450259552,1.225074288705847,1.8725297495560036,0.0,0.3589717980970608,0.37140592008686735,-0.001974004125133733,-8.234250699269547e-06,-1.1674625207952752e-06,-0.00010182781605441813,-9.08595017011842e-05,-3.1764970943619026e-05,4.599206098630176e-05,-0.0007628781905998449,-0.00023925835012617762,-0.002003046422520239,2.0190071001230897e-05,6.499989333862218e-05,-0.0003657038337683462,2.597440646096743e-06,-4.181553747687645e-06,-9.544648402591975e-05,5.7581900853783134e-05,9.687488253363849e-06,6.3861683886842485e-06,-6.2092621680113e-05,-7.975650941937033e-05,-0.00031489244251455917,3.7560401028269484e-05,-4.398030770173956e-05,0.35141633406044576
2020-06-01,2021-06-01,0.6026508010152476,0.3460795064543843,0.24955067651509225,0.2485090172717926,0.06582882919263729,0.6163003741383117,64.84613718694115,2.4309514694486003,-1.8753043981973438,0.9024143945047733,0.6026508010152476,0.3460795064543843,-1.1661773796339425,-0.608022974088758,1.2601578531333708,1.9229014996737874,0.0,0.24955067651509225,0.2485090172717926,-0.0011106480813007809,-6.088044610802206e-06,3.466619051661443e-05,-0.0001579323265939964,9.367169674786428e-05,0.0001051887715129888,1.3030334129086572e-05,-0.0008486398351475673,-0.0005902143936806972,-0.0020189021745943537,2.7661763802032546e-06,-0.0001710048846962194,-0.00020355378184392126,1.0578365835302548e-05,2.7953888131740095e-05,1.5032400925945261e-05,1.7013347089143208e-05,-2.838675041957779e-05,-8.767703217895892e-06,-0.00013195921299913226,-9.181475383533462e-05,-0.0005383541357714881,-4.041655667860535e-06,-3.107380793021472e-06,0.3367005757448595
2020-09-01,2021-09-01,0.9379541644552348,0.303032056181684,0.37938526684048524,0.3865734581165753,0.40312608357453056,0.7495534564443295,99.99999999999999,2.251691243445845,-1.7451450514725766,0.9105719459218137,0.9379541644552348,0.303032056181684,-1.181342844526893,-0.6253071564757942,1.265160394396088,1.845092936575664,0.0,0.37938526684048524,0.3865734581165753,0.0010469970463340595,1.7240774901365197e-06,8.116715626407875e-07,3.899490606210771e-05,0.00016406394166273086,-1.015709057246199e-05,-3.8368111885225994e-05,-0.001501533740256341,0.00041874381431206636,-0.0023681128885763287,0.00017862865364831772,-0.00014795662326528387,0.00015946945454040672,3.695998758980537e-06,-9.853735394211538e-06,8.329655250232333e-06,4.5884908220619415e-05,3.205834711083581e-05,4.865809365138065e-06,-0.00017573194099453402,-8.108851293975675e-06,-0.0006509647583515491,1.2119146916438403e-05,-1.3798392905398686e-06,0.3163983622585629
2020-12-01,2021-12-01,1.5194969502536182,0.2626377209105173,0.7865708202408661,0.7951593587955402,1.5796951223849336,0.9022906090563415,99.99999999990506,-3.9656817846890196,4.001839007278868,0.9349746051696206,1.5194969502536182,0.2626377209105173,-1.3503846085589146,-0.6784353030920699,1.234014110370842,1.8762166231500705,0.0,0.7865708202408661,0.7951593587955402,0.0016445471633741776,-8.62938306463698e-08,-1.9011526484195454e-06,-0.00019579531548223928,8.279750460481594e-06,2.2655630914955295e-05,-2.239569255230266e-05,-0.004630881565815013,0.00023570909444425856,-0.002214452423553716,-1.0301050189286143e-05,-3.326780951903996e-05,0.0004155228077758405,-3.855625171111305e-07,-1.0211418745600031e-05,9.616439670823425e-06,-9.930949769564553e-06,-2.641118401352995e-05,-1.2566962561815093e-05,-0.0008258194548826287,2.942583155573633e-05,-0.0007412844559153628,7.18179426575155e-05,1.8922510833555824e-05,0.2947773509965565
2021-03-01,2022-03-01,2.3581675787721856,0.2696979854411261,1.568439029560413,1.5824274361472068,4.361705242268402,0.9815580378659206,25.1008021168638,0.5280267037708081,-0.2505647385507484,0.9339218920696468,2.3581675787721856,0.2696979854411261,-1.2945252567679706,-0.6955806983197695,1.2087981698604395,1.928442693882674,0.0,1.568439029560413,1.5824274361472068,0.0036529355752938403,-1.4293125039426206e-05,-8.23144228261479e-06,-1.4219419893806107e-05,2.2690073810447362e-05,3.390952463255842e-05,-1.9674258488582167e-05,-0.009866746106155797,0.001165951575980606,-0.005554025052543756,-4.079301225883065e-06,-0.00023077408816386206,0.0004348867449451949,-1.6375375816202567e-07,5.6870341320425664e-06,-4.157910896456668e-05,-2.2159358770302074e-05,-1.194785707008291e-05,8.608821366426902e-06,-0.0017461842326081374,0.0002450060395036973,-0.0008300699532956607,1.4038529852566321e-05,-6.316288424203153e-05,0.28261514138283184
2021-06-01,2022-06-01,3.3289415700122227,0.2860652658688725,2.5047038141623523,2.525538879113821,9.259096202317094,0.999248887708568,99.99999999999999,-0.783719451643811,1.0311876405422638,0.940548676933806,3.3289415700122227,0.2860652658688725,-1.266896329837719,-0.694168021826849,1.2292319852318387,1.8563460701005232,0.0,2.5047038141623523,2.525538879113821,0.0062917512004906796,1.794547963271111e-05,1.95408899591253e-06,-5.759767976397728e-05,1.768806015560322e-05,0.00011994752743923872,-1.1947944163297613e-05,0.0027928595880285373,-0.0029549148239592904,0.0027504057803594785,6.5079040864019245e-06,-4.694692664667848e-05,0.0008889981726261013,-9.745344523254192e-07,1.093930291392768e-06,2.1965073393591606e-05,4.2339999245159865e-05,3.09899250932392e-05,-1.0771737489451234e-05,0.0005621354637374421,-0.0006904394843490948,0.0006829598965392536,-1.2973791275134392e-05,2.160692523575494e-05,0.2752175123740579
2021-09-01,2022-09-01,3.200711551913216,0.21677532587252035,2.4279270407535067,2.4504245968767497,8.903875401077991,0.9986773220111408,99.99999999999974,2.0026843133190657,-1.6261532359945363,0.9255535969994914,3.200711551913216,0.21677532587252035,-1.3601115051868056,-0.6840604157406006,1.1937736492318498,1.8198928571066784,0.0,2.4279270407535067,2.4504245968767497,0.006120757448191992,2.1519636416403256e-08,-1.4871992203603684e-05,-0.00014051131364062843,-4.8290253056390296e-05,5.748536992814047e-07,2.776409634683524e-05,-0.0029929784674166348,-0.0016825562260220158,-0.0010154601679022081,0.0001932309914794625,0.0002178981203095438,0.001327022860895332,6.615576639314309e-06,-7.318404165633361e-06,-7.671152429109238e-05,9.645478741295549e-06,1.0404680609522743e-05,6.47820872708347e-06,-0.0008783015521381996,-0.0004036845840358148,-0.0001552327892570568,-6.43884397151644e-08,-3.5650231255100143e-06,0.28182282312014845
2021-12-01,2022-12-01,2.8007230080850043,0.29284202485240746,1.9893702098260193,2.009989741509711,6.289467026059697,0.9949315720866431,26.126649937796103,0.6747990179076337,-0.3019422627678269,0.8717257533947291,2.8007230080850043,0.29284202485240746,-1.1550376098553876,-0.5673643625053608,1.1972746327668458,1.828457958977731,0.0,1.9893702098260193,2.009989741509711,0.006830078635432572,3.39376032113222e-05,9.58937849439425e-06,7.172664761862835e-05,6.357458054967108e-05,3.150587563859036e-06,-3.3166215980498555e-05,-0.000482426127672036,-0.0011278447875556125,-0.0008369870148331423,2.5697316270736056e-05,-0.00010320529189754606,0.0013079559566017336,-2.704844083701872e-06,-1.0024512502823452e-05,-1.7212894910442494e-05,2.7579005876861445e-05,-5.675203090628662e-06,2.6840913206688622e-06,-0.00026417155685378,-0.0001743602236127486,-0.00013227663268050596,-9.319249053239188e-06,-1.1428376542255658e-05,0.2923386448527124
2022-03-01,2023-03-01,2.90276082002201,0.26733866431508546,2.0871794163208843,2.1072216146757095,6.945449938790935,0.9967352878578432,99.99999999999999,1.3846980210527517,-0.9931759470292645,0.9205389912936353,2.90276082002201,0.26733866431508546,-1.230984873308228,-0.6176135902792422,1.259817503374697,1.798659416506476,0.0,2.0871794163208843,2.1072216146757095,0.005210729177628014,-5.9003262734326e-06,-1.2284504945070848e-05,0.00016675794521893631,0.00016851485626572817,5.965167973468428e-08,6.150050508653743e-05,0.00038309776068578514,-0.001841817187131045,-0.0005875489483089215,-2.5822775304978666e-05,7.154802351303835e-05,0.0007326178486815904,3.976367484210941e-06,6.552673542928015e-06,-2.0772069929843847e-05,-2.422091031650559e-05,1.6727593069923915e-05,-5.905050506149847e-06,5.149458579376107e-05,-0.00044254953319193275,-0.00016821220014231594,1.5396196824164578e-05,-1.6875450190819797e-05,0.30625345184522407
2022-06-01,2023-06-01,1.6964060734045994,0.3956002132332832,0.8195579620455886,0.8277643933119363,1.6920958858560378,0.902454911116561,99.99999999999999,1.6064642454719067,-1.1591254630093455,0.9722704508608232,1.6964060734045994,0.3956002132332832,-1.233677070016001,-0.5917655022828604,1.361688477608721,2.0874092799734103,0.0,0.8195579620455886,0.8277643933119363,0.019160151130243837,2.3258911394767564e-05,4.5229440292744094e-05,-8.443843654327972e-05,8.524324009528302e-05,4.509684803496316e-05,-5.938797016849562e-05,0.0004270969694745856,-9.081301860084322e-05,-0.0006960368189496072,-9.864578406942102e-06,-0.00034855337991632565,0.017066565351415982,-4.0110606562915666e-06,-3.173060327945977e-05,-5.041739915122375e-05,0.00010259798746447012,-3.703047747931163e-05,1.2906796792802675e-05,0.00010600131626909833,-0.00010502971403361549,-0.00035583479162768145,3.725356022091094e-05,-8.000793816081906e-05,0.335162718378825
2022-09-01,2023-09-01,1.6411246257645118,0.3871925456461045,0.7769067703966357,0.784858675973386,1.5723456615500757,0.8814740225815526,99.99999999992323,2.9305840895319384,-2.588658331995836,1.0134684186719767,1.6411246257645118,0.3871925456461045,-1.2497317333900713,-0.6490840806873911,1.4269042525853755,2.192055734383309,0.0,0.7769067703966357,0.784858675973386,0.035921246140466254,4.43725070729311e-06,2.119812288505451e-06,0.00015848865541181665,-0.00012710950774425672,1.8769722476154443e-05,-1.6564754866407723e-05,6.729816341969496e-06,0.00011436025701830163,-0.0012105331136622736,-0.00010214256144532479,-0.00013454493385244682,-0.029037267123165,6.258111946189989e-06,1.981990282959219e-05,0.00010250717410327413,-5.012843828562067e-05,-1.3512197868009594e-05,-1.2495456839916699e-05,7.637322615804795e-05,8.450385233677206e-05,-0.0004569479387658931,-3.389970661220126e-05,-0.00017816986542437937,0.3794105913133851
2022-12-01,2023-12-01,1.7003510972565472,0.44937294433024405,0.7851628036527065,0.7899622278151305,1.564946339098905,0.8796996756292957,99.99999999999999,-1.5770861583015858,2.1343841538463675,1.073992413249298,1.7003510972565472,0.44937294433024405,-1.377688609018576,-0.6689382939779591,1.4977179413763744,2.1893182554675246,0.0,0.7851628036527065,0.7899622278151305,0.054982767963762086,-7.354878663804274e-07,3.4866899746958356e-05,-9.447868432134334e-05,0.00012272877641104538,5.91945686413323e-05,-2.0033710435197795e-05,0.0005343895740492234,-3.517763266156363e-07,-0.0011834409878898517,1.9194421029804824e-05,-0.00022282604260425535,-0.02563034475170434,-2.5667571464551243e-06,-6.742525848456354e-06,-6.613947107628823e-05,0.0001264937544330848,-4.558552894015215e-06,3.663470450619161e-05,0.00015309985315438765,-7.73980940719731e-06,-0.00021836740772351968,1.2393420917401682e-07,-9.658502619767102e-05,0.4119537420764267
2023-03-01,2024-03-01,1.0394923498330932,0.5541931099873987,0.35263620317376826,0.3541475234517605,0.23551535219480899,0.6748886609974861,99.99999999999993,-0.8740836609375434,1.5097540022295814,1.115732114234608,1.0394923498330932,0.5541931099873987,-1.328565477703992,-0.602854431581366,1.6185286445336207,2.4366708910479398,0.0,0.35263620317376826,0.3541475234517605,0.0882964629857354,-1.8509539003702674e-07,3.2981903458292707e-06,-4.102420273300684e-05,-0.0002774767609194293,6.569907924401246e-05,-3.46346440527866e-05,0.0009530619279729057,-0.00015938119445558903,-0.0011909978564961818,3.0573715083664728e-06,-0.00012753744825333614,-0.01716261771835172,3.441389083337452e-06,-2.0773693104843005e-06,-2.348313620542476e-05,-6.523012025067573e-05,-2.7770955745905147e-05,1.4776449486754927e-05,0.0003538281392140109,-3.0829129756675415e-05,-0.00046411038872378596,-4.3855800254417975e-05,-0.00015634489631683094,0.4391485489577442
2023-06-01,2024-06-01,1.3193296569814272,0.5023568215543309,0.4756132783500857,0.4832516508264281,0.6674446138257893,0.7524875764852896,99.99999999999987,2.7443678025858484,-2.553331414134925,1.1207419227573017,1.3193296569814272,0.5023568215543309,-1.3280701812675948,-0.5920450502683416,1.7025600307449764,2.4662945728094328,0.0,0.4756132783500857,0.4832516508264281,0.10887636172355505,2.208869074860328e-05,2.756496258165538e-05,-9.072171341226028e-05,-3.7694960004355316e-05,-4.5878911123406414e-05,-5.3193418712089635e-05,0.0012747640180655044,-0.0002612703011411489,-0.0005130488915646206,-6.674686254918481e-05,-0.00018860771591873283,-0.0034656844932544825,8.435409550261637e-06,2.0613400453235183e-06,4.9394885894368566e-05,8.896893816454742e-05,2.0824510702875926e-05,-1.5205460432848221e-05,0.00040252549307139186,-0.00010496442937328503,-0.0003716502020480655,3.514961530513153e-05,-7.097254201643917e-05,0.4552863591314332
2023-09-01,2024-09-01,0.8394445411443741,0.541236825481108,0.28787224256135735,0.29640403946238075,0.08892784168110336,0.5881087925732127,85.80740068098197,3.9102235383749004,-3.658272606718867,1.082155615342016,0.8394445411443741,0.541236825481108,-1.224974278483465,-0.497233854155947,1.7726259146753955,2.5576463981632718,0.0,0.28787224256135735,0.29640403946238075,0.16267829207593265,-1.926356613943967e-06,3.167622869923031e-05,-0.0001529444736569058,-0.00020797265147500042,-7.043807729297476e-05,3.394586337394115e-05,0.0016241319111942583,-0.0003675695578275955,-0.001191358108242006,2.6824978597926268e-05,4.1539802005687396e-05,0.003277023575684591,4.568056576500749e-07,-1.4951732385695674e-07,0.00010009202283020047,1.0973896651460998e-05,7.81518736981441e-05,-5.33191744185529e-06,0.0003366706367264208,-4.7239093382634646e-05,-0.0005637729946783404,-1.960824641671907e-05,3.177831240452504e-05,0.4572505303263371
2023-12-01,2024-12-01,0.6244731695070449,0.590354276637322,0.26037619921579214,0.26209775368411825,0.0011640988506556292,0.5172615223181916,23.581137719877834,0.8856870635542382,-0.39022656294615393,1.0802355995093837,0.6244731695070449,0.590354276637322,-1.2335639003520398,-0.5319134345033875,1.6848099980550097,2.541294079939011,0.0,0.26037619921579214,0.26209775368411825,0.13737656831083753,2.0884281659359026e-05,7.21465181298857e-06,-0.0004105582949480063,8.583040909354677e-05,-8.043239317616137e-05,-1.623423938975034e-07,0.0012067467013601673,-0.00021168969713323757,-0.0008810758560207092,-7.83077441707059e-06,-0.00017689177250428332,0.015762692123747767,-7.471223800873841e-06,-2.928085760938305e-05,-6.143398996824122e-05,2.7759779975248657e-05,-6.229752582389804e-05,-1.2224104025957407e-05,0.0005153942327093731,-0.00017055598223017577,-0.0007429494910875353,-5.881646617556384e-06,-1.9210392953341857e-05,0.46367423960965837
2024-03-01,2025-03-01,0.34172165348334,0.5788959111289527,0.27935844572907953,0.2791261450541982,0.05625162848974746,0.418520592902761,40.67161892457988,0.63650373083029,-0.13508354627135807,1.1005439636656555,0.34172165348334,0.5788959111289527,-1.3013433939875576,-0.5318448965392896,1.7085721807415608,2.4362248410986123,0.0,0.27935844572907953,0.2791261450541982,0.10250419643342137,-1.8889670893117785e-05,2.593126630921076e-07,-0.0001469907893118887,-0.00016886520115251804,-7.451211587920212e-05,-1.8363268637334085e-05,0.0010172846916954063,-0.00022270679794822074,-0.001192058263162325,1.5572516814175297e-05,1.6086050382379724e-05,0.012450566164249841,5.237193541095151e-06,-2.8357691176965314e-06,6.382390123923603e-05,-1.7149271848196722e-05,9.376238360559058e-06,2.2647273633440425e-05,0.00047499584500532605,-0.0002497374517906632,-0.00039915523484914756,-2.197683266160459e-06,-3.937807285803634e-06,0.45775221026974605
