Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_6m_lag0,SHAP_Shap_PPI_lag0,SHAP_Shap_real_turnover_lag0,SHAP_Shap_retail_turnover_lag0,SHAP_Shap_Manufacturing_EU_lag0,SHAP_Shap_Vol_loans_lag0,SHAP_Shap_Exchange_Rate_CHF_lag0,SHAP_Shap_gdp_index_ch_lag0,SHAP_Shap_gdp_index_eu_lag0,SHAP_Shap_Wage_change_lag0,SHAP_Shap_Business_Confidence_EU_lag0,SHAP_Shap_CH_2int_lag0,SHAP_Shap_infl_e_current_year_lag0,SHAP_Shap_fin_spread_lag0,SHAP_Shap_unemployment_rate_lag0,SHAP_Shap_M1_change_lag0,SHAP_Shap_oilprices_lag0,SHAP_Shap_variable_mortgages_lag0,SHAP_Shap_infl_e_next_year_lag0,SHAP_Shap_EU_fin_spread_lag0,SHAP_Shap_kofbarometer_lag0,SHAP_Shap_Saron_Rate_lag0,SHAP_Shap_M3_change_lag0,SHAP_Shap_M2_change_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_target_headline_6m_lag1,SHAP_Shap_PPI_lag1,SHAP_Shap_real_turnover_lag1,SHAP_Shap_retail_turnover_lag1,SHAP_Shap_Manufacturing_EU_lag1,SHAP_Shap_Vol_loans_lag1,SHAP_Shap_Exchange_Rate_CHF_lag1,SHAP_Shap_gdp_index_ch_lag1,SHAP_Shap_gdp_index_eu_lag1,SHAP_Shap_Wage_change_lag1,SHAP_Shap_Business_Confidence_EU_lag1,SHAP_Shap_CH_2int_lag1,SHAP_Shap_infl_e_current_year_lag1,SHAP_Shap_fin_spread_lag1,SHAP_Shap_unemployment_rate_lag1,SHAP_Shap_M1_change_lag1,SHAP_Shap_oilprices_lag1,SHAP_Shap_variable_mortgages_lag1,SHAP_Shap_infl_e_next_year_lag1,SHAP_Shap_EU_fin_spread_lag1,SHAP_Shap_kofbarometer_lag1,SHAP_Shap_Saron_Rate_lag1,SHAP_Shap_M3_change_lag1,SHAP_Shap_M2_change_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Constant
2018-06-01,2018-12-01,-1.0459006314279762,0.33386800630154867,1.0376614578958385,1.0474267302041522,1.9037614936619889,0.014222239604620285,99.9999999999999,2.5213569784721623,-1.254773816905234,0.6320224546521479,0.6891110180748505,1.3789953369396128,0.87304142713234,1.0594687741281477,1.7114807990670817,1.9290017135449395,1.2120613337888386,0.18688509869324632,0.18783085320811685,-2.334642140826951e-06,-1.2767154479950026e-07,7.410062998433643e-08,7.935669863883343e-08,1.5988529027652013e-08,1.383282493095346e-07,5.989058531643e-07,-6.216872280346492e-08,-7.3617062820133735e-09,1.2147065617166768e-07,3.4685668138138207e-06,-5.3882732598883793e-08,-2.8903654030914414e-08,8.821297011128942e-08,-2.5471687760195725e-07,-1.6117024629709532e-06,-1.2459849702008158e-06,2.8688392604327204e-07,-2.8284118578280773e-08,-1.4701120102382606e-07,-3.406081225992115e-05,-1.1198911539513914e-07,-1.7352064149357545e-07,2.0900859677022152e-07,-8.262002963056608e-10,2.6189430846494822e-08,2.147339555946233e-23,-1.5638216791746027e-07,2.2683076007938953e-23,9.521791509371928e-08,4.2596047303015374e-07,5.5646462186725094e-08,7.100766679413782e-08,-1.5668819686981864e-07,1.0669097329655795e-07,-3.794510659941745e-08,-2.348153150555165e-07,7.758791683220855e-08,-3.206755970437945e-07,-2.458186354247495e-08,4.105353796091295e-08,1.842767403733953e-08,-9.117235667403475e-08,-2.2274107372136073e-08,1.521553271514433e-07,-1.085313982741336e-06,-5.603575917331687e-07,2.3910877784980114e-07,-1.70858418924895e-07,3.228078082143503e-07,1.1866403178647241e-05,3.762956634249019e-07,-1.0543743391229913e-06,-1.705458807550316e-06,-6.135418542403513e-08,1.9297894358214145e-08,-3.6308987452703103e-09,1.2054268527128438e-08,3.643264964433618e-08,9.720314097584652e-08,0.33732971796747313
2018-09-01,2019-03-01,0.641528989091178,0.3905567237121635,0.1861306391182087,0.18966738339417458,0.06298707798947446,0.6533004425352569,33.921609537143226,0.41195347739447413,0.1350627297996979,0.6221180056672228,0.7264280628502817,0.6009419301607746,0.0855687301707931,0.3008508610624955,0.9243731757632089,1.1392985936843272,0.40566356830469275,0.10847359140605416,0.11057038030120021,-5.948383874066425e-07,5.322727497122478e-08,-2.277145216100383e-07,1.0326189009857961e-07,0.0,-1.1051831453044705e-08,8.428347045446667e-10,7.641689316340897e-08,3.6620243809586594e-08,-2.3306313730070932e-07,-1.611203180302528e-06,-3.7825546357792426e-08,4.2613402636734814e-07,1.4220738098780188e-07,7.49408269397465e-07,1.2376028411475727e-08,-1.684711891815941e-05,-4.7268403213691005e-07,2.472059699331726e-07,-5.056436131074018e-07,-6.344373854251456e-05,-2.1436164370588774e-07,-7.542826062433017e-07,1.897077238158572e-07,-1.0619319524998978e-08,3.6364780549554067e-09,-1.564403698561146e-07,2.0933018395047066e-23,-3.632208421000963e-23,1.1952360024976244e-07,-1.210032042919808e-07,-6.517128655252906e-09,3.030839885103859e-08,-2.314422908772154e-07,-0.0,3.141847194398241e-08,1.6632741084894014e-08,1.911484258361232e-07,1.381675772805593e-08,7.52254169727616e-08,1.7953005340916915e-06,6.040648519796524e-08,-3.354009318893287e-08,1.675651532855326e-07,-5.085317056718983e-08,2.2854104615789408e-07,1.8933034661735294e-05,4.8325242533436265e-08,1.1633688650411e-07,4.6741788345389746e-07,-2.9451773855640395e-05,-8.42289464941732e-08,-1.6223745036319716e-07,-7.211349766796321e-07,3.881064613179934e-09,1.7627702199697017e-09,1.8092430829554577e-08,1.2156710517421967e-07,-3.900228215991698e-07,3.472431862364853e-08,0.37040154115028734
2018-12-01,2019-06-01,2.242808096645988,0.368174339454993,1.5127049360691451,1.5274068679043329,3.5142517236000255,0.9982512148928888,99.99999999992721,-0.7951340810045042,0.8766480558019967,0.6312800171182318,0.5984537326090056,-0.3388631459864916,-0.8594626067997677,-0.6530032273631796,-0.018998787932350374,0.19453098648498318,-0.5229503157139881,0.27068498027172605,0.27367416874378453,-7.321394516510877e-06,-7.118269696750173e-09,2.2267641930807884e-09,8.689730290644864e-08,-3.5526364905768905e-08,4.704004708979443e-08,-5.011983237780149e-07,-2.4466095518592623e-08,-1.3613033157422635e-08,1.0936332874603534e-07,-3.4105370126072667e-07,-8.683560361039797e-08,-1.0789901838524369e-07,2.0268785116812638e-08,-8.284941085506856e-07,1.7326509684336273e-06,-2.710836046345797e-06,-4.195091313055172e-07,-1.426986652474423e-07,-2.5159421490862064e-07,-8.618561108157985e-06,1.2543304098354408e-07,-1.7798508524549298e-08,7.962623520520949e-07,-7.2853171255751165e-09,2.2372082538669836e-09,2.923133151425477e-23,1.439200085805298e-07,-4.3826981416186395e-23,-4.065166444649933e-09,5.941074118287897e-06,2.759771145485131e-08,-4.300901376516562e-08,-3.3598339912108523e-07,2.6841619515184527e-08,7.914546549015572e-08,1.175625120682894e-07,1.7094896288623096e-07,-1.318359499001235e-07,1.6989311871198252e-07,1.809902094119773e-06,-8.46412273000682e-08,-4.0073553300799014e-08,2.1755299796076377e-07,4.327838777835417e-07,-5.879718947735168e-07,9.10975626641849e-06,1.330409513507826e-06,1.0644637034088957e-08,-3.8294756704134e-07,-2.195047050398096e-05,-1.1058068186361782e-07,-5.216185096801778e-07,-1.9006324875117875e-06,2.2230636765775054e-08,-9.730724852008919e-08,-1.9400926278744277e-07,-2.2584614851228786e-07,3.2273952244188174e-07,-1.3346938785533585e-07,0.3834884672502698
2019-03-01,2019-09-01,-0.3451221253962799,0.3420277903726344,0.42071444743864483,0.42557166230333393,0.472175006741226,0.14243786360759883,99.99999999999991,-1.576920816491512,1.348900532405377,0.6340181310160004,0.148203431847449,0.4917783897319062,-0.048454586801021604,0.16420994736374944,0.8156872010646973,1.0226752630388862,0.320764494545589,0.4033445344234859,0.4064874823461347,3.1388160473867686e-05,2.0597684980924294e-08,-3.423987383581298e-07,1.9528649398743086e-07,2.2689318175706393e-07,-5.899755859888441e-07,-9.496228805853208e-08,3.101240638849449e-07,-3.120400240260238e-06,3.3992487634412143e-06,9.517928434611257e-07,-4.883289249216906e-05,2.233116191209674e-06,5.241841382930516e-07,8.132698945545313e-05,-3.51085434234948e-06,-5.4130844347198386e-05,0.00029222330788528724,5.430630574100538e-07,-1.6958279003984063e-05,7.77965171416023e-05,-2.434514886636769e-05,-2.2215651609403e-06,-6.788221204771356e-07,-9.609745491693923e-07,2.0176580739112654e-07,-3.595108435885771e-06,5.253710144405067e-22,-2.849515711214747e-22,-3.089025046600535e-07,-7.462287960702906e-05,-2.611764276595118e-07,-1.3110843528811447e-07,-6.923055492487407e-08,-5.858738268985572e-07,1.6432563572452482e-08,5.204522802507811e-07,5.650354928927434e-09,4.4885977278647796e-07,2.538324159868725e-06,-1.3322398746748262e-06,-4.273995107842238e-05,6.4291373742416435e-06,4.721961331482226e-06,2.4938074532340058e-05,8.412418335803842e-07,-5.012926409270719e-05,0.000310174057621058,2.361938232552037e-05,-3.841676041218006e-05,7.029472516436313e-05,-3.645649324218322e-05,-2.7271609001856865e-06,-2.1228513813948594e-06,-2.1213360745635236e-07,-1.3458004873828164e-07,-3.3779231697965383e-06,-3.1651249680752393e-06,-1.1914192641246818e-07,-1.7312220129365892e-09,0.36001356454269406
2019-06-01,2019-12-01,-1.9315181162815165,0.39317943959488255,1.9300441622507816,1.94563792573824,5.404218726297704,0.00041889843708368783,99.99999999971388,-1.6437894540802176,1.441513515047721,0.6473595825177081,0.1556449901822354,1.317993768120435,0.750987564582853,0.9745160857305903,1.622051178134027,1.8507797895296303,1.1214040483229937,0.6890585124165892,0.6958118379409233,0.0001357656317561087,-1.6969414559039414e-06,-4.815830347653457e-07,4.6216005302872324e-07,-4.066663204281041e-08,3.039114877578379e-07,3.644699782886296e-07,5.502170056724707e-07,4.6501507257135844e-06,-3.00069263501488e-07,3.6926828146198883e-06,-1.9838809117634894e-05,6.504839332441898e-06,-1.2227347236531394e-08,7.848375263835476e-05,-9.566722933197203e-07,-7.258656392052677e-05,0.00019279778039965053,1.202278426785564e-05,-1.2516876827311584e-05,8.630976160538822e-06,-1.950101857580103e-05,-3.387626298087596e-06,-2.2957200598615895e-06,-6.323677014553958e-08,6.255579074691283e-09,-3.1060883742493933e-22,-1.0400725346622132e-05,2.776583615047249e-22,-1.8361576303296455e-06,0.00021069774331356484,8.473760368913291e-07,7.095413664681502e-07,-9.441057276473895e-10,-1.5252054508026252e-07,-4.1168135677597666e-08,7.848102294647393e-08,5.099135777934577e-07,3.339078896892671e-06,4.299462957632071e-06,-3.0438161753042478e-06,-3.3300185649280816e-05,-1.5482394474820603e-06,3.103556314571689e-06,1.5767171867500564e-05,2.9326172072558865e-06,-1.1977722365095975e-05,0.00018968181370134302,1.0899265753971336e-05,-2.8008113890791658e-05,0.00018737384411915135,-1.0531605293003658e-05,-3.3269040472161304e-06,-1.7757034684518134e-06,8.677552384859983e-07,-1.744063243393973e-07,-2.9256298028986883e-06,-8.056134366724443e-06,2.589614887853076e-06,-1.416568755440064e-07,0.3615299612022853
2019-09-01,2020-03-01,-0.6878695373506716,0.3621122359783536,0.7037447920215676,0.7100710387329752,1.1024617243231642,0.05574432938497479,16.01269791998796,0.11690515007052443,0.273638416096299,0.617950607844039,-0.5164958313734758,0.008495055291036821,-0.5208867190959292,-0.3129777917967127,0.32295863327684987,0.5449768745934404,-0.17256106269813998,0.46215043055254423,0.4671491979234976,6.29527766858135e-05,3.982771124575107e-08,1.0502387655407884e-08,1.602206157807142e-07,7.30054922485142e-07,7.702315108566421e-07,1.616339398945334e-08,1.9794835145562647e-06,1.1743249962123988e-06,-4.607969134291309e-06,9.971286748529977e-07,-3.442812604424954e-05,4.642334014522104e-06,-6.416322947588327e-07,4.110303300956242e-06,-8.000635978748321e-07,-1.1440689020237772e-05,0.00025178500457893264,1.986156664577233e-06,-2.8662648055034972e-06,2.207297163167743e-05,-3.84101672800793e-05,-1.7585393602254448e-07,-1.718938079519805e-06,-1.4698542483388664e-07,7.842118176899699e-08,2.1746663931965405e-06,-1.224731275808979e-21,6.889828790934514e-23,-2.410666183801975e-06,0.00012439328753502483,8.813433874706428e-07,-1.7603274458767818e-07,1.2802796982323099e-06,4.15903414310917e-07,5.316195623204778e-07,-6.266490224484596e-07,-4.4281216368764103e-07,4.253141833545538e-06,-3.7131440200126726e-06,-4.586637475335305e-06,-4.310937837827614e-05,-4.509604249289108e-06,1.0824519121311421e-06,9.106283537785268e-06,-5.607510524532338e-06,-5.162295783323641e-05,0.00031947529109856545,8.662806363178572e-06,-1.5309341598198965e-05,6.51140802331388e-05,-3.059849986885708e-05,-2.376901798894812e-05,-1.2206044403968964e-06,2.870768448199545e-08,-8.719062119145845e-09,-2.146717811614616e-06,-2.2983245181941957e-06,1.0071653193981353e-06,-1.1122487728779986e-06,0.38608906893849537
2019-12-01,2020-06-01,-0.6344080498598359,0.39555178827299753,0.6937381167876756,0.6992368041640803,1.0608172681666124,0.05699767259548127,99.99999999999999,-0.6021593545073983,0.7812015119911297,0.6413665595681594,-1.2829630830706762,-0.7679831640042595,-1.2869504761650483,-1.0977987460833971,-0.4459357172726483,-0.2318097625973652,-0.9657590581407582,0.44160533699600657,0.4459193731203664,3.550436282874329e-05,6.456673838183832e-08,8.572965390645551e-08,5.498716063083722e-08,8.524966998923722e-08,-3.745027683920177e-08,6.791068571532644e-07,-7.181536751909051e-07,2.5557567127442407e-06,-3.0941880516500913e-06,-6.849144699256912e-06,-2.1385037437306652e-05,-5.2614844129517255e-06,1.8863480044970174e-07,7.182839208647421e-05,1.8963587048027927e-06,-1.559380864505073e-05,0.00022858869749607265,7.087739310822917e-06,-5.542285778553713e-06,-1.500227365149174e-05,-2.559243164626367e-05,6.715084872763094e-06,-1.1836433943717164e-06,9.017908633585555e-09,9.024353656629164e-08,1.0978926740521436e-21,5.886061659239747e-06,1.7218424698022543e-21,2.7916832102940324e-06,5.6724579754160465e-05,-1.584040067463099e-06,-1.2731869814052382e-08,6.052428515104726e-07,-3.34742401629631e-07,9.641075724889931e-07,1.4581222183341814e-06,1.1570478078445977e-06,4.086897736908274e-07,-1.0482003517598594e-05,-7.1754935959598805e-06,-1.3712710403030407e-05,2.6405275534493017e-06,1.906704875294419e-06,6.024720413928607e-05,-1.2917194389717692e-06,-3.3595009203679695e-05,0.00013481568755544025,1.4446410866036821e-05,-4.34022080373702e-06,0.00012855643221996912,-2.7852105257982106e-05,-3.493430180579487e-06,7.515767326966176e-07,2.9979985806979704e-07,-2.8955520432889235e-08,2.725116199006649e-06,-1.5987620715232953e-06,4.3185225822661687e-07,4.7083619323681835e-07,0.3750650066209223
2020-03-01,2020-09-01,-0.9183304061767928,0.3377024125768593,0.8973980938738445,0.9061790141093196,1.577618441786245,0.028011924126327914,99.99999999999828,1.2729414154052061,-0.4994965878890705,0.6529310514629838,-0.8030999717637322,-0.17508356238690614,-0.7133611069940945,-0.5057656941435109,0.1476211840683063,0.38205878358698847,-0.3439347686753358,0.27094014374561526,0.27324393437367134,0.00011465465497471839,-2.925534334167934e-07,1.1738042832889383e-07,1.865685030053277e-08,1.774509260958336e-07,3.5429750748822037e-07,2.932275415968844e-07,6.553198930732453e-07,2.695549584175707e-07,2.1674441079309525e-06,-2.1036778187189363e-05,-3.11470042444145e-05,3.9583237470386574e-06,3.7673017413797436e-10,8.434696692863802e-05,-4.791173662128849e-08,2.496874066527808e-05,0.0002899416982836095,2.7243370582408545e-06,-3.7949697078832843e-06,9.090567154061826e-06,-3.0140218611297077e-05,2.043605334309301e-08,6.290093689938562e-07,4.869149415033801e-08,6.24136287544951e-07,8.138055463245583e-07,4.322080077526266e-22,-2.22801973282515e-22,-1.698641496273191e-06,8.343923408479405e-05,-3.997456129263384e-07,2.6208623802261572e-09,-4.618939425079054e-08,-1.3557526662164904e-06,3.4448777308210714e-07,1.3281270400551251e-07,-1.28398939201012e-06,-1.2871823996447398e-06,1.3704663980434817e-06,-1.2002240064060281e-05,-2.7063999358359194e-05,1.0802700693089421e-06,-1.0136438320768044e-07,-8.649853369414228e-06,1.1636088388337164e-06,-8.30293408088879e-05,0.00020958306903612014,3.6327186718780924e-06,-2.062223658277854e-05,1.51112396132221e-05,-2.953203332494072e-05,1.7412271106588364e-07,-1.3026119312795787e-07,-6.028883386816193e-07,7.761047144597934e-07,-5.831646901414128e-06,1.7728001684875617e-06,1.0542056382271606e-06,-1.1723113516710156e-07,0.3418476824346459
2020-06-01,2020-12-01,-0.999896347652296,0.30764628436845487,0.9492864883165145,0.9568189689091094,1.7096677345517526,0.025923820823627902,99.99999999999999,-0.5954846350327421,0.7124434055026397,0.6641891384475009,-0.8171521987560659,-0.16338088274569051,-0.7170989276658891,-0.49631893628146934,0.16938850688590934,0.39752440464621236,-0.31720402492991795,0.4159591781369328,0.4187353374152421,0.00012046096656392613,-8.106677688566452e-08,1.2310990090652792e-06,-3.1316586693445623e-06,-3.5056725059565143e-07,-8.402736736499159e-08,6.729428024004885e-08,-6.971179139948088e-06,-1.3954105266472365e-05,-2.0704029823088944e-06,-7.169490142322966e-05,-4.126190805611013e-05,3.0473493367664735e-07,4.168367529268309e-07,6.039542401075719e-07,-9.91387562917933e-07,-1.34338204469247e-05,0.0002680924383710886,-1.025235935384417e-06,-1.8064637234185783e-05,-7.037426699793306e-06,-2.2268627036760792e-05,4.273122129386109e-06,1.225062625469696e-06,-9.873423054091037e-08,7.139991696739176e-07,7.27429182220303e-22,-8.973944188468345e-06,4.613592805961162e-24,3.5948875824488177e-07,0.00010062100137055395,4.2625892990948695e-07,8.212703898246772e-08,-5.002619079517496e-06,-2.285216072179116e-06,-1.0866120245487817e-06,4.002516428740639e-06,1.8806341393431933e-06,2.251496393239635e-07,1.2752553958257821e-06,-1.742333465277934e-05,-3.810724213745617e-05,-6.346274814540345e-07,-1.9282941509849456e-06,-1.4955572574446362e-06,-3.4922793379046955e-07,-4.462203432292097e-06,0.00022151017414285602,4.306375484426971e-06,-1.7190311843141546e-05,2.5208228205522733e-05,-2.1722278929918072e-05,-2.0476556565177336e-06,-7.32830267057948e-09,1.923774386546993e-07,-4.996757282984648e-07,9.836541967573716e-07,-4.486637853108512e-06,-1.3291530993094155e-08,-9.177204482152974e-07,0.3251805419998993
2020-09-01,2021-03-01,0.4272757134298643,0.31200538021075236,0.16552633243516754,0.16676347628874422,0.013287249720445104,0.5673113230174154,99.99999999999983,2.0312793576629775,-1.0420490449916433,0.6653289011908383,-0.2455273463734641,-0.3031625129830202,-0.8456250580863673,-0.6422728314460574,0.04044466041995644,0.27338804191190075,-0.45916520308839637,0.0829258241931021,0.0835458755112968,-4.2127083132004195e-05,-1.9160101739909124e-06,-5.302543177053461e-06,1.3666077550997002e-07,3.532234097886657e-07,-4.284502637441077e-08,3.9796824033593536e-07,-1.974897763626715e-05,-5.586444724454931e-05,-6.100099471989476e-06,-2.37286222424862e-05,-5.599678823741779e-05,7.319978157391966e-06,1.2393473336536752e-06,0.00011870402617445921,3.2684298765797156e-06,-2.6176103162865882e-05,0.00023914961491057748,9.13822058582209e-06,-7.053968276196922e-06,5.825042055798995e-05,-3.135616487213536e-05,-2.425289934164191e-06,-2.5453229640426853e-06,6.613775214447082e-08,3.137605740727444e-08,3.6250387084418533e-06,2.0177851670047053e-22,-1.2123138275210818e-21,1.3587341042793282e-06,3.2007056874083046e-05,-3.3295733255487725e-07,-3.792401275595669e-08,5.858348097060202e-07,-9.184196112843825e-07,2.568813979261773e-07,-3.6925055366753824e-07,-1.9997397265946205e-06,-7.062757723525322e-06,3.9114483206627706e-06,-2.4259123984796208e-05,-1.3090857344700447e-05,3.2738449189054767e-07,4.191685216124321e-06,6.993618259369063e-05,-1.0939730803957624e-06,-3.3166420733667714e-05,0.00028262288352760964,1.0818858140511886e-05,-1.6982288861498588e-06,7.870266412667861e-05,-1.1906646177531266e-05,-1.2279409105996397e-06,-1.153489540368845e-06,-1.2963767783140707e-07,-1.237209247090081e-08,9.05458448145955e-06,-6.553147537015338e-06,8.969326518392252e-07,-4.152120687092282e-07,0.3098784377057687
2020-12-01,2021-06-01,2.205197949682791,0.2901791955834847,1.5300954504466149,1.5455707016252005,3.6672968285520597,0.996982277737612,38.58558277544933,1.0558784567578738,-0.3617250016121788,0.6260290714898982,0.6026508010152476,-0.3548585760344056,-0.8651125328511647,-0.6558768961283205,-0.02584251833057806,0.2041644814420641,-0.499948173826148,0.42593583798255114,0.4298436829055708,-0.00024067224200172757,-1.1258531417137873e-08,1.3075011900727917e-05,-1.5617268798335742e-06,-7.583444996045597e-07,-2.0363594822803576e-07,-1.2362860539807435e-07,5.194203075377025e-05,0.0001248655450692337,4.90075580025981e-07,-1.1254359642133685e-05,-4.3038391231205984e-05,-4.436759701397583e-06,2.9563040801129725e-06,0.00011641921339645716,5.38632373480531e-07,-1.3365060369978768e-05,0.00040503336496777585,-1.5841686339560292e-06,-2.8359316620988544e-06,7.909833521943017e-05,-3.717430106433222e-05,9.258269392773541e-06,6.939928685770876e-08,-6.23604273320358e-08,-4.4160250555081056e-07,-2.6674560200116722e-21,6.996668705685446e-06,-1.6800190000567048e-21,-4.704817440572955e-07,-0.0002623254595830944,-6.302828003606878e-07,6.671902367170063e-08,3.2308209695063756e-07,0.0,4.169405300112431e-10,-3.251755729402146e-07,-1.5881784462187906e-05,1.5406674515248895e-06,4.981463584359598e-06,-5.660915102373285e-06,-4.168914017770994e-05,-8.224912137080903e-06,1.490385106284739e-07,3.323515154674559e-05,-2.150641535388238e-06,-1.4978149857374907e-05,0.000485913657970504,2.8796097145950603e-06,-1.014207758230205e-05,4.080539718187875e-05,-2.6643197212848383e-05,1.1130916252166473e-05,3.874880123212056e-07,-5.178798573811493e-07,-1.756311970124718e-07,4.607598028435627e-06,6.205815268633019e-06,3.1650564386347877e-07,1.0418966486563576e-06,0.2960319408540983
2021-03-01,2021-09-01,1.448632615480605,0.2891461076249126,0.8268546201664448,0.8357224330519026,1.3444089618993886,0.9699444222307358,56.64622533274107,-1.3735466619755012,1.135503502319177,0.6129811030687831,0.9379541644552348,0.35821091052738846,-0.18311704926449504,0.04700633849058141,0.6639474629161026,0.8575750025417405,0.21363785671493218,0.907016802711155,0.9144695274568527,-0.00012047364583301678,3.4448414997678966e-08,3.5654610369938833e-07,2.384286147290601e-06,-1.8077302622049717e-07,1.5131919715534905e-06,5.161553101318979e-08,3.4836286703959006e-07,1.4327477317877837e-06,2.7979848910333342e-06,5.976519249480155e-07,-4.741560310535417e-05,-1.544091509715338e-06,1.438715139216933e-06,6.918891194464509e-05,1.9040427375952923e-05,-1.164433148621067e-05,0.00040680412990981286,-1.8833335068952092e-07,-4.749679434463031e-06,-5.770119601911229e-05,-2.970365083623776e-05,-7.692651220776862e-06,1.9150403216318674e-06,-5.005884506547196e-07,-7.359910194161233e-07,-2.5660862171507075e-08,8.2821016493974455e-22,-2.287816297125806e-22,-1.2785275714973766e-06,-0.00023431280435289235,1.0469289117481375e-07,-4.6343827100121375e-08,1.653915255636917e-06,-1.271947150703962e-06,1.3465215826703335e-07,1.4352176845643555e-07,6.310043754206645e-05,-1.0028718355159504e-06,-1.126730430862033e-05,-4.830498926084254e-06,-5.342451757533067e-05,-4.739346838898923e-06,4.412068728347554e-06,5.209249884880994e-05,-5.256239420441109e-06,-2.228745783295174e-05,0.00026978463608052475,3.4695280890596177e-06,-5.945330778042619e-06,7.749977344145277e-05,-3.152102754921838e-05,5.8976654465919825e-06,-4.24846383056087e-06,-8.153786782826009e-07,3.0653555224610502e-09,-5.101282899950466e-06,-3.767126510018335e-07,1.4242934904555984e-06,-8.156238311010995e-08,0.28220361822689605
2021-06-01,2021-12-01,0.8337959508244452,0.2889534339246178,0.321676626724904,0.32637365258388423,0.29685336822173874,0.803366198434783,99.99999999999999,-1.8080365653036647,1.4338256791499335,0.6284505158995947,1.5194969502536182,1.2470756918037045,0.7111203606930215,0.9302542171556053,1.5788903803999301,1.7725658803283548,1.1025989748413956,0.436638636281378,0.44022062835445885,-7.530759822340628e-05,-2.2377221983298205e-07,-8.794773177287075e-07,1.2682790160675866e-06,2.024072390910832e-06,-9.366500128478287e-09,3.768422630630924e-07,1.0599085767001413e-06,3.686178363778809e-06,-8.028069417596052e-07,-9.848620255742897e-07,-4.6458261323053015e-05,1.0083976701308793e-06,5.854793628446051e-06,4.613868164600058e-05,-9.440503198721374e-07,1.4155919708105219e-05,0.00024508890500518914,3.4029632716200765e-06,1.2935044937764966e-06,5.690809111502924e-05,-2.3354663158842636e-05,-8.983252660676528e-06,2.7597812730680413e-06,3.4479241238975995e-07,-3.396850926214664e-08,5.38425116114268e-22,-8.525381213027132e-06,4.92058015012375e-22,3.210838564781803e-07,-0.00010752953680268235,6.044956988498529e-07,1.6770149809812348e-07,2.7365008547954274e-06,-1.4134204925471442e-07,1.9298786459053532e-07,-7.2495654278809e-07,-1.0543240231155541e-07,7.724273439910422e-07,3.7862986407528e-06,8.126348039268976e-07,-4.5582190353161996e-05,-4.036625121548236e-06,1.185551334919759e-05,6.994441026856377e-05,6.968330953250135e-06,-1.9239462988706194e-05,0.0003614278221518298,2.1628412715741903e-06,-1.2384631465842837e-05,-3.3700261282948706e-05,-1.4851684022979851e-05,-3.107547908127012e-05,-1.4549266955100538e-06,5.769282254140996e-07,-2.1210642287595952e-07,-1.08766549619959e-06,-6.158287130399131e-06,1.660745956531023e-07,5.886598787412339e-07,0.2825514893516096
