Date,target_headline_3m,target_core_3m,target_headline_6m,target_core_6m,target_headline_9m,target_core_9m,target_headline_12m,target_core_12m,PPI,real_turnover,retail_turnover,Manufacturing_EU,Vol_loans,Exchange_Rate_CHF,gdp_index_ch,gdp_index_eu,kofbarometer,infl_e_next_year,CH_2int,Business_Confidence_EU,M2_change,fin_spread,oilprices,Saron_Rate,unemployment_rate,infl_e_current_year,M3_change,Wage_change,M1_change,EU_fin_spread,variable_mortgages,headline_1m,core_1m,sin_cycle_1,cos_cycle_1,sin_cycle_2,cos_cycle_2
2013-06-01,-0.5156316360427127,-1.146325498309153,-0.850826243793712,-0.6572074621779223,-0.31875462234663604,-0.28797808023632854,0.04958132525185732,-0.04020569807803298,-0.14959123592168666,-0.4106343189452133,1.1025470011707839,-0.22753138371349735,0.009319286269615645,0.3914897450250088,0.6580977878291705,-0.2627902994477793,102.759624458103,0.741359815315789,-0.0622608695652173,-11.3,10.87590771,0.6982415217391305,98.01482,-0.024285,3.1425901923685933,0.16644220235,10.02841313,0.8,12.99692514,2.4833614746870603,2.69,0.09824756406908719,-0.024733935783949335,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
2013-07-01,0.6063117007997221,1.4867919407898,-0.6842828837816839,-0.7324864143319232,0.24948132446596105,0.5459210736983522,0.03191980819696738,0.07545185042134861,0.10002426626227745,-0.10002426626236627,0.32840752011900065,-0.15197571314162772,0.3590822565000096,-1.7543558846480067,0.6580977878291705,-0.2627902994477793,101.748835989337,0.741359815315789,-0.0087,-10.4,10.18668417,0.927226,96.03264,0.004224,3.037082291304978,0.16644220235,9.51140269,0.8,12.09376545,2.859338061202409,2.69,-0.35727684472810495,-0.4935620106230054,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004
2013-08-01,0.9220521518006564,2.0853142016839854,-0.34159830593836205,-0.23134855395916532,0.7354813802264696,0.831752178199352,0.07170823092241818,0.09801269537828006,-0.03943551958451863,0.03943551958451863,-0.43811680155636523,0.4552359910459991,0.8400398775272322,1.930542007513214,0.6580977878291705,-0.2627902994477793,104.271448706826,0.741359815315789,-0.0252173913043478,-8.8,7.21224658,1.0787460000000002,101.98508,-0.005746,2.926230753945443,0.16644220235,6.69648006,0.8,8.08016383,2.88001380534218,2.69,-0.07200566835026123,-0.02706832060610509,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992
2013-09-01,-1.1860208515447113,-0.16808942604669141,-0.22031611549859775,0.14119562880008374,0.23798564568338065,0.32850090199900706,-0.08768110766785853,-0.0019006300588486624,0.1512209177769286,0.7436396398245115,-0.109829774906256,-0.4552359910459991,0.10964110462374776,-0.3998505205530911,0.7861391024842845,0.6381961887143461,105.77849530017,0.737289870809524,0.0209545454545454,-8.3,6.47899011,1.1045623636363635,103.05582,0.010574,2.9729123905046126,-0.0256085682727273,6.27840699,0.7,7.27920351,2.8709389887237293,2.69,0.300374604067688,0.23404895665182224,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0
2013-10-01,-1.9748774683630899,-2.9517647694536464,0.07106613629908054,0.07548564015262826,-0.15954415600395083,-0.3949948463681352,-0.012672225962706563,0.11198868907005277,-0.32710218430205273,0.32710218430214155,1.092907053219072,0.3037208105449274,0.1398454417168793,1.1454462432176626,0.7861391024842845,0.6381961887143461,107.21875374004,0.737289870809524,0.005,-5.5,6.1044617,1.1850977619047618,103.00915,-0.001193,3.006223370011652,-0.0256085682727273,5.96962523,0.7,6.98565314,3.1838926109098096,2.69,-0.07679101051749626,0.16471734915173286,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983
2013-11-01,-1.6052487636773805,-2.548011309602316,0.6421959944393762,0.20497116645703528,-0.2117397427036612,-0.564421140056955,-0.05861844807188987,0.1328721049976167,0.07363914339322264,-0.07363914339331146,-0.654309858893587,0.5293018028493357,0.311896127148259,-0.24607226882746858,0.7861391024842845,0.6381961887143461,105.984767672378,0.737289870809524,-0.0315217391304347,-4.6,5.0545159,1.139392043478261,98.44503,-0.016479,3.032039379129607,-0.0256085682727273,4.98439495,0.7,5.44543455,2.9371836999224,2.69,0.00692944439997234,0.12256224461744125,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991
2013-12-01,0.7453886205475158,0.4504806836468589,0.9499888942974266,0.5767960660218563,0.27843214029109237,0.05349563527043225,-0.3289362236455595,0.25516375349212694,-0.034679006203930385,2.019308643397011,0.0,0.3012050469991756,0.13833070716930962,0.559414089165422,0.7173954337661215,0.364740697566468,104.819745276966,0.522194102095238,-0.0468095238095238,-3.7,4.74753157,1.1061525238095238,98.40729,-0.033343,3.086886832192933,-0.1770641045,4.49754121,0.7,5.19389097,2.94778187200529,2.69,-0.2266436467686539,-0.32930195028084697,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0
2014-01-01,2.117009740961251,3.102736049758903,0.7481225001756187,0.8833901151746204,0.6413961881707545,1.1332398419112857,-0.48647143556657113,0.37185646005752915,0.1720059065742241,-0.1720059065742241,2.164586677469238,-0.22581868835915841,0.5595323832700672,-0.3580043343140993,0.7173954337661215,0.364740697566468,106.456549937105,0.522194102095238,-0.0825454545454545,-3.1,4.76304064,1.0761395454545457,98.93629,0.089315,3.2171235090155936,-0.1770641045,4.56488071,0.7,5.40569012,3.03941665153656,2.69,-0.2740051647220909,-0.5312014867000059,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
2014-02-01,2.889640752556133,2.9579536425163866,0.4850147677831984,0.42737394471572543,0.4569249904632736,1.0264999098642609,-0.8431633658290139,0.025393588205258055,0.1220208873219164,-0.12202088732182759,-1.2931214672248892,0.8255206355966216,1.2315148958451871,1.1921500847517308,0.7173954337661215,0.364740697566468,105.497935307285,0.522194102095238,-0.0875217391304347,-2.8,3.10279469,1.1422170869565216,97.72144,-0.015391,3.4568700309676443,-0.1770641045,3.30730873,0.7,3.26081491,2.91973436338516,2.69,0.09933662057139969,0.22350060958027385,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2014-03-01,1.1545891680473375,0.7031114483968537,0.0449539001628807,-0.14499688891778106,-0.6870445050432512,0.1900581101072163,-0.8784672275139016,-0.1784907206497266,-0.44550252972710425,-1.3166576052548784,-1.420012937911519,0.0,0.08417598296102113,-0.6305312081606118,0.281436424043946,0.27849151205714406,108.21066875421,0.4604318025,-0.07825,-2.5,4.11465901,1.01867,97.32784,-0.02602,3.410895028469009,-0.1918626265,4.14995349,0.7,4.8679942,2.80065773068556,2.69,0.36101569928757016,0.42032104803144676,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2014-04-01,-0.6207647406100136,-1.3359558194096621,-0.09641058822449367,0.14849173798747728,-1.3542984944091785,-0.5384367365095954,-1.1289546816820817,-0.436408859321169,-0.11409896729022151,0.11409896729013269,1.311494207782804,0.22396425935040654,0.3065654762551162,0.7549301598911207,0.281436424043946,0.27849151205714406,107.448751559976,0.4604318025,-0.0325238095238095,-2.3,4.08710884,0.967125523809524,94.63442,-0.000316,3.321850326596997,-0.1918626265,4.23518089,0.7,4.78607187,2.58080575008792,2.69,0.06890011538134289,0.13186235482800512,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2014-05-01,-1.9196112169897361,-2.1032057530849357,-0.759432890583156,0.060773043538198124,-2.0874314052907295,-0.9521264298984514,-1.1889245208247523,-0.5646743254231978,0.04114158862744688,-0.04114158862735806,0.6493529310548141,0.44642931286862364,0.2816500086181506,0.8261325586246038,0.281436424043946,0.27849151205714406,105.302439614933,0.4604318025,-0.0207727272727272,-2.1,4.28401344,0.9330093636363636,95.12926,-0.038873,3.1791250896299363,-0.1918626265,4.617895,0.7,5.31493208,2.28032012827356,2.69,0.2924943734701202,0.18730500776964476,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
2014-06-01,-1.064681367721576,-0.9931052262324158,-1.6078613415885457,-0.0664685590376024,-1.5561526927009812,-0.47235811033192,-1.042713669218287,-0.36197967515914087,-0.007007437442130282,0.671461709309007,-0.5408342009260991,0.2965161549834505,0.5267762375584795,-0.7717064670194951,0.3249023613635771,0.47169014949144383,103.467368447763,0.8458976973125,0.001090909090909,-2.2,3.4248349,0.8320822727272728,97.30201,-0.022355,3.050955022626458,0.342402475705882,3.64575398,0.7,3.7986868,2.2302775114717788,2.69,-0.07274719683962871,-0.14338950049843646,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
2014-07-01,0.4279435641610263,1.6329392953846167,-1.721065371308761,-0.1396771950595621,-1.2983513287061044,-0.13655987262500463,-1.2842046129783569,-0.6049125622189067,-0.42939032082784934,0.42939032082784934,-0.652885888246324,0.0739918642710613,0.34064670017848186,-0.6270673302077867,0.3249023613635771,0.47169014949144383,103.833855834052,0.8458976973125,-0.0223809523809523,-2.8,3.56903254,0.8142440476190477,100.14511,-0.036625,2.900128743049697,0.342402475705882,3.68921462,0.7,4.08492995,2.0336932766175,2.69,-0.3749383617829949,-0.37790446212362383,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004
2014-08-01,0.40074543582342415,2.224751840161332,-2.171341499441226,-0.3765867683052093,-0.9453622887697577,-0.05183051620261854,-1.4124469369917847,-0.6894260284991738,0.045598448432482286,-0.045598448432571104,1.8388836173213186,0.22164767108918682,0.35190496255097514,-0.6583974559518424,0.3249023613635771,0.47169014949144383,100.735621319947,0.8458976973125,0.0238695652173913,-4.2,4.08906289,0.6984901304347826,95.85744,-0.034751,2.818272603713216,0.342402475705882,4.07187124,0.7,4.60820428,1.9519547255719891,2.69,-0.03221724562481043,-0.004507475649173642,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992
2014-09-01,-2.1510413154555152,0.860168108157211,-1.801888355190684,-0.21198455238167213,-1.0353911030505238,-0.15160449146804922,-1.4541319195251923,-0.6613065813612096,-0.283339309521935,1.2718152327761523,-2.6060106669865135,0.1474926521067843,0.01762436791352684,-0.11734681847750394,0.6722456821391276,0.2983880749319212,99.466376370429,0.574031638588235,0.0294285714285714,-3.6,3.39393855,0.548686761904762,92.44546,0.006218,2.8276644717936934,0.0950156971111111,3.5279596,0.8,3.53982463,1.7991639370715504,2.69,0.1409852654774113,0.13413563121469352,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0
