Date,Core_CPI,Headline_CPI,kofbarometer,unemployment_rate,oilprices,real_gdp_growth,gdp_EU_growth,infl_e_current_year,infl_e_next_year,Saron_Rate,CH_2int,fin_spread,EU_fin_spread,Wage_change,PPI,real_turnover,retail_turnover,Exchange_Rate_CHF,variable_mortgages,Vol_loans,M1_change,M2_change,M3_change,Manufacturing_EU,Business_Confidence_EU
1993-07-01,...,3.4,105.403467309779,4.563858679145466,25.41002,0.00337139845960355,,,,,4.179363636363636,,,2.6,,,,99.1918,6.15,522477.77368873,12.99482407,19.43446568,3.89172267,93.6,-29.0
1993-08-01,...,3.6,104.623766160482,4.66654480914572,24.98706,0.00337139845960355,,,,,4.187045454545454,,,2.6,,,,100.6432,6.01,521054.88177572,13.7135736,19.97416965,4.14573713,92.9,-27.2
1993-09-01,...,3.4,113.928386564383,4.75103514466623,22.70743,0.00337139845960355,,,,,4.1105,,,2.6,,,,102.839,6.01,521909.24282906,10.483579,18.84084457,4.05736769,93.0,-25.2
1993-10-01,...,3.4,113.535214263207,4.791319915752643,23.96707,0.00413197030314816,,,,,3.915238095238095,,,2.7,,,,102.4344,5.97,524125.99159384,13.42893836,19.99378279,5.515335,93.9,-23.1
1993-11-01,...,2.2,115.162851309558,4.97810982418279,22.74751,0.00413197030314816,,,,,3.786818181818182,,,2.7,,,,101.0032,5.81,523051.52042786,12.25146611,18.53419452,5.14645127,93.4,-20.4
1993-12-01,...,2.5,113.879312937949,5.091177773188179,20.08567,0.00413197030314816,,,,,3.6111739130434786,,,2.7,,,,103.606,5.58,523400.98435077,10.10325732,16.96664135,4.98492557,92.8,-19.9
1994-01-01,...,2.1,107.224417630987,5.195520576433934,21.03144,0.00635751069351054,,,,,3.438952380952381,,-0.21999999999999975,1.7,,,,104.07,5.54,525717.87800093,10.94387339,17.43205467,6.07110971,93.0,-16.9
1994-02-01,...,1.8,113.495142501315,5.173845768138639,20.10232,0.00635751069351054,,,,,3.5988999999999995,,0.019999999999999574,1.7,,,,104.3703,5.5,526861.19877562,10.71968896,16.52422305,6.83040911,92.8,-14.5
1994-03-01,...,1.3,111.406922404167,5.028969692819647,19.75551,0.00635751069351054,,,,,3.8338260869565217,,0.5999999999999988,1.7,,,,104.2572,5.5,527543.43580723,6.62990419,13.14122945,5.59784254,92.9,-12.2
1994-04-01,...,1,107.268329374365,4.900991684604756,21.90736,-0.00976812474799049,,,,,3.9556190476190474,,0.8899999999999997,1.5,,,,103.5822,5.5,527064.61807403,6.25420469,12.40661726,5.94181904,93.4,-8.9
1994-05-01,...,0.4,104.262531294016,4.777210581945133,22.86493,-0.00976812474799049,,,,,3.9740454545454544,,1.5099999999999998,1.5,,,,102.5321,5.5,527172.06519063,5.85381554,11.43239586,6.26024917,93.6,-7.8
1994-06-01,...,0.5,106.427854753858,4.644897612071184,23.01143,-0.00976812474799049,,,,,4.460409090909091,,2.0699999999999994,1.5,,,,104.2006,5.5,530331.84495935,5.30992648,10.34165795,6.00680447,93.9,-6.6
1994-07-01,...,0.6,105.320232054429,4.577747123186909,23.29957,0.0100861792237641,,,,,4.45247619047619,,2.0500000000000007,1.5,,,,104.9625,5.52,531628.51258976,5.13530552,9.29535615,4.83439408,94.3,-4.4
1994-08-01,...,0.5,108.743464397196,4.533403502649021,22.27211,0.0100861792237641,,,,,4.6163043478260875,,2.2499999999999982,1.5,,,,105.6271,5.5,531291.56677752,3.99291631,8.17738632,4.28270469,95.0,-2.8
1994-09-01,...,0.6,105.13214724157,4.442866309782435,20.49206,0.0100861792237641,,,,,4.751545454545455,,2.7399999999999993,1.5,,,,106.7005,5.5,533411.3001846,4.67730862,8.09339718,4.46028051,95.8,-0.7
1994-10-01,...,0.4,101.5617110173,4.391371383068137,20.85715,0.00566913467476882,,,,,4.780285714285714,,2.7300000000000004,1.5,,,,107.1332,5.5,535627.00577349,1.56621504,6.15941522,3.65340747,96.3,1.8
1994-11-01,...,0.6,102.887483391427,4.465148564934412,22.27365,0.00566913467476882,,,,,4.804727272727273,,2.719999999999999,1.5,,,,105.7781,5.5,537955.37435843,3.66224035,6.49299273,3.67828367,97.1,2.6
1994-12-01,...,0.4,106.183525364654,4.538677245813863,21.17173,0.00566913467476882,,,,,4.776909090909091,,2.45,1.5,,,,104.946,5.5,538799.30365288,3.52214242,4.83250226,3.72725296,97.1,3.5
1995-01-01,...,1,95.3655598145493,4.6335770115602655,21.29072,-0.0049145130764221,,,,,4.724454545454545,,2.6799999999999997,1.0,,,,106.8678,5.52,539590.03097698,3.94793926,2.63871347,2.58578007,96.9,3.1
1995-02-01,...,1.5,100.335716684359,4.565542963611724,21.76064,-0.0049145130764221,,,,,4.663349999999999,,2.5999999999999996,1.0,,,,107.5482,5.52,541078.64297103,2.55948751,1.45316064,1.42613826,97.6,3.7
1995-03-01,...,1.6,97.8076237027705,4.439166406200817,19.91264,-0.0049145130764221,,,,,4.468,,1.8499999999999996,1.0,,,,112.0777,5.58,542130.16426745,3.065805,1.22988536,1.0828166,98.6,2.0
1995-04-01,...,1.6,94.3874107739595,4.326236513299221,21.22945,0.00194310116528174,0.007636405353684594,,,,3.9259500000000003,,1.9699999999999998,0.8,,,,113.5401,5.6,541697.24627339,3.93224531,1.7613392,0.73476816,99.8,1.0
1995-05-01,...,2,97.4799074683225,4.19577349521608,21.45805,0.00194310116528174,0.007636405353684594,,,,3.935782608695652,,1.7399999999999975,0.8,,,,111.2795,5.58,542206.31610737,5.41514639,2.72615393,1.78315438,100.3,-0.2
1995-06-01,...,2.1,95.6025366382029,4.0406812682165025,20.06191,0.00194310116528174,0.007636405353684594,,,,3.764590909090909,,1.67,0.8,,,,111.5003,5.58,544861.19874567,5.55052857,3.38956924,1.57113505,100.4,-2.0
1995-07-01,...,2,94.6531397484832,4.0341097976760185,18.32129,0.00572787837497835,0.0028756992400773562,,,,3.572380952380952,,1.790000000000001,0.9,,,,110.8555,5.56,543578.09240181,7.35061938,5.16500289,2.38180196,100.8,-2.8
1995-08-01,...,2,96.7328792611767,4.0236727562293675,19.25461,0.00572787837497835,0.0028756992400773562,,,,3.3930000000000002,,1.8100000000000005,0.9,,,,110.2244,5.52,542933.40970222,9.31340731,6.66496904,3.06039941,101.1,-4.5
1995-09-01,...,2,98.4907699623255,3.96105050754946,19.81824,0.00572787837497835,0.0028756992400773562,,,,3.2667619047619048,,1.8599999999999977,0.9,,,,111.9209,5.53,544802.78089586,8.2531472,6.54416484,2.83477835,100.9,-6.8
1995-10-01,...,2,96.824745826857,4.041288715073186,18.45144,-0.00238702826969917,0.002571275939230455,,,,2.843681818181818,,1.7300000000000004,1.3,,,,113.711,5.33,544882.06226345,11.14892985,8.59423951,3.16456007,100.9,-7.3
1995-11-01,...,1.9,97.5314248585252,4.199721899784522,19.28382,-0.00238702826969917,0.002571275939230455,,,,2.439409090909091,,1.71,1.3,,,,113.8426,5.29,548103.38940964,11.32353885,9.43590042,2.9275794,101.5,-8.8
1995-12-01,...,1.9,97.4893974638748,4.3381369494460635,20.84959,-0.00238702826969917,0.002571275939230455,,,,2.356380952380952,,1.5,1.3,,,,112.8437,5.1,552559.83680878,9.7819015,9.25810056,2.88708978,101.5,-10.3
1996-01-01,...,1.5,100.341494644229,4.546353165184681,21.09957,0.00474442241653783,0.003087992908456183,,,,2.154434782608696,,1.6300000000000008,1.3,,,,112.5298,5.03,555914.6904688,10.89598483,13.31565944,4.92778455,102.0,-12.5
1996-02-01,...,0.8,94.3726533019338,4.586278990401235,21.53928,0.00474442241653783,0.003087992908456183,,,,2.470142857142857,,2.08,1.3,,,,110.8596,5.01,556977.68670001,13.40782923,14.92043597,5.79226907,101.9,-14.7
1996-03-01,...,0.9,98.6365930970906,4.564272847456841,23.74061,0.00474442241653783,0.003087992908456183,,,,2.3584761904761904,,2.33,1.3,,,,111.0057,5.02,561644.85562878,16.02559949,16.32283327,7.29581891,102.3,-15.5
1996-04-01,...,0.9,95.8143656015533,4.53240949870172,25.45652,-0.00284097026869834,0.007743583559363332,,,,2.2325,,2.3500000000000005,1.4,,,,110.0894,5.0,560436.85794896,15.6857405,16.42083864,7.75926615,102.2,-15.4
1996-05-01,...,0.7,96.4542892888024,4.483427193076431,24.01807,-0.00284097026869834,0.007743583559363332,,,,2.4524347826086954,,2.420000000000001,1.4,,,,107.3816,5.0,561255.75102207,11.82727618,13.46020883,6.78777252,102.0,-15.7
1996-06-01,...,0.7,97.605795630666,4.416801317386565,23.21708,-0.00284097026869834,0.007743583559363332,,,,2.95235,,2.429999999999998,1.4,,,,106.9375,5.0,565604.7513046,11.03723219,12.23857303,7.21975735,101.8,-15.4
1996-07-01,...,0.7,101.210499589461,4.461586717456587,24.1122,-0.000759244261035019,0.004490867404694621,,,,2.8674782608695653,,2.329999999999999,1.4,,,,107.653,5.0,563645.66698448,11.61156207,11.17236824,7.38384983,101.7,-14.7
1996-08-01,...,0.6,99.2635621502316,4.520094894243503,24.67444,-0.000759244261035019,0.004490867404694621,,,,2.699772727272727,,2.2299999999999986,1.4,,,,109.6377,5.0,562354.21523351,9.69562757,9.88478018,6.88438159,102.1,-13.6
1996-09-01,...,0.6,99.5242006215811,4.594755635174044,27.93302,-0.000759244261035019,0.004490867404694621,,,,2.4595714285714285,,2.2699999999999996,1.4,,,,107.9585,5.0,563067.7475418,11.70614156,11.06808598,7.33740834,102.4,-12.6
1996-10-01,...,0.8,98.1777044862818,4.807306812571721,30.41194,0.00431447490573156,0.004767145572993625,,,,2.1098695652173913,,1.9899999999999993,1.3,,,,106.5937,5.0,558527.84607152,10.06271647,9.69726601,7.0954102,102.5,-10.4
1996-11-01,...,0.7,102.517696011311,5.0535712905153245,29.02271,0.00431447490573156,0.004767145572993625,,,,2.282857142857143,,1.8599999999999994,1.3,,,,103.7678,4.82,562907.09845484,9.51155166,8.31149051,7.73800532,102.2,-11.3
1996-12-01,...,0.8,102.460445714176,5.306075904350314,31.60715,0.00431447490573156,0.004767145572993625,,,,2.1605909090909092,,1.8099999999999996,1.3,,,,101.2849,4.8,564962.15495679,9.49972944,7.51319938,6.70769692,102.3,-11.1
1997-01-01,...,0.8,105.414823768781,5.674133477058941,32.7471,0.011315637486629,0.0041934372595340275,,,,2.016391304347826,,1.8400000000000007,0.6,,,,99.116,4.79,566049.14423345,10.91301103,7.20970163,7.15263164,102.2,-7.7
1997-02-01,...,0.8,108.505249647287,5.6959463414580265,30.31875,0.011315637486629,0.0041934372595340275,,,,1.8704,,1.63,0.6,,,,98.4502,4.78,567576.3537354,10.83165428,6.78257203,7.76760984,101.7,-7.3
1997-03-01,...,0.5,108.238402508198,5.58318211588098,27.99887,0.011315637486629,0.0041934372595340275,,,,1.817761904761905,,1.8200000000000003,0.6,,,,98.5466,4.57,568980.46848241,6.79965254,4.54570829,5.62666377,101.0,-6.8
1997-04-01,...,0.5,104.855839265268,5.459621902987424,25.66379,0.00223599955424092,0.011877255996876501,,,,1.9766363636363635,,2.0,0.6,,,,99.2763,4.55,566552.99818798,8.17339264,5.03694629,5.76340326,100.9,-5.9
1997-05-01,...,0.6,110.672072339229,5.3038670066896465,27.26211,0.00223599955424092,0.011877255996876501,,,,1.8360454545454545,,1.88,0.6,,,,100.1061,4.54,566444.5078955,12.07929139,7.85658923,6.29979543,100.7,-4.5
1997-06-01,...,0.5,105.966275982704,5.116911430934949,25.35664,0.00223599955424092,0.011877255996876501,,,,1.6332380952380954,,1.7999999999999998,0.6,,,,100.1973,4.53,566895.0,11.39698959,7.73835431,5.30421568,100.8,-3.0
1997-07-01,...,0.5,108.003019331077,5.038412730318998,27.3711,0.0111035032116227,0.0073931159780746825,,,,1.6729130434782606,,1.5300000000000002,0.5,,,,99.5614,4.32,568893.0,12.93633196,8.0753805,5.0218626,100.5,-1.1
1997-08-01,...,0.5,107.436340901778,4.993295995599876,28.13048,0.0111035032116227,0.0073931159780746825,,,,1.8153809523809523,,1.58,0.5,,,,99.9301,4.31,567084.0,13.15578312,8.4255723,4.59729876,100.5,-1.0
1997-09-01,...,0.4,105.325164289469,4.893509043779247,27.1405,0.0111035032116227,0.0073931159780746825,,,,1.9690454545454543,,1.3500000000000005,0.5,,,,100.5502,4.3,568320.0,9.81126958,6.43178063,3.81994655,100.1,1.4
1997-10-01,...,0.3,109.574853189101,4.790105022039277,28.8368,0.00670517835847928,0.010423085801504861,,,,2.1927391304347825,,1.3099999999999996,0.5,,,,100.4201,4.3,569171.0,9.24476952,5.56152279,3.88488729,100.4,1.9
1997-11-01,...,0.4,101.891624492279,4.857559234351893,26.97566,0.00670517835847928,0.010423085801504861,,,,2.2636,,1.0999999999999996,0.5,,,,102.3719,4.3,568607.0,7.06751178,4.88851099,2.74649322,100.8,1.5
1997-12-01,...,0.4,101.519141634509,4.985178296696925,24.73023,0.00670517835847928,0.010423085801504861,,,,1.9448695652173913,,1.0899999999999999,0.5,,,,102.3079,4.3,569606.0,8.69381056,6.06851195,3.35985989,101.0,2.4
1998-01-01,...,0,101.455231274289,5.038826898630373,22.39737,0.0102197117245912,0.007243517147867751,,,,1.7354545454545454,,0.96,0.7,,,,101.6729,4.3,571156.0,8.4992092,4.91013899,1.62071667,100.9,2.9
1998-02-01,...,0,101.36009904966,4.87470580244282,20.58553,0.0102197117245912,0.007243517147867751,,,,1.4302,,0.8799999999999999,0.7,,,,102.1128,4.05,568361.0,11.54486186,6.2572556,1.08707187,100.6,2.3
1998-03-01,...,0,99.369522547844,4.5747098889034925,19.52559,0.0102197117245912,0.007243517147867751,,,,1.5701818181818181,,0.8999999999999995,0.7,,,,100.6557,4.05,570333.0,12.52258481,6.53410153,2.30500816,100.4,3.4
1998-04-01,...,0,100.775779148045,4.249284041045737,20.35812,0.0103439414334621,0.003925361998270205,,,,1.9326363636363637,,0.9100000000000001,0.5,,,,98.9256,4.05,568444.0,9.90911017,4.63919022,1.54808275,99.8,2.0
1998-05-01,...,0.1,104.486262648083,3.930733387156806,21.24268,0.0103439414334621,0.003925361998270205,,,,1.9584761904761905,,1.0,0.5,,,,99.0466,4.05,569574.0,6.25564804,2.31492451,0.27325864,100.3,0.5
1998-06-01,...,0.1,97.6775094988685,3.6109678395545095,18.24779,0.0103439414334621,0.003925361998270205,,,,2.0881363636363637,,0.8900000000000006,0.5,,,,98.9633,4.05,573157.0,5.80094776,1.61095692,0.8145638,100.6,1.3
1998-07-01,...,0.1,101.830418841623,3.4788481482258686,18.284,0.000164987459181365,0.006037133087917201,,,,2.2343478260869567,,0.8700000000000001,0.5,,,,97.8405,4.05,569895.0,5.13771246,1.84149942,1.18550694,100.5,0.2
1998-08-01,...,0.1,96.0398720108719,3.374781457187698,17.79146,0.000164987459181365,0.006037133087917201,,,,2.035190476190476,,0.6599999999999997,0.5,,,,99.2245,4.05,571596.0,6.3044506,2.21440059,1.5907496,100.4,-1.6
1998-09-01,...,0.1,96.7881310395654,3.2455333328179234,18.68065,0.000164987459181365,0.006037133087917201,,,,1.791409090909091,,0.3399999999999994,0.5,,,,101.4525,4.05,570098.0,6.57386619,1.87768269,0.62979868,100.5,-4.0
1998-10-01,...,0,95.0956580805305,3.1894549434577426,16.98639,-0.00161564532397951,0.0035212004848712564,,,,1.527590909090909,,0.43999999999999995,0.7,,,,102.7979,4.05,571537.0,9.15253295,3.61007233,0.66317851,101.4,-7.9
1998-11-01,...,-0.1,96.3349884820408,3.274028112640527,15.291,-0.00161564532397951,0.0035212004848712564,,,,1.7212380952380952,,0.5500000000000003,0.7,,,,101.2632,4.03,573564.0,9.03669399,3.50161089,1.99420055,102.0,-8.1
1998-12-01,...,-0.2,102.780183379256,3.432323241248071,13.36536,-0.00161564532397951,0.0035212004848712564,,,,1.7371304347826086,,0.5800000000000001,0.7,,,,102.3647,4.02,572923.0,5.28953621,0.69947091,0.42275981,101.5,-8.5
1999-01-01,...,0.1,99.15263774256,3.4757833027216933,15.40013,0.00186833957302679,0.009403828217611876,,,,1.641,,0.6898986190476211,0.3,103.6336,59.440181562736406,,101.4618,4.02,577278.0,6.69695155,1.42977738,0.85097665,101.7,-10.0
1999-02-01,...,0.3,96.4283806613282,3.369286824256789,14.65916,0.00186833957302679,0.009403828217611876,,,,1.53885,,0.8808402000000002,0.3,103.1406,59.72429867578819,,101.2296,4.02,577104.0,5.30833291,0.86089647,1.50809581,101.5,-10.2
1999-03-01,...,0.5,96.5949124622285,3.1496947855657376,18.3413,0.00186833957302679,0.009403828217611876,,,,1.584304347826087,,1.1342844347826095,0.3,103.203,59.68818735889461,,100.6187,3.98,583303.0,4.81351067,1.36179555,0.75388286,100.9,-10.3
1999-04-01,...,0.6,101.222500780901,2.924359612956952,22.89788,0.00658173454975963,0.005054783851693445,,,,1.4215,,1.3441932272727297,0.6,103.4183,60.04739973486317,,99.557,3.95,584114.0,9.28096129,3.58115537,1.09791957,100.8,-10.1
1999-05-01,...,0.6,105.602831231478,2.7224111443304775,22.95696,0.00658173454975963,0.005054783851693445,,,,1.4047142857142856,,1.62585314285714,0.6,103.6268,59.92658269868413,,98.9468,3.82,587190.0,11.18888138,4.73402144,1.96273187,100.8,-9.5
1999-06-01,...,0.6,107.777688188027,2.5512491868495486,24.38827,0.00658173454975963,0.005054783851693445,,,2.5,1.726,0.3967272727272726,1.8999514999999998,0.6,103.7756,59.84065618507627,,99.0052,3.8,590563.0,11.5351022,5.07870286,1.4753629,100.6,-7.4
1999-07-01,...,0.7,104.004541011942,2.488378437182816,29.52485,0.0055420735486158,0.012936821542099297,,,0.65,2.1048636363636364,2.4010000000000002,2.17966086363636,0.6,104.0727,60.72678041407593,,98.3177,3.8,589821.0,12.13472835,5.56319751,1.45200802,100.3,-5.6
1999-08-01,...,0.9,107.578302692389,2.415622870484599,30.51652,0.0055420735486158,0.012936821542099297,,,0.662654,2.1780454545454546,2.4640732727272727,2.3655728636363604,0.6,104.362,60.55844081178974,,99.2265,3.8,592210.0,11.0140508,4.71254021,1.37879876,100.4,-4.3
1999-09-01,...,1.2,105.865483271636,2.349604441651416,34.40551,0.0055420735486158,0.012936821542099297,,,1.603778,2.298,1.7067674545454545,2.50863545454546,0.6,104.7715,60.32174780355345,,98.529,3.8,598039.0,9.85558692,4.44705154,1.95663353,100.8,-2.2
1999-10-01,...,1.2,107.730656744378,2.3266042947597216,32.77552,0.0238940301917965,0.010611272447185849,,,0.823193,2.982047619047619,2.866807,2.0959358095238096,0.3,104.8271,63.43779423450615,,99.2693,3.8,596914.0,7.48131581,2.66598834,1.21068721,100.9,0.0
1999-11-01,...,1.3,110.748997259528,2.383621465625687,38.21216,0.0238940301917965,0.010611272447185849,,,1.078627,2.883590909090909,2.430191181818182,1.7165068181818208,0.3,104.5501,63.605869339197184,,97.5362,3.93,601052.0,7.54247305,2.54846783,0.40450453,101.3,1.6
1999-12-01,...,1.7,108.438785915118,2.5137531490597276,40.35214,0.0238940301917965,0.010611272447185849,,,1.437788,2.7094347826086955,2.1513859130434785,1.8583565217391294,0.3,105.2117,63.20589820333671,,97.1478,4.08,594883.0,6.37831947,2.08892564,1.44837444,100.8,2.3
2000-01-01,...,1.6,106.80917925976,2.346878176472794,40.56912,0.00560693309477589,0.012300205058517033,,,2.28,2.700857142857143,1.4385238095238098,2.3554392380952405,0.9,105.4599,65.61735787725951,69.4,97.4741,4.08,594509.0,5.66852305,1.00993489,0.51436171,100.9,2.3
2000-02-01,...,1.6,103.311989531714,2.2473339163939694,45.4069,0.00560693309477589,0.012300205058517033,,,1.342026,3.053380952380952,2.3904978095238096,2.1267993809523795,0.9,105.9089,65.33917357275924,70.2,97.1335,4.08,599067.0,1.86978459,-1.54744009,-1.15434176,101.0,4.1
2000-03-01,...,1.5,110.032578056568,2.0660817818549235,45.72633,0.00560693309477589,0.012300205058517033,,,2.361749,3.3329130434782606,1.5579901304347823,1.7436287826086998,0.9,106.1777,65.17376059191336,69.6,96.3536,4.11,606083.0,1.77136749,-2.3917956,-1.32524969,100.8,5.8
2000-04-01,...,1.4,107.521623799894,1.9164486945488561,37.9176,0.0032114673581467,0.0100852618206837,,,2.547827,3.5117,1.3853730000000004,1.4884985000000004,0.9,106.3249,65.17758304969014,72.5,97.2858,4.15,602918.0,-1.46385657,-4.37249999,-1.7368508,100.6,5.6
2000-05-01,...,1.6,105.904329349028,1.7681330675441629,47.68122,0.0032114673581467,0.0100852618206837,,,3.047974,3.8495652173913046,1.072069478260869,1.1534974782608707,0.9,106.6984,64.94942754530526,71.6,97.4227,4.18,597557.0,-1.73836615,-4.9503483,-1.38525422,100.4,6.7
2000-06-01,...,1.8,105.256403428524,1.67119839229306,48.92549,0.0032114673581467,0.0100852618206837,,,3.054887,3.847409090909091,0.9810220909090912,0.8436751363636406,0.9,106.8251,64.8723942219572,70.9,98.5368,4.29,598543.0,-3.64235406,-5.83442871,-2.44220505,99.9,6.9
2000-07-01,...,1.9,101.252691358801,1.6503723852213386,47.38057,0.00864171877333431,0.0063822192871190175,,,2.778948,3.819,1.135290095238095,0.8708355238095198,0.8,106.9197,67.34025628579204,71.1,99.1486,4.36,595040.0,-5.40507106,-7.18797251,-2.28314703,100.3,6.4
2000-08-01,...,1.1,99.0397647197174,1.6140915553834976,51.78222,0.00864171877333431,0.0063822192871190175,,,3.125945,3.8832173913043477,0.799924565217391,0.6210782173913003,0.8,106.8995,67.35298107100594,71.0,97.7261,4.42,595895.0,-4.70504077,-6.97040834,-1.80892259,100.2,6.3
2000-09-01,...,1.4,98.2281910898721,1.5791535216220571,58.28921,0.00864171877333431,0.0063822192871190175,,,2.991287,3.662714285714286,0.8974749047619048,0.6143846666666706,0.8,107.6757,66.86745477391834,71.6,97.9913,4.42,600917.0,-4.89201045,-7.6291668,-2.29336012,99.6,6.3
2000-10-01,...,1.3,100.595189758923,1.5949630452385466,54.94161,0.0146398771008509,0.005351251402097246,,,2.967391,3.570954545454546,0.9037908181818177,0.3749589999999996,1.3,107.5876,69.52474076938235,72.6,98.2194,4.43,605637.0,-4.46216121,-7.66651628,-1.76647644,98.8,5.6
2000-11-01,...,1.9,100.340619930029,1.6650924705116914,57.87391,0.0146398771008509,0.005351251402097246,,,2.955805,3.5761363636363637,0.8837404545454546,0.24370140909091198,1.3,107.7084,69.44676552617995,72.8,98.009,4.44,603075.0,-2.94623105,-6.76802714,-1.31439231,98.7,5.2
2000-12-01,...,1.5,97.5684827362086,1.7665115779424714,43.24916,0.0146398771008509,0.005351251402097246,,,3.490226,3.350809523809524,0.17134542857142865,0.12882647619048093,1.3,107.533,69.56004203360828,72.9,100.0,4.46,596818.0,-1.98219791,-5.68519695,-1.03794545,98.6,4.1
2001-01-01,...,1.3,96.95805284861,1.8316498555354106,41.78046,-0.000100219277187064,0.009738565248522457,,,3.308556,3.139434782608696,0.19140052173913036,0.2375062173913003,2.2,106.9313,69.10979292311981,71.8,100.9117,4.46,602723.0,-3.13920742,-6.03207965,0.19669084,98.9,2.6
2001-02-01,...,0.8,89.7757548570101,1.7675756804935814,45.89118,-0.000100219277187064,0.009738565248522457,,,3.282052,3.1765,0.19674799999999948,0.26526860000000063,2.2,106.7538,69.22470207149536,72.4,99.4629,4.47,603419.0,-2.76510425,-5.75389697,1.01234992,99.5,0.4
2001-03-01,...,1,88.7141150722067,1.6626602361091547,41.4201,-0.000100219277187064,0.009738565248522457,1.38421052631579,1.48947368421053,3.250111,3.0543636363636364,0.1182071818181818,0.2295224090909107,2.2,106.7072,69.25493312541235,72.2,99.4999,4.48,608118.0,-3.20856909,-5.8387708,1.21242462,99.2,-2.3
2001-04-01,...,1.2,92.1503517246644,1.5969645714656342,43.9535,0.00415206835333359,0.0003681262624797288,1.38421052631579,1.48947368421053,3.085493,3.089857142857143,0.3112689047619046,0.4193778571428597,2.4,107.2327,67.88973885764324,72.4,99.0286,4.4,610043.0,-1.60512945,-4.63200344,2.40491066,99.1,-5.5
2001-05-01,1.4,1.8,88.0211370698429,1.5479398467895014,49.62763,0.00415206835333359,0.0003681262624797288,1.38421052631579,1.48947368421053,3.275508,3.12495652173913,0.22892678260869603,0.6258182173912994,2.4,107.143,67.9465760712319,72.7,97.8953,4.31,611046.0,-0.04158085,-3.36381275,2.71901553,98.9,-5.8
2001-06-01,1.4,1.6,94.2444002664571,1.4992698229637385,49.72792,0.00415206835333359,0.0003681262624797288,1.47727272727273,1.55454545454545,3.283814,3.1115238095238094,0.14394790476190478,0.7546877142857102,2.4,107.2837,67.85746576600174,74.1,97.7314,4.28,614955.0,1.09466444,-2.63679723,4.08833459,98.8,-7.4
2001-07-01,1.4,1.4,94.0349145892623,1.5243522402398992,43.24651,0.000456986363616352,0.002733587967443274,1.47727272727273,1.55454545454545,3.226346,3.119272727272727,0.19329036363636387,0.7829248636363593,2.4,107.183,65.96195292163868,72.2,99.1195,4.28,608558.0,1.34649143,-2.17378059,3.28833358,98.3,-7.7
2001-08-01,0.9,1.1,92.9365213529996,1.5474838028390256,43.16194,0.000456986363616352,0.002733587967443274,1.47727272727273,1.55454545454545,3.123531,2.930869565217391,0.1949472608695655,0.7047136086956494,2.4,106.701,66.25992258741718,72.9,100.1965,4.28,610082.0,1.01689487,-2.07487118,3.00977279,98.3,-8.7
2001-09-01,1,0.7,90.3774871822838,1.5751251333928555,41.85828,0.000456986363616352,0.002733587967443274,1.24444444444444,1.36111111111111,2.027698,2.62975,1.2881519999999997,1.0545285000000009,2.4,106.7258,66.24452569107001,74.0,101.9444,4.28,611732.0,3.50991274,-0.16008638,3.92094447,98.7,-13.3
2001-10-01,1,0.6,82.8790597183669,1.7303827627547892,33.59316,-0.00427111424806748,8.069439733349171e-05,1.24444444444444,1.36111111111111,2.118133,2.239913043478261,1.0102583043478264,1.2169694347826097,2.5,106.108,64.65111018961812,72.3,102.4932,4.27,607474.0,3.56916055,1.06722133,5.10692163,98.8,-15.3
2001-11-01,1,0.3,84.3055994474863,1.9668922226264687,31.03176,-0.00427111424806748,8.069439733349171e-05,1.24444444444444,1.36111111111111,1.960142,2.2059545454545453,1.1508125454545455,1.2809605,2.5,105.5388,64.99979154585802,74.1,102.5301,4.08,621658.0,3.84857166,1.92012309,5.593004,98.6,-15.4
2001-12-01,1.1,0.3,88.3306668463216,2.179560718198282,30.98742,-0.00427111424806748,8.069439733349171e-05,0.985714285714286,1.43333333333333,1.469348,2.3883809523809525,1.9861281904761903,1.6138674285714316,2.5,105.5155,65.01414484127923,74.0,102.2294,4.03,621475.0,8.5816407,4.62417817,5.69212365,98.4,-12.2
2002-01-01,0.6,0.5,92.881017553238,2.3743168208264125,32.44328,0.000796998893600298,0.0025305258047341184,0.985714285714286,1.43333333333333,1.203506,2.445,2.267363565217391,1.6840877826086924,2.2,105.4292,62.790953549870444,73.2,102.0183,4.03,624919.0,4.43694787,3.09046136,3.71003462,98.6,-12.5
2002-02-01,0.8,0.7,100.018281660285,2.3935213382964426,34.40806,0.000796998893600298,0.0025305258047341184,0.985714285714286,1.43333333333333,1.571053,2.4638999999999998,2.0004969999999997,1.709015,2.2,105.1192,62.9761261501229,73.5,101.1607,4.03,619203.0,6.49073312,5.02989986,3.73641079,98.3,-9.9
2002-03-01,0.7,0.5,100.525732737155,2.3402908749659233,39.67465,0.000796998893600298,0.0025305258047341184,0.884,1.35,1.202675,2.6121904761904764,2.4891821428571426,1.9256610476190494,2.2,105.2956,62.870623273906986,73.8,101.7199,4.03,615488.0,8.6146199,7.57920165,4.4266639,98.1,-8.3
2002-04-01,1.3,1.1,99.0674747501034,2.33152469680678,42.55949,0.00220016306785387,0.004885331571582885,0.884,1.35,1.418686,2.4475,2.152677636363636,1.8903424545454501,1.7,105.6469,64.1760430263453,72.4,102.2329,4.03,618002.0,6.62410922,6.79640679,3.48162158,99.2,-8.3
