Date,PPI,real_turnover,retail_turnover,Manufacturing_EU,Vol_loans,Exchange_Rate_CHF,gdp_index_ch,gdp_index_eu,M1_change,Business_Confidence_EU,infl_e_next_year,unemployment_rate,Saron_Rate,kofbarometer,EU_fin_spread,M3_change,infl_e_current_year,Wage_change,oilprices,M2_change,fin_spread,variable_mortgages,CH_2int,headline_1m,core_1m,headline_lag_1,core_lag_1,headline_lag_2,core_lag_2,sin_cycle_1,cos_cycle_1,sin_cycle_2,cos_cycle_2,target_headline_3m,target_core_3m,target_headline_6m,target_core_6m,target_headline_9m,target_core_9m,target_headline_12m,target_core_12m
2008-04-01,0.3021619495890526,-0.3021619495889638,0.7317105817066683,1.5133701814222356,0.16896749048136428,0.42970654172549416,0.8166607065229314,0.6079590374097776,-4.91248065,2.1,1.34736842105263,2.7478421520409992,1.894609,95.7605294934529,-0.5258877619047597,1.74258336,0.715789473684211,1.6,104.93983,-6.35966966,1.0881052857142857,3.35,1.941904761904762,0.786931068875063,0.8894690806882544,0.33766452125281177,0.1322996195835202,0.13738391674156247,0.34847489475158255,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,3.0284799903361304,1.4231618276881797,2.564858959294547,1.738815096828894,0.13908006732785694,1.4250946548696852,-0.3343203979214948,1.212125255889518
2008-05-01,-0.09798852618052578,0.09798852618043696,-0.7317105817066683,1.4908083088285728,0.6452987493958062,4.050692367377273,0.8166607065229314,0.6079590374097776,-1.04251241,1.9,1.34736842105263,2.6292707249173297,1.850478,93.264617225524,-0.5007535000000001,3.05225873,0.715789473684211,1.6,110.58101,-3.76117068,1.3067038181818182,3.4,2.105363636363636,0.7908690816224251,0.31466091078877767,0.786931068875063,0.8894690806882544,0.33766452125281177,0.1322996195835202,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,2.87951252830565,1.638446653763026,1.441815486002529,1.6638460089316354,0.23718159787833315,1.3404992979979546,-0.9658451806147994,0.9204816366966462
2008-06-01,0.5312981345403145,1.6545812467096077,-0.9840177801510919,0.5436906596735902,0.6888034653718123,-1.1753293990672375,0.7782742138974896,0.6238635900645662,-0.64511863,-0.6,1.3125,2.5558729846657755,1.796851,95.2120010662954,-0.4341291818181796,4.4214226,1.68235294117647,2.4,128.29845,-3.35826858,1.391421727272727,3.43,2.149681818181818,0.16909398914277673,-0.2319478789704732,0.7908690816224251,0.31466091078877767,0.786931068875063,0.8894690806882544,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,2.885168838351415,1.884587120492487,0.6985114111487611,1.5550000597198022,-0.42510512261797473,1.1906293561324333,-0.9556221849475577,0.9068353628948422
2008-07-01,0.20964240396805778,-0.20964240396805778,3.7602974778867093,0.7716087665863292,-0.23265093962709926,-2.0460630442987515,0.7782742138974896,0.6238635900645662,-1.77875343,-1.7,1.3125,2.411104366164782,1.860357,94.0404986669764,-0.1312482857142898,3.60255878,1.68235294117647,2.4,137.23406,-3.72480666,1.4603572857142857,3.45,2.520952380952381,-0.43676616204439966,-0.5918419955552423,0.16909398914277673,-0.2319478789704732,0.7908690816224251,0.31466091078877767,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,2.564858959294547,1.738815096828894,0.13908006732785694,1.4250946548696852,-0.3343203979214948,1.212125255889518,-1.1847158003524427,0.9448170727976546
2008-08-01,0.574303955594857,-0.574303955594857,-0.9569451016150587,0.15360986123393872,0.6690346458402274,0.44650218349202575,0.7782742138974896,0.6238635900645662,-2.61085459,-4.0,1.3125,2.317640692092299,1.955679,92.7836026485376,-0.1464907826087005,2.64608582,1.68235294117647,2.4,136.47109,-4.00302887,1.250016652173913,3.47,2.4017391304347826,-0.2608134845071497,0.2130513983621185,-0.43676616204439966,-0.5918419955552423,0.16909398914277673,-0.2319478789704732,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,1.441815486002529,1.6638460089316354,0.23718159787833315,1.3404992979979546,-0.9658451806147994,0.9204816366966462,-0.8132290888069882,0.6741472190689102
2008-09-01,0.6675268035686521,0.7280943458113143,0.24009615375382154,-0.4615392808401175,0.0662031671208041,-0.2278630679968252,0.9837940588164784,-0.3887479700232177,-2.37535304,-6.3,1.455,2.335021033760427,1.933609,89.8106735552774,-0.4691569523809527,2.12493563,2.145,2.0,122.76224,-3.8431899,1.053057666666667,3.47,2.3930952380952384,0.10080928574467407,0.2321296458856814,-0.2608134845071497,0.2130513983621185,-0.43676616204439966,-0.5918419955552423,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,0.6985114111487611,1.5550000597198022,-0.42510512261797473,1.1906293561324333,-0.9556221849475577,0.9068353628948422,-0.926836457039304,0.5703988126583681
2008-10-01,1.157874699354089,-1.157874699354089,0.11983224921090496,-1.1632546835828705,0.39248665156357276,-1.7115149238319916,0.9837940588164784,-0.3887479700232177,-0.46171679,-8.1,1.455,2.382550947710001,1.666335,85.2422187684561,-0.5149015909090888,2.9621766,2.145,2.0,107.94587,-2.35550524,1.217574090909091,3.47,2.1107727272727272,0.5299102142932277,0.7413507853209822,0.10080928574467407,0.2321296458856814,-0.2608134845071497,0.2130513983621185,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,0.13908006732785694,1.4250946548696852,-0.3343203979214948,1.212125255889518,-1.1847158003524427,0.9448170727976546,-0.8371791172530507,0.5624605225936108
2008-11-01,0.6008553043357345,-0.6008553043357345,3.182354581283775,-1.019216976622772,0.73045476190714,0.8587480960716931,0.9837940588164784,-0.3887479700232177,-0.42963693,-10.9,1.455,2.431727687036292,0.522862,85.5211216974024,-0.6972744782608702,1.93844774,2.145,2.0,81.81452,-2.29867922,2.224051043478261,3.47,1.562913043478261,-0.6682169723504217,0.07919014896931031,0.5299102142932277,0.7413507853209822,0.10080928574467407,0.2321296458856814,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,0.23718159787833315,1.3404992979979546,-0.9658451806147994,0.9204816366966462,-0.8132290888069882,0.6741472190689102,0.023917334718959182,0.5565132004536011
2008-12-01,0.5387251886108224,-1.395261474503151,-4.508474075422164,-2.4732014469845964,-0.030654860248624516,3.5851154631083126,0.3807875771554947,-0.4808832306853361,4.63025484,-17.3,1.56,2.545510652679968,0.03909,77.6774449541479,-0.0418737499999997,2.8054845,2.456,1.9,62.47283,1.02881891,2.52931,3.16,1.60905,-0.5004241490424555,0.03725007540023029,-0.6682169723504217,0.07919014896931031,0.5299102142932277,0.7413507853209822,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-0.42510512261797473,1.1906293561324333,-0.9556221849475577,0.9068353628948422,-0.926836457039304,0.5703988126583681,0.28224675943970823,0.40037616427666123
2009-01-01,-0.5474258687476308,0.5474258687476308,-0.6086446056402295,-1.6287004974699038,0.5152660397822473,-0.6803811145501548,0.3807875771554947,-0.4808832306853361,11.32603509,-25.5,1.56,2.727446853144727,0.019608,76.029695580161,0.5955413043478295,2.0858645,2.456,1.9,45.55372,6.67136979,2.138000695652174,2.82,0.8843043478260869,-0.8473612424002575,-0.7389920303550568,-0.5004241490424555,0.03725007540023029,-0.6682169723504217,0.07919014896931031,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.3343203979214948,1.212125255889518,-1.1847158003524427,0.9448170727976546,-0.8371791172530507,0.5624605225936108,1.01846408668127,0.5014208797336828
2009-02-01,-0.5274223349688967,0.5274223349688967,1.0929070532189833,0.16406894574600983,-0.5453382369603688,1.1758796374344627,0.3807875771554947,-0.4808832306853361,21.23420277,-32.8,1.56,3.0089273136883112,0.080879,76.0712946592801,1.6433949534215904,2.37281947,2.456,1.9,48.94176,15.53808103,2.1662119090909093,2.79,0.6325454545454545,0.23548544729203869,0.26387953787985197,-0.8473612424002575,-0.7389920303550568,-0.5004241490424555,0.03725007540023029,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.9658451806147994,0.9204816366966462,-0.8132290888069882,0.6741472190689102,0.023917334718959182,0.5565132004536011,0.9284475653895896,0.4544636341404562
