Date,target_headline_3m,target_core_3m,target_headline_6m,target_core_6m,target_headline_9m,target_core_9m,target_headline_12m,target_core_12m,PPI,real_turnover,retail_turnover,Manufacturing_EU,Vol_loans,Exchange_Rate_CHF,gdp_index_ch,gdp_index_eu,variable_mortgages,M3_change,Saron_Rate,EU_fin_spread,CH_2int,kofbarometer,fin_spread,M1_change,Wage_change,Business_Confidence_EU,infl_e_current_year,unemployment_rate,oilprices,infl_e_next_year,M2_change,headline_1m,core_1m,headline_lag_1,core_lag_1,headline_lag_2,core_lag_2,headline_lag_12,core_lag_12,sin_cycle_1,cos_cycle_1,sin_cycle_2,cos_cycle_2,time_index
2003-09-01,1.5977328349215725,2.8107495598074905,0.5806433014406309,0.6433755826364518,2.0446991246281243,1.7198691727962512,0.8570936989861444,0.6049458903922833,-0.7005425627639582,-3.6760290895603966,0.621274701677057,-0.33522150026649433,-1.0638399752329635,-1.097464521082776,-0.9162674759058955,-0.25739018816716575,0.0774230587994008,1.3691329244729635,-0.8388706973203177,0.3735595894337019,-0.47166201953674536,0.5186432840839384,1.6208382779283756,1.0973903984623312,-0.1886450243233931,-0.6459758163068248,-0.3943180189419255,0.6657138343499496,-1.1786093765109058,-1.2108968767796668,1.0138856385754635,0.21953561916684944,-0.11710256159196149,0.44560670701728,0.21997225994993286,-2.055398396422458,-2.007647028322015,0.2088884795897515,-0.1030729037059251,-1.398411797560202,-1.9440990401048895e-16,5.594574863950256e-16,-1.3984117975602024,-1.093957748248309
2003-10-01,-1.785007187411125,-1.9664947430705126,1.2487527807987675,1.1536062568559657,-0.03262206104051775,-0.3312006017266592,1.2843128749296717,0.7297639731694616,-0.5181193141796838,0.04893211706047511,-2.084821576871271,-0.48639171407586496,0.09278004935753428,-0.14077974708410093,-0.9162674759058955,-0.25739018816716575,0.05313705214770247,1.7791007220940744,-0.7232124827115768,0.3916508778645381,-0.4247927927729443,0.6699510411417245,1.6859511943516705,1.1905951966957127,-0.1886450243233931,-0.347438469579769,-0.3943180189419255,0.7454446081304366,-1.3331032081605811,-1.2108968767796668,1.0458851902089525,1.097265439468811,1.5071262592434473,0.23382663798274833,-0.10365412014621923,0.44748015177408457,0.21564773888972186,1.25472619892031,1.6370100620637464,-1.2096408109123207,0.7097801622952553,-1.2293753032998656,-0.6939088843954032,-1.0679111351947776
2003-11-01,-1.2148370729708091,-1.6503888604596284,1.9622430213823705,1.243005701347144,0.6283917685397711,-0.0696208511724213,1.5060999722089186,0.9055614391794364,-1.0498045627071733,0.18208378490580507,2.5149237341213584,0.26858286417219196,-0.2803804933565521,-0.4979178849395606,-0.9162674759058955,-0.25739018816716575,0.12599507210279853,2.059271401217866,-0.7639756645888565,0.46302969139104483,-0.4416292166323665,0.8860426606495592,1.6273811707264372,1.1526643373919525,-0.1886450243233931,-0.26214208480061013,-0.3943180189419255,0.8673239866007598,-1.2605217001231843,-1.2108968767796668,1.0201126116788877,-0.438270757250222,-0.035017335282643926,1.1057378250308985,1.5139478533981512,0.23585565419086738,-0.10844291933438849,-0.6066128735808259,-0.20595277854651142,-0.6939088843954039,1.229375303299865,-1.2293753032998662,0.715096941934193,-1.0418645221412466
2003-12-01,-0.43644623204031063,-1.523998394534587,2.2681822694814002,1.1744289792906315,0.6102139870076684,-0.13032199941278577,1.3230671130902927,0.8571328757609464,0.1166497882913256,3.10962191886364,-0.18345177281918557,0.5661278778834142,0.37945815130779564,0.565760537161658,0.7646106887049419,0.5401626705269736,0.12599507210279853,2.1538544062930853,-0.7585683292429102,0.5651794307287805,-0.26731219084657304,1.168592807406403,1.755676859223421,1.3666757228506248,-0.38620241200064653,-0.09154931524229253,-0.1931357790457925,1.0520423682280338,-1.2933440487890728,-0.6822749879601123,1.0991679343003706,-0.08532935615826401,-0.0452013029308425,-0.4196190183495563,-0.02190380124195707,1.1071263442866612,1.511479684610494,-0.30775698526827366,-0.1948690207108921,0.01059402876939515,1.4195603245905104,-6.574645189994168e-16,1.4195998550989932,-1.0158179090877153
2004-01-01,4.28251274900866,4.273707256782444,0.8435705021447859,0.48644646894526744,2.307419562376604,1.6285168785827864,1.1976103536149196,1.0202904090350629,0.28533694360679107,-0.15228004946352092,-2.0682845733400033,0.11350875674349244,-0.2795146498227777,-0.7139225333515948,0.7646106887049419,0.5401626705269736,0.12599507210279853,1.5076238893871594,-0.747234804407996,0.5034332168217369,-0.3047917565548771,1.011413202453319,1.5455663924945489,1.2030436594726126,-0.38620241200064653,0.1323536948029993,-0.1931357790457925,1.267796347555971,-1.3167848500382526,-0.6822749879601123,1.0046682134904175,-0.9582181826510263,-1.3712386381682105,-0.06901733105738,-0.03204621834163947,-0.4171099877114948,-0.026575320482151797,0.03506106671863653,-1.026020129082925,0.7150969419341942,1.2293753032998656,1.2293753032998653,0.7150969419341944,-0.9897712960341842
2004-02-01,5.13932311573555,4.1364002631539165,1.5500061892950612,0.7207631534711822,2.4130789872688276,1.757544872392458,1.4004426385032964,0.893509593463726,0.11253548927782489,-0.10900481865021273,2.1423893685775703,2.0364592090401,-1.0621156844129813,1.0616295319821194,0.7646106887049419,0.5401626705269736,0.12599507210279853,1.0406207122845856,-0.7823443515027625,0.46547250314923844,-0.46186590598084837,1.0307788351154963,1.5553101736716524,0.9436740313094474,-0.38620241200064653,0.004409117634261168,-0.1931357790457925,1.5198393460703647,-1.2753780588037609,-0.6822749879601123,0.7005911525206657,-0.09181335162137251,0.15544143523163736,-0.936119616139297,-1.3526733263929671,-0.06676584879756778,-0.0367322880100861,0.08006140009233272,0.049116524665833224,1.2308288684511117,0.7097801622952553,1.2293753032998656,-0.6939088843954032,-0.9637246829806531
2004-03-01,4.972810771003111,3.87285635311585,1.1335440965316579,0.5665161981481148,1.9095715614671604,1.6508432991927908,1.4308360100597106,0.8753475519000631,0.10496934216359526,1.0804877169251312,1.2111626406228062,0.983180615362857,0.8923749223877965,-0.3152040058795396,0.9070624918855842,0.5202920227722134,0.12599507210279853,1.2599436135015203,-0.7804139640405334,0.41677445465191276,-0.5825672017924616,0.9827614096647207,1.4375821917550171,1.1949617095078477,-0.1886450243233931,0.06838140621863023,-0.3399148361024995,1.735148805118735,-1.2887655000641547,-0.9032851772071314,0.8346080509131366,0.3876510131807333,0.030950942468660543,-0.07545834291579996,0.16777789822713252,-0.9332311694968434,-1.3592539829034223,0.816212462521243,0.03886880484511487,1.419599855098993,1.5328209753078028e-16,2.1176548485375632e-16,-1.3984117975602024,-0.9376780699271219
2004-04-01,-2.5953717447190883,-3.3008143188919092,1.319872969060576,0.3059216894829575,0.16930955515033946,-0.06418187354739757,1.406147598913865,0.7070794244562251,-0.3108282232747603,-0.002980465731470753,-1.401518762133727,0.24717930067441507,-0.3371809883474103,-0.5448277848842427,0.9070624918855842,0.5202920227722134,0.12599507210279853,0.8690053677314495,-0.7675713863125424,0.3077464807093782,-0.6354397043373391,1.0650103982093022,1.266930400595516,1.1600606478200317,-0.1886450243233931,0.07904345431602505,-0.3399148361024995,1.6468913241574668,-1.1133467053213737,-0.9032851772071314,0.7934398323670724,1.909203740099232,2.121970286111142,0.40082756396847485,0.04379532619191499,-0.07320212915520338,0.16337849853513803,0.3231744406242905,1.5759494043622728,1.230828868451112,-0.7097801622952548,-1.2293753032998653,-0.6939088843954041,-0.9116314568735907
2004-05-01,-2.0393107371454278,-2.694873956211552,1.0499569230354666,0.5681171770117288,0.15414914609254518,-0.18745396309967077,1.0759321450727555,0.6607732287250201,0.026651028771950105,-0.08749649358383944,-0.44803319979210293,0.9672887028522491,-0.22468298084207242,-0.4486145753631514,0.9070624918855842,0.5202920227722134,0.12599507210279853,-0.06929384325812078,-0.7704469634907336,0.4890725355456294,-0.27179942645098837,1.1856130160868699,1.4951673499640832,0.1996071094552694,-0.1886450243233931,0.08970550241341996,-0.3399148361024995,1.4395832301412974,-1.0908229205464364,-0.9032851772071314,0.11132062847813758,0.42881775347169326,0.07271181003926781,1.9122936365549723,2.126283319020292,0.40273390302125583,0.03921805967575478,-0.548097740611095,-0.02115895347145092,0.7150969419341942,-1.2293753032998656,-1.2293753032998653,0.7150969419341944,-0.8855848438200595
2004-06-01,-2.7057225779397953,-2.7398239568196203,0.37795195669918513,0.5398367722312614,0.2501777564119104,-0.1238220485051992,0.6785664820509574,0.40659243473601947,0.021036902514307523,1.6091716989345501,0.257677078281182,-0.6237303320555625,-0.21974492803493706,-0.16163977296744825,0.06204346523543173,0.5185194687673825,0.12599507210279853,-0.578592159781769,-0.7643444886182331,0.5843558037059594,-0.06632015750664352,1.0422058735706343,1.6295869220451427,0.010569031325918162,-1.571546738064169,0.2709603200691324,-0.6509988077749239,1.2056847412201321,-0.9113413508039822,0.20124328631105792,-0.022788691072095933,0.2864716747690631,-0.12783841212289557,0.4417214023271231,0.08538580958476254,1.9130896682422072,2.1246936137360644,-0.15399465003385718,-0.16212002524690122,0.010594028769395667,-1.4195603245905104,-3.0977251745814757e-16,1.4195998550989932,-0.8595382307665284
